,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.send,timings.ssl,timings.dns,timings.wait,timings.blocked,timings.connect,timings.receive,serverIPAddress,comment,time,request.queryString.name,response._error
10,,2019-10-09T17:09:07.103+03:00,GET,https://www.flixster.com/_next/static/vm9kI1s0jr_1iw3a-FUfa/pages/AtHomePage.js,HTTP/1.1,551,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,979,13244,,,0,-1,-1,118,-1,-1,0,23.42.193.99,,119,,
11,,2019-10-09T17:09:07.103+03:00,GET,https://www.flixster.com/_next/static/vm9kI1s0jr_1iw3a-FUfa/pages/NewsPage.js,HTTP/1.1,549,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,978,2035,,,0,-1,-1,104,-1,-1,0,23.42.193.99,,106,,
12,,2019-10-09T17:09:07.256+03:00,GET,https://www.flixster.com/_next/static/vm9kI1s0jr_1iw3a-FUfa/pages/TheatersPage.js,HTTP/1.1,553,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,979,11942,,,0,-1,-1,123,-1,-1,0,23.42.193.99,,125,,
13,,2019-10-09T17:09:07.262+03:00,GET,https://www.flixster.com/_next/static/vm9kI1s0jr_1iw3a-FUfa/pages/MoviePage.js,HTTP/1.1,550,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,980,33607,,,0,-1,-1,160,-1,-1,43,23.42.193.99,,204,,
14,,2019-10-09T17:09:07.262+03:00,GET,https://www.flixster.com/_next/static/vm9kI1s0jr_1iw3a-FUfa/pages/LocationPage.js,HTTP/1.1,553,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,978,7724,,,0,-1,-1,102,-1,-1,0,23.42.193.99,,103,,
15,,2019-10-09T17:09:09.909+03:00,GET,https://cdnssl.clicktale.net/www12/ptc/6cdf825f-4a87-4264-be5e-0d21df7f29c5.js,HTTP/1.1,395,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,306,11552,,,0,2898,34,659,0,2926,0,96.6.249.168,,3621,,
16,,2019-10-09T17:09:10.783+03:00,GET,https://cdnssl.clicktale.net/www/monitor-latest.js,HTTP/1.1,398,0,,200,OK,HTTP/1.1,0,application/javascript,,,414,19662,,,0,169,0,475,0,196,114,96.6.249.168,,787,,
17,,2019-10-09T17:09:11.377+03:00,GET,https://cdnssl.clicktale.net/www12/pcc/6cdf825f-4a87-4264-be5e-0d21df7f29c5.js?DeploymentConfigName=Release_20190220&Version=2,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,308,17707,,,0,-1,-1,2169,-1,-1,205,96.6.249.168,,2376,value,
18,,2019-10-09T17:09:11.802+03:00,GET,https://sb.scorecardresearch.com/beacon.js,HTTP/1.1,359,0,,200,OK,HTTP/1.1,0,application/x-javascript,,,283,902,,,0,4791,34,94,0,4819,0,96.17.200.131,,4949,,
19,,2019-10-09T17:09:11.916+03:00,GET,https://sb.scorecardresearch.com/b?c1=2&c2=6035083&ns__t=1570630151904&ns_c=UTF-8&cv=3.1e&c8=Movies%20%7C%20Flixster&c7=https%3A%2F%2Fwww.flixster.com%2F&c9=,HTTP/1.1,510,0,,302,Moved Temporarily,HTTP/1.1,0,,,https://sb.scorecardresearch.com/b2?c1=2&c2=6035083&ns__t=1570630151904&ns_c=UTF-8&cv=3.1e&c8=Movies%20%7C%20Flixster&c7=https%3A%2F%2Fwww.flixster.com%2F&c9=,663,0,,,19,-1,-1,80,-1,-1,0,96.17.200.131,,100,value,
20,,2019-10-09T17:09:11.940+03:00,GET,https://cdnssl.clicktale.net/www/WR-latest.js,HTTP/1.1,393,0,,200,OK,HTTP/1.1,0,application/javascript,,,414,18689,,,1,116,0,852,0,150,237,96.6.249.168,,1241,,
21,,2019-10-09T17:09:11.977+03:00,GET,https://resizing.flixster.com/IaXbRF4gIPh9jireK_4VCPNfdKc=/300x0/v2/https://flxt.tmsimg.com/assets/p16835712_p_v13_ad.jpg,HTTP/1.1,627,0,,200,OK,HTTP/1.1,0,image/jpeg,,,451,39685,,,0,4694,214,80,0,4721,90,99.84.8.23,,5108,,
22,,2019-10-09T17:09:11.985+03:00,GET,https://resizing.flixster.com/IaXbRF4gIPh9jireK_4VCPNfdKc=/300x0/v2/https://flxt.tmsimg.com/assets/p16240503_p_v13_ac.jpg,HTTP/1.1,627,0,,200,OK,HTTP/1.1,0,image/jpeg,,,451,36108,,,2,4710,209,153,0,4729,34,99.84.8.23,,5129,,
23,,2019-10-09T17:09:11.987+03:00,GET,https://resizing.flixster.com/IaXbRF4gIPh9jireK_4VCPNfdKc=/300x0/v2/https://flxt.tmsimg.com/assets/p16080020_p_v13_ba.jpg,HTTP/1.1,627,0,,200,OK,HTTP/1.1,0,image/jpeg,,,452,32210,,,0,4635,214,105,0,4706,62,99.84.8.23,,5089,,
24,,2019-10-09T17:09:12.008+03:00,GET,https://resizing.flixster.com/IaXbRF4gIPh9jireK_4VCPNfdKc=/300x0/v2/https://flxt.tmsimg.com/assets/p16624487_p_v13_aa.jpg,HTTP/1.1,627,0,,200,OK,HTTP/1.1,0,image/jpeg,,,452,31556,,,0,4716,215,136,0,4748,30,99.84.8.23,,5131,,
25,,2019-10-09T17:09:12.019+03:00,GET,https://sb.scorecardresearch.com/b2?c1=2&c2=6035083&ns__t=1570630151904&ns_c=UTF-8&cv=3.1e&c8=Movies%20%7C%20Flixster&c7=https%3A%2F%2Fwww.flixster.com%2F&c9=,HTTP/1.1,575,0,,204,No Content,HTTP/1.1,0,,,,250,0,,,0,-1,-1,109,-1,-1,0,96.17.200.131,,111,value,
26,,2019-10-09T17:09:12.023+03:00,GET,https://assets.adobedtm.com/launch-EN93d99d56746548679c2c9d24f8bc7671.min.js,HTTP/1.1,393,0,,200,OK,HTTP/1.1,0,application/x-javascript,,,475,45340,,,0,4972,60,99,0,5003,49,212.55.188.52,,5214,,
27,,2019-10-09T17:09:12.025+03:00,GET,https://resizing.flixster.com/IaXbRF4gIPh9jireK_4VCPNfdKc=/300x0/v2/https://flxt.tmsimg.com/assets/p15724355_p_v13_aa.jpg,HTTP/1.1,627,0,,200,OK,HTTP/1.1,0,image/jpeg,,,451,9890,,,0,4732,209,105,0,4763,0,99.84.8.23,,5079,,
28,,2019-10-09T17:09:12.033+03:00,GET,https://consent.truste.com/notice?domain=fandango.com&c=teconsent&js=bb&noticeType=bb,HTTP/1.1,402,0,,200,OK,HTTP/1.1,0,text/javascript;charset=ISO-8859-1,,,556,87,,,0,5201,29,149,0,5229,1,13.225.249.126,,5410,value,
29,,2019-10-09T17:09:12.034+03:00,GET,https://resizing.flixster.com/IaXbRF4gIPh9jireK_4VCPNfdKc=/300x0/v2/https://flxt.tmsimg.com/assets/p16356852_p_v13_ax.jpg,HTTP/1.1,627,0,,200,OK,HTTP/1.1,0,image/jpeg,,,452,40503,,,0,4742,216,98,0,4771,79,99.84.8.23,,5165,,
30,,2019-10-09T17:09:12.162+03:00,GET,https://resizing.flixster.com/IaXbRF4gIPh9jireK_4VCPNfdKc=/300x0/v2/https://flxt.tmsimg.com/assets/p15791706_p_v13_ay.jpg,HTTP/1.1,627,0,,200,OK,HTTP/1.1,0,image/jpeg,,,452,38104,,,0,-1,-1,107,-1,-1,61,99.84.8.23,,169,,
31,,2019-10-09T17:09:12.164+03:00,GET,https://resizing.flixster.com/IaXbRF4gIPh9jireK_4VCPNfdKc=/300x0/v2/https://flxt.tmsimg.com/assets/p17317566_p_v13_aa.jpg,HTTP/1.1,627,0,,200,OK,HTTP/1.1,0,image/jpeg,,,451,44077,,,0,-1,-1,122,-1,-1,94,99.84.8.23,,218,,
32,,2019-10-09T17:09:12.165+03:00,GET,https://resizing.flixster.com/IaXbRF4gIPh9jireK_4VCPNfdKc=/300x0/v2/https://flxt.tmsimg.com/assets/p14624901_p_v13_ag.jpg,HTTP/1.1,627,0,,200,OK,HTTP/1.1,0,image/jpeg,,,452,11575,,,0,-1,-1,117,-1,-1,0,99.84.8.23,,118,,
33,,2019-10-09T17:09:12.196+03:00,GET,https://resizing.flixster.com/IaXbRF4gIPh9jireK_4VCPNfdKc=/300x0/v2/https://flxt.tmsimg.com/assets/p13864403_p_v13_as.jpg,HTTP/1.1,627,0,,200,OK,HTTP/1.1,0,image/jpeg,,,451,23404,,,0,-1,-1,93,-1,-1,47,99.84.8.23,,141,,
34,,2019-10-09T17:09:12.196+03:00,GET,https://resizing.flixster.com/IaXbRF4gIPh9jireK_4VCPNfdKc=/300x0/v2/https://flxt.tmsimg.com/assets/p15226139_p_v13_aa.jpg,HTTP/1.1,627,0,,200,OK,HTTP/1.1,0,image/jpeg,,,451,32900,,,0,-1,-1,92,-1,-1,90,99.84.8.23,,183,,
35,,2019-10-09T17:09:12.215+03:00,GET,https://resizing.flixster.com/IaXbRF4gIPh9jireK_4VCPNfdKc=/300x0/v2/https://flxt.tmsimg.com/assets/p16762657_p_v13_ae.jpg,HTTP/1.1,627,0,,200,OK,HTTP/1.1,0,image/jpeg,,,451,47417,,,0,-1,-1,104,-1,-1,71,99.84.8.23,,176,,
36,,2019-10-09T17:09:12.249+03:00,GET,https://assets.adobedtm.com/extensions/EP6989456eab6f4f618b15e82840ffd69b/AppMeasurement.min.js,HTTP/1.1,412,0,,200,OK,HTTP/1.1,0,application/x-javascript,,,418,13098,,,0,-1,-1,57,-1,-1,0,212.55.188.52,,58,,
37,,2019-10-09T17:09:12.293+03:00,GET,https://resizing.flixster.com/IaXbRF4gIPh9jireK_4VCPNfdKc=/300x0/v2/https://flxt.tmsimg.com/assets/p13946044_p_v7_aa.jpg,HTTP/1.1,626,0,,200,OK,HTTP/1.1,0,image/jpeg,,,452,21080,,,0,-1,-1,95,-1,-1,46,99.84.8.23,,142,,
38,,2019-10-09T17:09:12.339+03:00,GET,https://resizing.flixster.com/IaXbRF4gIPh9jireK_4VCPNfdKc=/300x0/v2/https://flxt.tmsimg.com/assets/p17307828_p_v13_aa.jpg,HTTP/1.1,627,0,,200,OK,HTTP/1.1,0,image/jpeg,,,451,36035,,,0,-1,-1,89,-1,-1,30,99.84.8.23,,120,,
39,,2019-10-09T17:09:12.346+03:00,GET,https://resizing.flixster.com/IaXbRF4gIPh9jireK_4VCPNfdKc=/300x0/v2/https://flxt.tmsimg.com/assets/p17372301_p_v11_aa.jpg,HTTP/1.1,627,0,,200,OK,HTTP/1.1,0,image/jpeg,,,451,45045,,,0,-1,-1,80,-1,-1,51,99.84.8.23,,132,,
40,,2019-10-09T17:09:12.394+03:00,GET,https://resizing.flixster.com/IaXbRF4gIPh9jireK_4VCPNfdKc=/300x0/v2/https://flxt.tmsimg.com/assets/p17272055_p_v13_ac.jpg,HTTP/1.1,627,0,,200,OK,HTTP/1.1,0,image/jpeg,,,451,44266,,,0,-1,-1,87,-1,-1,46,99.84.8.23,,134,,
41,,2019-10-09T17:09:12.397+03:00,GET,https://resizing.flixster.com/IaXbRF4gIPh9jireK_4VCPNfdKc=/300x0/v2/https://flxt.tmsimg.com/assets/p16965677_p_v13_ad.jpg,HTTP/1.1,819,0,,200,OK,HTTP/1.1,0,image/jpeg,,,451,36943,,,0,-1,-1,93,-1,-1,71,99.84.8.23,,165,,
42,,2019-10-09T17:09:12.401+03:00,GET,https://resizing.flixster.com/IaXbRF4gIPh9jireK_4VCPNfdKc=/300x0/v2/https://flxt.tmsimg.com/assets/p17162880_p_v13_ab.jpg,HTTP/1.1,819,0,,200,OK,HTTP/1.1,0,image/jpeg,,,451,37930,,,0,-1,-1,112,-1,-1,12,99.84.8.23,,126,,
43,,2019-10-09T17:09:12.441+03:00,GET,https://resizing.flixster.com/IaXbRF4gIPh9jireK_4VCPNfdKc=/300x0/v2/https://flxt.tmsimg.com/assets/p17086236_p_v13_aa.jpg,HTTP/1.1,819,0,,200,OK,HTTP/1.1,0,image/jpeg,,,451,36019,,,0,-1,-1,93,-1,-1,33,99.84.8.23,,128,,
44,,2019-10-09T17:09:12.468+03:00,GET,https://resizing.flixster.com/IaXbRF4gIPh9jireK_4VCPNfdKc=/300x0/v2/https://flxt.tmsimg.com/assets/p17388575_p_v13_ab.jpg,HTTP/1.1,819,0,,200,OK,HTTP/1.1,0,image/jpeg,,,451,37100,,,0,-1,-1,99,-1,-1,13,99.84.8.23,,113,,
45,,2019-10-09T17:09:12.487+03:00,GET,https://resizing.flixster.com/IaXbRF4gIPh9jireK_4VCPNfdKc=/300x0/v2/https://flxt.tmsimg.com/assets/p15791438_p_v13_aa.jpg,HTTP/1.1,819,0,,200,OK,HTTP/1.1,0,image/jpeg,,,451,47249,,,0,-1,-1,90,-1,-1,34,99.84.8.23,,125,,
46,,2019-10-09T17:09:12.594+03:00,GET,https://resizing.flixster.com/IaXbRF4gIPh9jireK_4VCPNfdKc=/300x0/v2/https://flxt.tmsimg.com/assets/p15728868_p_v13_ae.jpg,HTTP/1.1,819,0,,200,OK,HTTP/1.1,0,image/jpeg,,,451,32944,,,0,-1,-1,90,-1,-1,24,99.84.8.23,,115,,
47,,2019-10-09T17:09:12.596+03:00,GET,https://resizing.flixster.com/IaXbRF4gIPh9jireK_4VCPNfdKc=/300x0/v2/https://flxt.tmsimg.com/assets/p17207584_p_v13_ab.jpg,HTTP/1.1,819,0,,200,OK,HTTP/1.1,0,image/jpeg,,,451,29044,,,0,-1,-1,100,-1,-1,11,99.84.8.23,,112,,
48,,2019-10-09T17:09:12.620+03:00,GET,https://resizing.flixster.com/IaXbRF4gIPh9jireK_4VCPNfdKc=/300x0/v2/https://flxt.tmsimg.com/assets/p16945954_p_v13_ac.jpg,HTTP/1.1,819,0,,200,OK,HTTP/1.1,0,image/jpeg,,,451,43043,,,0,-1,-1,122,-1,-1,14,99.84.8.23,,137,,
49,,2019-10-09T17:09:12.717+03:00,GET,https://resizing.flixster.com/IaXbRF4gIPh9jireK_4VCPNfdKc=/300x0/v2/https://flxt.tmsimg.com/assets/p17118309_p_v13_ac.jpg,HTTP/1.1,819,0,,200,OK,HTTP/1.1,0,image/jpeg,,,451,36888,,,0,-1,-1,83,-1,-1,32,99.84.8.23,,117,,
50,,2019-10-09T17:09:12.729+03:00,GET,https://resizing.flixster.com/IaXbRF4gIPh9jireK_4VCPNfdKc=/300x0/v2/https://flxt.tmsimg.com/assets/p17332453_p_v13_aa.jpg,HTTP/1.1,819,0,,200,OK,HTTP/1.1,0,image/jpeg,,,451,38881,,,0,-1,-1,84,-1,-1,28,99.84.8.23,,114,,
51,,2019-10-09T17:09:12.870+03:00,GET,https://resizing.flixster.com/IaXbRF4gIPh9jireK_4VCPNfdKc=/300x0/v2/https://flxt.tmsimg.com/assets/p17427848_p_v13_aa.jpg,HTTP/1.1,819,0,,200,OK,HTTP/1.1,0,image/jpeg,,,451,40116,,,0,-1,-1,87,-1,-1,29,99.84.8.23,,117,,
52,,2019-10-09T17:09:13.055+03:00,GET,https://cdnssl.clicktale.net/www/ChangeMonitor-latest.js,HTTP/1.1,404,0,,200,OK,HTTP/1.1,0,application/javascript,,,413,15711,,,0,-1,-1,2001,-1,-1,0,96.6.249.168,,2002,,
53,,2019-10-09T17:09:14.794+03:00,GET,https://conductor.clicktale.net/monitor?t=auth&p=223&2=4650137319542177&v=1.5.5,HTTP/1.1,453,0,,200,OK,HTTP/1.1,0,text/plain,,,264,1,,,1,2762,0,167,0,2796,0,52.200.89.180,,2965,value,
54,,2019-10-09T17:09:14.795+03:00,POST,https://conductor.clicktale.net/monitor?t=preinit&p=223&2=4650137319542177&v=1.5.5&7=https%3A%2F%2Fwww.flixster.com%2F&3=538578742943780&4=6413535457867101&5=0,HTTP/1.1,570,0,,200,OK,HTTP/1.1,0,text/plain,,,255,1,,,0,351,0,165,0,385,0,52.200.89.180,,552,value,
55,,2019-10-09T17:09:14.989+03:00,GET,https://fandangollc.demdex.net/id?d_visid_ver=4.4.0&d_fieldgroup=MC&d_rtbd=json&d_ver=2&d_orgid=8CF467C25245AE3F0A490D4C%40AdobeOrg&d_nsid=0&ts=1570630152243,HTTP/1.1,554,0,,200,OK,HTTP/1.1,0,application/json;charset=utf-8,,,785,602,,,0,2600,87,114,0,2654,2,52.211.89.62,,2858,value,
56,,2019-10-09T17:09:15.115+03:00,GET,https://fandangollc.demdex.net/dest5.html?d_nsid=0,HTTP/1.1,575,0,,200,OK,HTTP/1.1,0,text/html,,,567,2764,,,0,-1,-1,96,-1,-1,0,52.211.89.62,,97,value,
57,,2019-10-09T17:09:16.420+03:00,POST,https://conductor.clicktale.net/monitor?t=init&p=223&2=4650137319542177&v=1.5.5,HTTP/1.1,475,550,,200,OK,HTTP/1.1,0,text/plain,,,255,1,,,0,396,0,169,0,429,0,52.200.89.180,,600,value,
58,,2019-10-09T17:09:18.437+03:00,GET,https://cm.everesttech.net/cm/dd?d_uuid=34452120550295661762207654770186699547,HTTP/1.1,431,0,,302,Found,HTTP/1.1,0,,,https://dpm.demdex.net/ibs:dpid=411&dpuuid=XZ3uIgAAFmmvUOfW,529,0,,,0,3254,28,366,0,3281,0,66.117.25.58,,3678,value,
59,,2019-10-09T17:09:20.043+03:00,GET,https://idsync.rlcdn.com/365868.gif?partner_uid=34452120550295661762207654770186699547,HTTP/1.1,464,0,,307,Temporary Redirect,HTTP/1.1,0,,,https://idsync.rlcdn.com/1000.gif?memo=CKyqFhIxCi0IARCYEhomMzQ0NTIxMjA1NTAyOTU2NjE3NjIyMDc2NTQ3NzAxODY2OTk1NDcQABoNCKPc9-wFEgUI6AcQAEIASgA,678,0,,,0,4650,20,215,0,4674,0,35.190.72.21,,4911,value,
60,,2019-10-09T17:09:20.270+03:00,GET,https://idsync.rlcdn.com/1000.gif?memo=CKyqFhIxCi0IARCYEhomMzQ0NTIxMjA1NTAyOTU2NjE3NjIyMDc2NTQ3NzAxODY2OTk1NDcQABoNCKPc9-wFEgUI6AcQAEIASgA,HTTP/1.1,587,0,,307,Temporary Redirect,HTTP/1.1,0,,,https://dpm.demdex.net/ibs:dpid=477&dpuuid=c94140d649376e68653afc07f48ed7f967f5978abf5bb16756599a5a4097fe39b0da87c991749652,687,0,,,0,-1,-1,208,-1,-1,0,35.190.72.21,,209,value,
61,,2019-10-09T17:09:21.759+03:00,GET,https://loadm.exelator.com/load/?p=204&g=091&j=0&bi=34452120550295661762207654770186699547,HTTP/1.1,468,0,,302,Found,HTTP/1.1,0,image/gif,,https://loadm.exelator.com/load/?p=204&g=091&j=0&bi=34452120550295661762207654770186699547&xl8blockcheck=1,972,0,,,0,6446,34,117,0,6478,0,136.144.49.28,,6631,value,
62,,2019-10-09T17:09:21.891+03:00,GET,https://loadm.exelator.com/load/?p=204&g=091&j=0&bi=34452120550295661762207654770186699547&xl8blockcheck=1,HTTP/1.1,694,0,,302,Found,HTTP/1.1,0,image/gif,,https://load77.exelator.com/pixel.gif,919,0,,,0,-1,-1,119,-1,-1,0,136.144.49.28,,120,value,
63,,2019-10-09T17:09:22.094+03:00,GET,https://www.google-analytics.com/analytics.js,HTTP/1.1,362,0,,200,OK,HTTP/1.1,0,text/javascript,,,541,17803,,,0,9809,4,85,0,9837,32,216.58.206.14,,9960,,
64,,2019-10-09T17:09:22.267+03:00,GET,https://www.google-analytics.com/r/collect?v=1&_v=j79&a=311986652&t=pageview&_s=1&dl=flixster.com%20%7C%20box%20office&ul=en-us&de=UTF-8&dt=Movies%20%7C%20Flixster&sd=24-bit&sr=800x600&vp=779x600&je=0&_u=YGBACAABB~&jid=1176817251&gjid=1025933267&cid=398732701.1570630162&tid=UA-5570351-2&_gid=1802529863.1570630162&_r=1&cd1=flixster.com%20%7C%20box%20office&cd2=flixster.com%20%7C%20box%20office&cd3=flixster.com%20%7C%20box%20office&cd4=flixster.com%20%7C%20box%20office&z=2060587815,HTTP/1.1,837,0,,200,OK,HTTP/1.1,0,image/gif,,,466,35,,,0,-1,-1,96,-1,-1,0,216.58.206.14,,97,value,
65,,2019-10-09T17:09:22.919+03:00,GET,https://cm.g.doubleclick.net/pixel?google_nid=adobe_dmp&google_cm&gdpr=0&gdpr_consent=,HTTP/1.1,464,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://cm.g.doubleclick.net/pixel?google_nid=adobe_dmp&google_cm=&gdpr=0&gdpr_consent=&google_tc=,1016,311,,,0,7405,33,109,0,7435,0,172.217.22.2,,7578,value,
66,,2019-10-09T17:09:23.040+03:00,GET,https://cm.g.doubleclick.net/pixel?google_nid=adobe_dmp&google_cm=&gdpr=0&gdpr_consent=&google_tc=,HTTP/1.1,516,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://dpm.demdex.net/ibs:dpid=771&dpuuid=CAESEFbHGA-nOVC2V1Jgzw1oqoI&google_cver=1?gdpr=0&gdpr_consent=,1169,314,,,0,-1,-1,108,-1,-1,0,172.217.22.2,,109,value,
67,,2019-10-09T17:09:23.677+03:00,GET,https://pixel.quantserve.com/pixel/p-vj4AYjBqd6VJ2.gif?idmatch=0,HTTP/1.1,442,0,,302,Found,HTTP/1.1,0,,,https://dpm.demdex.net/ibs:dpid=1175&gdpr=0&gdpr_consent=&dpuuid=egSVECoFnkNiVspBeFaBFi5Qm0ZiUM8SeAGSOCkO,671,0,,,0,8063,29,115,0,8095,0,91.228.74.210,,8240,value,
68,,2019-10-09T17:09:24.164+03:00,GET,https://dmp.v.fwmrm.net/ad/u?mode=echo&cr=https%3A%2F%2Fdpm.demdex.net%2Fibs%3Adpid%3D796%26dpuuid%3D%23%7Buser.id%7D%26gdpr%3D0%26gdpr_consent%3D&gdpr=0&gdpr_consent=,HTTP/1.1,545,0,,403,Forbidden,HTTP/1.1,0,,,,173,0,,,0,2049,83,96,0,2080,0,154.57.158.50,,2262,value,
69,,2019-10-09T17:09:26.122+03:00,GET,https://load77.exelator.com/pixel.gif,HTTP/1.1,641,0,,200,OK,HTTP/1.1,0,image/gif,,,347,43,,,0,3999,77,112,0,4026,0,185.93.2.22,,4217,,
70,,2019-10-09T17:09:28.042+03:00,GET,https://dpm.demdex.net/ibs:dpid=411&dpuuid=XZ3uIgAAFmmvUOfW,HTTP/1.1,573,0,,200,OK,HTTP/1.1,0,image/gif,,,736,42,,,0,4219,0,106,0,4243,2,52.30.105.51,,4352,,
71,,2019-10-09T17:09:28.043+03:00,GET,https://os.fandango.com/id?d_visid_ver=4.4.0&d_fieldgroup=A&mcorgid=8CF467C25245AE3F0A490D4C%40AdobeOrg&mid=27014398324164117301446079323479468457&ts=1570630155116,HTTP/1.1,560,0,,200,OK,HTTP/1.1,0,application/x-javascript,,,607,49,,,0,5864,81,89,0,5896,0,63.140.40.156,,6069,value,
72,,2019-10-09T17:09:28.044+03:00,GET,https://dpm.demdex.net/ibs:dpid=477&dpuuid=c94140d649376e68653afc07f48ed7f967f5978abf5bb16756599a5a4097fe39b0da87c991749652,HTTP/1.1,662,0,,200,OK,HTTP/1.1,0,image/gif,,,736,42,,,0,4839,0,103,0,4869,2,52.30.105.51,,4975,,
73,,2019-10-09T17:09:28.052+03:00,GET,https://dpm.demdex.net/ibs:dpid=771&dpuuid=CAESEFbHGA-nOVC2V1Jgzw1oqoI&google_cver=1?gdpr=0&gdpr_consent=,HTTP/1.1,644,0,,200,OK,HTTP/1.1,0,image/gif,,,736,42,,,0,7518,22,97,0,7545,3,52.30.105.51,,7668,value,
74,,2019-10-09T17:09:28.054+03:00,GET,https://dpm.demdex.net/ibs:dpid=1175&gdpr=0&gdpr_consent=&dpuuid=egSVECoFnkNiVspBeFaBFi5Qm0ZiUM8SeAGSOCkO,HTTP/1.1,644,0,,200,OK,HTTP/1.1,0,image/gif,,,736,42,,,0,7100,0,100,0,7134,1,52.30.105.51,,7237,,
