,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.connect,timings.receive,timings.blocked,timings.dns,timings.send,timings.ssl,timings.wait,serverIPAddress,comment,time,request.queryString.name
10,,2019-10-11T17:51:07.292+03:00,GET,https://d35aaqx5ub95lt.cloudfront.net/images/laptop-features.svg,HTTP/1.1,450,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,527,698,,,-1,1,-1,-1,0,-1,84,99.86.255.220,,86,
11,,2019-10-11T17:51:07.292+03:00,GET,https://d35aaqx5ub95lt.cloudfront.net/images/feature-speaker.svg,HTTP/1.1,450,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,527,394,,,-1,0,-1,-1,0,-1,88,99.86.255.220,,89,
12,,2019-10-11T17:51:07.300+03:00,GET,https://d35aaqx5ub95lt.cloudfront.net/images/feature-check.svg,HTTP/1.1,448,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,527,293,,,-1,0,-1,-1,0,-1,81,99.86.255.220,,82,
13,,2019-10-11T17:51:07.300+03:00,GET,https://d35aaqx5ub95lt.cloudfront.net/images/feature-lingot.svg,HTTP/1.1,449,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,527,389,,,-1,0,-1,-1,0,-1,95,99.86.255.220,,96,
14,,2019-10-11T17:51:07.319+03:00,POST,https://www.duolingo.com/2017-06-30/tracking-status,HTTP/1.1,797,68,,200,OK,HTTP/1.1,0,application/json; charset=UTF-8,,,1159,2,,,-1,0,-1,-1,0,-1,217,54.87.7.25,,219,
15,,2019-10-11T17:51:07.382+03:00,GET,https://d35aaqx5ub95lt.cloudfront.net/images/feature-streak.svg,HTTP/1.1,449,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,527,454,,,-1,0,-1,-1,0,-1,87,99.86.255.220,,89,
16,,2019-10-11T17:51:07.388+03:00,GET,https://d35aaqx5ub95lt.cloudfront.net/images/badge-app-store.svg,HTTP/1.1,450,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,527,463,,,-1,1,-1,-1,0,-1,144,99.86.255.220,,146,
17,,2019-10-11T17:51:07.388+03:00,GET,https://d35aaqx5ub95lt.cloudfront.net/images/duo-plus-fly-circle-2.svg,HTTP/1.1,456,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,528,3190,,,-1,0,-1,-1,0,-1,142,99.86.255.220,,143,
18,,2019-10-11T17:51:07.400+03:00,GET,https://d35aaqx5ub95lt.cloudfront.net/images/badge-play-store.svg,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,527,618,,,-1,0,-1,-1,0,-1,137,99.86.255.220,,138,
19,,2019-10-11T17:51:07.463+03:00,GET,https://d35aaqx5ub95lt.cloudfront.net/images/duo-traveler.svg,HTTP/1.1,447,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,528,3419,,,263,4,0,0,1,224,85,99.86.255.220,,354,
20,,2019-10-11T17:51:07.463+03:00,GET,https://d35aaqx5ub95lt.cloudfront.net/images/laptop-schools.svg,HTTP/1.1,449,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,528,2078,,,264,0,0,0,1,224,91,99.86.255.220,,358,
21,,2019-10-11T17:51:07.542+03:00,GET,https://www.duolingo.com/api/1/courses/list?_=1570805467456,HTTP/1.1,765,0,,200,OK,HTTP/1.1,0,application/json; charset=UTF-8,,,680,2917,,,302,1,0,0,1,269,248,54.87.7.25,,553,value
22,,2019-10-11T17:51:07.546+03:00,GET,https://d35aaqx5ub95lt.cloudfront.net/images/logo-white.svg,HTTP/1.1,412,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,527,993,,,-1,1,-1,-1,0,-1,81,99.86.255.220,,83,
23,,2019-10-11T17:51:07.798+03:00,GET,https://www.duolingo.com/gcm-service-worker.js,HTTP/1.1,754,0,,200,OK,HTTP/1.1,0,application/javascript,,,716,2449,,,-1,0,-1,-1,0,-1,174,54.87.7.25,,175,
24,,2019-10-11T17:51:07.889+03:00,GET,https://d35aaqx5ub95lt.cloudfront.net/fonts/DINNextRoundedLTPro-Bold.woff,HTTP/1.1,454,0,,200,OK,HTTP/1.1,0,binary/octet-stream,,,709,56944,,,339,107,0,0,1,313,98,99.86.255.220,,545,
25,,2019-10-11T17:51:08.102+03:00,GET,https://d35aaqx5ub95lt.cloudfront.net/fonts/DINNextRoundedLTPro-Regular.woff,HTTP/1.1,457,0,,200,OK,HTTP/1.1,0,binary/octet-stream,,,709,54921,,,-1,67,-1,-1,0,-1,82,99.86.255.220,,151,
26,,2019-10-11T17:51:08.176+03:00,GET,https://client.perimeterx.net/PXAsQJFZ9W/main.min.js,HTTP/1.1,369,0,,200,OK,HTTP/1.1,0,application/javascript; charset=utf-8,,,617,26764,,,1002,65,0,28,1,953,86,151.101.18.110,,1183,
27,,2019-10-11T17:51:08.344+03:00,GET,https://www.googletagmanager.com/gtm.js?id=GTM-TX6Z97C,HTTP/1.1,371,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,578,22078,,,1383,56,0,0,0,1350,98,216.58.207.72,,1539,value
