,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.connect,timings.receive,timings.blocked,timings.dns,timings.send,timings.ssl,timings.wait,serverIPAddress,comment,time,request.queryString.name,response._error
11,,2019-10-08T16:17:43.541+03:00,GET,https://api.retargetly.com/api?id=146&src=4&url=https%3A%2F%2Fwww.taringa.net%2F&ref=&utmz=&n=Taringa!%20-%20Inteligencia%20Colectiva%20en%20Taringa!&md=Taringa!%20es%20una%20plataforma%20que%20le%20da%20a%20las%20personas%20el%20poder%20de%20compartir%2C%20descubrir%20y%20buscar%20buenas%20ideas.%20Comparte%20tus%20pasiones%20en%20Taringa!&mk=&il=0&limit_drop=,HTTP/1.1,1386,0,,200,OK,HTTP/1.1,0,text/html,,,1243,506,,,-1,0,-1,-1,0,-1,189,104.20.139.67,,191,value,
12,,2019-10-08T16:17:43.748+03:00,GET,https://secure.adnxs.com/getuid?https://app.retargetly.com/sync?sid=$UID&pid=2,HTTP/1.1,858,0,,200,OK,HTTP/1.1,0,image/gif,,,795,43,,,-1,0,-1,-1,0,-1,99,185.33.223.80,,100,value,
13,,2019-10-08T16:17:43.876+03:00,GET,https://securepubads.g.doubleclick.net/tag/js/gpt.js?v=1570465332895,HTTP/1.1,476,0,,301,Moved Permanently,HTTP/1.1,0,text/html; charset=UTF-8,,https://securepubads.g.doubleclick.net/tag/js/gpt.js,482,249,,,247,0,0,0,0,210,105,216.58.207.34,,353,value,
14,,2019-10-08T16:17:43.877+03:00,GET,https://tags.crwdcntrl.net/c/6746/cc.js?ns=_cc6746,HTTP/1.1,554,0,,200,OK,HTTP/1.1,0,application/javascript,,,348,11433,,,335,5,0,0,0,309,100,93.184.220.113,,442,value,
15,,2019-10-08T16:17:43.985+03:00,GET,https://securepubads.g.doubleclick.net/tag/js/gpt.js,HTTP/1.1,460,0,,200,OK,HTTP/1.1,0,text/javascript,,,542,14480,,,-1,35,-1,-1,0,-1,98,216.58.207.34,,134,,
16,,2019-10-08T16:17:44.079+03:00,GET,https://pixel.tapad.com/idsync/ex/receive?partner_id=3012&partner_device_id=cf658f26-0718-4101-9fb8-6b925cec494c&_rand=1570541706093,HTTP/1.1,903,0,,200,OK,HTTP/1.1,0,image/png,,,566,95,,,331,0,0,0,0,293,100,35.227.248.159,,433,value,
17,,2019-10-08T16:17:44.141+03:00,GET,https://trc.taboola.com/sg/retargetly/1/cm,HTTP/1.1,797,0,,302,Found,HTTP/1.1,0,,,https://app.retargetly.com/sync?pid=39&sid=d10286a0-b5a8-4abd-bb50-9ecbdcd67e6b-tuct49615d7,539,0,,,353,0,0,36,0,324,105,151.101.18.2,,496,,
18,,2019-10-08T16:17:44.172+03:00,GET,https://securepubads.g.doubleclick.net/gpt/pubads_impl_2019100301.js,HTTP/1.1,476,0,,200,OK,HTTP/1.1,0,text/javascript,,,543,58949,,,-1,88,-1,-1,0,-1,92,216.58.207.34,,181,,
19,,2019-10-08T16:17:44.188+03:00,GET,https://cms.analytics.yahoo.com/cms?partner_id=RTGLY,HTTP/1.1,777,0,,302,Found,HTTP/1.1,0,text/html;charset=utf-8,,https://app.retargetly.com/sync?pid=22&sid=y-BcO8hHJ1lwXywwDNS5FL3n6cIe6oecEzoQA-,551,0,,,438,0,0,0,0,402,112,188.125.66.34,,551,value,
20,,2019-10-08T16:17:44.197+03:00,GET,https://www.googletagmanager.com/gtm.js?id=GTM-NK2W8LC,HTTP/1.1,370,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,624,25826,,,246,60,0,0,0,215,94,216.58.207.72,,401,value,
21,,2019-10-08T16:17:44.404+03:00,GET,https://adservice.google.com/adsid/integrator.js?domain=www.taringa.net,HTTP/1.1,387,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,233,0,0,0,0,212,96,216.58.205.226,,331,value,
22,,2019-10-08T16:17:44.440+03:00,GET,https://ps.eyeota.net/pixel?pid=r8j3b20&t=gif&uid=cf658f26-0718-4101-9fb8-6b925cec494c,HTTP/1.1,852,0,,302,Found,HTTP/1.1,0,,,https://ib.adnxs.com/getuid?https%3A%2F%2Fps.eyeota.net%2Fmatch%3Fuid%3D%24UID%26bid%3D2cr76e1%26dc_rc%3D1%26dc_mr%3D5%26dc_orig%3Dr8j3b20%26,275,0,,,455,0,0,32,0,423,120,18.185.83.216,,609,value,
23,,2019-10-08T16:17:44.523+03:00,GET,https://adservice.google.co.il/adsid/integrator.js?domain=www.taringa.net,HTTP/1.1,389,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,352,0,0,0,0,322,103,172.217.16.130,,457,value,
24,,2019-10-08T16:17:44.799+03:00,GET,https://certify-js.alexametrics.com/atrk.js,HTTP/1.1,359,0,,200,OK,HTTP/1.1,0,text/javascript,,,494,1633,,,352,6,0,0,0,308,100,13.224.132.41,,460,,
25,,2019-10-08T16:17:44.800+03:00,GET,https://www.google-analytics.com/analytics.js,HTTP/1.1,361,0,,200,OK,HTTP/1.1,0,text/javascript,,,541,17803,,,332,29,0,43,0,311,92,216.58.206.14,,497,,
26,,2019-10-08T16:17:44.802+03:00,GET,https://tc.dataxpand.com/tc/5d5d7bb.js,HTTP/1.1,354,0,,200,OK,HTTP/1.1,0,text/javascript,,,519,4449,,,356,2,0,0,0,312,103,143.204.192.66,,463,,
27,,2019-10-08T16:17:44.934+03:00,GET,https://ib.adnxs.com/getuid?https%3A%2F%2Fps.eyeota.net%2Fmatch%3Fuid%3D%24UID%26bid%3D2cr76e1%26dc_rc%3D1%26dc_mr%3D5%26dc_orig%3Dr8j3b20%26,HTTP/1.1,921,0,,200,OK,HTTP/1.1,0,image/gif,,,795,43,,,364,0,0,0,0,334,94,185.33.223.208,,460,value,
28,,2019-10-08T16:17:44.958+03:00,GET,https://app.retargetly.com/sync?pid=39&sid=d10286a0-b5a8-4abd-bb50-9ecbdcd67e6b-tuct49615d7,HTTP/1.1,1336,0,,200,OK,HTTP/1.1,0,image/png,,,1019,68,,,557,0,0,88,0,530,165,45.79.129.189,,812,value,
29,,2019-10-08T16:17:44.959+03:00,GET,"https://tag.crsspxl.com/s1.js?d=2134&cb=1570540664920&dx=139352,139354,139355,139353,47600,47601,51127,47856,47895,84067,84068,142563,47871,98376,142578,52634,52603,47465,47469,47472,47473,82257,93220,93222,93223,93221,47504,47536,47538,47539,47559,47560,47571,47575,47576,47573,47584,142628,142637,142636,142638,143090,143092,143091,143085,143050,143051,47910,63277,82930,82233,63281,63282,47677,47687,144745,47684,103579,103583,103588,103589,63284,103603,47917,103605,103606,47918,103626,103628,103630,103632,143069,143070,143073,143076,139360,139331,47835",HTTP/1.1,1097,0,,200,,HTTP/1.1,0,text/javascript,,,791,949,,,9592,0,0,95,0,9558,171,23.21.234.14,,9860,value,
30,,2019-10-08T16:17:45.128+03:00,GET,https://app.retargetly.com/sync?pid=22&sid=y-BcO8hHJ1lwXywwDNS5FL3n6cIe6oecEzoQA-,HTTP/1.1,990,0,,200,OK,HTTP/1.1,0,image/png,,,1057,68,,,-1,0,-1,-1,0,-1,164,45.79.129.189,,165,value,
31,,2019-10-08T16:17:45.278+03:00,GET,https://di.rlcdn.com/475939.gif?pdata=139352%3D1%2C139354%3D1%2C139355%3D1%2C139353%3D1%2C47600%3D1%2C47601%3D1%2C51127%3D1%2C47856%3D1%2C47895%3D1%2C84067%3D1%2C84068%3D1%2C142563%3D1%2C47871%3D1%2C98376%3D1%2C142578%3D1%2C52634%3D1%2C52603%3D1%2C47465%3D1%2C47469%3D1%2C47472%3D1%2C47473%3D1%2C82257%3D1%2C93220%3D1%2C93222%3D1%2C93223%3D1%2C93221%3D1%2C47504%3D1%2C47536%3D1%2C47538%3D1%2C47539%3D1%2C47559%3D1%2C47560%3D1%2C47571%3D1%2C47575%3D1%2C47576%3D1%2C47573%3D1%2C47584%3D1%2C142628%3D1%2C142637%3D1%2C142636%3D1%2C142638%3D1%2C143090%3D1%2C143092%3D1%2C143091%3D1%2C143085%3D1%2C143050%3D1%2C143051%3D1%2C47910%3D1%2C63277%3D1%2C82930%3D1%2C82233%3D1%2C63281%3D1%2C63282%3D1%2C47677%3D1%2C47687%3D1%2C144745%3D1%2C47684%3D1%2C103579%3D1%2C103583%3D1%2C103588%3D1%2C103589%3D1%2C63284%3D1%2C103603%3D1%2C47917%3D1%2C103605%3D1%2C103606%3D1%2C47918%3D1%2C103626%3D1%2C103628%3D1%2C103630%3D1%2C103632%3D1%2C143069%3D1%2C143070%3D1%2C143073%3D1%2C143076%3D1%2C139360%3D1%2C139331%3D1%2C47835%3D1,HTTP/1.1,1444,0,,200,OK,HTTP/1.1,0,image/gif,,,554,42,,,306,0,0,36,0,281,200,35.190.72.21,,544,value,
32,,2019-10-08T16:17:45.292+03:00,GET,https://certify.alexametrics.com/atrk.gif?frame_height=600&frame_width=800&iframe=0&title=Taringa!%20-%20Inteligencia%20Colectiva%20en%20Taringa!&time=1570540664918&time_zone_offset=-180&screen_params=800x600x24&java_enabled=0&cookie_enabled=1&ref_url=&host_url=https%3A%2F%2Fwww.taringa.net%2F&random_number=1859828731&sess_cookie=d9d10bd016dab831b01fd939c14&sess_cookie_flag=0&user_cookie=d9d10bd016dab831b01fd939c14&user_cookie_flag=0&dynamic=true&domain=taringa.net&account=etmZn1QolK10Ug&jsv=20130128&user_lang=en-US,HTTP/1.1,873,0,,200,OK,HTTP/1.1,0,image/gif,,,511,43,,,333,0,0,27,0,302,119,13.225.249.75,,481,value,
33,,2019-10-08T16:17:45.920+03:00,GET,https://di.rlcdn.com/474669.gif?pdata=139352%3D1%2C139354%3D1%2C139355%3D1%2C139353%3D1%2C47600%3D1%2C47601%3D1%2C51127%3D1%2C47856%3D1%2C47895%3D1%2C84067%3D1%2C84068%3D1%2C142563%3D1%2C47871%3D1%2C98376%3D1%2C142578%3D1%2C52634%3D1%2C52603%3D1%2C47465%3D1%2C47469%3D1%2C47472%3D1%2C47473%3D1%2C82257%3D1%2C93220%3D1%2C93222%3D1%2C93223%3D1%2C93221%3D1%2C47504%3D1%2C47536%3D1%2C47538%3D1%2C47539%3D1%2C47559%3D1%2C47560%3D1%2C47571%3D1%2C47575%3D1%2C47576%3D1%2C47573%3D1%2C47584%3D1%2C142628%3D1%2C142637%3D1%2C142636%3D1%2C142638%3D1%2C143090%3D1%2C143092%3D1%2C143091%3D1%2C143085%3D1%2C143050%3D1%2C143051%3D1%2C47910%3D1%2C63277%3D1%2C82930%3D1%2C82233%3D1%2C63281%3D1%2C63282%3D1%2C47677%3D1%2C47687%3D1%2C144745%3D1%2C47684%3D1%2C103579%3D1%2C103583%3D1%2C103588%3D1%2C103589%3D1%2C63284%3D1%2C103603%3D1%2C47917%3D1%2C103605%3D1%2C103606%3D1%2C47918%3D1%2C103626%3D1%2C103628%3D1%2C103630%3D1%2C103632%3D1%2C143069%3D1%2C143070%3D1%2C143073%3D1%2C143076%3D1%2C139360%3D1%2C139331%3D1%2C47835%3D1,HTTP/1.1,1444,0,,200,OK,HTTP/1.1,0,image/gif,,,554,42,,,-1,0,-1,-1,0,-1,207,35.190.72.21,,208,value,
34,,2019-10-08T16:17:46.558+03:00,GET,https://quantcast.mgr.consensu.org/cmp.js,HTTP/1.1,357,0,,200,OK,HTTP/1.1,0,text/javascript;charset=UTF-8,,,538,44047,,,9146,75,0,121,0,9117,92,13.225.249.111,,9435,,
35,,2019-10-08T16:17:46.558+03:00,GET,https://www.google-analytics.com/collect?v=1&_v=j79&a=35693570&t=pageview&_s=1&dl=https%3A%2F%2Fwww.taringa.net%2F&ul=en-us&de=UTF-8&dt=Taringa!%20-%20Inteligencia%20Colectiva%20en%20Taringa!&sd=24-bit&sr=800x600&vp=779x600&je=0&_u=QACAAEAB~&jid=&gjid=&cid=1636838841.1570540554&tid=UA-91290-1&_gid=1387410254.1570540554&gtm=2wg9p0NK2W8LC&cd1=%22v7%22&z=1393052077,HTTP/1.1,716,0,,200,OK,HTTP/1.1,0,image/gif,,,479,35,,,-1,0,-1,-1,0,-1,90,216.58.206.14,,91,value,
36,,2019-10-08T16:17:46.909+03:00,GET,"https://pixel-c2s.sitescout.com/dmp/set?provider=13&audiences=139352,139354,139355,139353,47600,47601,51127,47856,47895,84067,84068,142563,47871,98376,142578,52634,52603,47465,47469,47472,47473,82257,93220,93222,93223,93221,47504,47536,47538,47539,47559,47560,47571,47575,47576,47573,47584,142628,142637,142636,142638,143090,143092,143091,143085,143050,143051,47910,63277,82930,82233,63281,63282,47677,47687,144745,47684,103579,103583,103588,103589,63284,103603,47917,103605,103606,47918,103626,103628,103630,103632,143069,143070,143073,143076,139360,139331,47835",HTTP/1.1,979,0,,204,No Content,HTTP/1.1,0,,,,403,0,,,349,0,0,0,0,312,87,66.155.71.25,,437,value,
37,,2019-10-08T16:17:47.041+03:00,GET,https://static.quantcast.mgr.consensu.org/v25/cmp-3pc-check.html,HTTP/1.1,533,0,,200,OK,HTTP/1.1,0,text/html,,,500,583,,,293,0,0,0,0,264,89,13.225.249.44,,385,,
38,,2019-10-08T16:17:47.059+03:00,GET,https://connect.facebook.net/es_LA/sdk.js?hash=984f9a8aa8d27b38e7f10bdba9e3762a&ua=modern_es6,HTTP/1.1,439,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,819,59070,,,186,112,0,0,0,158,102,157.240.1.23,,401,value,
39,,2019-10-08T16:17:47.161+03:00,GET,https://prg.smartadserver.com/ac?nwid=3343&siteid=285178&pgid=1094673&fmtid=79568&async=1&visit=m&tmstp=439434071&tag=sas_79568&sh=600&sw=800&pgDomain=https%3A%2F%2Fwww.taringa.net%2F&noadcbk=sas.noad,HTTP/1.1,935,0,,200,OK,HTTP/1.1,0,application/javascript; charset=utf-8,,,1344,140,,,599,0,0,0,0,565,259,199.187.193.19,,860,value,
40,,2019-10-08T16:17:47.270+03:00,GET,https://cm.smadex.com/pixel?sm_did=lotame,HTTP/1.1,467,0,,204,No Content,HTTP/1.1,0,,,,216,0,,,384,0,0,0,0,351,165,34.239.65.48,,551,value,
41,,2019-10-08T16:17:47.674+03:00,GET,https://staticxx.facebook.com/connect/xd_arbiter.php?version=44,HTTP/1.1,584,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,515,11744,,,321,7,0,39,0,287,87,157.240.1.23,,457,value,
42,,2019-10-08T16:17:47.678+03:00,GET,https://www.facebook.com/tr/?id=143125965710465&ev=fb_page_view&dl=https%3A%2F%2Fwww.taringa.net%2F&rl=&if=false&ts=1570540667299&sw=800&sh=600,HTTP/1.1,547,0,,200,OK,HTTP/1.1,0,image/gif,,,367,44,,,326,0,0,39,0,292,88,157.240.1.35,,454,value,
43,,2019-10-08T16:17:48.102+03:00,GET,https://tag.crsspxl.com/s2.html?d=2134&u=https%3A%2F%2Fwww.taringa.net%2F&dx=139352%2C139354%2C139355%2C139353%2C47600%2C47601%2C51127%2C47856%2C47895%2C84067%2C84068%2C142563%2C47871%2C98376%2C142578%2C52634%2C52603%2C47465%2C47469%2C47472%2C47473%2C82257%2C93220%2C93222%2C93223%2C93221%2C47504%2C47536%2C47538%2C47539%2C47559%2C47560%2C47571%2C47575%2C47576%2C47573%2C47584%2C142628%2C142637%2C142636%2C142638%2C143090%2C143092%2C143091%2C143085%2C143050%2C143051%2C47910%2C63277%2C82930%2C82233%2C63281%2C63282%2C47677%2C47687%2C144745%2C47684%2C103579%2C103583%2C103588%2C103589%2C63284%2C103603%2C47917%2C103605%2C103606%2C47918%2C103626%2C103628%2C103630%2C103632%2C143069%2C143070%2C143073%2C143076%2C139360%2C139331%2C47835&p=,HTTP/1.1,1433,0,,0,,unknown,0,,,,-1,-1,,,-1,0,-1,-1,0,-1,0,23.21.234.14,,0,value,No response received
