,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.receive,timings.connect,timings.blocked,timings.send,timings.wait,timings.dns,timings.ssl,serverIPAddress,comment,time,request.queryString.name
86,,2019-10-09T16:11:20.652+03:00,GET,https://www.codecademy.com/webpack/renderer/75f7f135f11eb64f3f410110fd920b4a.png,HTTP/1.1,608,0,,200,OK,HTTP/1.1,0,image/webp,,,664,5910,,,1,-1,-1,0,120,-1,-1,104.20.26.250,,121,
87,,2019-10-09T16:11:20.697+03:00,GET,https://www.codecademy.com/webpack/renderer/7a8e6dff611cd922d8e8c596115de97e.png,HTTP/1.1,608,0,,200,OK,HTTP/1.1,0,image/webp,,,663,3962,,,0,-1,-1,0,106,-1,-1,104.20.26.250,,106,
88,,2019-10-09T16:11:20.697+03:00,GET,https://www.codecademy.com/webpack/3e39513599b8715e6105538836099f61.svg,HTTP/1.1,662,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,547,183,,,0,-1,-1,0,103,-1,-1,104.20.26.250,,104,
89,,2019-10-09T16:11:20.739+03:00,GET,https://www.codecademy.com/webpack/GTMUserSignUp.3c5db5cbd99844c24efc.chunk.js,HTTP/1.1,570,0,,200,OK,HTTP/1.1,0,application/x-javascript,,,549,266,,,0,-1,-1,0,98,-1,-1,104.20.26.250,,99,
90,,2019-10-09T16:11:20.811+03:00,POST,https://www.codecademy.com/events/ad?authentication_token=,HTTP/1.1,692,747,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,908,41,,,0,-1,-1,0,228,-1,-1,104.20.26.250,,229,value
91,,2019-10-09T16:11:20.813+03:00,POST,https://www.codecademy.com/events/user?authentication_token=,HTTP/1.1,694,729,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,908,41,,,0,-1,-1,0,222,-1,-1,104.20.26.250,,223,value
92,,2019-10-09T16:11:20.830+03:00,GET,https://www.codecademy.com/webpack/e0d9df921d35e41443746c8c5ecde4d8.svg,HTTP/1.1,599,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,548,4070,,,0,-1,-1,0,100,-1,-1,104.20.26.250,,101,
93,,2019-10-09T16:11:20.833+03:00,GET,https://www.google-analytics.com/analytics.js,HTTP/1.1,364,0,,200,OK,HTTP/1.1,0,text/javascript,,,541,17803,,,33,1631,0,1,85,0,1591,216.58.206.14,,1752,
94,,2019-10-09T16:11:20.842+03:00,GET,https://www.codecademy.com/webpack/4dc23ba6e2cf1a3973b9796a812d03a0.svg,HTTP/1.1,599,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,546,149,,,0,-1,-1,0,100,-1,-1,104.20.26.250,,102,
95,,2019-10-09T16:11:20.852+03:00,GET,https://www.codecademy.com/webpack/5bd7c6d391b59ececf8a120c2df90378.svg,HTTP/1.1,599,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,546,142,,,0,-1,-1,0,97,-1,-1,104.20.26.250,,98,
96,,2019-10-09T16:11:20.911+03:00,GET,https://cdn.segment.com/analytics.js/v1/awTEDiBEJ130cCHG1N74clKHGM3FLNzQ/analytics.min.js,HTTP/1.1,408,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,736,65949,,,326,1567,0,0,172,142,1532,13.224.128.81,,2209,
97,,2019-10-09T16:11:20.935+03:00,GET,https://www.codecademy.com/webpack/ad31cc5d0e772afeb709ff2eb8533388.svg,HTTP/1.1,599,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,547,433,,,0,-1,-1,0,104,-1,-1,104.20.26.250,,105,
98,,2019-10-09T16:11:20.948+03:00,GET,https://www.codecademy.com/webpack/22ec3e0cc58cb2335431228f470553ae.svg,HTTP/1.1,599,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,547,764,,,0,-1,-1,0,96,-1,-1,104.20.26.250,,97,
99,,2019-10-09T16:11:20.954+03:00,GET,https://www.codecademy.com/webpack/75e370504e7e835443ce65fa47062325.svg,HTTP/1.1,599,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,547,313,,,0,-1,-1,0,97,-1,-1,104.20.26.250,,98,
100,,2019-10-09T16:11:20.974+03:00,GET,https://www.google-analytics.com/gtm/js?id=GTM-KT2Q6GQ&cid=2046586354.1570626681,HTTP/1.1,399,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,624,21711,,,35,-1,-1,0,107,-1,-1,216.58.206.14,,143,value
101,,2019-10-09T16:11:21.485+03:00,GET,https://www.google-analytics.com/plugins/ua/linkid.js,HTTP/1.1,372,0,,200,OK,HTTP/1.1,0,text/javascript,,,507,856,,,0,-1,-1,0,93,-1,-1,216.58.206.14,,93,
102,,2019-10-09T16:11:21.591+03:00,GET,https://www.google-analytics.com/collect?v=1&_v=j79&a=915545904&t=pageview&_s=1&dl=https%3A%2F%2Fwww.codecademy.com%2F&dr=&dp=%2F&ul=en-us&de=UTF-8&dt=Learn%20to%20Code%20-%20for%20Free%20%7C%20Codecademy&sd=24-bit&sr=800x600&vp=779x600&je=0&_u=aGBAgEAjQ~&jid=142460162&gjid=1683351051&cid=2046586354.1570626681&tid=UA-25136408-1&_gid=1463598961.1570626681&z=1538105642,HTTP/1.1,724,0,,200,OK,HTTP/1.1,0,image/gif,,,479,35,,,0,-1,-1,1,85,-1,-1,216.58.206.14,,87,value
103,,2019-10-09T16:11:22.721+03:00,GET,https://intljs.rmtag.com/118985.ct.js,HTTP/1.1,356,0,,200,OK,HTTP/1.1,0,application/javascript,,,573,20289,,,44,3188,0,0,93,72,3161,13.225.249.6,,3399,
104,,2019-10-09T16:11:22.942+03:00,GET,https://www.googletagmanager.com/gtm.js?id=GTM-KTLK85W&l=dataLayer,HTTP/1.1,385,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,624,26665,,,57,1407,0,1,110,27,1389,216.58.207.72,,1604,value
105,,2019-10-09T16:11:23.741+03:00,GET,https://www.fullstory.com/s/fs.js,HTTP/1.1,385,0,,200,OK,HTTP/1.1,0,application/javascript,,,451,68410,,,107,2108,0,0,96,86,2079,172.217.22.83,,2399,
106,,2019-10-09T16:11:24.261+03:00,GET,https://www.google.com/recaptcha/api.js?onload=onloadcallback&render=explicit,HTTP/1.1,396,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,486,,,1,3409,0,0,110,28,3384,172.217.21.228,,3551,value
107,,2019-10-09T16:11:26.076+03:00,GET,https://static.hotjar.com/c/hotjar-451715.js?sv=5,HTTP/1.1,368,0,,200,OK,HTTP/1.1,0,application/javascript,,,613,2322,,,0,1826,0,1,109,82,1794,147.75.84.117,,2019,value
108,,2019-10-09T16:11:27.254+03:00,GET,https://www.googleadservices.com/pagead/conversion_async.js,HTTP/1.1,378,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,894,9186,,,4,4023,0,0,106,26,4000,172.217.21.226,,4161,
109,,2019-10-09T16:11:28.669+03:00,POST,https://api.segment.io/v1/p,HTTP/1.1,427,859,,200,OK,HTTP/1.1,0,application/json,,,205,21,,,0,7130,0,9,239,22,7101,52.88.208.102,,7403,
110,,2019-10-09T16:11:29.440+03:00,GET,https://vars.hotjar.com/box-90f3a29ef7448451db5af955688970d7.html,HTTP/1.1,537,0,,200,OK,HTTP/1.1,0,text/html,,,435,787,,,0,2172,0,1,109,64,2145,147.75.85.119,,2348,
111,,2019-10-09T16:11:29.707+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/recaptcha__en.js,HTTP/1.1,403,0,,200,OK,HTTP/1.1,0,text/javascript,,,515,94031,,,175,5273,0,1,95,0,5242,172.217.22.67,,5546,
112,,2019-10-09T16:11:29.713+03:00,GET,https://www.google-analytics.com/r/collect?v=1&_v=j79&a=915545904&t=event&ni=1&_s=1&dl=https%3A%2F%2Fwww.codecademy.com%2F&ul=en-us&de=UTF-8&dt=Learn%20to%20Code%20-%20for%20Free%20%7C%20Codecademy&sd=24-bit&sr=800x600&vp=779x600&je=0&ec=optimize&ea=timeout&_u=aGDAAEAjQ~&jid=141050686&gjid=157428465&cid=2046586354.1570626681&tid=UA-25136408-1&_gid=1463598961.1570626681&_r=1&gtm=2wga20KTLK85W&z=434099283,HTTP/1.1,761,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://stats.g.doubleclick.net/r/collect?v=1&aip=1&t=dc&_r=3&tid=UA-25136408-1&cid=2046586354.1570626681&jid=141050686&_gid=1463598961.1570626681&gjid=157428465&_v=j79&z=434099283,644,417,,,0,-1,-1,0,94,-1,-1,216.58.206.14,,95,value
113,,2019-10-09T16:11:29.921+03:00,GET,https://stats.g.doubleclick.net/r/collect?t=dc&aip=1&_r=3&v=1&_v=j79&tid=UA-25136408-1&cid=2046586354.1570626681&jid=142460162&gjid=1683351051&_gid=1463598961.1570626681&_u=aGBAgEAjQ~&z=193301455,HTTP/1.1,550,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://www.google.com/ads/ga-audiences?v=1&aip=1&t=sr&_r=4&tid=UA-25136408-1&cid=2046586354.1570626681&jid=142460162&_v=j79&z=193301455,673,365,,,0,8297,0,1,93,29,8267,74.125.140.157,,8423,value
114,,2019-10-09T16:11:30.043+03:00,GET,https://stats.g.doubleclick.net/r/collect?v=1&aip=1&t=dc&_r=3&tid=UA-25136408-1&cid=2046586354.1570626681&jid=141050686&_gid=1463598961.1570626681&gjid=157428465&_v=j79&z=434099283,HTTP/1.1,535,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://www.google.com/ads/ga-audiences?v=1&aip=1&t=sr&_r=4&tid=UA-25136408-1&cid=2046586354.1570626681&jid=141050686&_v=j79&z=434099283,673,365,,,0,-1,-1,0,94,-1,-1,74.125.140.157,,95,value
115,,2019-10-09T16:11:30.242+03:00,GET,https://www.google.com/ads/ga-audiences?v=1&aip=1&t=sr&_r=4&tid=UA-25136408-1&cid=2046586354.1570626681&jid=142460162&_v=j79&z=193301455,HTTP/1.1,491,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://www.google.co.il/ads/ga-audiences?v=1&aip=1&t=sr&_r=4&tid=UA-25136408-1&cid=2046586354.1570626681&jid=142460162&_v=j79&z=193301455&slf_rd=1&random=2149165108,741,0,,,0,178,0,0,107,0,148,172.217.21.228,,286,value
116,,2019-10-09T16:11:30.448+03:00,GET,https://assets.customer.io/assets/track.js,HTTP/1.1,361,0,,200,OK,HTTP/1.1,0,text/javascript,,,513,1431,,,0,8770,0,1,87,153,8739,108.161.187.71,,9013,
117,,2019-10-09T16:11:31.192+03:00,GET,https://bat.bing.com/bat.js,HTTP/1.1,346,0,,200,OK,HTTP/1.1,0,application/javascript,,,655,7148,,,2,7992,0,0,99,26,7964,13.107.21.200,,8121,
118,,2019-10-09T16:11:31.347+03:00,GET,https://bat.bing.com/action/0?ti=39000277&Ver=2&mid=c1a60d4c-2336-20a4-164e-8c37df553603&pi=0&lg=en-US&sw=800&sh=600&sc=24&tl=Learn%20to%20Code%20-%20for%20Free%20%7C%20Codecademy&p=https%3A%2F%2Fwww.codecademy.com%2F&r=&lt=5543&evt=pageLoad&msclkid=N&rn=890497,HTTP/1.1,703,0,,204,No Content,HTTP/1.1,0,,,,300,0,,,0,-1,-1,0,103,-1,-1,13.107.21.200,,103,value
119,,2019-10-09T16:11:32.401+03:00,GET,https://www.google.com/recaptcha/api2/anchor?ar=1&k=6LfCUVsUAAAAAAGtvwnA5Mw4LQaaN0iA_6bF5jXe&co=aHR0cHM6Ly93d3cuY29kZWNhZGVteS5jb206NDQz&hl=en&type=image&v=Zy-zVXWdnDW6AUZkKlojAKGe&theme=light&size=invisible&badge=bottomright&cb=yki120xl3veh,HTTP/1.1,713,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,9799,,,11,-1,-1,0,154,-1,-1,172.217.21.228,,166,value
120,,2019-10-09T16:11:32.540+03:00,GET,https://nypi.dc-storm.com/t?tp=ilk&sid=118985&uid=1570626684680.1095351325.1801653.118985.1053383217&gdpr=00e0:89ddd5dc-1c87-4286-a525-36181bf74547&rmch=ra,HTTP/1.1,510,0,,200,OK,HTTP/1.1,0,image/gif,,,291,37,,,0,5086,0,0,98,71,5054,35.241.23.116,,5256,value
121,,2019-10-09T16:11:32.598+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/styles__ltr.css,HTTP/1.1,631,0,,200,OK,HTTP/1.1,0,text/css,,,508,91705,,,57,-1,-1,0,89,-1,-1,172.217.22.67,,148,
122,,2019-10-09T16:11:32.750+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/recaptcha__en.js,HTTP/1.1,617,0,,200,OK,HTTP/1.1,0,text/javascript,,,515,94031,,,51,-1,-1,0,87,-1,-1,172.217.22.67,,139,
123,,2019-10-09T16:11:32.950+03:00,GET,https://www.google.com/js/bg/SYFE8HXf9-G0ubHoDgAksvOZrafCUQzClDxzbSmfkZk.js,HTTP/1.1,609,0,,200,OK,HTTP/1.1,0,text/javascript,,,515,5306,,,6,-1,-1,0,109,-1,-1,172.217.21.228,,115,
124,,2019-10-09T16:11:32.983+03:00,GET,https://www.google.com/recaptcha/api2/webworker.js?hl=en&v=Zy-zVXWdnDW6AUZkKlojAKGe,HTTP/1.1,621,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,112,,,0,-1,-1,0,103,-1,-1,172.217.21.228,,105,value
125,,2019-10-09T16:11:32.984+03:00,GET,https://www.gstatic.com/recaptcha/api2/logo_48.png,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,image/png,,,459,2228,,,0,-1,-1,0,92,-1,-1,172.217.22.67,,93,
126,,2019-10-09T16:11:33.206+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/recaptcha__en.js,HTTP/1.1,459,0,,200,OK,HTTP/1.1,0,text/javascript,,,515,94031,,,44,-1,-1,0,92,-1,-1,172.217.22.67,,137,
127,,2019-10-09T16:11:33.306+03:00,GET,https://www.google.com/recaptcha/api2/bframe?hl=en&v=Zy-zVXWdnDW6AUZkKlojAKGe&k=6LfCUVsUAAAAAAGtvwnA5Mw4LQaaN0iA_6bF5jXe&cb=xfsvul86akv,HTTP/1.1,607,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,1124,,,1,-1,-1,0,92,-1,-1,172.217.21.228,,94,value
128,,2019-10-09T16:11:34.802+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/styles__ltr.css,HTTP/1.1,525,0,,200,OK,HTTP/1.1,0,text/css,,,508,91705,,,35,-1,-1,0,84,-1,-1,172.217.22.67,,119,
129,,2019-10-09T16:11:34.982+03:00,POST,https://www.google.com/recaptcha/api2/reload?k=6LfCUVsUAAAAAAGtvwnA5Mw4LQaaN0iA_6bF5jXe,HTTP/1.1,630,4394,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,805,10131,,,12,-1,-1,1,154,-1,-1,172.217.21.228,,169,value
130,,2019-10-09T16:11:35.184+03:00,GET,https://www.gstatic.com/recaptcha/api2/canonical_car.png,HTTP/1.1,467,0,,200,OK,HTTP/1.1,0,image/png,,,460,11174,,,7,-1,-1,0,81,-1,-1,172.217.22.67,,89,
131,,2019-10-09T16:11:35.258+03:00,GET,https://www.google.com/js/bg/SYFE8HXf9-G0ubHoDgAksvOZrafCUQzClDxzbSmfkZk.js,HTTP/1.1,692,0,,200,OK,HTTP/1.1,0,text/javascript,,,515,5306,,,3,-1,-1,0,82,-1,-1,172.217.21.228,,86,
132,,2019-10-09T16:11:35.292+03:00,GET,https://www.gstatic.com/recaptcha/api2/refresh_2x.png,HTTP/1.1,464,0,,200,OK,HTTP/1.1,0,image/png,,,457,600,,,0,-1,-1,0,94,-1,-1,172.217.22.67,,94,
133,,2019-10-09T16:11:35.334+03:00,GET,https://www.gstatic.com/recaptcha/api2/audio_2x.png,HTTP/1.1,462,0,,200,OK,HTTP/1.1,0,image/png,,,458,530,,,0,147,0,0,95,0,123,172.217.22.67,,243,
134,,2019-10-09T16:11:35.400+03:00,GET,https://www.gstatic.com/recaptcha/api2/info_2x.png,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,image/png,,,458,665,,,0,-1,-1,0,85,-1,-1,172.217.22.67,,86,
135,,2019-10-09T16:11:35.433+03:00,GET,https://www.gstatic.com/recaptcha/api2/image_2x.png,HTTP/1.1,462,0,,200,OK,HTTP/1.1,0,image/png,,,458,600,,,0,-1,-1,0,97,-1,-1,172.217.22.67,,98,
136,,2019-10-09T16:11:35.489+03:00,GET,https://www.gstatic.com/recaptcha/api2/undo_2x.png,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,image/png,,,456,581,,,4,-1,-1,0,86,-1,-1,172.217.22.67,,91,
137,,2019-10-09T16:11:35.524+03:00,POST,https://rs.fullstory.com/rec/page,HTTP/1.1,433,264,,202,Accepted,HTTP/1.1,0,text/plain; charset=utf-8,,,370,15,,,0,11486,0,0,195,28,11460,35.186.194.58,,11711,
138,,2019-10-09T16:11:35.791+03:00,GET,https://www.google.com/ads/ga-audiences?v=1&aip=1&t=sr&_r=4&tid=UA-25136408-1&cid=2046586354.1570626681&jid=141050686&_v=j79&z=434099283,HTTP/1.1,680,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://www.google.co.il/ads/ga-audiences?v=1&aip=1&t=sr&_r=4&tid=UA-25136408-1&cid=2046586354.1570626681&jid=141050686&_v=j79&z=434099283&slf_rd=1&random=1997136581,741,0,,,0,-1,-1,0,122,-1,-1,172.217.21.228,,123,value
139,,2019-10-09T16:11:35.983+03:00,GET,https://consent.linksynergy.com/consent/v1/p?domain=www.codecademy.com&sought=false&attr_sid=118985&aff_mid=44188&in_scope=false&purposes=&vendors=&ext_id=89ddd5dc-1c87-4286-a525-36181bf74547,HTTP/1.1,546,0,,200,OK,HTTP/1.1,0,image/gif,,,294,37,,,0,6086,0,0,95,57,6065,35.241.23.116,,6241,value
140,,2019-10-09T16:11:37.421+03:00,GET,https://script.hotjar.com/modules.a9bba3851ad49b2c38e7.js,HTTP/1.1,376,0,,200,OK,HTTP/1.1,0,application/javascript,,,482,74019,,,142,2058,0,0,108,59,2037,147.75.85.99,,2370,
141,,2019-10-09T16:11:37.564+03:00,GET,https://connect.facebook.net/en_US/fbevents.js,HTTP/1.1,365,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,1072,31625,,,45,8920,0,0,96,54,8877,157.240.1.23,,9116,
142,,2019-10-09T16:11:37.808+03:00,GET,https://connect.facebook.net/signals/config/1036078779778355?v=2.9.4&r=stable,HTTP/1.1,396,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,1176,79816,,,118,-1,-1,0,92,-1,-1,157.240.1.23,,211,value
143,,2019-10-09T16:11:38.053+03:00,GET,https://connect.facebook.net/signals/plugins/inferredEvents.js?v=2.9.4,HTTP/1.1,389,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,1072,10218,,,4,-1,-1,0,86,-1,-1,157.240.1.23,,91,value
144,,2019-10-09T16:11:38.542+03:00,GET,https://www.google.com/recaptcha/api2/payload?p=06AOLTBLQz5q9v1whGYcyNWyIpO4nFYdRc502vfKHtl_1YltQGt1iUpITiem9qETOnU0Lc9RnPAgO-gFQQZd3Wuhq-wj1xmgcpn8b3i36UWE3mj4AHRbvP0cNnmgUxO5m_WDqTdLDLTcbPY9oZptR9wnDuKtIyNzFVedN4I_IN9CPxpAicXQXbWAI&k=6LfCUVsUAAAAAAGtvwnA5Mw4LQaaN0iA_6bF5jXe,HTTP/1.1,929,0,,200,OK,HTTP/1.1,0,image/jpeg,,,417,32900,,,61,-1,-1,0,122,-1,-1,172.217.21.228,,184,value
145,,2019-10-09T16:11:38.733+03:00,GET,https://fonts.gstatic.com/s/roboto/v18/KFOmCnqEu92Fr1Mu4mxK.woff2,HTTP/1.1,627,0,,200,OK,HTTP/1.1,0,font/woff2,,,520,15344,,,26,5701,0,0,117,3,5666,172.217.16.131,,5849,
146,,2019-10-09T16:11:38.802+03:00,GET,https://fonts.gstatic.com/s/roboto/v18/KFOlCnqEu92Fr1MmEU9fBBc4.woff2,HTTP/1.1,631,0,,200,OK,HTTP/1.1,0,font/woff2,,,519,15552,,,23,5771,0,0,89,4,5735,172.217.16.131,,5889,
147,,2019-10-09T16:11:38.838+03:00,GET,https://ut.ra.linksynergy.com/t?tp=nl&so=ni&sid=118985&uid=1570626684680.1095351325.1801653.118985.1053383217&jsv=b.3.001%3Ac.3.001%3As.3.001&uts=1&tfs=1084951&uvc=1&pgc=1&lig=2&tpd=%7C&tvd=%3A&prtcl=https%3A&ppth=%2F&pgn=&sby=www.codecademy.com&sus=1&gdpr=00e0%3A89ddd5dc-1c87-4286-a525-36181bf74547&igclid=1&chn=1&rmch=ra,HTTP/1.1,678,0,,200,OK,HTTP/1.1,0,image/gif,,,294,37,,,0,7681,0,0,92,66,7655,35.241.23.116,,7842,value
148,,2019-10-09T16:11:38.882+03:00,GET,https://fonts.gstatic.com/s/roboto/v18/KFOlCnqEu92Fr1MmYUtfBBc4.woff2,HTTP/1.1,525,0,,200,OK,HTTP/1.1,0,font/woff2,,,519,15340,,,17,-1,-1,0,88,-1,-1,172.217.16.131,,105,
149,,2019-10-09T16:11:38.919+03:00,GET,https://fonts.gstatic.com/s/roboto/v18/KFOmCnqEu92Fr1Mu4mxK.woff2,HTTP/1.1,521,0,,200,OK,HTTP/1.1,0,font/woff2,,,520,15344,,,16,-1,-1,0,97,-1,-1,172.217.16.131,,114,
150,,2019-10-09T16:11:39.031+03:00,GET,https://fonts.gstatic.com/s/roboto/v18/KFOlCnqEu92Fr1MmEU9fBBc4.woff2,HTTP/1.1,525,0,,200,OK,HTTP/1.1,0,font/woff2,,,519,15552,,,48,146,0,0,98,0,122,172.217.16.131,,294,
151,,2019-10-09T16:11:39.490+03:00,GET,https://www.google.co.il/ads/ga-audiences?v=1&aip=1&t=sr&_r=4&tid=UA-25136408-1&cid=2046586354.1570626681&jid=142460162&_v=j79&z=193301455&slf_rd=1&random=2149165108,HTTP/1.1,520,0,,200,OK,HTTP/1.1,0,image/gif,,,547,42,,,0,662,0,0,112,0,644,172.217.22.35,,775,value
152,,2019-10-09T16:11:39.576+03:00,GET,https://idsync.rlcdn.com/458359.gif?partner_uid=*RMUID*,HTTP/1.1,410,0,,307,Temporary Redirect,HTTP/1.1,0,,,https://idsync.rlcdn.com/1000.gif?memo=CPf8GxITCg8IARCd5gEaBypSTVVJRCoQABoNCJ_B9-wFEgUI6AcQAEIASgA,638,0,,,0,9284,0,0,203,44,9253,35.190.72.21,,9533,value
153,,2019-10-09T16:11:39.579+03:00,GET,https://www.google.co.il/ads/ga-audiences?v=1&aip=1&t=sr&_r=4&tid=UA-25136408-1&cid=2046586354.1570626681&jid=141050686&_v=j79&z=434099283&slf_rd=1&random=1997136581,HTTP/1.1,520,0,,200,OK,HTTP/1.1,0,image/gif,,,547,42,,,0,9127,0,0,110,1,9095,172.217.22.35,,9240,value
154,,2019-10-09T16:11:39.784+03:00,GET,https://idsync.rlcdn.com/1000.gif?memo=CPf8GxITCg8IARCd5gEaBypSTVVJRCoQABoNCJ_B9-wFEgUI6AcQAEIASgA,HTTP/1.1,524,0,,307,Temporary Redirect,HTTP/1.1,0,,,https://tags.rd.linksynergy.com/cs?ns=lr&uid3=2dcc2beb4e90b0cb8d7fa6c77c5c1bf03996479af920a55557bc9a9eba226bfa6ac34734d8e453ee,690,0,,,0,-1,-1,0,204,-1,-1,35.190.72.21,,205,value
155,,2019-10-09T16:11:40.605+03:00,GET,https://googleads.g.doubleclick.net/pagead/viewthroughconversion/861461659/?random=1570626687376&cv=9&fst=1570626687376&num=1&guid=ON&resp=GooglemKTybQhCsO&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_his=2&u_tz=180&u_java=false&u_nplug=0&u_nmime=0&gtm=2wga20&sendb=1&ig=1&frm=0&url=https%3A%2F%2Fwww.codecademy.com%2F&tiba=Learn%20to%20Code%20-%20for%20Free%20%7C%20Codecademy&async=1&rfmt=3&fmt=4,HTTP/1.1,716,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,1031,937,,,1,4644,0,0,108,66,4621,216.58.207.34,,4821,value
156,,2019-10-09T16:11:41.633+03:00,POST,https://vc.hotjar.io/views/451715?s=0.25,HTTP/1.1,438,0,,204,No Content,HTTP/1.1,0,application/octet-stream,,,211,0,,,0,2842,0,0,130,89,2801,147.75.84.99,,3062,value
157,,2019-10-09T16:11:41.953+03:00,GET,https://www.google.co.il/pagead/1p-user-list/861461659/?random=1570626687376&cv=9&fst=1570626000000&num=1&guid=ON&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_his=2&u_tz=180&u_java=false&u_nplug=0&u_nmime=0&gtm=2wga20&sendb=1&frm=0&url=https%3A%2F%2Fwww.codecademy.com%2F&tiba=Learn%20to%20Code%20-%20for%20Free%20%7C%20Codecademy&async=1&fmt=3&is_vtc=1&random=70738603&resp=GooglemKTybQhCsO&rmt_tld=1&ipr=y,HTTP/1.1,761,0,,200,OK,HTTP/1.1,0,image/gif,,,610,42,,,0,-1,-1,0,108,-1,-1,172.217.22.35,,109,value
158,,2019-10-09T16:11:42.007+03:00,GET,https://tags.rd.linksynergy.com/cs?ns=lr&uid3=2dcc2beb4e90b0cb8d7fa6c77c5c1bf03996479af920a55557bc9a9eba226bfa6ac34734d8e453ee,HTTP/1.1,533,0,,200,OK,HTTP/1.1,0,image/gif,,,611,37,,,0,1990,0,0,176,23,1964,35.241.16.233,,2191,value
159,,2019-10-09T16:11:44.494+03:00,GET,https://www.google.com/pagead/1p-user-list/861461659/?random=1570626687376&cv=9&fst=1570626000000&num=1&guid=ON&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_his=2&u_tz=180&u_java=false&u_nplug=0&u_nmime=0&gtm=2wga20&sendb=1&frm=0&url=https%3A%2F%2Fwww.codecademy.com%2F&tiba=Learn%20to%20Code%20-%20for%20Free%20%7C%20Codecademy&async=1&fmt=3&is_vtc=1&random=70738603&resp=GooglemKTybQhCsO&rmt_tld=0&ipr=y,HTTP/1.1,948,0,,200,OK,HTTP/1.1,0,image/gif,,,610,42,,,0,-1,-1,0,107,-1,-1,172.217.21.228,,108,value
160,,2019-10-09T16:11:44.539+03:00,GET,https://www.facebook.com/tr/?id=1036078779778355&ev=PageView&dl=https%3A%2F%2Fwww.codecademy.com%2F&rl=&if=false&ts=1570626698156&sw=800&sh=600&v=2.9.4&r=stable&ec=0&o=158&fbp=fb.1.1570626698154.320806476&it=1570626697803&coo=false&rqm=GET,HTTP/1.1,594,0,,200,OK,HTTP/1.1,0,image/gif,,,495,44,,,0,5832,0,0,89,21,5803,157.240.1.35,,5944,value
