,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.connect,timings.blocked,timings.receive,timings.dns,timings.send,timings.wait,timings.ssl,serverIPAddress,comment,time,request.queryString.name,response._error
0,,2019-10-08T18:25:02.635+03:00,GET,https://apod.nasa.gov/apod/astropix.html,HTTP/1.1,481,0,,200,OK,HTTP/1.1,0,text/html; charset=ISO-8859-1,,,269,4491,,,4104,0,20,63,2,181,4065,129.164.179.22,,4373,,
1,,2019-10-08T18:25:02.882+03:00,GET,https://apod.nasa.gov/apod/image/1910/SpritesHD_Vetter_1000.jpg,HTTP/1.1,432,0,,200,OK,HTTP/1.1,0,image/jpeg,,,329,253858,,,-1,-1,2409,-1,1,179,-1,129.164.179.22,,2590,,
2,,2019-10-08T18:25:05.345+03:00,GET,https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js?agency=NASA,HTTP/1.1,407,0,,200,OK,HTTP/1.1,0,application/javascript,,,593,5059,,,2298,0,9,161,0,95,2266,13.225.249.111,,2565,value,
3,,2019-10-08T18:25:06.197+03:00,GET,https://www.google-analytics.com/analytics.js,HTTP/1.1,377,0,,200,OK,HTTP/1.1,0,text/javascript,,,541,17803,,,713,0,27,1,0,92,682,172.217.22.110,,835,,
4,,2019-10-08T18:25:06.354+03:00,POST,https://www.google-analytics.com/r/collect,HTTP/1.1,450,598,,0,,unknown,0,,,,-1,-1,,,-1,-1,0,-1,0,0,-1,172.217.22.110,,0,,No response received
