,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.dns,timings.ssl,timings.send,timings.wait,timings.receive,timings.blocked,timings.connect,serverIPAddress,comment,time,request.queryString.name,response._error
20,,2019-10-11T17:30:05.455+03:00,GET,http://orteil.dashnet.org/cookieclicker/img/sparkles.jpg,HTTP/1.1,487,0,,200,OK,HTTP/1.1,0,image/jpeg,,,430,12474,,,-1,-1,0,357,0,-1,-1,213.186.33.107,,358,,
21,,2019-10-11T17:30:05.469+03:00,GET,http://orteil.dashnet.org/cookieclicker/img/blackGradient.png,HTTP/1.1,492,0,,200,OK,HTTP/1.1,0,image/png,,,422,561,,,-1,-1,0,103,0,-1,-1,213.186.33.107,,104,,
22,,2019-10-11T17:30:05.469+03:00,GET,http://orteil.dashnet.org/cookieclicker/img/empty.png,HTTP/1.1,484,0,,200,OK,HTTP/1.1,0,image/png,,,421,95,,,-1,-1,0,101,0,-1,-1,213.186.33.107,,102,,
23,,2019-10-11T17:30:05.470+03:00,GET,http://orteil.dashnet.org/cookieclicker/img/panelGradientTop.png,HTTP/1.1,495,0,,200,OK,HTTP/1.1,0,image/png,,,423,1012,,,-1,-1,0,99,0,-1,-1,213.186.33.107,,100,,
24,,2019-10-11T17:30:05.524+03:00,GET,http://orteil.dashnet.org/cookieclicker/img/panelGradientBottom.png,HTTP/1.1,498,0,,200,OK,HTTP/1.1,0,image/png,,,423,1004,,,-1,-1,0,111,0,-1,-1,213.186.33.107,,112,,
25,,2019-10-11T17:30:05.567+03:00,GET,https://pagead2.googlesyndication.com/pagead/js/r20191003/r20190131/show_ads_impl.js,HTTP/1.1,416,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,896,87368,,,-1,-1,0,127,113,-1,-1,172.217.22.2,,241,,
26,,2019-10-11T17:30:05.581+03:00,GET,http://orteil.dashnet.org/cookieclicker/img/panelMenu3.png,HTTP/1.1,489,0,,200,OK,HTTP/1.1,0,image/png,,,424,50357,,,-1,-1,0,113,137,-1,-1,213.186.33.107,,251,,
27,,2019-10-11T17:30:05.582+03:00,GET,http://orteil.dashnet.org/cookieclicker/img/panelGradientLeft.png,HTTP/1.1,496,0,,200,OK,HTTP/1.1,0,image/png,,,423,1003,,,-1,-1,0,111,0,-1,-1,213.186.33.107,,112,,
28,,2019-10-11T17:30:05.609+03:00,GET,http://orteil.dashnet.org/cookieclicker/img/panelVertical.png?v=2,HTTP/1.1,496,0,,200,OK,HTTP/1.1,0,image/png,,,422,7206,,,-1,-1,0,119,0,-1,-1,213.186.33.107,,121,value,
29,,2019-10-11T17:30:05.643+03:00,GET,http://orteil.dashnet.org/cookieclicker/img/panelHorizontal.png?v=2,HTTP/1.1,498,0,,200,OK,HTTP/1.1,0,image/png,,,423,6718,,,-1,-1,0,129,2,-1,-1,213.186.33.107,,131,value,
30,,2019-10-11T17:30:05.711+03:00,GET,http://orteil.dashnet.org/cookieclicker/img/panelGradientRight.png,HTTP/1.1,497,0,,200,OK,HTTP/1.1,0,image/png,,,423,1003,,,-1,-1,0,99,0,-1,-1,213.186.33.107,,99,,
31,,2019-10-11T17:30:05.736+03:00,GET,http://orteil.dashnet.org/cookieclicker/img/prestigeBarCap.png,HTTP/1.1,493,0,,200,OK,HTTP/1.1,0,image/png,,,422,974,,,-1,-1,0,101,0,-1,-1,213.186.33.107,,102,,
32,,2019-10-11T17:30:05.777+03:00,GET,http://orteil.dashnet.org/cookieclicker/img/prestigeBar.jpg,HTTP/1.1,490,0,,200,OK,HTTP/1.1,0,image/jpeg,,,429,633,,,-1,-1,0,134,0,-1,-1,213.186.33.107,,135,,
33,,2019-10-11T17:30:05.855+03:00,GET,http://orteil.dashnet.org/cookieclicker/img/blackGradientSmallTop.png,HTTP/1.1,500,0,,200,OK,HTTP/1.1,0,image/png,,,423,971,,,-1,-1,0,99,0,-1,-1,213.186.33.107,,100,,
34,,2019-10-11T17:30:05.869+03:00,GET,http://orteil.dashnet.org/cookieclicker/img/frameBorder.png,HTTP/1.1,490,0,,200,OK,HTTP/1.1,0,image/png,,,422,1002,,,-1,-1,0,100,0,-1,-1,213.186.33.107,,101,,
35,,2019-10-11T17:30:05.872+03:00,GET,http://orteil.dashnet.org/cookieclicker/img/shadedBordersSoft.png,HTTP/1.1,496,0,,200,OK,HTTP/1.1,0,image/png,,,423,3483,,,-1,-1,0,98,0,-1,-1,213.186.33.107,,99,,
36,,2019-10-11T17:30:05.978+03:00,GET,http://orteil.dashnet.org/cookieclicker/img/roundedPanelBGS.png,HTTP/1.1,494,0,,200,OK,HTTP/1.1,0,image/png,,,424,21480,,,-1,-1,0,99,78,-1,-1,213.186.33.107,,178,,
37,,2019-10-11T17:30:05.990+03:00,GET,http://orteil.dashnet.org/cookieclicker/img/aqworldsbanner.jpg,HTTP/1.1,476,0,,200,OK,HTTP/1.1,0,image/jpeg,,,430,7435,,,-1,-1,0,340,410,-1,-1,213.186.33.107,,750,,
38,,2019-10-11T17:30:08.937+03:00,GET,https://googleads.g.doubleclick.net/pagead/html/r20191003/r20190131/zrt_lookup.html,HTTP/1.1,568,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,894,7402,,,0,2949,1,172,8,0,2981,172.217.23.130,,3163,,
39,,2019-10-11T17:30:08.958+03:00,GET,https://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-8491708950677704&output=html&h=250&slotname=7077525342&adk=3858836500&adf=1948056654&w=300&fwrn=4&fwrnh=100&lmt=1570804205&rafmt=3&guci=2.2.0.0.2.2.0.0&format=300x250&url=http%3A%2F%2Forteil.dashnet.org%2Fcookieclicker%2F&flash=0&fwr=0&fwrattr=true&rw=300&rpe=1&resp_fmts=1&wgl=1&dt=1570804205584&bpp=17&bdt=3998&fdt=335&idt=335&shv=r20191003&cbv=r20190131&saldr=aa&abxe=1&prev_fmts=0x0&nras=1&correlator=6318377058269&frm=20&pv=1&ga_vid=914097861.1570804206&ga_sid=1570804206&ga_hid=1125526469&ga_fc=0&iag=0&icsg=2686634&dssz=15&mdo=0&mso=0&u_tz=180&u_his=2&u_java=0&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&adx=483&ady=32&biw=800&bih=600&scr_x=0&scr_y=0&eid=20040012%2C20199335%2C229739146%2C229739148&oid=3&pvsid=1935598748513920&pem=478&rx=0&eae=0&fc=1936&brdim=0%2C0%2C0%2C0%2C800%2C0%2C800%2C600%2C800%2C600&vis=1&rsz=d%7C%7CaoeE%7C&abl=CA&pfx=0&fu=144&bc=23&ifi=1&uci=a!1&xpc=7qJYy9iHoi&p=http%3A//orteil.dashnet.org&dtd=348,HTTP/1.1,1498,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,929,199,,,1,2976,1,500,0,0,3005,172.217.23.130,,3508,value,
40,,2019-10-11T17:30:08.961+03:00,GET,https://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-8491708950677704&output=html&adk=1812271804&adf=3025194257&lmt=1570804205&plat=1%3A8%2C2%3A8%2C8%3A8%2C9%3A32776%2C16%3A8388608%2C30%3A1048576&guci=2.2.0.0.2.2.0.0&format=0x0&url=http%3A%2F%2Forteil.dashnet.org%2Fcookieclicker%2F&ea=0&flash=0&pra=5&wgl=1&dt=1570804205563&bpp=21&bdt=3977&fdt=310&idt=311&shv=r20191003&cbv=r20190131&saldr=aa&abxe=1&nras=1&correlator=6318377058269&frm=20&pv=2&ga_vid=914097861.1570804206&ga_sid=1570804206&ga_hid=1125526469&ga_fc=0&iag=0&icsg=589482&dssz=14&mdo=0&mso=0&u_tz=180&u_his=2&u_java=0&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&adx=-12245933&ady=-12245933&biw=800&bih=600&scr_x=0&scr_y=0&eid=20040012%2C20199335%2C229739146%2C229739148&oid=3&pvsid=1935598748513920&pem=478&rx=0&eae=2&fc=1936&brdim=0%2C0%2C0%2C0%2C800%2C0%2C800%2C600%2C800%2C600&vis=1&rsz=%7C%7Cs%7C&abl=NS&fu=16&bc=23&ifi=0&uci=a!0&dtd=341,HTTP/1.1,1415,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,928,44,,,0,2794,1,187,0,0,2828,172.217.23.130,,3017,value,
41,,2019-10-11T17:30:08.988+03:00,GET,https://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-8491708950677704&output=html&h=250&slotname=9780186019&adk=2400765391&adf=3253320039&w=300&fwrn=4&fwrnh=100&lmt=1570804206&rafmt=1&guci=2.2.0.0.2.2.0.0&format=300x250&url=http%3A%2F%2Forteil.dashnet.org%2Fcookieclicker%2F&flash=0&fwr=0&fwrattr=true&rpe=1&resp_fmts=3&wgl=1&dt=1570804205602&bpp=9&bdt=4016&fdt=478&idt=478&shv=r20191003&cbv=r20190131&saldr=aa&abxe=1&prev_fmts=0x0%2C300x250&nras=1&correlator=6318377058269&frm=20&pv=1&ga_vid=914097861.1570804206&ga_sid=1570804206&ga_hid=1125526469&ga_fc=0&iag=0&icsg=2686634&dssz=15&mdo=0&mso=0&u_tz=180&u_his=2&u_java=0&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&adx=483&ady=899&biw=800&bih=600&scr_x=0&scr_y=0&eid=20040012%2C20199335%2C229739146%2C229739148&oid=3&pvsid=1935598748513920&pem=478&rx=0&eae=0&fc=1936&brdim=0%2C0%2C0%2C0%2C800%2C0%2C800%2C600%2C800%2C600&vis=1&rsz=%7C%7CaeEbr%7C&abl=CA&pfx=0&fu=144&bc=23&ifi=2&uci=a!2&xpc=2iTZR3HjMp&p=http%3A//orteil.dashnet.org&dtd=484,HTTP/1.1,1501,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,929,200,,,24,3319,1,476,0,0,3370,172.217.23.130,,3873,value,
42,,2019-10-11T17:30:10.395+03:00,GET,https://adservice.google.co.il/adsid/integrator.js?domain=orteil.dashnet.org,HTTP/1.1,408,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,35,4726,1,104,0,0,4785,172.217.23.162,,4928,value,
43,,2019-10-11T17:30:11.851+03:00,GET,https://adservice.google.com/adsid/integrator.js?domain=orteil.dashnet.org,HTTP/1.1,406,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,35,6191,0,104,1,0,6242,172.217.23.130,,6384,value,
44,,2019-10-11T17:30:12.033+03:00,GET,https://www.googletagservices.com/activeview/js/current/osd.js?cb=%2Fr20100101,HTTP/1.1,410,0,,200,OK,HTTP/1.1,0,text/javascript,,,708,29044,,,35,6021,1,108,68,0,6045,172.217.23.130,,6259,value,
45,,2019-10-11T17:30:12.336+03:00,GET,https://fonts.gstatic.com/s/merriweather/v21/u-4n0qyriQwlOrhSvowK_l52_wFZWMf6.woff2,HTTP/1.1,486,0,,200,OK,HTTP/1.1,0,font/woff2,,,518,19056,,,35,6754,0,105,42,0,6775,172.217.16.131,,6959,,
46,,2019-10-11T17:30:12.490+03:00,GET,http://orteil.dashnet.org/cookieconsent.css,HTTP/1.1,436,0,,0,,unknown,0,,,,-1,-1,,,-1,-1,0,0,0,-1,-1,213.186.33.107,,0,,No response received
47,,2019-10-11T17:30:12.495+03:00,GET,http://orteil.dashnet.org/cookieclicker/img/filler.png,HTTP/1.1,468,0,,0,,unknown,0,,,,-1,-1,,,-1,-1,0,0,0,-1,-1,213.186.33.107,,0,,No response received
