,comment,pageref,request.bodySize,request.comment,request.headersSize,request.httpVersion,request.method,request.queryString.name,request.url,response.bodySize,response.comment,response.content.comment,response.content.mimeType,response.content.size,response.headersSize,response.httpVersion,response.redirectURL,response.status,response.statusText,serverIPAddress,startedDateTime,time,timings.blocked,timings.comment,timings.connect,timings.dns,timings.receive,timings.send,timings.ssl,timings.wait
0,,,0,,423,HTTP/1.1,GET,,http://www.shadyurl.com/,1398,,,text/html,0,220,HTTP/1.1,,200,OK,45.55.57.141,2019-10-10T19:29:08.735+03:00,723,0,,173,309,9,7,-1,223
1,,,0,,344,HTTP/1.1,GET,,http://www.shadyurl.com/layout/shady.css,1259,,,text/css,0,282,HTTP/1.1,,200,OK,45.55.57.141,2019-10-10T19:29:09.533+03:00,155,-1,,-1,-1,1,3,-1,149
2,,,0,,366,HTTP/1.1,GET,,http://www.shadyurl.com/images/header.gif,4646,,,image/gif,0,232,HTTP/1.1,,200,OK,45.55.57.141,2019-10-10T19:29:09.550+03:00,298,0,,145,2,3,2,-1,144
3,,,0,,357,HTTP/1.1,GET,,http://pagead2.googlesyndication.com/pagead/show_ads.js,28232,,,text/javascript; charset=UTF-8,0,538,HTTP/1.1,,200,OK,216.58.204.226,2019-10-10T19:29:09.550+03:00,275,0,,83,0,99,2,-1,89
4,,,0,,385,HTTP/1.1,GET,,http://www.shadyurl.com/images/submitbtn.gif,2024,,,image/gif,0,231,HTTP/1.1,,200,OK,45.55.57.141,2019-10-10T19:29:09.725+03:00,149,-1,,-1,-1,0,0,-1,148
5,,,0,,390,HTTP/1.1,GET,value,https://adservice.google.co.il/adsid/integrator.js?domain=www.shadyurl.com,104,,,application/javascript; charset=UTF-8,0,805,HTTP/1.1,,200,OK,216.58.213.2,2019-10-10T19:29:12.400+03:00,2329,0,,2228,9,0,5,2136,85
6,,,0,,355,HTTP/1.1,GET,,https://www.google.com/recaptcha/api.js,465,,,text/javascript; charset=UTF-8,0,467,HTTP/1.1,,200,OK,216.58.210.196,2019-10-10T19:29:12.411+03:00,2830,0,,2736,0,13,1,2663,77
7,,,0,,417,HTTP/1.1,GET,,https://www.google-analytics.com/ga.js,17168,,,text/javascript,0,541,HTTP/1.1,,200,OK,216.58.204.78,2019-10-10T19:29:12.576+03:00,2446,0,,2350,1,15,2,2239,76
8,,,0,,388,HTTP/1.1,GET,value,https://adservice.google.com/adsid/integrator.js?domain=www.shadyurl.com,104,,,application/javascript; charset=UTF-8,0,805,HTTP/1.1,,200,OK,216.58.206.98,2019-10-10T19:29:12.838+03:00,2748,0,,2662,0,1,1,2584,81
9,,,0,,552,HTTP/1.1,GET,,https://googleads.g.doubleclick.net/pagead/html/r20191003/r20190131/zrt_lookup.html,7402,,,text/html; charset=UTF-8,0,895,HTTP/1.1,,200,OK,216.58.206.98,2019-10-10T19:29:12.961+03:00,2826,0,,2753,0,0,1,2660,70
10,,,0,,921,HTTP/1.1,GET,value,https://www.google-analytics.com/r/__utm.gif?utmwv=5.7.2&utms=1&utmn=1307500458&utmhn=www.shadyurl.com&utmcs=UTF-8&utmsr=800x600&utmvp=783x600&utmsc=24-bit&utmul=en-us&utmje=0&utmfl=-&utmdt=ShadyURL%20-%20Don%27t%20just%20shorten%20your%20URL%2C%20make%20it%20suspicious%20and%20frightening.&utmhid=1577949060&utmr=-&utmp=%2F&utmht=1570724952888&utmac=UA-11486297-4&utmcc=__utma%3D157738104.1089840252.1570724953.1570724953.1570724953.1%3B%2B__utmz%3D157738104.1570724953.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)%3B&utmjid=1188192694&utmredir=1&utmu=DAAAAAAAAAAAAAAAAAAAAAAE~,35,,,image/gif,0,466,HTTP/1.1,,200,OK,216.58.204.78,2019-10-10T19:29:12.980+03:00,82,-1,,-1,-1,0,0,-1,81
11,,,0,,400,HTTP/1.1,GET,,https://pagead2.googlesyndication.com/pagead/js/r20191003/r20190131/show_ads_impl.js,87368,,,text/javascript; charset=UTF-8,0,896,HTTP/1.1,,200,OK,216.58.204.226,2019-10-10T19:29:12.989+03:00,3090,0,,2825,0,177,1,2748,86
