,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.send,timings.wait,timings.dns,timings.ssl,timings.receive,timings.connect,timings.blocked,serverIPAddress,comment,time,request.queryString.name,response._error
10,,2019-10-08T09:05:44.220+03:00,GET,https://tpc.googlesyndication.com/simgad/10320334164749080830?sqp=4sqPyQQ7QjkqNxABHQAAtEIgASgBMAk4A0DwkwlYAWBfcAKAAQGIAQGdAQAAgD-oAQGwAYCt4gS4AV_FAS2ynT4&rs=AOga4qmrQBaAYVHYoEU_W-UdBHjmyvcz_g,HTTP/1.1,1390,0,,200,OK,HTTP/1.1,0,image/png,,,518,28630,,,1,128,-1,-1,44,-1,-1,216.58.207.65,,173,value,
11,,2019-10-08T09:05:44.221+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/client/window_focus.js,HTTP/1.1,1249,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,679,1044,,,0,125,-1,-1,2,-1,-1,216.58.207.65,,128,,
12,,2019-10-08T09:05:44.304+03:00,GET,https://www.google.com/ads/measurement/l?ebcid=ALh7CaQRdba2kcgSTH_oXh_61XfWOysm_2RPTLO2nvJiBRI_HPs_6vdXsmg7jC8nY08lmDAq8msHDubdI99baOV5eNd9gmviXQ,HTTP/1.1,1344,0,,204,No Content,HTTP/1.1,0,text/html; charset=UTF-8,,,366,0,,,1,237,-1,-1,0,-1,-1,172.217.18.4,,239,value,
13,,2019-10-08T09:05:44.327+03:00,GET,https://googleads.g.doubleclick.net/pagead/adview?ai=CoAsPSiucXYP1A8nB7gOX97iQBZfJ1KNYoc6zy7wKs-bbjpgOEAEg-o2sDGD5uvSDnBCgAYaWi8UDyAECqAMByAPJBKoEsAFP0Ftfr-NnjJzk4tu9CDfCKyhw_ZV4kb7Q7lTBRyewm7yNmfEoltjpc6x4urUwlEptzFP4uymLPvwfeUUhNt3ppOnrbdG7tSxdwFK-KgRlFnVzXUAea9ZprSwUkzUILtYU4dp8U7J5pDPpmEUW4SKCWgEVmg8dRJplr3112QNlv_Scugn4kdpDRlqJA_cXChPrEAeFkFqWGQNNWbQifnjI3XEfD7MQzuIIH4UacM_OzMAE6Y77q9MBkgUECAQYAZIFBAgFGASgBgKAB-Lp9DqoB47OG6gH1ckbqAfB0xuoB4XUG6gHgdQbqAeC1BuoB4bUG6gHhNQbqAeT2BuoB-DTG6gHugaoB9nLG6gHz8wbqAemvhvYBwHyBwQQ3I0J0ggHCIBhEAEYHoAKAdgTDA&sigh=zo9VeMq-LMo&tpd=AGWhJmsJyLdPX5TkYOCsCuEMfEiWairuyUvpY8vB6aSYLaD8_g,HTTP/1.1,1880,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,788,0,,,1,214,-1,-1,0,-1,-1,172.217.21.226,,216,value,
14,,2019-10-08T09:05:44.373+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/client/window_focus.js,HTTP/1.1,1274,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,679,1044,,,0,171,-1,-1,0,-1,-1,216.58.207.65,,172,,
15,,2019-10-08T09:05:44.373+03:00,GET,https://tpc.googlesyndication.com/simgad/10320334164749080830?sqp=4sqPyQQ7QjkqNxABHQAAtEIgASgBMAk4A0DwkwlYAWBfcAKAAQGIAQGdAQAAgD-oAQGwAYCt4gS4AV_FAS2ynT4&rs=AOga4qmrQBaAYVHYoEU_W-UdBHjmyvcz_g,HTTP/1.1,1415,0,,200,OK,HTTP/1.1,0,image/png,,,518,28630,,,0,170,-1,-1,61,-1,-1,216.58.207.65,,233,value,
16,,2019-10-08T09:05:44.440+03:00,GET,https://googleads.g.doubleclick.net/pagead/adview?ai=CpdnVSiucXZnyA9bigQfHnJmQCpfJ1KNYoc6zy7wKs-bbjpgOEAEg-o2sDGD5uvSDnBCgAYaWi8UDyAECqAMByAPJBKoEswFP0Dr6S8NeqTL5RPAJpIyXlis7CQELCebCobStIeWLyDXx7f2OA_0UupmXECOEI58jYg5td42Qfi969hmYsjRGbLe9oJXFjk2aVCCSjf4-RS4nI5xoXSkFiWpxHWJdXLZN3N4fJdpWxqNgIPhpnm0yD18HFO_RMhRoHi8kqajt42UfF9Ms9xY2ICvbkjLxoD3v9DRxgtxzA1XF2grtEGukPS0lZwI9Q0XJOukCjLyDTO_FrcAE6Y77q9MBkgUECAQYAZIFBAgFGASgBgKAB-Lp9DqoB47OG6gH1ckbqAfB0xuoB4XUG6gHgdQbqAeC1BuoB4bUG6gHhNQbqAeT2BuoB-DTG6gHugaoB9nLG6gHz8wbqAemvhvYBwHyBwQQspcD0ggHCIBhEAEYHoAKAdgTDA&sigh=Bwz2ZZF81C4&tpd=AGWhJmtcBHrE7L6pGE8Ei9xVii13U8nuXNpsHQ906EpVIWq6eg,HTTP/1.1,1909,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,788,0,,,1,307,-1,-1,0,-1,-1,172.217.21.226,,308,value,
17,,2019-10-08T09:05:44.516+03:00,GET,https://pagead2.googlesyndication.com/pagead/s/cookie_push_onload.html,HTTP/1.1,1386,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,839,724,,,0,231,-1,-1,0,-1,-1,172.217.23.130,,233,,
18,,2019-10-08T09:05:44.561+03:00,GET,https://www.google.com/ads/measurement/l?ebcid=ALh7CaRdkvcN9WTHF0CU4MVhMeNFBxGUQnOh1oykufzmtc2z7ardpTBk8CV8AvHc-8DQO4rQkjl-fQVnCU8sH74hMu8pVyWbdw,HTTP/1.1,1369,0,,204,No Content,HTTP/1.1,0,text/html; charset=UTF-8,,,366,0,,,1,186,-1,-1,0,-1,-1,172.217.18.4,,187,value,
19,,2019-10-08T09:05:44.765+03:00,GET,https://pagead2.googlesyndication.com/pagead/s/cookie_push_onload.html,HTTP/1.1,1411,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,839,724,,,1,188,-1,-1,0,-1,-1,172.217.23.130,,190,,
20,,2019-10-08T09:05:44.892+03:00,GET,https://www.google-analytics.com/__utm.gif?utmwv=5.7.2&utms=2&utmn=163170056&utmhn=dontevenreply.com&utmcs=UTF-8&utmsr=800x600&utmvp=779x579&utmsc=24-bit&utmul=en-us&utmje=0&utmfl=-&utmdt=E-mails%20from%20an%20Asshole&utmhid=1222294354&utmr=-&utmp=%2F&utmht=1570514744856&utmac=UA-9288703-1&utmcc=__utma%3D263590809.1976411976.1570514719.1570514719.1570514719.1%3B%2B__utmz%3D263590809.1570514719.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)%3B&utmjid=&utmu=DAAAAAAAAAAAAAAAAAAAAABE~,HTTP/1.1,826,0,,200,OK,HTTP/1.1,0,image/gif,,,480,35,,,0,271,-1,-1,0,-1,-1,172.217.22.110,,272,value,
21,,2019-10-08T09:05:45.005+03:00,GET,"https://pagead2.googlesyndication.com/pcs/activeview?xai=AKAOjsvImMsT811jP8-UYDUo8yARqSbJqOC_CwkQhmsBhT0IYPe0SgE08hRgy4Is2dk8Suw3x6NFnRCqXtDq1-0CxFyBD8a9QVKF5Yerz7gBPtH5AZVhfmY&sai=AMfl-YQiW_RVeUN3GXGrS2ye6D64CouHUvwYZrKV_97SMwIo5V83J1o8DX8Zz0jg5qzsV9J7rUOLT2KtznoJPa2xg-Eh7jaWkv_CLmM&sig=Cg0ArKJSzPKE3fwHqt_qEAE&cid=CAASEuRoNYtUHmbh2ayrTIeIXjDO4A&adk=3587341384&tt=-1&bs=779%2C579&mtos=0,0,1059,1059,1059&tos=0,0,1059,0,0&p=164,8,764,168&mcvt=1059&rs=1&ht=0&tfs=139&tls=1198&mc=0.69&lte=0.69&bas=0&bac=0&met=no&avms=nio&niot_obs=28&niot_cbk=68&md=2&lm=2&rst=1570514743621&dlt=573&rpt=208&isd=0&msd=0&oseid=3&xdi=0&ps=779%2C17109&ss=800%2C600&pt=-1&bin=1&deb=1-2-2-13-8-38-30-6-0-0-0&tvt=1173&r=v&id=osdim&vs=4&za&uc=3&upc=2&tgt=DIV&cl=1&cec=1&clc=1&cac=1&cd=160x600&itpl=4&v=20191004",HTTP/1.1,1983,0,,200,OK,HTTP/1.1,0,image/gif,,,793,42,,,1,158,-1,-1,0,-1,-1,172.217.23.130,,160,value,
22,,2019-10-08T09:05:45.009+03:00,GET,https://pagead2.googlesyndication.com/bg/aPEEM9OJ9hGaYafZgWtx3Nc8atx1tS31xt75J5Meqn4.js,HTTP/1.1,1250,0,,200,OK,HTTP/1.1,0,text/javascript,,,738,5323,,,1,155,-1,-1,0,-1,-1,172.217.23.130,,157,,
23,,2019-10-08T09:05:45.178+03:00,GET,"https://pagead2.googlesyndication.com/pcs/activeview?xai=AKAOjss6k3jpZDRIW-Yrbgy_K-jSbIbIXF-80oaaLVx29BeS1evj0f4zeiRhFunYU1XVQKjMx3YH2z6r6kbRGTUvRJRHgzbsrfRzRwWqlAP8ez0ht5j8BhY&sai=AMfl-YRELGt91-PXcXyAUHfFeppDwfGohxpUU4nQ913FvxeQDiyv7wuiRakZ5IzSpZYPuQ0BQ4akdtqqKv2dCAPXM6n1lwxoGDuTvTY&sig=Cg0ArKJSzNX4SB5A4N3IEAE&cid=CAASEuRo4BYVwuQ1oTx4XbHfMsjCNw&adk=3587341384&tt=-1&bs=779%2C579&mtos=0,0,1059,1059,1059&tos=0,0,1059,0,0&p=164,8,764,168&mcvt=1059&rs=1&ht=0&tfs=139&tls=1198&mc=0.69&lte=0.69&bas=0&bac=0&met=no&avms=nio&niot_obs=28&niot_cbk=68&md=2&lm=2&rst=1570514743621&dlt=573&rpt=208&isd=0&msd=0&oseid=3&xdi=0&ps=779%2C17109&ss=800%2C600&pt=-1&bin=1&deb=1-2-2-13-8-38-30-6-0-0-0&tvt=1173&r=v&id=osdim&vs=4&za&uc=4&upc=2&tgt=DIV&cl=1&cec=1&clc=1&cac=1&cd=160x600&itpl=4&v=20191004",HTTP/1.1,2008,0,,200,OK,HTTP/1.1,0,image/gif,,,793,42,,,1,217,-1,-1,0,-1,-1,172.217.23.130,,218,value,
24,,2019-10-08T09:05:45.186+03:00,GET,https://pagead2.googlesyndication.com/bg/aPEEM9OJ9hGaYafZgWtx3Nc8atx1tS31xt75J5Meqn4.js,HTTP/1.1,1275,0,,200,OK,HTTP/1.1,0,text/javascript,,,738,5323,,,0,199,-1,-1,0,-1,-1,172.217.23.130,,201,,
25,,2019-10-08T09:05:45.408+03:00,GET,https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js,HTTP/1.1,379,0,,0,,unknown,0,,,,-1,-1,,,0,0,1,243,0,395,0,172.217.23.130,,398,,No response received
