,comment,pageref,request.bodySize,request.comment,request.headersSize,request.httpVersion,request.method,request.url,response._error,response.bodySize,response.comment,response.content.comment,response.content.mimeType,response.content.size,response.headersSize,response.httpVersion,response.redirectURL,response.status,response.statusText,serverIPAddress,startedDateTime,time,timings.blocked,timings.comment,timings.connect,timings.dns,timings.receive,timings.send,timings.ssl,timings.wait
0,,,0,,0,HTTP/1.1,CONNECT,https://findtheinvisiblecow.com,Unable to connect to host,-1,,,,0,-1,unknown,,0,,13.225.249.117,2019-10-30T18:17:53.989+02:00,174,0,,111,62,0,0,-1,0
1,,,0,,0,HTTP/1.1,CONNECT,https://findtheinvisiblecow.com,Unable to connect to host,-1,,,,0,-1,unknown,,0,,13.225.249.117,2019-10-30T18:17:53.989+02:00,188,0,,124,64,0,0,-1,0
