,comment,pageref,request.bodySize,request.comment,request.headersSize,request.httpVersion,request.method,request.url,response._error,response.bodySize,response.comment,response.content.comment,response.content.mimeType,response.content.size,response.headersSize,response.httpVersion,response.redirectURL,response.status,response.statusText,serverIPAddress,startedDateTime,time,timings.blocked,timings.comment,timings.connect,timings.dns,timings.receive,timings.send,timings.ssl,timings.wait
0,,,0,,0,HTTP/1.1,CONNECT,https://www.taringa.net,Unable to connect to host,-1,,,,0,-1,unknown,,0,,104.16.249.39,2019-11-02T10:12:35.930+02:00,15717,0,,15269,448,0,0,-1,0
1,,,0,,0,HTTP/1.1,CONNECT,https://www.taringa.net,Unable to connect to host,-1,,,,0,-1,unknown,,0,,104.16.249.39,2019-11-02T10:12:35.929+02:00,15717,0,,15269,448,0,0,-1,0
