,comment,pageref,request.bodySize,request.comment,request.headersSize,request.httpVersion,request.method,request.url,response._error,response.bodySize,response.comment,response.content.comment,response.content.mimeType,response.content.size,response.headersSize,response.httpVersion,response.redirectURL,response.status,response.statusText,serverIPAddress,startedDateTime,time,timings.blocked,timings.comment,timings.connect,timings.dns,timings.receive,timings.send,timings.ssl,timings.wait
0,,,0,,375,HTTP/1.1,GET,https://www.gstatic.com/chrome/intelligence/assist/ranker/models/translate/2017/03/translate_ranker_model_20170329.pb.bin,,2407,,,text/html,0,510,HTTP/1.1,,200,OK,172.217.21.195,2019-11-01T16:22:11.252+02:00,3896,-1,,-1,-1,10,1,-1,3884
1,,,0,,0,HTTP/1.1,CONNECT,https://www.care2.com,Unable to connect to host,-1,,,,0,-1,unknown,,0,,8.47.77.87,2019-11-01T16:22:08.360+02:00,12387,0,,9911,2476,0,0,-1,0
2,,,0,,0,HTTP/1.1,CONNECT,https://www.care2.com,Unable to connect to host,-1,,,,0,-1,unknown,,0,,8.47.77.87,2019-11-01T16:22:08.360+02:00,12388,0,,9910,2478,0,0,-1,0
