,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.receive,timings.blocked,timings.connect,timings.send,timings.wait,timings.dns,timings.ssl,serverIPAddress,comment,time,request.queryString.name,response._error
10,,2019-10-08T16:33:33.936+03:00,GET,http://youarelistening.to/js/code.js?random=5d9c94402e155,HTTP/1.1,350,0,,200,OK,HTTP/1.1,0,application/javascript,,,316,2956,,,1,0,29,0,424,0,-1,69.163.153.84,,455,value,
11,,2019-10-08T16:33:33.973+03:00,GET,http://youarelistening.to/images/button_forward.png,HTTP/1.1,380,0,,200,OK,HTTP/1.1,0,image/png,,,270,910,,,0,-1,-1,0,36,-1,-1,69.163.153.84,,37,,
12,,2019-10-08T16:33:33.974+03:00,GET,http://youarelistening.to/images/button_info.png,HTTP/1.1,377,0,,200,OK,HTTP/1.1,0,image/png,,,271,3084,,,0,-1,-1,0,36,-1,-1,69.163.153.84,,37,,
13,,2019-10-08T16:33:34.016+03:00,GET,http://youarelistening.to/images/button_map.png,HTTP/1.1,376,0,,200,OK,HTTP/1.1,0,image/png,,,271,3593,,,0,-1,-1,0,37,-1,-1,69.163.153.84,,38,,
14,,2019-10-08T16:33:34.016+03:00,GET,http://youarelistening.to/images/button_sound.png,HTTP/1.1,378,0,,200,OK,HTTP/1.1,0,image/png,,,271,3969,,,0,-1,-1,0,33,-1,-1,69.163.153.84,,34,,
15,,2019-10-08T16:33:34.063+03:00,GET,http://youarelistening.to/images/button_list.png,HTTP/1.1,377,0,,200,OK,HTTP/1.1,0,image/png,,,271,2976,,,0,-1,-1,0,30,-1,-1,69.163.153.84,,31,,
16,,2019-10-08T16:33:34.063+03:00,GET,http://youarelistening.to/images/button_share.png,HTTP/1.1,378,0,,200,OK,HTTP/1.1,0,image/png,,,271,1204,,,0,-1,-1,0,30,-1,-1,69.163.153.84,,31,,
17,,2019-10-08T16:33:34.094+03:00,GET,http://youarelistening.to/images/button_fs.png,HTTP/1.1,375,0,,200,OK,HTTP/1.1,0,image/png,,,271,1038,,,0,-1,-1,0,81,-1,-1,69.163.153.84,,82,,
18,,2019-10-08T16:33:34.094+03:00,GET,http://youarelistening.to/images/icon_fb.png,HTTP/1.1,373,0,,200,OK,HTTP/1.1,0,image/png,,,270,509,,,0,-1,-1,0,31,-1,-1,69.163.153.84,,32,,
19,,2019-10-08T16:33:34.157+03:00,GET,http://youarelistening.to/images/icon_tumblr.png,HTTP/1.1,377,0,,200,OK,HTTP/1.1,0,image/png,,,272,9560,,,0,-1,-1,0,45,-1,-1,69.163.153.84,,46,,
20,,2019-10-08T16:33:34.172+03:00,GET,http://fonts.googleapis.com/css?family=Fugaz+One,HTTP/1.1,358,0,,200,OK,HTTP/1.1,0,text/css;charset=utf-8,,,486,291,,,0,0,49,0,112,29,-1,216.58.207.42,,192,value,
21,,2019-10-08T16:33:34.188+03:00,GET,http://youarelistening.to/images/icon_twitter.png,HTTP/1.1,378,0,,200,OK,HTTP/1.1,0,image/png,,,272,4414,,,0,-1,-1,0,31,-1,-1,69.163.153.84,,32,,
22,,2019-10-08T16:33:34.204+03:00,GET,http://youarelistening.to/images/icon_reddit.png,HTTP/1.1,377,0,,200,OK,HTTP/1.1,0,image/png,,,273,61582,,,99,-1,-1,0,45,-1,-1,69.163.153.84,,145,,
23,,2019-10-08T16:33:34.219+03:00,GET,http://youarelistening.to/images/icon_gplus.png,HTTP/1.1,376,0,,200,OK,HTTP/1.1,0,image/png,,,271,2025,,,1,-1,-1,0,28,-1,-1,69.163.153.84,,30,,
24,,2019-10-08T16:33:34.282+03:00,GET,http://youarelistening.to/images/icon_email.png,HTTP/1.1,376,0,,200,OK,HTTP/1.1,0,image/png,,,271,3027,,,0,-1,-1,0,31,-1,-1,69.163.153.84,,32,,
25,,2019-10-08T16:33:34.360+03:00,GET,http://youarelistening.to/images/icon_soundcloud.png,HTTP/1.1,381,0,,200,OK,HTTP/1.1,0,image/png,,,272,4519,,,0,-1,-1,0,46,-1,-1,69.163.153.84,,47,,
26,,2019-10-08T16:33:34.407+03:00,GET,http://youarelistening.to/images/bg_losangeles.jpg,HTTP/1.1,379,0,,200,OK,HTTP/1.1,0,image/jpeg,,,275,89815,,,92,-1,-1,0,27,-1,-1,69.163.153.84,,120,,
27,,2019-10-08T16:33:34.438+03:00,GET,http://youarelistening.to/images/icon_broadcastify.png,HTTP/1.1,383,0,,200,OK,HTTP/1.1,0,image/png,,,273,12324,,,3,-1,-1,0,27,-1,-1,69.163.153.84,,31,,
28,,2019-10-08T16:33:34.494+03:00,GET,http://youarelistening.to/images/thumb_losangeles.png,HTTP/1.1,382,0,,200,OK,HTTP/1.1,0,image/png,,,275,226741,,,74,-1,-1,0,64,-1,-1,69.163.153.84,,138,,
29,,2019-10-08T16:33:37.031+03:00,GET,https://w.soundcloud.com/player/api.js,HTTP/1.1,331,0,,200,OK,HTTP/1.1,0,application/javascript,,,690,2235,,,0,0,2916,2,99,0,2893,13.224.132.48,,3019,,
30,,2019-10-08T16:33:37.149+03:00,GET,https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/playlists/5281179&auto_play=false,HTTP/1.1,570,0,,200,OK,HTTP/1.1,0,text/html,,,573,5890,,,1,-1,-1,0,393,-1,-1,13.224.132.48,,395,value,
31,,2019-10-08T16:33:37.152+03:00,GET,http://youarelistening.to/images/vc_volume.png,HTTP/1.1,388,0,,200,OK,HTTP/1.1,0,image/png,,,283,603,,,0,-1,-1,0,43,-1,-1,69.163.153.84,,44,,
32,,2019-10-08T16:33:37.249+03:00,GET,http://relay.broadcastify.com/nwqy495df07jkvs,HTTP/1.1,365,0,,302,Moved Temporarily,HTTP/1.1,0,text/html,,http://audio13.broadcastify.com/nwqy495df07jkvs?nocache=1719255&xan=xtf9912b,251,126,,,0,0,34,0,288,89,-1,3.213.28.91,,412,,
33,,2019-10-08T16:33:37.250+03:00,GET,http://platform.twitter.com/widgets.js,HTTP/1.1,333,0,,200,OK,HTTP/1.1,0,application/javascript;charset=utf-8,,,516,28700,,,35,0,29,0,38,32,-1,93.184.220.66,,136,,
34,,2019-10-08T16:33:37.271+03:00,GET,http://code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-bg_flat_75_ffffff_40x100.png,HTTP/1.1,453,0,,200,OK,HTTP/1.1,0,image/png,,,363,260,,,0,-1,-1,0,32,-1,-1,209.197.3.24,,32,,
35,,2019-10-08T16:33:37.271+03:00,GET,http://code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-bg_highlight-soft_75_cccccc_1x100.png,HTTP/1.1,462,0,,200,OK,HTTP/1.1,0,image/png,,,363,332,,,0,-1,-1,0,30,-1,-1,209.197.3.24,,31,,
36,,2019-10-08T16:33:37.272+03:00,GET,http://youarelistening.to/images/vc_handle.png,HTTP/1.1,388,0,,200,OK,HTTP/1.1,0,image/png,,,271,1167,,,0,-1,-1,0,31,-1,-1,69.163.153.84,,32,,
37,,2019-10-08T16:33:37.277+03:00,GET,http://fonts.gstatic.com/s/fugazone/v9/rax_HiWKp9EAITukFsl8Axhf.woff2,HTTP/1.1,418,0,,200,OK,HTTP/1.1,0,font/woff2,,,394,10876,,,4,0,41,0,113,23,-1,172.217.16.131,,183,,
38,,2019-10-08T16:33:37.664+03:00,GET,http://audio13.broadcastify.com/nwqy495df07jkvs?nocache=1719255&xan=xtf9912b,HTTP/1.1,398,0,,200,OK,HTTP/1.0,0,audio/mpeg,,,282,-1,,,0,0,25,0,383,0,-1,169.46.233.71,,409,value,
39,,2019-10-08T16:33:38.616+03:00,GET,https://widget.sndcdn.com/widget-8b6aeef-7505829a.js,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,application/javascript,,,676,324863,,,1823,0,969,1,86,94,939,143.204.192.33,,2974,,
40,,2019-10-08T16:33:38.616+03:00,GET,https://widget.sndcdn.com/multi-sounds-5b68f4d-7a528cf9.js,HTTP/1.1,480,0,,200,OK,HTTP/1.1,0,application/javascript,,,676,60566,,,249,0,974,0,181,94,945,143.204.192.33,,1500,,
41,,2019-10-08T16:33:39.395+03:00,GET,https://platform.twitter.com/widgets/widget_iframe.e3a0e1b01ae601b6c9cf798a93ab7e69.html?origin=http%3A%2F%2Fyouarelistening.to,HTTP/1.1,598,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,498,5816,,,2,0,1971,0,93,0,1939,93.184.220.66,,2068,value,
42,,2019-10-08T16:33:39.482+03:00,GET,https://www.google-analytics.com/ga.js,HTTP/1.1,331,0,,200,OK,HTTP/1.1,0,text/javascript,,,541,17168,,,27,0,2208,0,99,28,2181,172.217.22.110,,2364,,
43,,2019-10-08T16:33:39.540+03:00,GET,https://platform.twitter.com/js/moment~timeline~tweet.ec04a6cb5ba879d0e0db41f211639fdf.js,HTTP/1.1,407,0,,200,OK,HTTP/1.1,0,application/javascript; charset=utf-8,,,511,7914,,,3,-1,-1,0,85,-1,-1,93.184.220.66,,90,,
44,,2019-10-08T16:33:39.632+03:00,GET,https://platform.twitter.com/js/timeline.0a7b4db67eacd23e35c5ce02e6ea3470.js,HTTP/1.1,394,0,,200,OK,HTTP/1.1,0,application/javascript; charset=utf-8,,,511,7038,,,2,-1,-1,0,86,-1,-1,93.184.220.66,,89,,
45,,2019-10-08T16:33:39.632+03:00,GET,https://www.google-analytics.com/r/__utm.gif?utmwv=5.7.2&utms=1&utmn=1404867287&utmhn=youarelistening.to&utmcs=UTF-8&utmsr=800x600&utmvp=800x579&utmsc=24-bit&utmul=en-us&utmje=0&utmfl=-&utmdt=You%20are%20listening%20to%20Los%20Angeles&utmhid=162085781&utmr=-&utmp=%2F&utmht=1570541619629&utmac=UA-3124751-10&utmcc=__utma%3D80735135.169601718.1570541620.1570541620.1570541620.1%3B%2B__utmz%3D80735135.1570541620.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)%3B&utmjid=907845230&utmredir=1&utmu=qAAAAAAAAAAAAAAAAAAAAAAE~,HTTP/1.1,861,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://stats.g.doubleclick.net/r/collect?v=1&aip=1&t=dc&_r=3&tid=UA-3124751-10&cid=169601718.1570541620&jid=907845230&_v=5.7.2&z=1404867287,604,369,,,0,-1,-1,0,94,-1,-1,172.217.22.110,,96,value,
46,,2019-10-08T16:33:40.917+03:00,GET,https://cdn.syndication.twimg.com/timeline/profile?callback=__twttr.callbacks.tl_i0_profile_idontlikewords_old&dnt=false&domain=youarelistening.to&lang=en&screen_name=idontlikewords&suppress_response_codes=true&t=1745046&tz=GMT%2B0300&with_replies=false,HTTP/1.1,571,0,,200,OK,HTTP/1.1,0,application/javascript;charset=utf-8,,,752,2674,,,35,0,1150,1,304,21,1123,151.101.16.159,,1511,value,
47,,2019-10-08T16:33:40.951+03:00,GET,https://widget.sndcdn.com/assets/images/logo-200x120-a1591e.png,HTTP/1.1,490,0,,200,OK,HTTP/1.1,0,image/png,,,674,3745,,,169,0,335,1,85,0,303,143.204.192.33,,591,,
48,,2019-10-08T16:33:42.460+03:00,GET,https://platform.twitter.com/css/timeline.9bf5093a19cec463852b31b784bf047a.light.ltr.css,HTTP/1.1,384,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,498,12281,,,14,-1,-1,0,103,-1,-1,93.184.220.66,,118,,
49,,2019-10-08T16:33:42.554+03:00,GET,https://stats.g.doubleclick.net/r/collect?v=1&aip=1&t=dc&_r=3&tid=UA-3124751-10&cid=169601718.1570541620&jid=907845230&_v=5.7.2&z=1404867287,HTTP/1.1,469,0,,200,OK,HTTP/1.1,0,image/gif,,,539,35,,,0,0,2804,0,102,0,2775,66.102.1.157,,2909,value,
50,,2019-10-08T16:33:42.573+03:00,GET,https://platform.twitter.com/css/timeline.9bf5093a19cec463852b31b784bf047a.light.ltr.css,HTTP/1.1,442,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,498,12281,,,6,0,246,1,86,0,217,93.184.220.66,,341,,
51,,2019-10-08T16:33:46.852+03:00,POST,https://syndication.twitter.com/i/jot,HTTP/1.1,604,1904,,302,Found,HTTP/1.1,0,text/html;charset=utf-8,,https://platform.twitter.com/jot.html,693,0,,,0,0,7051,10,215,0,7022,104.244.42.200,,7278,,
52,,2019-10-08T16:33:46.861+03:00,GET,https://syndication.twitter.com/settings,HTTP/1.1,493,0,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,594,79,,,0,0,7323,1,216,0,7295,104.244.42.200,,7542,,
53,,2019-10-08T16:33:47.449+03:00,GET,https://abs.twimg.com/emoji/v2/72x72/1f4e7.png,HTTP/1.1,363,0,,200,OK,HTTP/1.1,0,image/png,,,526,613,,,0,0,6139,0,87,29,6112,93.184.220.70,,6258,,
54,,2019-10-08T16:33:47.548+03:00,GET,https://abs.twimg.com/emoji/v2/72x72/1f4b8.png,HTTP/1.1,363,0,,200,OK,HTTP/1.1,0,image/png,,,528,1171,,,0,-1,-1,0,92,-1,-1,93.184.220.70,,94,,
55,,2019-10-08T16:33:48.940+03:00,GET,https://pbs.twimg.com/profile_images/847876477865541632/nP3ArQYL_normal.jpg,HTTP/1.1,392,0,,200,OK,HTTP/1.1,0,image/jpeg,,,582,1959,,,1,0,6302,1,96,40,6266,93.184.220.70,,6442,,
56,,2019-10-08T16:33:48.941+03:00,GET,https://pbs.twimg.com/media/D7sG-hcXYAEXRqk?format=jpg&name=small,HTTP/1.1,382,0,,200,OK,HTTP/1.1,0,image/jpeg,,,558,138031,,,199,0,6304,0,96,39,6272,93.184.220.70,,6641,value,
57,,2019-10-08T16:33:50.750+03:00,GET,https://api-widget.soundcloud.com/playlists/5281179?representation=full&format=json&client_id=LBCcHmRB8XSStWL6wKH2HPACspQlXg2P&app_version=1568733200,HTTP/1.1,613,0,,200,OK,HTTP/1.1,0,application/json;charset=utf-8,,,792,4169,,,0,0,4789,0,544,0,4665,13.225.251.63,,5334,value,
58,,2019-10-08T16:33:50.753+03:00,GET,https://syndication.twitter.com/i/jot/syndication?l=%7B%22_category_%22%3A%22syndicated_impression%22%2C%22triggered_on%22%3A1570541619736%2C%22dnt%22%3Afalse%2C%22event_namespace%22%3A%7B%22client%22%3A%22tfw%22%2C%22page%22%3A%22timeline%22%2C%22action%22%3A%22impression%22%7D%7D,HTTP/1.1,636,0,,200,OK,HTTP/1.1,0,image/gif;charset=utf-8,,,898,65,,,0,-1,-1,0,203,-1,-1,104.244.42.200,,205,value,
59,,2019-10-08T16:33:50.755+03:00,OPTIONS,https://api-widget.soundcloud.com/tracks?ids=10489949%2C11583885%2C1276003%2C171345%2C34652%2C482245%2C4881277%2C5160552%2C6239707%2C6553426%2C6655715%2C7077822%2C8786196%2C8853098%2C9337585&playlistId=5281179&playlistSecretToken&format=json&client_id=LBCcHmRB8XSStWL6wKH2HPACspQlXg2P&app_version=1568733200,HTTP/1.1,801,0,,200,OK,HTTP/1.1,0,,,,721,0,,,0,0,4001,0,148,0,3965,13.225.251.63,,4151,value,
60,,2019-10-08T16:33:40.855+03:00,CONNECT,https://api-widget.soundcloud.com,HTTP/1.1,0,0,,0,,unknown,0,,,,-1,-1,,,0,0,9846,0,0,64,-1,13.225.251.63,,9910,,Unable to connect to host
61,,2019-10-08T16:33:52.374+03:00,GET,https://platform.twitter.com/jot.html,HTTP/1.1,497,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,466,80,,,0,-1,-1,4,94,-1,-1,93.184.220.66,,99,,
62,,2019-10-08T16:33:52.512+03:00,GET,https://i1.sndcdn.com/artworks-000000070237-cd9f27-tiny.jpg,HTTP/1.1,486,0,,0,,unknown,0,,,,-1,-1,,,0,0,1772,1,0,0,1730,13.224.132.96,,1774,,No response received
63,,2019-10-08T16:33:52.529+03:00,GET,https://i1.sndcdn.com/artworks-000000070219-576658-tiny.jpg,HTTP/1.1,486,0,,0,,unknown,0,,,,-1,-1,,,0,0,5719,1,0,0,5683,13.224.132.96,,5721,,No response received
64,,2019-10-08T16:33:52.532+03:00,GET,https://i1.sndcdn.com/artworks-000004039845-6mnga6-tiny.jpg,HTTP/1.1,486,0,,0,,unknown,0,,,,-1,-1,,,0,0,6386,1,0,43,6358,13.224.132.96,,6432,,No response received
65,,2019-10-08T16:33:52.532+03:00,GET,https://i1.sndcdn.com/artworks-000000070264-782ae9-tiny.jpg,HTTP/1.1,486,0,,0,,unknown,0,,,,-1,-1,,,0,0,3611,1,0,0,3548,13.224.132.96,,3612,,No response received
66,,2019-10-08T16:33:52.535+03:00,GET,http://static.chartbeat.com/js/chartbeat.js,HTTP/1.1,338,0,,0,,unknown,0,,,,-1,-1,,,0,0,29,0,0,27,-1,99.86.250.211,,57,,No response received
67,,2019-10-08T16:33:52.554+03:00,GET,https://i1.sndcdn.com/artworks-000001043234-bytlq1-tiny.jpg,HTTP/1.1,486,0,,0,,unknown,0,,,,-1,-1,,,0,0,5116,0,0,0,5088,13.224.132.96,,5116,,No response received
68,,2019-10-08T16:33:52.561+03:00,GET,https://i1.sndcdn.com/avatars-000183316845-17vlax-t50x50.jpg,HTTP/1.1,487,0,,0,,unknown,0,,,,-1,-1,,,0,0,3637,0,0,0,3576,13.224.132.96,,3638,,No response received
