,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.send,timings.wait,timings.dns,timings.ssl,timings.blocked,timings.connect,timings.receive,serverIPAddress,comment,time,request.queryString.name,response._error
13,,2019-10-08T16:48:39.383+03:00,GET,https://www.codecademy.com/webpack/90.d803e06b6ca2b421f9ad.chunk.css,HTTP/1.1,1188,0,,200,OK,HTTP/1.1,0,text/css,,,533,653,,,0,126,-1,-1,-1,-1,0,104.20.25.250,,127,,
14,,2019-10-08T16:48:39.493+03:00,GET,https://www.codecademy.com/webpack/109.e96df2b662230d8d1849.chunk.css,HTTP/1.1,1189,0,,200,OK,HTTP/1.1,0,text/css,,,534,1250,,,0,125,-1,-1,-1,-1,0,104.20.25.250,,126,,
15,,2019-10-08T16:48:39.533+03:00,GET,https://www.codecademy.com/webpack/156.ea4a780c80a2b836eaf7.chunk.css,HTTP/1.1,1189,0,,200,OK,HTTP/1.1,0,text/css,,,533,477,,,0,117,-1,-1,-1,-1,0,104.20.25.250,,118,,
16,,2019-10-08T16:48:39.624+03:00,GET,https://www.codecademy.com/webpack/188.517988f27f5ab80c5e96.chunk.css,HTTP/1.1,1189,0,,200,OK,HTTP/1.1,0,text/css,,,534,1124,,,0,116,-1,-1,-1,-1,0,104.20.25.250,,117,,
17,,2019-10-08T16:48:39.654+03:00,GET,https://www.codecademy.com/webpack/corporate-scenes-Landing.8e123beca1a22926b8a3.chunk.css,HTTP/1.1,1210,0,,200,OK,HTTP/1.1,0,text/css,,,534,3052,,,0,117,-1,-1,-1,-1,0,104.20.25.250,,118,,
18,,2019-10-08T16:48:39.943+03:00,GET,https://stats.g.doubleclick.net/r/collect?v=1&aip=1&t=dc&_r=3&tid=UA-25136408-1&cid=1806507713.1570542495&jid=1872629087&_gid=414762305.1570542495&gjid=1392206565&_v=j79&z=515494995,HTTP/1.1,536,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://www.google.com/ads/ga-audiences?v=1&aip=1&t=sr&_r=4&tid=UA-25136408-1&cid=1806507713.1570542495&jid=1872629087&_v=j79&z=515494995,674,366,,,0,110,-1,-1,-1,-1,0,66.102.1.155,,111,value,
19,,2019-10-08T16:48:41.762+03:00,GET,https://www.codecademy.com/webpack/36.a5c741a5e238200f94d3.chunk.css,HTTP/1.1,1188,0,,200,OK,HTTP/1.1,0,text/css,,,534,1478,,,0,123,-1,-1,-1,-1,0,104.20.25.250,,124,,
20,,2019-10-08T16:48:44.623+03:00,GET,https://www.codecademy.com/webpack/31.5aef409b13034b8393c0.chunk.css,HTTP/1.1,1188,0,,200,OK,HTTP/1.1,0,text/css,,,533,252,,,0,173,-1,-1,-1,-1,0,104.20.25.250,,174,,
21,,2019-10-08T16:48:44.623+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/styles__ltr.css,HTTP/1.1,631,0,,0,,unknown,0,,,,-1,-1,,,0,0,-1,-1,-1,-1,0,172.217.22.35,,0,,No response received
22,,2019-10-08T16:48:44.623+03:00,GET,https://consent.linksynergy.com/consent/v1/p?domain=www.codecademy.com&sought=false&attr_sid=118985&aff_mid=44188&in_scope=false&purposes=&vendors=&ext_id=d2742c88-c051-4946-9308-1b35dd02e1ee,HTTP/1.1,546,0,,0,,unknown,0,,,,-1,-1,,,0,0,55,6317,0,7184,0,35.241.23.116,,7240,value,No response received
23,,2019-10-08T16:48:44.835+03:00,GET,https://www.codecademy.com/webpack/34.68bde9f8d8e049a57945.chunk.css,HTTP/1.1,1188,0,,200,OK,HTTP/1.1,0,text/css,,,533,131,,,0,118,-1,-1,-1,-1,0,104.20.25.250,,119,,
24,,2019-10-08T16:48:45.578+03:00,GET,https://www.codecademy.com/webpack/7.76c67b49e29df656210e.chunk.css,HTTP/1.1,1187,0,,200,OK,HTTP/1.1,0,text/css,,,533,208,,,0,110,-1,-1,-1,-1,0,104.20.25.250,,111,,
25,,2019-10-08T16:48:45.689+03:00,GET,https://cdn.segment.com/analytics.js/v1/awTEDiBEJ130cCHG1N74clKHGM3FLNzQ/analytics.min.js,HTTP/1.1,408,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,727,65949,,,0,196,-1,-1,-1,-1,215,13.226.1.80,,412,,
26,,2019-10-08T16:48:45.730+03:00,GET,https://www.google-analytics.com/gtm/js?id=GTM-KT2Q6GQ&cid=1806507713.1570542495,HTTP/1.1,399,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,624,21322,,,0,99,-1,-1,-1,-1,29,172.217.22.110,,129,value,
27,,2019-10-08T16:48:45.744+03:00,GET,https://intljs.rmtag.com/118985.ct.js,HTTP/1.1,356,0,,200,OK,HTTP/1.1,0,application/javascript,,,573,20289,,,0,116,-1,-1,-1,-1,2,13.225.249.110,,119,,
28,,2019-10-08T16:48:45.821+03:00,GET,https://www.codecademy.com/webpack/GTMUserSignUp.969b875bc3e9669319a6.chunk.js,HTTP/1.1,1183,0,,200,OK,HTTP/1.1,0,application/x-javascript,,,549,268,,,0,124,-1,-1,-1,-1,0,104.20.25.250,,125,,
29,,2019-10-08T16:48:46.000+03:00,POST,https://www.codecademy.com/events/ad?authentication_token=,HTTP/1.1,1305,747,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,930,41,,,0,256,-1,-1,-1,-1,0,104.20.25.250,,257,value,
30,,2019-10-08T16:48:46.000+03:00,GET,https://www.google.com/recaptcha/api.js?onload=onloadcallback&render=explicit,HTTP/1.1,396,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,486,,,0,110,-1,-1,-1,-1,0,172.217.18.4,,112,value,
31,,2019-10-08T16:48:46.002+03:00,POST,https://www.codecademy.com/events/user?authentication_token=,HTTP/1.1,1307,729,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,930,41,,,0,323,-1,-1,-1,-1,0,104.20.25.250,,324,value,
32,,2019-10-08T16:48:46.119+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/recaptcha__en.js,HTTP/1.1,403,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,94031,,,0,99,0,191,0,234,202,172.217.22.35,,537,,
33,,2019-10-08T16:48:46.173+03:00,GET,https://www.google-analytics.com/plugins/ua/linkid.js,HTTP/1.1,372,0,,200,OK,HTTP/1.1,0,text/javascript,,,507,856,,,0,93,-1,-1,-1,-1,0,172.217.22.110,,93,,
34,,2019-10-08T16:48:46.192+03:00,GET,https://www.googletagmanager.com/gtm.js?id=GTM-KTLK85W&l=dataLayer,HTTP/1.1,385,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,624,26558,,,0,101,-1,-1,-1,-1,58,216.58.207.72,,160,value,
35,,2019-10-08T16:48:46.193+03:00,GET,https://www.fullstory.com/s/fs.js,HTTP/1.1,385,0,,200,OK,HTTP/1.1,0,application/javascript,,,451,68410,,,0,92,-1,-1,-1,-1,63,172.217.22.115,,156,,
36,,2019-10-08T16:48:46.269+03:00,GET,https://www.google-analytics.com/analytics.js,HTTP/1.1,364,0,,200,OK,HTTP/1.1,0,text/javascript,,,541,17803,,,0,101,-1,-1,-1,-1,45,172.217.22.110,,147,,
37,,2019-10-08T16:48:46.414+03:00,GET,https://assets.customer.io/assets/track.js,HTTP/1.1,361,0,,200,OK,HTTP/1.1,0,text/javascript,,,513,1431,,,0,104,0,179,0,209,0,108.161.187.71,,314,,
38,,2019-10-08T16:48:46.415+03:00,POST,https://rs.fullstory.com/rec/bundle?OrgId=P1PZM&UserId=4518899204521984&SessionId=6541766993674240&PageId=5566762441277440&Seq=4&PageStart=1570543549105&PrevBundleTime=1570543559654&DeltaT=9324,HTTP/1.1,592,67,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,337,29,,,2,209,-1,-1,-1,-1,0,35.186.194.58,,212,value,
39,,2019-10-08T16:48:46.446+03:00,GET,https://bat.bing.com/bat.js,HTTP/1.1,346,0,,200,OK,HTTP/1.1,0,application/javascript,,,655,7148,,,0,167,43,14571,0,14599,0,204.79.197.200,,14811,,
40,,2019-10-08T16:48:46.447+03:00,GET,https://www.googleadservices.com/pagead/conversion_async.js,HTTP/1.1,378,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,894,9186,,,0,108,49,5892,0,5990,24,216.58.210.2,,6173,,
41,,2019-10-08T16:48:46.448+03:00,GET,https://static.hotjar.com/c/hotjar-451715.js?sv=5,HTTP/1.1,368,0,,200,OK,HTTP/1.1,0,application/javascript,,,613,2280,,,0,110,74,12720,0,12759,0,147.75.32.75,,12944,value,
42,,2019-10-08T16:48:46.450+03:00,GET,https://connect.facebook.net/en_US/fbevents.js,HTTP/1.1,365,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,1072,31625,,,0,97,-1,-1,-1,-1,75,157.240.1.23,,173,,
43,,2019-10-08T16:48:46.462+03:00,GET,https://www.google-analytics.com/collect?v=1&_v=j79&a=568110430&t=event&ni=1&_s=1&dl=https%3A%2F%2Fwww.codecademy.com%2F&ul=en-us&de=UTF-8&dt=Learn%20to%20Code%20-%20for%20Free%20%7C%20Codecademy&sd=24-bit&sr=800x600&vp=779x600&je=0&ec=optimize&ea=timeout&_u=SCCAAEAjQ~&jid=&gjid=&cid=1806507713.1570542495&tid=UA-25136408-1&_gid=414762305.1570542495&gtm=2wg9p0KTLK85W&z=1639294153,HTTP/1.1,736,0,,200,OK,HTTP/1.1,0,image/gif,,,480,35,,,0,89,-1,-1,-1,-1,0,172.217.22.110,,90,value,
44,,2019-10-08T16:48:46.471+03:00,GET,https://www.google-analytics.com/collect?v=1&_v=j79&a=568110430&t=pageview&_s=1&dl=https%3A%2F%2Fwww.codecademy.com%2F&dr=&dp=%2F&ul=en-us&de=UTF-8&dt=Learn%20to%20Code%20-%20for%20Free%20%7C%20Codecademy&sd=24-bit&sr=800x600&vp=779x600&je=0&_u=SCCAgEAjQ~&jid=&gjid=&cid=1806507713.1570542495&tid=UA-25136408-1&_gid=414762305.1570542495&z=1707509646,HTTP/1.1,704,0,,200,OK,HTTP/1.1,0,image/gif,,,480,35,,,0,146,0,178,0,207,1,172.217.22.110,,356,value,
45,,2019-10-08T16:48:46.484+03:00,GET,https://www.google.com/recaptcha/api2/anchor?ar=1&k=6LfCUVsUAAAAAAGtvwnA5Mw4LQaaN0iA_6bF5jXe&co=aHR0cHM6Ly93d3cuY29kZWNhZGVteS5jb206NDQz&hl=en&type=image&v=Zy-zVXWdnDW6AUZkKlojAKGe&theme=light&size=invisible&badge=bottomright&cb=gw85e36c9vy8,HTTP/1.1,713,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,9369,,,0,154,-1,-1,-1,-1,3,172.217.18.4,,158,value,
46,,2019-10-08T16:48:46.631+03:00,POST,https://rs.fullstory.com/rec/page,HTTP/1.1,433,280,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,338,914,,,0,508,-1,-1,-1,-1,0,35.186.194.58,,509,,
47,,2019-10-08T16:48:46.638+03:00,GET,https://bat.bing.com/action/0?ti=39000277&Ver=2&mid=67b9f4a5-f673-8970-f111-4b0e5e8439b1&pi=0&lg=en-US&sw=800&sh=600&sc=24&tl=Learn%20to%20Code%20-%20for%20Free%20%7C%20Codecademy&p=https%3A%2F%2Fwww.codecademy.com%2F&r=&lt=7582&evt=pageLoad&msclkid=N&rn=946490,HTTP/1.1,703,0,,204,No Content,HTTP/1.1,0,,,,300,0,,,0,106,-1,-1,-1,-1,0,204.79.197.200,,107,value,
48,,2019-10-08T16:48:46.661+03:00,GET,https://connect.facebook.net/signals/config/1036078779778355?v=2.9.4&r=stable,HTTP/1.1,396,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,1176,79816,,,0,98,-1,-1,-1,-1,35,157.240.1.23,,134,value,
49,,2019-10-08T16:48:46.681+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/styles__ltr.css,HTTP/1.1,631,0,,200,OK,HTTP/1.1,0,text/css,,,508,91705,,,0,96,-1,-1,-1,-1,60,172.217.22.35,,157,,
50,,2019-10-08T16:48:46.715+03:00,POST,https://api.segment.io/v1/p,HTTP/1.1,427,859,,200,OK,HTTP/1.1,0,application/json,,,205,21,,,0,242,0,496,0,532,0,54.68.159.219,,776,,
51,,2019-10-08T16:48:46.801+03:00,GET,https://connect.facebook.net/signals/plugins/inferredEvents.js?v=2.9.4,HTTP/1.1,389,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,577,10218,,,0,96,-1,-1,-1,-1,7,157.240.1.23,,104,value,
52,,2019-10-08T16:48:46.801+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/recaptcha__en.js,HTTP/1.1,617,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,94031,,,0,85,0,109,0,144,173,172.217.22.35,,403,,
53,,2019-10-08T16:48:46.917+03:00,GET,https://www.facebook.com/tr/?id=1036078779778355&ev=PageView&dl=https%3A%2F%2Fwww.codecademy.com%2F&rl=&if=false&ts=1570542526911&sw=800&sh=600&v=2.9.4&r=stable&ec=0&o=158&fbp=fb.1.1570542516737.1076851476&it=1570542526633&coo=false&rqm=GET,HTTP/1.1,595,0,,200,OK,HTTP/1.1,0,image/gif,,,499,44,,,0,91,0,3742,0,3780,0,157.240.1.35,,3872,value,
54,,2019-10-08T16:48:47.115+03:00,GET,https://www.google.com/js/bg/SYFE8HXf9-G0ubHoDgAksvOZrafCUQzClDxzbSmfkZk.js,HTTP/1.1,609,0,,200,OK,HTTP/1.1,0,text/javascript,,,513,5306,,,0,115,-1,-1,-1,-1,0,172.217.18.4,,115,,
55,,2019-10-08T16:48:47.132+03:00,GET,https://www.gstatic.com/recaptcha/api2/logo_48.png,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,image/png,,,458,2228,,,0,97,-1,-1,-1,-1,0,172.217.22.35,,98,,
56,,2019-10-08T16:48:47.242+03:00,GET,https://www.google.com/recaptcha/api2/webworker.js?hl=en&v=Zy-zVXWdnDW6AUZkKlojAKGe,HTTP/1.1,621,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,112,,,0,95,-1,-1,-1,-1,0,172.217.18.4,,96,value,
57,,2019-10-08T16:48:47.335+03:00,POST,https://rs.fullstory.com/rec/bundle?OrgId=P1PZM&UserId=4518899204521984&SessionId=6541766993674240&PageId=5030842814201856&Seq=1&PageStart=1570543569360&PrevBundleTime=0,HTTP/1.1,571,28200,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,337,29,,,29,313,-1,-1,-1,-1,0,35.186.194.58,,342,value,
58,,2019-10-08T16:48:47.602+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/recaptcha__en.js,HTTP/1.1,459,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,94031,,,0,96,-1,-1,-1,-1,47,172.217.22.35,,143,,
59,,2019-10-08T16:48:47.603+03:00,GET,https://www.facebook.com/tr/?id=1036078779778355&ev=Microdata&dl=https%3A%2F%2Fwww.codecademy.com%2F&rl=&if=false&ts=1570542527579&cd[DataLayer]=%5B%5D&cd[Meta]=%7B%22title%22%3A%22Learn%20to%20Code%20-%20for%20Free%20%7C%20Codecademy%22%2C%22meta%3Adescription%22%3A%22Learn%20the%20technical%20skills%20you%20need%20for%20the%20job%20you%20want.%20As%20leaders%20in%20online%20education%20and%20learning%20to%20code%2C%20we%E2%80%99ve%20taught%20over%2045%20million%20people%20using%20a%20tested%20curriculum%20and%20an%20interactive%20learning%20environment.%20Start%20with%20HTML%2C%20CSS%2C%20JavaScript%2C%20SQL%2C%20Python%2C%20Data%20Science%2C%20and%20more.%20%22%2C%22meta%3Akeywords%22%3A%22%22%7D&cd[OpenGraph]=%7B%22og%3Aurl%22%3A%22https%3A%2F%2Fwww.codecademy.com%2F%22%2C%22og%3Asite_name%22%3A%22Codecademy%22%2C%22og%3Atype%22%3A%22article%22%2C%22og%3Atitle%22%3A%22Learn%20to%20Code%20-%20for%20Free%20%7C%20Codecademy%22%2C%22og%3Adescription%22%3A%22Learn%20the%20technical%20skills%20you%20need%20for%20the%20job%20you%20want.%20As%20leaders%20in%20online%20education%20and%20learning%20to%20code%2C%20we%E2%80%99ve%20taught%20over%2045%20million%20people%20using%20a%20tested%20curriculum%20and%20an%20interactive%20learning%20environment.%20Start%20with%20HTML%2C%20CSS%2C%20JavaScript%2C%20SQL%2C%20Python%2C%20Data%20Science%2C%20and%20more.%20%22%2C%22og%3Arich_attachment%22%3A%22true%22%2C%22og%3Aimage%22%3A%22https%3A%2F%2Fwww.codecademy.com%2Fassets%2Flogo-codecademy-social-abfd8450722d675bddedde689f8af624.png%22%7D&cd[Schema.org]=%5B%5D&cd[JSON-LD]=%5B%5D&sw=800&sh=600&v=2.9.4&r=stable&ec=1&o=158&fbp=fb.1.1570542516737.1076851476&it=1570542526633&coo=false&es=automatic&rqm=GET,HTTP/1.1,2122,0,,200,OK,HTTP/1.1,0,image/gif,,,367,44,,,0,95,-1,-1,-1,-1,0,157.240.1.35,,97,value,
60,,2019-10-08T16:48:47.615+03:00,GET,https://www.google.com/recaptcha/api2/bframe?hl=en&v=Zy-zVXWdnDW6AUZkKlojAKGe&k=6LfCUVsUAAAAAAGtvwnA5Mw4LQaaN0iA_6bF5jXe&cb=aqn7giat6mlv,HTTP/1.1,608,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,1123,,,0,101,-1,-1,-1,-1,1,172.217.18.4,,104,value,
61,,2019-10-08T16:48:48.749+03:00,POST,https://www.google.com/recaptcha/api2/reload?k=6LfCUVsUAAAAAAGtvwnA5Mw4LQaaN0iA_6bF5jXe,HTTP/1.1,631,4320,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,805,10491,,,1,179,-1,-1,-1,-1,12,172.217.18.4,,194,value,
62,,2019-10-08T16:48:48.969+03:00,GET,https://www.gstatic.com/recaptcha/api2/refresh_2x.png,HTTP/1.1,464,0,,200,OK,HTTP/1.1,0,image/png,,,458,600,,,0,91,-1,-1,-1,-1,0,172.217.22.35,,92,,
63,,2019-10-08T16:48:48.999+03:00,GET,https://fonts.gstatic.com/s/roboto/v18/KFOmCnqEu92Fr1Mu4mxK.woff2,HTTP/1.1,627,0,,200,OK,HTTP/1.1,0,font/woff2,,,520,15344,,,0,94,28,1684,0,1739,27,172.217.16.131,,1891,,
64,,2019-10-08T16:48:49.000+03:00,GET,https://idsync.rlcdn.com/458359.gif?partner_uid=*RMUID*,HTTP/1.1,505,0,,200,OK,HTTP/1.1,0,image/gif,,,562,42,,,0,198,-1,-1,-1,-1,0,35.190.72.21,,199,value,
65,,2019-10-08T16:48:49.009+03:00,GET,https://fonts.gstatic.com/s/roboto/v18/KFOlCnqEu92Fr1MmEU9fBBc4.woff2,HTTP/1.1,631,0,,200,OK,HTTP/1.1,0,font/woff2,,,518,15552,,,0,90,7,1743,0,1770,42,172.217.16.131,,1911,,
66,,2019-10-08T16:48:49.082+03:00,GET,https://www.gstatic.com/recaptcha/api2/info_2x.png,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,image/png,,,457,665,,,0,87,-1,-1,-1,-1,0,172.217.22.35,,88,,
67,,2019-10-08T16:48:49.083+03:00,GET,https://www.google.com/recaptcha/api2/payload?p=06AOLTBLTaxA_TR2TwwZ9ZJnCqD3n2Wtb8e1rh2Ysi5887DwhpUFtQKKmO7rJreKuVPKsR-uBAfApF-I1HtqI0Cny1Uris_JREQqsL07XlHLaXlePBqNGapU4TOJLvOFx0zhCLDINuNsR2oqQ1ajHGtZ6BKitGLFG4vVxlc23SmtyZBqd9e6fXOcY&k=6LfCUVsUAAAAAAGtvwnA5Mw4LQaaN0iA_6bF5jXe,HTTP/1.1,930,0,,200,OK,HTTP/1.1,0,image/jpeg,,,417,42319,,,0,102,-1,-1,-1,-1,70,172.217.18.4,,173,value,
68,,2019-10-08T16:48:49.125+03:00,GET,https://fonts.gstatic.com/s/roboto/v18/KFOlCnqEu92Fr1MmYUtfBBc4.woff2,HTTP/1.1,526,0,,200,OK,HTTP/1.1,0,font/woff2,,,519,15340,,,0,89,-1,-1,-1,-1,16,172.217.16.131,,106,,
69,,2019-10-08T16:48:49.173+03:00,GET,https://www.gstatic.com/recaptcha/api2/image_2x.png,HTTP/1.1,462,0,,200,OK,HTTP/1.1,0,image/png,,,458,600,,,0,78,28,107,0,135,0,172.217.22.35,,243,,
70,,2019-10-08T16:48:49.173+03:00,GET,https://www.gstatic.com/recaptcha/api2/undo_2x.png,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,image/png,,,457,581,,,0,78,-1,-1,-1,-1,0,172.217.22.35,,78,,
71,,2019-10-08T16:48:49.312+03:00,GET,https://fonts.gstatic.com/s/roboto/v18/KFOmCnqEu92Fr1Mu4mxK.woff2,HTTP/1.1,522,0,,200,OK,HTTP/1.1,0,font/woff2,,,520,15344,,,0,86,-1,-1,-1,-1,44,172.217.16.131,,131,,
72,,2019-10-08T16:48:49.312+03:00,GET,https://fonts.gstatic.com/s/roboto/v18/KFOlCnqEu92Fr1MmEU9fBBc4.woff2,HTTP/1.1,526,0,,200,OK,HTTP/1.1,0,font/woff2,,,518,15552,,,0,87,-1,-1,-1,-1,54,172.217.16.131,,142,,
73,,2019-10-08T16:48:49.575+03:00,GET,https://vars.hotjar.com/box-90f3a29ef7448451db5af955688970d7.html,HTTP/1.1,537,0,,200,OK,HTTP/1.1,0,text/html,,,435,787,,,0,91,30,2852,0,2877,0,147.75.100.189,,3000,,
74,,2019-10-08T16:48:50.753+03:00,GET,https://script.hotjar.com/modules.a9bba3851ad49b2c38e7.js,HTTP/1.1,376,0,,200,OK,HTTP/1.1,0,application/javascript,,,482,74019,,,0,105,57,4042,0,4081,141,147.75.32.75,,4386,,
75,,2019-10-08T16:48:52.364+03:00,POST,https://rs.fullstory.com/rec/bundle?OrgId=P1PZM&UserId=4518899204521984&SessionId=6541766993674240&PageId=5030842814201856&Seq=2&PageStart=1570543569360&PrevBundleTime=1570543569996,HTTP/1.1,583,40064,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,337,29,,,12,254,-1,-1,-1,-1,0,35.186.194.58,,267,value,
76,,2019-10-08T16:48:52.881+03:00,GET,https://www.gstatic.com/recaptcha/api2/audio_2x.png,HTTP/1.1,462,0,,200,OK,HTTP/1.1,0,image/png,,,458,530,,,0,102,-1,-1,-1,-1,0,172.217.22.35,,103,,
77,,2019-10-08T16:48:52.881+03:00,GET,https://ut.ra.linksynergy.com/t?tp=pv&tsq=&sid=118985&uid=1570542501422.814211686.2399964.118985.1678945292.&jsv=b.3.001%3Ac.3.001%3As.3.001&uts=1&tfs=1084951&uvc=1&pgc=2&lig=2&tpd=%7C&tvd=%3A&prtcl=https%3A&ppth=%2F&pgn=&sby=www.codecademy.com&sus=1&gdpr=00e0%3Ad2742c88-c051-4946-9308-1b35dd02e1ee&chn=1&rmch=ra,HTTP/1.1,668,0,,200,OK,HTTP/1.1,0,image/gif,,,294,37,,,0,114,39,12985,0,13037,0,35.241.23.116,,13191,value,
