,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.connect,timings.blocked,timings.receive,timings.dns,timings.ssl,timings.send,timings.wait,serverIPAddress,comment,time,request.queryString.name,response._error
95,,2019-10-11T15:14:28.184+03:00,GET,https://www.codecademy.com/webpack/5bd7c6d391b59ececf8a120c2df90378.svg,HTTP/1.1,664,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,546,142,,,-1,-1,0,-1,-1,0,112,104.20.26.250,,113,,
96,,2019-10-11T15:14:28.184+03:00,GET,https://www.codecademy.com/webpack/4dc23ba6e2cf1a3973b9796a812d03a0.svg,HTTP/1.1,664,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,546,149,,,-1,-1,0,-1,-1,0,109,104.20.26.250,,109,,
97,,2019-10-11T15:14:28.283+03:00,GET,https://www.codecademy.com/webpack/ad31cc5d0e772afeb709ff2eb8533388.svg,HTTP/1.1,664,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,547,433,,,-1,-1,0,-1,-1,0,96,104.20.26.250,,97,,
98,,2019-10-11T15:14:28.297+03:00,GET,https://www.codecademy.com/webpack/22ec3e0cc58cb2335431228f470553ae.svg,HTTP/1.1,664,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,547,764,,,-1,-1,0,-1,-1,0,104,104.20.26.250,,105,,
99,,2019-10-11T15:14:28.301+03:00,GET,https://www.codecademy.com/webpack/75e370504e7e835443ce65fa47062325.svg,HTTP/1.1,664,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,547,313,,,-1,-1,0,-1,-1,0,100,104.20.26.250,,101,,
100,,2019-10-11T15:14:29.602+03:00,GET,https://cdn.segment.com/analytics.js/v1/awTEDiBEJ130cCHG1N74clKHGM3FLNzQ/analytics.min.js,HTTP/1.1,408,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,736,65949,,,2992,0,388,36,2965,0,135,13.226.1.80,,3553,,
101,,2019-10-11T15:14:29.664+03:00,GET,https://www.google.com/recaptcha/api.js?onload=onloadcallback&render=explicit,HTTP/1.1,396,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,485,,,1530,0,2,0,1512,0,100,216.58.205.228,,1634,value,
102,,2019-10-11T15:14:29.715+03:00,GET,https://intljs.rmtag.com/118985.ct.js,HTTP/1.1,356,0,,200,OK,HTTP/1.1,0,application/javascript,,,550,20286,,,2827,0,5,71,2788,0,136,13.225.249.93,,3042,,
103,,2019-10-11T15:14:30.194+03:00,GET,https://www.google-analytics.com/plugins/ua/linkid.js,HTTP/1.1,372,0,,200,OK,HTTP/1.1,0,text/javascript,,,507,856,,,-1,-1,0,-1,-1,0,97,216.58.206.14,,97,,
104,,2019-10-11T15:14:30.325+03:00,GET,https://www.google-analytics.com/collect?v=1&_v=j79&a=1000154557&t=pageview&_s=1&dl=https%3A%2F%2Fwww.codecademy.com%2F&dr=&dp=%2F&ul=en-us&de=UTF-8&dt=Learn%20to%20Code%20-%20for%20Free%20%7C%20Codecademy&sd=24-bit&sr=800x600&vp=779x600&je=0&_u=aGBAgEAjQ~&jid=1978995493&gjid=739102336&cid=1735899033.1570796068&tid=UA-25136408-1&_gid=36297482.1570796068&z=477068797,HTTP/1.1,722,0,,200,OK,HTTP/1.1,0,image/gif,,,478,35,,,-1,-1,0,-1,-1,0,95,216.58.206.14,,95,value,
105,,2019-10-11T15:14:32.364+03:00,GET,https://assets.customer.io/assets/track.js,HTTP/1.1,361,0,,200,OK,HTTP/1.1,0,text/javascript,,,513,1431,,,2049,0,0,89,2023,35,90,108.161.187.71,,2264,,
106,,2019-10-11T15:14:34.911+03:00,POST,https://api.segment.io/v1/p,HTTP/1.1,427,859,,200,OK,HTTP/1.1,0,application/json,,,205,21,,,4674,0,0,21,4644,0,243,52.27.123.131,,4940,,
107,,2019-10-11T15:14:35.618+03:00,GET,https://stats.g.doubleclick.net/r/collect?t=dc&aip=1&_r=3&v=1&_v=j79&tid=UA-25136408-1&cid=1735899033.1570796068&jid=1978995493&gjid=739102336&_gid=36297482.1570796068&_u=aGBAgEAjQ~&z=625886201,HTTP/1.1,548,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://www.google.com/ads/ga-audiences?v=1&aip=1&t=sr&_r=4&tid=UA-25136408-1&cid=1735899033.1570796068&jid=1978995493&_v=j79&z=625886201,674,366,,,5246,0,0,42,5221,0,114,74.125.140.157,,5405,value,
108,,2019-10-11T15:14:36.017+03:00,GET,https://www.googletagmanager.com/gtm.js?id=GTM-KTLK85W&l=dataLayer,HTTP/1.1,385,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,624,26591,,,5751,0,51,26,5711,0,113,216.58.207.72,,5944,value,
109,,2019-10-11T15:14:37.148+03:00,GET,https://www.google.com/ads/ga-audiences?v=1&aip=1&t=sr&_r=4&tid=UA-25136408-1&cid=1735899033.1570796068&jid=1978995493&_v=j79&z=625886201,HTTP/1.1,492,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://www.google.co.il/ads/ga-audiences?v=1&aip=1&t=sr&_r=4&tid=UA-25136408-1&cid=1735899033.1570796068&jid=1978995493&_v=j79&z=625886201&slf_rd=1&random=3748333920,742,0,,,-1,-1,0,-1,-1,0,135,216.58.205.228,,136,value,
110,,2019-10-11T15:14:37.352+03:00,GET,https://consent.linksynergy.com/consent/v1/p?domain=www.codecademy.com&sought=false&attr_sid=118985&aff_mid=44188&in_scope=false&purposes=&vendors=&ext_id=d3460baa-8785-4d27-9bde-7997da9e0b04,HTTP/1.1,546,0,,200,OK,HTTP/1.1,0,image/gif,,,294,37,,,5706,0,0,64,4769,0,108,35.241.23.116,,5880,value,
111,,2019-10-11T15:14:38.374+03:00,GET,https://www.fullstory.com/s/fs.js,HTTP/1.1,385,0,,200,OK,HTTP/1.1,0,application/javascript,,,451,68436,,,8078,0,155,36,8048,0,100,172.217.22.115,,8372,,
112,,2019-10-11T15:14:38.904+03:00,GET,https://bat.bing.com/bat.js,HTTP/1.1,346,0,,200,OK,HTTP/1.1,0,application/javascript,,,655,7148,,,2622,0,2,25,2592,2,114,13.107.21.200,,2767,,
113,,2019-10-11T15:14:38.969+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,403,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,92207,,,9173,0,129,0,9147,1,85,172.217.22.67,,9391,,
114,,2019-10-11T15:14:39.425+03:00,GET,https://www.google-analytics.com/r/collect?v=1&_v=j79&a=1000154557&t=event&ni=1&_s=1&dl=https%3A%2F%2Fwww.codecademy.com%2F&ul=en-us&de=UTF-8&dt=Learn%20to%20Code%20-%20for%20Free%20%7C%20Codecademy&sd=24-bit&sr=800x600&vp=779x600&je=0&ec=optimize&ea=timeout&_u=aGDAAEAjQ~&jid=615765016&gjid=154114868&cid=1735899033.1570796068&tid=UA-25136408-1&_gid=36297482.1570796068&_r=1&gtm=2wga21KTLK85W&z=2120947609,HTTP/1.1,761,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://stats.g.doubleclick.net/r/collect?v=1&aip=1&t=dc&_r=3&tid=UA-25136408-1&cid=1735899033.1570796068&jid=615765016&_gid=36297482.1570796068&gjid=154114868&_v=j79&z=2120947609,643,416,,,-1,-1,0,-1,-1,0,96,216.58.206.14,,97,value,
115,,2019-10-11T15:14:39.578+03:00,GET,https://static.hotjar.com/c/hotjar-451715.js?sv=5,HTTP/1.1,368,0,,200,OK,HTTP/1.1,0,application/javascript,,,613,2305,,,3264,0,0,53,3235,1,119,147.75.84.117,,3438,value,
116,,2019-10-11T15:14:39.712+03:00,GET,https://bat.bing.com/action/0?ti=39000277&Ver=2&mid=822c7f38-65b3-59d2-adbc-3bddfc19e171&pi=0&lg=en-US&sw=800&sh=600&sc=24&tl=Learn%20to%20Code%20-%20for%20Free%20%7C%20Codecademy&p=https%3A%2F%2Fwww.codecademy.com%2F&r=&lt=4030&evt=pageLoad&msclkid=N&rn=622201,HTTP/1.1,703,0,,204,No Content,HTTP/1.1,0,,,,300,0,,,-1,-1,0,-1,-1,0,113,13.107.21.200,,114,value,
117,,2019-10-11T15:14:39.979+03:00,GET,https://stats.g.doubleclick.net/r/collect?v=1&aip=1&t=dc&_r=3&tid=UA-25136408-1&cid=1735899033.1570796068&jid=615765016&_gid=36297482.1570796068&gjid=154114868&_v=j79&z=2120947609,HTTP/1.1,534,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://www.google.com/ads/ga-audiences?v=1&aip=1&t=sr&_r=4&tid=UA-25136408-1&cid=1735899033.1570796068&jid=615765016&_v=j79&z=2120947609,674,366,,,-1,-1,0,-1,-1,0,100,74.125.140.157,,101,value,
118,,2019-10-11T15:14:40.103+03:00,GET,https://www.google.com/ads/ga-audiences?v=1&aip=1&t=sr&_r=4&tid=UA-25136408-1&cid=1735899033.1570796068&jid=615765016&_v=j79&z=2120947609,HTTP/1.1,492,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://www.google.co.il/ads/ga-audiences?v=1&aip=1&t=sr&_r=4&tid=UA-25136408-1&cid=1735899033.1570796068&jid=615765016&_v=j79&z=2120947609&slf_rd=1&random=4001316555,742,0,,,-1,-1,0,-1,-1,0,119,216.58.205.228,,120,value,
119,,2019-10-11T15:14:40.110+03:00,GET,https://www.google.co.il/ads/ga-audiences?v=1&aip=1&t=sr&_r=4&tid=UA-25136408-1&cid=1735899033.1570796068&jid=1978995493&_v=j79&z=625886201&slf_rd=1&random=3748333920,HTTP/1.1,521,0,,200,OK,HTTP/1.1,0,image/gif,,,547,42,,,2719,0,0,32,2694,1,116,172.217.22.67,,2870,value,
120,,2019-10-11T15:14:40.534+03:00,GET,https://idsync.rlcdn.com/458359.gif?partner_uid=*RMUID*,HTTP/1.1,410,0,,307,Temporary Redirect,HTTP/1.1,0,,,https://idsync.rlcdn.com/1000.gif?memo=CPf8GxITCg8IARCd5gEaBypSTVVJRCoQABoNCMXsge0FEgUI6AcQAEIASgA,638,0,,,8901,0,0,45,7952,0,199,35.190.72.21,,9147,value,
121,,2019-10-11T15:14:40.738+03:00,GET,https://idsync.rlcdn.com/1000.gif?memo=CPf8GxITCg8IARCd5gEaBypSTVVJRCoQABoNCMXsge0FEgUI6AcQAEIASgA,HTTP/1.1,524,0,,307,Temporary Redirect,HTTP/1.1,0,,,https://tags.rd.linksynergy.com/cs?ns=lr&uid3=bc5e77b7c13603f7fe0455d847b287abf081e957da869affdb0d284da0402fbc6ac34734d8e453ee,690,0,,,-1,-1,0,-1,-1,0,202,35.190.72.21,,202,value,
122,,2019-10-11T15:14:41.380+03:00,GET,https://nypi.dc-storm.com/t?tp=ilk&sid=118985&uid=1570796071557.438568531.0112977.118985.1704570522.&gdpr=00e0:d3460baa-8785-4d27-9bde-7997da9e0b04&rmch=ra,HTTP/1.1,510,0,,200,OK,HTTP/1.1,0,image/gif,,,291,37,,,6485,0,0,92,6454,0,103,35.241.23.116,,6682,value,
123,,2019-10-11T15:14:42.344+03:00,GET,https://www.google.co.il/ads/ga-audiences?v=1&aip=1&t=sr&_r=4&tid=UA-25136408-1&cid=1735899033.1570796068&jid=615765016&_v=j79&z=2120947609&slf_rd=1&random=4001316555,HTTP/1.1,521,0,,200,OK,HTTP/1.1,0,image/gif,,,547,42,,,-1,-1,0,-1,-1,0,127,172.217.22.67,,128,value,
124,,2019-10-11T15:14:42.432+03:00,GET,https://vars.hotjar.com/box-90f3a29ef7448451db5af955688970d7.html,HTTP/1.1,537,0,,200,OK,HTTP/1.1,0,text/html,,,435,787,,,2579,0,0,24,2541,0,117,147.75.84.99,,2721,,
125,,2019-10-11T15:14:42.554+03:00,GET,https://www.googleadservices.com/pagead/conversion_async.js,HTTP/1.1,378,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,894,9186,,,4224,0,16,56,4190,0,98,172.217.16.130,,4395,,
126,,2019-10-11T15:14:42.566+03:00,GET,https://www.google.com/recaptcha/api2/anchor?ar=1&k=6LfCUVsUAAAAAAGtvwnA5Mw4LQaaN0iA_6bF5jXe&co=aHR0cHM6Ly93d3cuY29kZWNhZGVteS5jb206NDQz&hl=en&type=image&v=xw1jR43fRSpRG88iDviKn3qM&theme=light&size=invisible&badge=bottomright&cb=8yqgu8bfpnp3,HTTP/1.1,713,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,9471,,,-1,-1,13,-1,-1,0,131,216.58.205.228,,145,value,
127,,2019-10-11T15:14:42.641+03:00,GET,https://ut.ra.linksynergy.com/t?tp=nl&so=ni&sid=118985&uid=1570796071557.438568531.0112977.118985.1704570522.&jsv=b.3.001%3Ac.3.001%3As.3.001&uts=1&tfs=1084951&uvc=1&pgc=1&lig=2&tpd=%7C&tvd=%3A&prtcl=https%3A&ppth=%2F&pgn=&sby=www.codecademy.com&sus=1&gdpr=00e0%3Ad3460baa-8785-4d27-9bde-7997da9e0b04&igclid=1&chn=1&rmch=ra,HTTP/1.1,678,0,,200,OK,HTTP/1.1,0,image/gif,,,294,37,,,3703,0,0,42,3679,0,90,35.241.23.116,,3836,value,
128,,2019-10-11T15:14:42.717+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/styles__ltr.css,HTTP/1.1,631,0,,200,OK,HTTP/1.1,0,text/css,,,506,91705,,,-1,-1,56,-1,-1,0,85,172.217.22.67,,142,,
129,,2019-10-11T15:14:42.858+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,617,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,92207,,,139,0,150,0,103,0,86,172.217.22.67,,377,,
130,,2019-10-11T15:14:43.151+03:00,GET,https://www.google.com/js/bg/46uvcNDEDiaE4mcemndHLMTFQXltTX9IRY9oY07I4l8.js,HTTP/1.1,609,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,5384,,,-1,-1,4,-1,-1,1,93,216.58.205.228,,98,,
131,,2019-10-11T15:14:43.201+03:00,GET,https://www.gstatic.com/recaptcha/api2/logo_48.png,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,image/png,,,457,2228,,,-1,-1,0,-1,-1,0,81,172.217.22.67,,83,,
132,,2019-10-11T15:14:43.251+03:00,GET,https://www.google.com/recaptcha/api2/webworker.js?hl=en&v=xw1jR43fRSpRG88iDviKn3qM,HTTP/1.1,621,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,112,,,-1,-1,0,-1,-1,0,92,216.58.205.228,,93,value,
133,,2019-10-11T15:14:43.435+03:00,GET,https://www.google.com/recaptcha/api2/bframe?hl=en&v=xw1jR43fRSpRG88iDviKn3qM&k=6LfCUVsUAAAAAAGtvwnA5Mw4LQaaN0iA_6bF5jXe&cb=fy6zd7ul5r6z,HTTP/1.1,608,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,1121,,,-1,-1,6,-1,-1,0,109,216.58.205.228,,115,value,
134,,2019-10-11T15:14:43.437+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,459,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,92207,,,-1,-1,66,-1,-1,0,88,172.217.22.67,,155,,
135,,2019-10-11T15:14:44.307+03:00,GET,https://connect.facebook.net/en_US/fbevents.js,HTTP/1.1,365,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,1177,22375,,,3783,0,52,33,3757,0,101,157.240.1.23,,3970,,
136,,2019-10-11T15:14:44.533+03:00,GET,https://googleads.g.doubleclick.net/pagead/viewthroughconversion/861461659/?random=1570796082676&cv=9&fst=1570796082676&num=1&guid=ON&resp=GooglemKTybQhCsO&eid=376635471&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_his=2&u_tz=180&u_java=false&u_nplug=0&u_nmime=0&gtm=2wga21&sendb=1&ig=1&frm=0&url=https%3A%2F%2Fwww.codecademy.com%2F&tiba=Learn%20to%20Code%20-%20for%20Free%20%7C%20Codecademy&async=1&rfmt=3&fmt=4,HTTP/1.1,730,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,1031,955,,,1848,0,1,0,1822,0,99,172.217.16.162,,1950,value,
137,,2019-10-11T15:14:44.684+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/styles__ltr.css,HTTP/1.1,526,0,,200,OK,HTTP/1.1,0,text/css,,,506,91705,,,-1,-1,31,-1,-1,0,92,172.217.22.67,,123,,
138,,2019-10-11T15:14:44.712+03:00,GET,https://www.google.com/pagead/1p-user-list/861461659/?random=1570796082676&cv=9&fst=1570795200000&num=1&guid=ON&eid=376635471&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_his=2&u_tz=180&u_java=false&u_nplug=0&u_nmime=0&gtm=2wga21&sendb=1&frm=0&url=https%3A%2F%2Fwww.codecademy.com%2F&tiba=Learn%20to%20Code%20-%20for%20Free%20%7C%20Codecademy&async=1&fmt=3&is_vtc=1&random=2086260138&resp=GooglemKTybQhCsO&rmt_tld=0&ipr=y,HTTP/1.1,775,0,,200,OK,HTTP/1.1,0,image/gif,,,610,42,,,-1,-1,0,-1,-1,0,96,216.58.205.228,,96,value,
139,,2019-10-11T15:14:44.767+03:00,POST,https://rs.fullstory.com/rec/page,HTTP/1.1,433,264,,202,Accepted,HTTP/1.1,0,text/plain; charset=utf-8,,,370,15,,,2241,0,0,21,2215,0,195,35.186.194.58,,2459,,
140,,2019-10-11T15:14:44.863+03:00,POST,https://www.google.com/recaptcha/api2/reload?k=6LfCUVsUAAAAAAGtvwnA5Mw4LQaaN0iA_6bF5jXe,HTTP/1.1,631,4360,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,805,10017,,,-1,-1,14,-1,-1,0,158,216.58.205.228,,173,value,
141,,2019-10-11T15:14:44.898+03:00,GET,https://script.hotjar.com/modules.af6724502f4d54b8221e.js,HTTP/1.1,376,0,,200,OK,HTTP/1.1,0,application/javascript,,,482,74021,,,2266,0,202,30,2228,0,113,147.75.85.25,,2613,,
142,,2019-10-11T15:14:45.588+03:00,GET,https://www.google.co.il/pagead/1p-user-list/861461659/?random=1570796082676&cv=9&fst=1570795200000&num=1&guid=ON&eid=376635471&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_his=2&u_tz=180&u_java=false&u_nplug=0&u_nmime=0&gtm=2wga21&sendb=1&frm=0&url=https%3A%2F%2Fwww.codecademy.com%2F&tiba=Learn%20to%20Code%20-%20for%20Free%20%7C%20Codecademy&async=1&fmt=3&is_vtc=1&random=2086260138&resp=GooglemKTybQhCsO&rmt_tld=1&ipr=y,HTTP/1.1,777,0,,200,OK,HTTP/1.1,0,image/gif,,,610,42,,,-1,-1,0,-1,-1,0,111,172.217.22.67,,111,value,
143,,2019-10-11T15:14:45.671+03:00,GET,https://connect.facebook.net/signals/config/1036078779778355?v=2.9.5&r=stable,HTTP/1.1,396,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,1177,66297,,,-1,-1,123,-1,-1,0,99,157.240.1.23,,222,value,
144,,2019-10-11T15:14:45.683+03:00,GET,https://fonts.gstatic.com/s/roboto/v18/KFOmCnqEu92Fr1Mu4mxK.woff2,HTTP/1.1,627,0,,200,OK,HTTP/1.1,0,font/woff2,,,518,15344,,,1460,0,51,0,1431,0,82,172.217.21.227,,1594,,
145,,2019-10-11T15:14:45.686+03:00,GET,https://fonts.gstatic.com/s/roboto/v18/KFOlCnqEu92Fr1MmEU9fBBc4.woff2,HTTP/1.1,631,0,,200,OK,HTTP/1.1,0,font/woff2,,,519,15552,,,2304,0,35,26,2275,0,96,172.217.21.227,,2463,,
146,,2019-10-11T15:14:47.768+03:00,GET,https://www.facebook.com/tr/?id=1036078779778355&ev=PageView&dl=https%3A%2F%2Fwww.codecademy.com%2F&rl=&if=false&ts=1570796085919&sw=800&sh=600&v=2.9.5&r=stable&ec=0&o=158&fbp=fb.1.1570796085917.1416074524&it=1570796085627&coo=false&exp=w0&rqm=GET,HTTP/1.1,602,0,,200,OK,HTTP/1.1,0,image/gif,,,501,44,,,1340,0,0,0,1317,0,106,157.240.1.35,,1447,value,
147,,2019-10-11T15:14:47.770+03:00,GET,https://www.facebook.com/tr/?id=1036078779778355&ev=Microdata&dl=https%3A%2F%2Fwww.codecademy.com%2F&rl=&if=false&ts=1570796086424&cd[DataLayer]=%5B%5D&cd[Meta]=%7B%22title%22%3A%22Learn%20to%20Code%20-%20for%20Free%20%7C%20Codecademy%22%2C%22meta%3Adescription%22%3A%22Learn%20the%20technical%20skills%20you%20need%20for%20the%20job%20you%20want.%20As%20leaders%20in%20online%20education%20and%20learning%20to%20code%2C%20we%E2%80%99ve%20taught%20over%2045%20million%20people%20using%20a%20tested%20curriculum%20and%20an%20interactive%20learning%20environment.%20Start%20with%20HTML%2C%20CSS%2C%20JavaScript%2C%20SQL%2C%20Python%2C%20Data%20Science%2C%20and%20more.%20%22%2C%22meta%3Akeywords%22%3A%22%22%7D&cd[OpenGraph]=%7B%22og%3Aurl%22%3A%22https%3A%2F%2Fwww.codecademy.com%2F%22%2C%22og%3Asite_name%22%3A%22Codecademy%22%2C%22og%3Atype%22%3A%22article%22%2C%22og%3Atitle%22%3A%22Learn%20to%20Code%20-%20for%20Free%20%7C%20Codecademy%22%2C%22og%3Adescription%22%3A%22Learn%20the%20technical%20skills%20you%20need%20for%20the%20job%20you%20want.%20As%20leaders%20in%20online%20education%20and%20learning%20to%20code%2C%20we%E2%80%99ve%20taught%20over%2045%20million%20people%20using%20a%20tested%20curriculum%20and%20an%20interactive%20learning%20environment.%20Start%20with%20HTML%2C%20CSS%2C%20JavaScript%2C%20SQL%2C%20Python%2C%20Data%20Science%2C%20and%20more.%20%22%2C%22og%3Arich_attachment%22%3A%22true%22%2C%22og%3Aimage%22%3A%22https%3A%2F%2Fwww.codecademy.com%2Fassets%2Flogo-codecademy-social-abfd8450722d675bddedde689f8af624.png%22%7D&cd[Schema.org]=%5B%5D&cd[JSON-LD]=%5B%5D&sw=800&sh=600&v=2.9.5&r=stable&ec=1&o=158&fbp=fb.1.1570796085917.1416074524&it=1570796085627&coo=false&es=automatic&exp=w0&rqm=GET,HTTP/1.1,2077,0,,200,OK,HTTP/1.1,0,image/gif,,,496,44,,,1818,0,0,27,1799,0,103,157.240.1.35,,1951,value,
148,,2019-10-11T15:14:49.847+03:00,POST,https://vc.hotjar.io/views/451715?s=0.25,HTTP/1.1,438,0,,0,,unknown,0,,,,-1,-1,,,4565,0,0,24,4546,0,0,147.75.85.99,,4589,value,No response received
