,comment,pageref,request.bodySize,request.comment,request.headersSize,request.httpVersion,request.method,request.queryString.name,request.url,response.bodySize,response.comment,response.content.comment,response.content.mimeType,response.content.size,response.headersSize,response.httpVersion,response.redirectURL,response.status,response.statusText,serverIPAddress,startedDateTime,time,timings.blocked,timings.comment,timings.connect,timings.dns,timings.receive,timings.send,timings.ssl,timings.wait
0,,,0,,427,HTTP/1.1,GET,,http://youarelistening.to/,3784,,,text/html; charset=UTF-8,0,217,HTTP/1.1,,200,OK,69.163.153.84,2019-10-10T20:01:01.608+03:00,1090,0,,235,231,14,7,-1,601
1,,,0,,347,HTTP/1.1,GET,,http://youarelistening.to/css/style.css,2286,,,text/css,0,268,HTTP/1.1,,200,OK,69.163.153.84,2019-10-10T20:01:03.025+03:00,226,-1,,-1,-1,3,10,-1,212
2,,,0,,369,HTTP/1.1,GET,,http://code.jquery.com/ui/1.10.4/themes/smoothness/jquery-ui.css,6001,,,text/css,0,427,HTTP/1.1,,200,OK,209.197.3.24,2019-10-10T20:01:03.025+03:00,257,0,,75,8,1,8,-1,164
3,,,0,,377,HTTP/1.1,GET,,http://youarelistening.to/images/button_back.png,906,,,image/png,0,249,HTTP/1.1,,200,OK,69.163.153.84,2019-10-10T20:01:03.036+03:00,439,0,,224,2,1,0,-1,211
4,,,0,,332,HTTP/1.1,GET,,http://code.jquery.com/jquery-2.1.0.min.js,29288,,,application/javascript; charset=utf-8,0,458,HTTP/1.1,,200,OK,209.197.3.24,2019-10-10T20:01:03.037+03:00,252,0,,69,11,5,5,-1,160
5,,,0,,350,HTTP/1.1,GET,value,http://youarelistening.to/js/code.js?random=5d9f63cdf04fc,2956,,,application/javascript,0,316,HTTP/1.1,,200,OK,69.163.153.84,2019-10-10T20:01:03.039+03:00,436,0,,221,0,2,0,-1,212
6,,,0,,333,HTTP/1.1,GET,,http://connect.soundcloud.com/sdk.js,11656,,,application/javascript,0,635,HTTP/1.1,,200,OK,13.225.249.87,2019-10-10T20:01:03.039+03:00,206,0,,12,115,6,0,-1,69
7,,,0,,357,HTTP/1.1,GET,,http://ajax.googleapis.com/ajax/libs/swfobject/2.2/swfobject.js,3974,,,text/javascript; charset=UTF-8,0,490,HTTP/1.1,,200,OK,216.58.198.170,2019-10-10T20:01:03.042+03:00,242,0,,74,8,1,3,-1,154
8,,,0,,339,HTTP/1.1,GET,,http://code.jquery.com/ui/1.10.4/jquery-ui.min.js,61269,,,application/javascript; charset=utf-8,0,458,HTTP/1.1,,200,OK,209.197.3.24,2019-10-10T20:01:03.044+03:00,288,0,,70,0,60,7,-1,150
9,,,0,,328,HTTP/1.1,GET,,http://w.soundcloud.com/player/api.js,0,,,,0,376,HTTP/1.1,https://w.soundcloud.com/player/api.js,301,Moved Permanently,13.225.249.98,2019-10-10T20:01:03.048+03:00,318,0,,7,168,4,1,-1,135
