,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.wait,timings.ssl,timings.dns,timings.send,timings.receive,timings.connect,timings.blocked,serverIPAddress,comment,time,request.queryString.name,response._error
0,,2019-10-11T17:43:17.588+03:00,GET,https://apod.nasa.gov/apod/astropix.html,HTTP/1.1,481,0,,200,OK,HTTP/1.1,0,text/html; charset=ISO-8859-1,,,269,4375,,,187,4744,218,4,7,4777,0,129.164.179.22,,5195,,
1,,2019-10-11T17:43:17.818+03:00,GET,https://apod.nasa.gov/apod/image/1910/2019-08-08-JMT19_1521-Pano-Edit_h600.jpg,HTTP/1.1,447,0,,200,OK,HTTP/1.1,0,image/jpeg,,,329,254276,,,174,-1,-1,1,668,-1,-1,129.164.179.22,,844,,
2,,2019-10-11T17:43:20.700+03:00,GET,https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js?agency=NASA,HTTP/1.1,407,0,,200,OK,HTTP/1.1,0,application/javascript,,,593,5054,,,112,2646,194,1,3,2684,0,143.204.192.21,,2997,value,
3,,2019-10-11T17:43:26.372+03:00,GET,https://www.google-analytics.com/analytics.js,HTTP/1.1,377,0,,200,OK,HTTP/1.1,0,text/javascript,,,541,17803,,,110,5500,0,0,29,5534,0,172.217.22.110,,5676,,
4,,2019-10-11T17:43:26.543+03:00,POST,https://www.google-analytics.com/r/collect,HTTP/1.1,450,598,,0,,unknown,0,,,,-1,-1,,,0,-1,-1,0,0,-1,-1,172.217.22.110,,0,,No response received
