,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.connect,timings.receive,timings.blocked,timings.dns,timings.send,timings.ssl,timings.wait,serverIPAddress,comment,time,request.queryString.name,response._error
0,,2019-10-11T19:12:43.216+03:00,GET,https://www.taringa.net/,HTTP/1.1,886,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,868,32581,,,-1,115,-1,-1,0,-1,6321,104.16.250.39,,6437,,
1,,2019-10-11T19:12:49.595+03:00,GET,https://securepubads.g.doubleclick.net/tag/js/gpt.js?v=1570654158441,HTTP/1.1,462,0,,301,Moved Permanently,HTTP/1.1,0,text/html; charset=UTF-8,,https://securepubads.g.doubleclick.net/tag/js/gpt.js,482,249,,,-1,0,-1,-1,0,-1,85,216.58.207.34,,86,value,
2,,2019-10-11T19:12:49.603+03:00,GET,https://www.googletagmanager.com/gtm.js?id=GTM-NK2W8LC,HTTP/1.1,370,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,624,25854,,,-1,34,-1,-1,0,-1,105,216.58.207.72,,140,value,
3,,2019-10-11T19:12:49.657+03:00,GET,https://www.taringa.net/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,HTTP/1.1,824,0,,200,OK,HTTP/1.1,0,application/javascript,,,538,655,,,-1,0,-1,-1,0,-1,94,104.16.250.39,,95,,
4,,2019-10-11T19:12:49.684+03:00,GET,https://securepubads.g.doubleclick.net/tag/js/gpt.js,HTTP/1.1,446,0,,200,OK,HTTP/1.1,0,text/javascript,,,543,14512,,,-1,7,-1,-1,0,-1,109,216.58.207.34,,117,,
5,,2019-10-11T19:12:49.756+03:00,GET,https://www.taringa.net/prebid2.24.0.js?v=1570654158441,HTTP/1.1,793,0,,200,OK,HTTP/1.1,0,application/javascript,,,871,69555,,,-1,21,-1,-1,0,-1,127,104.16.250.39,,148,value,
6,,2019-10-11T19:12:49.763+03:00,GET,https://www.google-analytics.com/analytics.js,HTTP/1.1,361,0,,200,OK,HTTP/1.1,0,text/javascript,,,541,17803,,,-1,35,-1,-1,0,-1,83,172.217.22.110,,119,,
7,,2019-10-11T19:12:49.860+03:00,GET,https://connect.facebook.net/es_LA/sdk.js,HTTP/1.1,357,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,805,1779,,,251,1,0,0,0,204,101,31.13.92.14,,353,,
8,,2019-10-11T19:12:50.049+03:00,GET,https://certify-js.alexametrics.com/atrk.js,HTTP/1.1,359,0,,200,OK,HTTP/1.1,0,text/javascript,,,493,1638,,,279,0,0,0,0,248,85,143.204.192.73,,365,,
9,,2019-10-11T19:12:50.356+03:00,GET,https://www.taringa.net/apiv7/country/channels/popular?count=20&sort=created-desc,HTTP/1.1,895,0,,503,Service Unavailable,HTTP/1.1,0,application/json; charset=utf-8,,,379,71,,,-1,0,-1,-1,0,-1,512,104.16.250.39,,513,value,
10,,2019-10-11T19:12:50.375+03:00,GET,https://tc.dataxpand.com/tc/5d5d7bb.js,HTTP/1.1,354,0,,200,OK,HTTP/1.1,0,text/javascript,,,520,4449,,,-1,0,-1,-1,0,-1,86,13.225.249.117,,87,,
11,,2019-10-11T19:12:50.394+03:00,GET,https://securepubads.g.doubleclick.net/gpt/pubads_impl_2019100301.js,HTTP/1.1,462,0,,200,OK,HTTP/1.1,0,text/javascript,,,543,58949,,,-1,34,-1,-1,0,-1,103,216.58.207.34,,138,,
12,,2019-10-11T19:12:50.414+03:00,GET,https://www.google-analytics.com/collect?v=1&_v=j79&a=557656121&t=pageview&_s=1&dl=https%3A%2F%2Fwww.taringa.net%2F&ul=en-us&de=UTF-8&dt=Taringa!%20-%20Inteligencia%20Colectiva%20en%20Taringa!&sd=24-bit&sr=800x600&vp=779x600&je=0&_u=QACAAEAB~&jid=&gjid=&cid=1845591682.1570810259&tid=UA-91290-1&_gid=610969769.1570810259&gtm=2wga21NK2W8LC&cd1=%22v7%22&z=1780249297,HTTP/1.1,716,0,,200,OK,HTTP/1.1,0,image/gif,,,478,35,,,-1,0,-1,-1,0,-1,97,172.217.22.110,,98,value,
13,,2019-10-11T19:12:50.444+03:00,GET,https://certify.alexametrics.com/atrk.gif?frame_height=600&frame_width=800&iframe=0&title=Taringa!%20-%20Inteligencia%20Colectiva%20en%20Taringa!&time=1570810370441&time_zone_offset=-180&screen_params=800x600x24&java_enabled=0&cookie_enabled=1&ref_url=&host_url=https%3A%2F%2Fwww.taringa.net%2F&random_number=1370326711&sess_cookie=ec4a643916dbb969a1392429cba&sess_cookie_flag=0&user_cookie=ec4a643916dbb969a1392429cba&user_cookie_flag=0&dynamic=true&domain=taringa.net&account=etmZn1QolK10Ug&jsv=20130128&user_lang=en-US,HTTP/1.1,873,0,,200,OK,HTTP/1.1,0,image/gif,,,511,43,,,-1,0,-1,-1,0,-1,93,13.225.249.103,,94,value,
14,,2019-10-11T19:12:50.473+03:00,GET,"https://tag.crsspxl.com/s1.js?d=2134&cb=1570810370469&dx=139352,139354,139355,139353,47600,47601,51127,47856,47895,84067,84068,142563,47871,98376,142578,52634,52603,47465,47469,47472,47473,82257,93220,93222,93223,93221,47504,47536,47538,47539,47559,47560,47571,47575,47576,47573,47584,142628,142637,142636,142638,143090,143092,143091,143085,143050,143051,47910,63277,82930,82233,63281,63282,47677,47687,144745,47684,103579,103583,103588,103589,63284,103603,47917,103605,103606,47918,103626,103628,103630,103632,143069,143070,143073,143076,139360,139331,47835",HTTP/1.1,1205,0,,200,,HTTP/1.1,0,text/javascript,,,791,949,,,-1,0,-1,-1,0,-1,176,23.21.124.241,,177,value,
15,,2019-10-11T19:12:50.473+03:00,GET,https://tags.crwdcntrl.net/c/6746/cc_af.js,HTTP/1.1,358,0,,200,OK,HTTP/1.1,0,application/javascript,,,348,11436,,,-1,5,-1,-1,0,-1,100,93.184.220.113,,106,,
16,,2019-10-11T19:12:50.611+03:00,GET,https://api.retargetly.com/loader?id=146,HTTP/1.1,910,0,,200,OK,HTTP/1.1,0,application/javascript,,,632,2398,,,294,1,0,0,0,271,235,104.20.138.67,,531,value,
17,,2019-10-11T19:12:50.615+03:00,GET,https://quantcast.mgr.consensu.org/cmp.js,HTTP/1.1,357,0,,200,OK,HTTP/1.1,0,text/javascript;charset=UTF-8,,,527,44047,,,-1,71,-1,-1,0,-1,89,13.225.249.95,,162,,
18,,2019-10-11T19:12:50.631+03:00,GET,https://adservice.google.co.il/adsid/integrator.js?domain=www.taringa.net,HTTP/1.1,389,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,237,0,0,0,0,212,95,172.217.22.2,,333,value,
19,,2019-10-11T19:12:50.661+03:00,GET,https://adservice.google.com/adsid/integrator.js?domain=www.taringa.net,HTTP/1.1,387,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,264,0,0,0,0,233,92,216.58.205.226,,358,value,
20,,2019-10-11T19:12:50.672+03:00,GET,https://connect.facebook.net/es_LA/sdk.js?hash=c246c9e66f169f7a185ab7b5f4f0900e&ua=modern_es6,HTTP/1.1,439,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,820,59087,,,231,160,0,0,0,214,99,31.13.92.14,,492,value,
21,,2019-10-11T19:12:50.714+03:00,GET,"https://pixel-c2s.sitescout.com/dmp/set?provider=13&audiences=139352,139354,139355,139353,47600,47601,51127,47856,47895,84067,84068,142563,47871,98376,142578,52634,52603,47465,47469,47472,47473,82257,93220,93222,93223,93221,47504,47536,47538,47539,47559,47560,47571,47575,47576,47573,47584,142628,142637,142636,142638,143090,143092,143091,143085,143050,143051,47910,63277,82930,82233,63281,63282,47677,47687,144745,47684,103579,103583,103588,103589,63284,103603,47917,103605,103606,47918,103626,103628,103630,103632,143069,143070,143073,143076,139360,139331,47835",HTTP/1.1,979,0,,204,No Content,HTTP/1.1,0,,,,403,0,,,231,0,0,0,0,191,92,66.155.71.150,,324,value,
22,,2019-10-11T19:12:50.837+03:00,GET,https://ced.sascdn.com/tag/3343/smart.js,HTTP/1.1,356,0,,200,OK,HTTP/1.1,0,application/javascript; charset=utf-8,,,241,10130,,,224,0,0,0,0,208,406,104.82.86.160,,631,,
23,,2019-10-11T19:12:50.849+03:00,GET,https://di.rlcdn.com/475939.gif?pdata=139352%3D1%2C139354%3D1%2C139355%3D1%2C139353%3D1%2C47600%3D1%2C47601%3D1%2C51127%3D1%2C47856%3D1%2C47895%3D1%2C84067%3D1%2C84068%3D1%2C142563%3D1%2C47871%3D1%2C98376%3D1%2C142578%3D1%2C52634%3D1%2C52603%3D1%2C47465%3D1%2C47469%3D1%2C47472%3D1%2C47473%3D1%2C82257%3D1%2C93220%3D1%2C93222%3D1%2C93223%3D1%2C93221%3D1%2C47504%3D1%2C47536%3D1%2C47538%3D1%2C47539%3D1%2C47559%3D1%2C47560%3D1%2C47571%3D1%2C47575%3D1%2C47576%3D1%2C47573%3D1%2C47584%3D1%2C142628%3D1%2C142637%3D1%2C142636%3D1%2C142638%3D1%2C143090%3D1%2C143092%3D1%2C143091%3D1%2C143085%3D1%2C143050%3D1%2C143051%3D1%2C47910%3D1%2C63277%3D1%2C82930%3D1%2C82233%3D1%2C63281%3D1%2C63282%3D1%2C47677%3D1%2C47687%3D1%2C144745%3D1%2C47684%3D1%2C103579%3D1%2C103583%3D1%2C103588%3D1%2C103589%3D1%2C63284%3D1%2C103603%3D1%2C47917%3D1%2C103605%3D1%2C103606%3D1%2C47918%3D1%2C103626%3D1%2C103628%3D1%2C103630%3D1%2C103632%3D1%2C143069%3D1%2C143070%3D1%2C143073%3D1%2C143076%3D1%2C139360%3D1%2C139331%3D1%2C47835%3D1,HTTP/1.1,1464,0,,200,OK,HTTP/1.1,0,image/gif,,,574,42,,,367,0,0,0,0,324,206,35.190.72.21,,574,value,
24,,2019-10-11T19:12:50.865+03:00,GET,https://api.retargetly.com/api?id=146&src=4&url=https%3A%2F%2Fwww.taringa.net%2F&ref=&utmz=&n=Taringa!%20-%20Inteligencia%20Colectiva%20en%20Taringa!&md=Taringa!%20es%20una%20plataforma%20que%20le%20da%20a%20las%20personas%20el%20poder%20de%20compartir%2C%20descubrir%20y%20buscar%20buenas%20ideas.%20Comparte%20tus%20pasiones%20en%20Taringa!&mk=&il=0&limit_drop=,HTTP/1.1,1386,0,,200,OK,HTTP/1.1,0,text/html,,,1243,506,,,-1,0,-1,-1,0,-1,516,104.20.138.67,,517,value,
25,,2019-10-11T19:12:50.954+03:00,GET,https://di.rlcdn.com/474669.gif?pdata=139352%3D1%2C139354%3D1%2C139355%3D1%2C139353%3D1%2C47600%3D1%2C47601%3D1%2C51127%3D1%2C47856%3D1%2C47895%3D1%2C84067%3D1%2C84068%3D1%2C142563%3D1%2C47871%3D1%2C98376%3D1%2C142578%3D1%2C52634%3D1%2C52603%3D1%2C47465%3D1%2C47469%3D1%2C47472%3D1%2C47473%3D1%2C82257%3D1%2C93220%3D1%2C93222%3D1%2C93223%3D1%2C93221%3D1%2C47504%3D1%2C47536%3D1%2C47538%3D1%2C47539%3D1%2C47559%3D1%2C47560%3D1%2C47571%3D1%2C47575%3D1%2C47576%3D1%2C47573%3D1%2C47584%3D1%2C142628%3D1%2C142637%3D1%2C142636%3D1%2C142638%3D1%2C143090%3D1%2C143092%3D1%2C143091%3D1%2C143085%3D1%2C143050%3D1%2C143051%3D1%2C47910%3D1%2C63277%3D1%2C82930%3D1%2C82233%3D1%2C63281%3D1%2C63282%3D1%2C47677%3D1%2C47687%3D1%2C144745%3D1%2C47684%3D1%2C103579%3D1%2C103583%3D1%2C103588%3D1%2C103589%3D1%2C63284%3D1%2C103603%3D1%2C47917%3D1%2C103605%3D1%2C103606%3D1%2C47918%3D1%2C103626%3D1%2C103628%3D1%2C103630%3D1%2C103632%3D1%2C143069%3D1%2C143070%3D1%2C143073%3D1%2C143076%3D1%2C139360%3D1%2C139331%3D1%2C47835%3D1,HTTP/1.1,1464,0,,200,OK,HTTP/1.1,0,image/gif,,,574,42,,,471,0,0,0,1,432,198,35.190.72.21,,671,value,
