,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.send,timings.wait,timings.dns,timings.ssl,timings.receive,timings.blocked,timings.connect,serverIPAddress,comment,time,request.queryString.name,response._error
10,facebook,2019-10-08T15:48:24.921+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yi/r/OBaVg52wtTZ.png,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/png,,,522,42565,,,1,104,0,195,75,0,221,31.13.92.14,,402,,
11,facebook,2019-10-08T15:48:24.953+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yb/r/GsNJNwuI-UM.gif,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/gif,,,520,522,,,0,98,0,210,1,0,235,31.13.92.14,,335,,
12,facebook,2019-10-08T15:48:25.056+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yi/r/2tvAYrYMCo_.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,523,106343,,,0,90,-1,-1,161,-1,-1,31.13.92.14,,252,,
13,facebook,2019-10-08T15:48:25.111+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y0/r/sYjVk3a2G-V.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,522,14105,,,0,101,-1,-1,7,-1,-1,31.13.92.14,,109,,
14,facebook,2019-10-08T15:48:25.261+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yl/r/O6NksE4uoLC.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,521,1163,,,0,88,-1,-1,1,-1,-1,31.13.92.14,,90,,
15,facebook,2019-10-08T15:48:25.276+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yR/r/MIuDhEQuQsY.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,522,17094,,,1,110,0,114,43,0,144,31.13.92.14,,300,,
16,facebook,2019-10-08T15:48:25.694+03:00,GET,https://facebook.com/security/hsts-pixel.gif,HTTP/1.1,490,0,,200,OK,HTTP/1.1,0,image/gif,,,1333,48,,,0,136,32,695,2,0,722,31.13.92.36,,894,,
17,facebook,2019-10-08T15:48:26.146+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iunM4/yf/l/he_IL/PyIndVDJDGO.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,344282,,,0,114,-1,-1,154,-1,-1,31.13.92.14,,269,value,
18,facebook,2019-10-08T15:48:26.560+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yC/r/5jknhq0ezH4.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,9837,,,0,127,-1,-1,6,-1,-1,31.13.92.14,,135,value,
19,facebook,2019-10-08T15:48:26.560+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yP/r/xySBihMJacJ.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,2466,,,1,125,-1,-1,0,-1,-1,31.13.92.14,,127,value,
20,facebook,2019-10-08T15:48:26.563+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3if384/yD/l/he_IL/VVEffoZ9eOt.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,10421,,,0,119,-1,-1,3,-1,-1,31.13.92.14,,123,value,
21,facebook,2019-10-08T15:48:26.563+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ifmc4/yZ/l/he_IL/qn9QUahHfcD.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,17031,,,0,124,-1,-1,8,-1,-1,31.13.92.14,,133,value,
22,facebook,2019-10-08T15:48:26.563+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i5f14/ye/l/he_IL/ZVuz92lEEOH.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,26707,,,0,104,-1,-1,35,-1,-1,31.13.92.14,,140,value,
23,facebook,2019-10-08T15:48:26.563+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iCqo4/yT/l/he_IL/8600ZvSyCMD.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,21685,,,0,118,-1,-1,31,-1,-1,31.13.92.14,,150,value,
24,facebook,2019-10-08T15:48:26.689+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iIl84/yR/l/he_IL/nUDslGkOjz4.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,10605,,,0,104,-1,-1,1,-1,-1,31.13.92.14,,106,value,
25,facebook,2019-10-08T15:48:26.689+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i_HN4/yZ/l/he_IL/Ak1kbpE1m6C.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,1582,,,0,112,-1,-1,0,-1,-1,31.13.92.14,,114,value,
26,facebook,2019-10-08T15:48:26.704+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yy/r/460HBSAxl8E.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,12173,,,0,100,-1,-1,8,-1,-1,31.13.92.14,,109,value,
27,facebook,2019-10-08T15:48:26.704+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ivic4/yc/l/he_IL/UMO8BD_AQ4P.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,11731,,,0,103,-1,-1,8,-1,-1,31.13.92.14,,112,value,
28,facebook,2019-10-08T15:48:26.704+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yj/r/RgSGRI5K3mg.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,3738,,,0,95,-1,-1,1,-1,-1,31.13.92.14,,97,value,
29,facebook,2019-10-08T15:48:26.704+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iV7J4/yh/l/he_IL/_EbvrHhgb-V.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,45817,,,0,98,-1,-1,47,-1,-1,31.13.92.14,,146,value,
30,facebook,2019-10-08T15:48:26.737+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1354,55,,,0,139,-1,-1,1,-1,-1,31.13.92.36,,141,,
31,facebook,2019-10-08T15:48:26.819+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yz/r/x9mvWUy_crF.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,4374,,,0,85,-1,-1,2,-1,-1,31.13.92.14,,89,value,
32,facebook,2019-10-08T15:48:26.820+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iuJQ4/y9/l/he_IL/JThaqtmySkz.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,14415,,,0,88,-1,-1,9,-1,-1,31.13.92.14,,98,value,
33,facebook,2019-10-08T15:48:26.823+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yz/r/v4WgC_pJT9B.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,2375,,,0,91,-1,-1,1,-1,-1,31.13.92.14,,93,value,
34,facebook,2019-10-08T15:48:26.884+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1354,55,,,0,126,-1,-1,0,-1,-1,31.13.92.36,,128,,
35,facebook,2019-10-08T15:48:27.021+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif,HTTP/1.1,413,0,,0,,unknown,0,,,,-1,-1,,,0,0,-1,-1,0,-1,-1,31.13.92.14,,0,,No response received
36,facebook,2019-10-08T15:48:30.599+03:00,GET,https://fbsbx.com/captcha/recaptcha/iframe/?referer=https%3A%2F%2Fwww.facebook.com&compact=0,HTTP/1.1,586,0,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1219,43531,,,0,295,28,3436,98,0,3459,31.13.92.36,,3883,value,
37,facebook,2019-10-08T15:48:30.917+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yV/l/0,cross/mb5XQCa6Kku.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,581,37191,,,1,93,0,125,60,0,154,31.13.92.14,,308,value,
38,facebook,2019-10-08T15:48:30.917+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yJ/l/0,cross/66VkRtZyUph.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,581,41049,,,1,93,-1,-1,15,-1,-1,31.13.92.14,,109,value,
39,facebook,2019-10-08T15:48:30.919+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yw/l/0,cross/4Oi7C_BWltH.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,534,153,,,0,86,-1,-1,0,-1,-1,31.13.92.14,,87,value,
40,facebook,2019-10-08T15:48:31.007+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yA/r/RE9sbanJiK5.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,80583,,,0,101,-1,-1,114,-1,-1,31.13.92.14,,216,value,
41,facebook,2019-10-08T15:48:32.601+03:00,GET,https://www.google.com/recaptcha/api.js,HTTP/1.1,423,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,465,,,0,115,3,1652,1,0,1679,172.217.18.4,,1800,,
42,facebook,2019-10-08T15:48:32.834+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yP/r/xySBihMJacJ.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,2466,,,0,95,-1,-1,1,-1,-1,31.13.92.14,,98,value,
43,facebook,2019-10-08T15:48:32.834+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iunM4/yf/l/he_IL/PyIndVDJDGO.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,344282,,,0,112,-1,-1,235,-1,-1,31.13.92.14,,348,value,
44,facebook,2019-10-08T15:48:32.835+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ifmc4/yZ/l/he_IL/qn9QUahHfcD.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,17031,,,0,110,-1,-1,6,-1,-1,31.13.92.14,,117,value,
45,facebook,2019-10-08T15:48:34.424+03:00,GET,https://cx.atdmt.com/?f=AYwSPITw995MZREgiB0GCxH1PA-tSE2PQFhvc4rINA6mJiYFYWOYdLx2ZJomi4mZTNJ9pZ6v6Wul5LMuF6UNBmKz&c=1884923700&v=1&l=2,HTTP/1.1,510,0,,200,OK,HTTP/1.1,0,image/gif,,,538,42,,,0,141,32,7251,0,0,7275,31.13.92.2,,7451,value,
46,facebook,2019-10-08T15:48:34.486+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/recaptcha__en.js,HTTP/1.1,468,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,94031,,,0,102,3,1732,142,0,1764,172.217.22.67,,2012,,
47,facebook,2019-10-08T15:48:34.770+03:00,GET,https://www.google.com/recaptcha/api2/anchor?ar=1&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&co=aHR0cHM6Ly9mYnNieC5jb206NDQz&hl=en&v=Zy-zVXWdnDW6AUZkKlojAKGe&size=normal&cb=s6m1kt7okgls,HTTP/1.1,722,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,9440,,,0,126,-1,-1,12,-1,-1,172.217.18.4,,139,value,
48,facebook,2019-10-08T15:48:34.912+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/styles__ltr.css,HTTP/1.1,575,0,,200,OK,HTTP/1.1,0,text/css,,,508,91705,,,0,94,-1,-1,60,-1,-1,172.217.22.67,,155,,
49,facebook,2019-10-08T15:48:35.048+03:00,POST,https://www.facebook.com/ajax/bz,HTTP/1.1,590,2870,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1309,0,,,12,196,-1,-1,0,-1,-1,31.13.92.36,,209,,
50,facebook,2019-10-08T15:48:35.048+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/recaptcha__en.js,HTTP/1.1,561,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,94031,,,1,95,0,114,146,0,140,172.217.22.67,,383,,
51,facebook,2019-10-08T15:48:35.332+03:00,GET,https://www.google.com/js/bg/SYFE8HXf9-G0ubHoDgAksvOZrafCUQzClDxzbSmfkZk.js,HTTP/1.1,553,0,,200,OK,HTTP/1.1,0,text/javascript,,,513,5306,,,0,92,-1,-1,3,-1,-1,172.217.18.4,,97,,
52,facebook,2019-10-08T15:48:35.430+03:00,GET,https://www.google.com/recaptcha/api2/webworker.js?hl=en&v=Zy-zVXWdnDW6AUZkKlojAKGe,HTTP/1.1,565,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,112,,,0,108,-1,-1,0,-1,-1,172.217.18.4,,109,value,
53,facebook,2019-10-08T15:48:35.477+03:00,GET,https://www.google.com/recaptcha/api2/bframe?hl=en&v=Zy-zVXWdnDW6AUZkKlojAKGe&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&cb=boiiei5soxai,HTTP/1.1,673,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,1122,,,0,95,0,107,1,0,142,172.217.18.4,,240,value,
54,facebook,2019-10-08T15:48:35.585+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/recaptcha__en.js,HTTP/1.1,459,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,94031,,,0,80,-1,-1,54,-1,-1,172.217.22.67,,135,,
55,facebook,2019-10-08T15:48:35.657+03:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=CSSFade&__user=0&__a=1&__dyn=7xe6FomK36Q5E5ObGexe8BWo5O12wAxu13wqovzEdEc8uw9-3K4o5K0Y8hwem0nCq1ewcG0KEswDwb61nwlU-cw5MKdwnU1oU881FU2YxW&__csr=&__req=2&__be=1&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001266966&__s=zqtisw%3Alonbkp%3A88i82r&__hsi=6745417688909453933-0&__spin_r=1001266966&__spin_b=trunk&__spin_t=1570539942,HTTP/1.1,825,0,,0,,unknown,0,,,,-1,-1,,,0,0,-1,-1,0,-1,-1,31.13.92.36,,0,value,No response received
