,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.dns,timings.send,timings.wait,timings.ssl,timings.receive,timings.connect,timings.blocked,serverIPAddress,comment,time,request.queryString.name,response._error
16,facebook,2019-10-12T08:00:52.454+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yR/r/MIuDhEQuQsY.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,521,17094,,,0,0,343,188,288,224,0,157.240.1.23,,857,,
17,facebook,2019-10-12T08:00:55.177+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iKo94/yP/l/he_IL/mXPf-qaonmW.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,17237,,,-1,0,413,-1,328,-1,-1,157.240.1.23,,741,value,
18,facebook,2019-10-12T08:00:55.178+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iV7J4/yA/l/he_IL/kHUreyQUpkB.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,47012,,,-1,0,342,-1,713,-1,-1,157.240.1.23,,1056,value,
19,facebook,2019-10-12T08:00:55.179+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yN/r/06CIkL91CFL.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,8183,,,-1,0,89,-1,83,-1,-1,157.240.1.23,,174,value,
20,facebook,2019-10-12T08:00:55.179+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yU/r/wRUfahZS1Ht.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,16592,,,-1,0,184,-1,368,-1,-1,157.240.1.23,,552,value,
21,facebook,2019-10-12T08:00:55.180+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i6Rg4/yH/l/he_IL/lORjA4jAIhX.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,16003,,,-1,0,261,-1,105,-1,-1,157.240.1.23,,367,value,
22,facebook,2019-10-12T08:00:55.180+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3if384/yf/l/he_IL/XsCCfAW0XcM.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,7317,,,-1,0,87,-1,71,-1,-1,157.240.1.23,,159,value,
23,facebook,2019-10-12T08:00:55.343+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ixyo4/y-/l/he_IL/eGwNTDKtx18.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,38551,,,-1,0,389,-1,538,-1,-1,157.240.1.23,,928,value,
24,facebook,2019-10-12T08:00:55.356+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iaLS4/ya/l/he_IL/xkFUqA1-cvY.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,4109,,,-1,0,471,-1,25,-1,-1,157.240.1.23,,498,value,
25,facebook,2019-10-12T08:00:55.368+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1354,55,,,-1,0,109,-1,0,-1,-1,157.240.1.35,,111,,
26,facebook,2019-10-12T08:00:55.550+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/ys/r/UdnQfyHoVIO.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,4792,,,-1,0,387,-1,29,-1,-1,157.240.1.23,,416,value,
27,facebook,2019-10-12T08:00:55.735+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yz/r/v4WgC_pJT9B.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,2375,,,-1,0,302,-1,17,-1,-1,157.240.1.23,,320,value,
28,facebook,2019-10-12T08:00:55.856+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iuJQ4/yb/l/he_IL/WiAHD4y9-0L.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,9881,,,-1,0,300,-1,58,-1,-1,157.240.1.23,,359,value,
29,facebook,2019-10-12T08:00:55.968+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y7/r/cVS7gpEgER3.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,5874,,,-1,0,304,-1,34,-1,-1,157.240.1.23,,340,value,
30,facebook,2019-10-12T08:00:56.225+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/gif,,,519,43,,,-1,0,83,-1,4,-1,-1,157.240.1.23,,88,,
31,facebook,2019-10-12T08:00:57.807+03:00,GET,https://cx.atdmt.com/?f=AYx9wRmJeBtiayPtNI5wVSdG-A7TM_C6zezg_wDDUQsyEWtuv2BFNSWUU3Y4aSVsCYV0NZSiahh29REIpVNeInB2&c=181439858&v=1&l=2,HTTP/1.1,509,0,,0,,unknown,0,,,,-1,-1,,,0,0,0,2282,0,2299,0,157.240.1.6,,2300,value,No response received
