,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.ssl,timings.dns,timings.send,timings.wait,timings.connect,timings.receive,timings.blocked,serverIPAddress,comment,time,request.queryString.name,response._error
36,facebook,2019-10-11T17:44:33.113+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yw/l/0,cross/4Oi7C_BWltH.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,534,153,,,-1,-1,0,104,-1,0,-1,31.13.92.14,,106,value,
37,facebook,2019-10-11T17:44:35.325+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yR/l/0,cross/qo0BdnwpyzN.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,581,30745,,,-1,-1,0,147,-1,11,-1,31.13.92.14,,159,value,
38,facebook,2019-10-11T17:44:35.393+03:00,GET,https://cx.atdmt.com/?f=AYwwZ8TsvAWCDg817V6ZijEQaTAbKISq6yBExbOJFBpEXT5PJsqNHaWp0VAxukUG99HG1z025l67GtUHekmAjOie&c=71587666&v=1&l=2,HTTP/1.1,508,0,,200,OK,HTTP/1.1,0,image/gif,,,538,42,,,3538,0,0,148,3574,0,0,31.13.92.2,,3724,value,
39,facebook,2019-10-11T17:44:36.477+03:00,GET,https://www.google.com/recaptcha/api.js,HTTP/1.1,423,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,465,,,3319,0,0,116,3364,9,0,216.58.205.228,,3491,,
40,facebook,2019-10-11T17:44:36.714+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iMww4/yx/l/he_IL/34kUFJtPTLh.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,347543,,,-1,-1,0,127,-1,219,-1,31.13.92.14,,347,value,
41,facebook,2019-10-11T17:44:36.715+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iKo94/yX/l/he_IL/0cW48Pmuor8.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,17228,,,-1,-1,0,102,-1,36,-1,31.13.92.14,,139,value,
42,facebook,2019-10-11T17:44:36.717+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yO/r/itt5OggiRv_.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,697,,,-1,-1,0,109,-1,3,-1,31.13.92.14,,112,value,
43,facebook,2019-10-11T17:44:36.717+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ixyo4/y1/l/he_IL/G2Nq2g8nC8X.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,38526,,,-1,-1,0,109,-1,21,-1,31.13.92.14,,131,value,
44,facebook,2019-10-11T17:44:39.513+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,468,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,92207,,,2846,1,0,103,2885,161,0,172.217.22.35,,3153,,
45,facebook,2019-10-11T17:44:39.748+03:00,POST,https://www.facebook.com/ajax/bz,HTTP/1.1,590,4946,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1309,0,,,-1,-1,1,116,-1,1,-1,31.13.92.36,,119,,
46,facebook,2019-10-11T17:44:39.805+03:00,GET,https://www.google.com/recaptcha/api2/anchor?ar=1&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&co=aHR0cHM6Ly9mYnNieC5jb206NDQz&hl=en&v=xw1jR43fRSpRG88iDviKn3qM&size=normal&cb=qag30v6opkwf,HTTP/1.1,722,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,9504,,,-1,-1,0,121,-1,21,-1,216.58.205.228,,144,value,
47,facebook,2019-10-11T17:44:39.963+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/styles__ltr.css,HTTP/1.1,575,0,,200,OK,HTTP/1.1,0,text/css,,,507,91705,,,-1,-1,0,92,-1,59,-1,172.217.22.35,,152,,
48,facebook,2019-10-11T17:44:40.114+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,561,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,92207,,,115,0,1,96,146,140,0,172.217.22.35,,385,,
49,facebook,2019-10-11T17:44:40.377+03:00,GET,https://www.google.com/js/bg/46uvcNDEDiaE4mcemndHLMTFQXltTX9IRY9oY07I4l8.js,HTTP/1.1,553,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,5384,,,-1,-1,0,86,-1,7,-1,216.58.205.228,,94,,
50,facebook,2019-10-11T17:44:40.474+03:00,GET,https://www.google.com/recaptcha/api2/bframe?hl=en&v=xw1jR43fRSpRG88iDviKn3qM&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&cb=nx6otm8agvfu,HTTP/1.1,673,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,1123,,,-1,-1,0,97,-1,3,-1,216.58.205.228,,101,value,
51,facebook,2019-10-11T17:44:40.521+03:00,GET,https://www.google.com/recaptcha/api2/webworker.js?hl=en&v=xw1jR43fRSpRG88iDviKn3qM,HTTP/1.1,565,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,112,,,113,0,0,97,140,0,0,216.58.205.228,,239,value,
52,facebook,2019-10-11T17:44:40.642+03:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=CSSFade&__user=0&__a=1&__dyn=7xe6FomK36Q5E5mWyWzEjy9uC1swgE98nwgU6C7UW3q327E2vwXx61rwf24o3Bw5VCwjE3awbG789U2NwlU5ufz81sbzo5-0me220qu0L8uw&__csr=&__req=2&__be=1&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001283946&__s=7lrh86%3Acmppcy%3Abhzkrz&__hsi=6746560885775405709-0&__spin_r=1001283946&__spin_b=trunk&__spin_t=1570806113,HTTP/1.1,827,0,,0,,unknown,0,,,,-1,-1,,,-1,-1,0,0,-1,0,-1,31.13.92.36,,0,value,No response received
53,facebook,2019-10-11T17:44:40.652+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,459,0,,0,,unknown,0,,,,-1,-1,,,-1,-1,0,0,-1,0,-1,172.217.22.35,,0,,No response received
