,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.connect,timings.receive,timings.blocked,timings.dns,timings.send,timings.wait,timings.ssl,serverIPAddress,comment,time,request.queryString.name,response._error
10,facebook,2019-09-28T18:51:16.718+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yU/r/uVMI02gYvfk.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,80563,,,-1,187,-1,-1,0,152,-1,157.240.1.23,,340,value,
11,facebook,2019-09-28T18:51:16.761+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yi/r/OBaVg52wtTZ.png,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/png,,,522,42565,,,251,389,0,0,0,153,151,157.240.1.23,,795,,
12,facebook,2019-09-28T18:51:16.877+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yb/r/GsNJNwuI-UM.gif,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/gif,,,520,522,,,261,1,0,0,0,177,164,157.240.1.23,,441,,
13,facebook,2019-09-28T18:51:17.188+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yP/r/FCL54XJbMl1.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,522,98852,,,-1,802,-1,-1,1,114,-1,157.240.1.23,,918,,
14,facebook,2019-09-28T18:51:17.309+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yq/r/4VKqg5G-mwJ.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,522,14156,,,-1,22,-1,-1,0,119,-1,157.240.1.23,,142,,
15,facebook,2019-09-28T18:51:17.457+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yo/r/8qvpTissqcf.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,521,1506,,,-1,1,-1,-1,1,104,-1,157.240.1.23,,107,,
16,facebook,2019-09-28T18:51:17.457+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yB/r/kXi20P20rol.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,522,17241,,,264,157,0,0,0,95,145,157.240.1.23,,518,,
17,facebook,2019-09-28T18:51:17.470+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iyLU4/y5/l/he_IL/nHWBLEegsyI.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,332251,,,-1,705,-1,-1,0,96,-1,157.240.1.23,,803,value,
18,facebook,2019-09-28T18:51:18.475+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3igfX4/y3/l/he_IL/MsohL9sFE5e.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,18571,,,-1,79,-1,-1,0,201,-1,157.240.1.23,,281,value,
19,facebook,2019-09-28T18:51:18.475+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yM/r/0rno7UBGrTm.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,32167,,,-1,65,-1,-1,0,172,-1,157.240.1.23,,238,value,
20,facebook,2019-09-28T18:51:18.476+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yg/r/Nn-CtpnbA7n.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,17384,,,3518,106,0,39,2,237,362,157.240.1.23,,3904,value,
21,facebook,2019-09-28T18:51:18.476+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iN2Z4/yB/l/he_IL/1bTxZnWjjdh.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,28375,,,3525,134,0,38,1,248,369,157.240.1.23,,3948,value,
22,facebook,2019-09-28T18:51:18.477+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i5f14/yQ/l/he_IL/DAaf_rYHcvf.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,31403,,,3527,161,0,37,0,264,370,157.240.1.23,,3991,value,
23,facebook,2019-09-28T18:51:18.721+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3if384/y3/l/he_IL/wSoaFW7wWeN.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,7081,,,-1,4,-1,-1,0,100,-1,157.240.1.23,,106,value,
24,facebook,2019-09-28T18:51:18.761+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yi/r/Eh_MYLPvxke.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,4145,,,-1,2,-1,-1,0,104,-1,157.240.1.23,,108,value,
25,facebook,2019-09-28T18:51:18.797+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1562,55,,,-1,1,-1,-1,0,142,-1,157.240.1.35,,144,,
26,facebook,2019-09-28T18:51:18.827+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ixyo4/yb/l/he_IL/GyR83-qaiWl.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,35760,,,-1,219,-1,-1,0,99,-1,157.240.1.23,,318,value,
27,facebook,2019-09-28T18:51:18.831+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iNz24/yg/l/he_IL/53HXKa4Btdy.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,4543,,,-1,8,-1,-1,0,99,-1,157.240.1.23,,108,value,
28,facebook,2019-09-28T18:51:18.865+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yG/r/EDWT5D6CZW0.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,3292,,,-1,4,-1,-1,0,129,-1,157.240.1.23,,134,value,
29,facebook,2019-09-28T18:51:18.873+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iSuz4/y-/l/he_IL/0u06c8RIoL-.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,60744,,,-1,65,-1,-1,0,130,-1,157.240.1.23,,197,value,
30,facebook,2019-09-28T18:51:18.906+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iJre4/yw/l/he_IL/5adkNit3zuK.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,13874,,,-1,15,-1,-1,0,113,-1,157.240.1.23,,129,value,
31,facebook,2019-09-28T18:51:18.943+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iV7J4/yH/l/he_IL/gFylS2EXD7x.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,15605,,,-1,12,-1,-1,0,144,-1,157.240.1.23,,157,value,
32,facebook,2019-09-28T18:51:18.949+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1562,55,,,-1,0,-1,-1,0,164,-1,157.240.1.35,,166,,
33,facebook,2019-09-28T18:51:19.003+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yz/r/x9mvWUy_crF.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,4374,,,-1,5,-1,-1,0,125,-1,157.240.1.23,,131,value,
34,facebook,2019-09-28T18:51:19.041+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iuJQ4/yr/l/he_IL/CsLqpwK7m82.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,13490,,,-1,16,-1,-1,0,95,-1,157.240.1.23,,112,value,
35,facebook,2019-09-28T18:51:19.075+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yz/r/v4WgC_pJT9B.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,2375,,,-1,1,-1,-1,0,113,-1,157.240.1.23,,115,value,
36,facebook,2019-09-28T18:51:19.334+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/gif,,,519,43,,,-1,1,-1,-1,0,116,-1,157.240.1.23,,117,,
37,facebook,2019-09-28T18:51:23.546+03:00,GET,https://cx.atdmt.com/?f=AYyzpI3H2H6HwBIt2ggzjNVkQGJ5-jAeMghAPY6Mk9PvNIqp1CuF2MxTpBZW2OEBPtaKth6uQhHSK1StySawwtfX&c=724549682&v=1&l=2,HTTP/1.1,509,0,,200,OK,HTTP/1.1,0,image/gif,,,536,42,,,4136,0,0,0,1,152,4045,157.240.1.6,,4291,value,
38,facebook,2019-09-28T18:51:27.373+03:00,POST,https://www.facebook.com/ajax/bz,HTTP/1.1,590,2865,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1309,0,,,-1,0,-1,-1,1,128,-1,157.240.1.35,,131,,
39,facebook,2019-09-28T18:51:28.956+03:00,GET,https://fbsbx.com/captcha/recaptcha/iframe/?referer=https%3A%2F%2Fwww.facebook.com&compact=0,HTTP/1.1,586,0,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1420,43095,,,9631,574,0,0,1,221,9509,157.240.1.35,,10428,value,
40,facebook,2019-09-28T18:51:29.199+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yX/l/0,cross/bfvR9xuXjag.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,534,164,,,-1,0,-1,-1,0,115,-1,157.240.1.23,,117,value,
41,facebook,2019-09-28T18:51:29.199+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yG/l/0,cross/szkOH61w3V9.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,581,37267,,,-1,403,-1,-1,1,108,-1,157.240.1.23,,513,value,
42,facebook,2019-09-28T18:51:29.320+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yU/r/uVMI02gYvfk.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,80563,,,-1,160,-1,-1,0,97,-1,157.240.1.23,,257,value,
43,facebook,2019-09-28T18:51:30.248+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yD/l/0,cross/xxiiEH1LGPY.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,581,22481,,,-1,16,-1,-1,0,90,-1,157.240.1.23,,107,value,
44,facebook,2019-09-28T18:51:31.063+03:00,GET,https://facebook.com/security/hsts-pixel.gif,HTTP/1.1,490,0,,200,OK,HTTP/1.1,0,image/gif,,,1333,48,,,13985,0,0,0,0,120,13862,157.240.1.35,,14108,,
45,facebook,2019-09-28T18:51:34.383+03:00,GET,https://www.google.com/recaptcha/api.js,HTTP/1.1,423,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,440,465,,,4136,1,0,1047,0,77,4070,172.217.16.196,,5264,,
46,facebook,2019-09-28T18:51:34.601+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iyLU4/y5/l/he_IL/nHWBLEegsyI.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,332251,,,-1,423,-1,-1,0,89,-1,157.240.1.23,,513,value,
47,facebook,2019-09-28T18:51:34.602+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yM/r/0rno7UBGrTm.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,32167,,,-1,63,-1,-1,0,100,-1,157.240.1.23,,164,value,
48,facebook,2019-09-28T18:51:34.603+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iN2Z4/yB/l/he_IL/1bTxZnWjjdh.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,28375,,,-1,42,-1,-1,0,109,-1,157.240.1.23,,152,value,
49,facebook,2019-09-28T18:51:34.604+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yi/r/Eh_MYLPvxke.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,4145,,,3318,2,0,0,0,113,137,157.240.1.23,,3434,value,
50,facebook,2019-09-28T18:51:38.503+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/recaptcha__en.js,HTTP/1.1,468,0,,200,OK,HTTP/1.1,0,text/javascript,,,488,94031,,,4021,305,0,0,0,73,3907,216.58.210.3,,4402,,
51,facebook,2019-09-28T18:51:38.936+03:00,GET,https://www.google.com/recaptcha/api2/anchor?ar=1&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&co=aHR0cHM6Ly9mYnNieC5jb206NDQz&hl=en&v=Zy-zVXWdnDW6AUZkKlojAKGe&size=normal&cb=hprkmyqmkoo1,HTTP/1.1,722,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,681,9470,,,-1,13,-1,-1,1,90,-1,172.217.16.196,,104,value,
52,facebook,2019-09-28T18:51:39.055+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/styles__ltr.css,HTTP/1.1,575,0,,200,OK,HTTP/1.1,0,text/css,,,481,91705,,,-1,226,-1,-1,0,77,-1,216.58.210.3,,304,,
53,facebook,2019-09-28T18:51:39.225+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/recaptcha__en.js,HTTP/1.1,561,0,,200,OK,HTTP/1.1,0,text/javascript,,,488,94031,,,166,343,0,0,0,82,84,216.58.210.3,,593,,
54,facebook,2019-09-28T18:51:39.689+03:00,GET,https://www.google.com/js/bg/JBwSXsc__bL1AIIwyKh3QnwBHg7D-WM3_5_AwioMKBk.js,HTTP/1.1,553,0,,200,OK,HTTP/1.1,0,text/javascript,,,487,5282,,,-1,19,-1,-1,0,65,-1,172.217.16.196,,85,,
55,facebook,2019-09-28T18:51:39.777+03:00,GET,https://www.google.com/recaptcha/api2/webworker.js?hl=en&v=Zy-zVXWdnDW6AUZkKlojAKGe,HTTP/1.1,565,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,440,112,,,-1,1,-1,-1,0,87,-1,172.217.16.196,,89,value,
56,facebook,2019-09-28T18:51:39.857+03:00,GET,https://www.google.com/recaptcha/api2/bframe?hl=en&v=Zy-zVXWdnDW6AUZkKlojAKGe&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&cb=5qu34dzhgrt,HTTP/1.1,672,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,681,1123,,,154,7,0,0,0,127,81,172.217.16.196,,290,value,
57,facebook,2019-09-28T18:51:40.017+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/styles__ltr.css,HTTP/1.1,525,0,,200,OK,HTTP/1.1,0,text/css,,,481,91705,,,-1,112,-1,-1,0,95,-1,216.58.210.3,,208,,
58,facebook,2019-09-28T18:51:40.030+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/recaptcha__en.js,HTTP/1.1,459,0,,200,OK,HTTP/1.1,0,text/javascript,,,488,-1,,,-1,0,-1,-1,0,91,-1,216.58.210.3,,91,,
59,facebook,2019-09-28T18:51:40.298+03:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=CSSFade&__user=0&__a=1&__dyn=7xe6FomK36Q5E5ObGexe8BWo5O12wAxu13wqovzEdEc8uw9-3K4o5K0Y8hwem0nCq1ewcG0KEswDwb61nwlU-cw5MKdwnU1oU881FU2YxW&__csr=&__req=2&__be=1&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001232246&__s=vran7h%3A40py95%3Aguq7n1&__hsi=6741753927900209433-0&__spin_r=1001232246&__spin_b=trunk&__spin_t=1569686906,HTTP/1.1,825,0,,0,,unknown,0,,,,-1,-1,,,-1,0,-1,-1,0,0,-1,157.240.1.35,,0,value,No response received
