,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.dns,timings.send,timings.ssl,timings.wait,timings.connect,timings.receive,timings.blocked,serverIPAddress,comment,time,request.queryString.name,response._error
10,facebook,2019-10-12T16:12:30.955+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yb/r/GsNJNwuI-UM.gif,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/gif,,,520,522,,,0,0,195,96,222,1,0,31.13.92.14,,321,,
11,facebook,2019-10-12T16:12:31.076+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yw/r/l-suYkrVcIw.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,522,80064,,,-1,1,-1,112,-1,136,-1,31.13.92.14,,250,,
12,facebook,2019-10-12T16:12:31.092+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y8/r/xPbeceSA7aR.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,522,15503,,,-1,0,-1,86,-1,19,-1,31.13.92.14,,107,,
13,facebook,2019-10-12T16:12:31.203+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yl/r/O6NksE4uoLC.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,521,1163,,,-1,0,-1,95,-1,0,-1,31.13.92.14,,96,,
14,facebook,2019-10-12T16:12:31.252+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yb/r/2JUW_O4RBU4.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,522,18256,,,0,1,133,99,172,32,0,31.13.92.14,,306,,
15,facebook,2019-10-12T16:12:31.318+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iRGa4/yj/l/he_IL/rUEIxrCQsXH.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,99932,,,-1,0,-1,113,-1,83,-1,31.13.92.14,,197,value,
16,facebook,2019-10-12T16:12:31.318+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iDFL4/yQ/l/he_IL/PFlPHti78iz.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,162900,,,-1,0,-1,106,-1,202,-1,31.13.92.14,,310,value,
17,facebook,2019-10-12T16:12:31.319+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yy/r/U5Lp1skxk7H.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,30471,,,-1,0,-1,127,-1,37,-1,31.13.92.14,,165,value,
18,facebook,2019-10-12T16:12:31.319+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y8/r/U9kTI_CTBJa.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,52388,,,-1,0,-1,112,-1,122,-1,31.13.92.14,,235,value,
19,facebook,2019-10-12T16:12:34.720+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yV/r/lWODIWSCqaV.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,2484,,,-1,0,-1,124,-1,1,-1,31.13.92.14,,126,value,
20,facebook,2019-10-12T16:12:34.720+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yA/r/dG4JY8oc_ui.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,5790,,,-1,0,-1,125,-1,4,-1,31.13.92.14,,129,value,
21,facebook,2019-10-12T16:12:34.721+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ix5D4/yN/l/he_IL/Qj-pXyTfl25.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,35437,,,-1,0,-1,135,-1,83,-1,31.13.92.14,,219,value,
22,facebook,2019-10-12T16:12:34.721+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i-z24/yT/l/he_IL/TezzCtIAcN7.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,27565,,,-1,0,-1,143,-1,45,-1,31.13.92.14,,190,value,
23,facebook,2019-10-12T16:12:34.721+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3if384/yO/l/he_IL/4sZ44L7Ayqz.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,11459,,,-1,0,-1,143,-1,4,-1,31.13.92.14,,148,value,
24,facebook,2019-10-12T16:12:34.726+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iKo94/y9/l/he_IL/zCZaTXa6EOH.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,23546,,,-1,0,-1,103,-1,14,-1,31.13.92.14,,118,value,
25,facebook,2019-10-12T16:12:34.728+03:00,GET,https://facebook.com/security/hsts-pixel.gif,HTTP/1.1,490,0,,200,OK,HTTP/1.1,0,image/gif,,,1333,48,,,0,0,3673,141,3709,0,0,31.13.92.36,,3852,,
26,facebook,2019-10-12T16:12:34.859+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iLU_4/y3/l/he_IL/5LgeP3eN4h8.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,191563,,,-1,0,-1,109,-1,89,-1,31.13.92.14,,199,value,
27,facebook,2019-10-12T16:12:34.859+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iO1G4/yq/l/he_IL/Pvo9-g3hWm_.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,6217,,,-1,0,-1,112,-1,8,-1,31.13.92.14,,121,value,
28,facebook,2019-10-12T16:12:34.859+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iqty4/yG/l/he_IL/C-b9gMT4F4V.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,34199,,,-1,0,-1,115,-1,23,-1,31.13.92.14,,139,value,
29,facebook,2019-10-12T16:12:34.878+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iop94/yk/l/he_IL/5NG-09tAv6E.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,14310,,,-1,0,-1,125,-1,2,-1,31.13.92.14,,128,value,
30,facebook,2019-10-12T16:12:34.898+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1354,55,,,-1,0,-1,147,-1,0,-1,31.13.92.36,,148,,
31,facebook,2019-10-12T16:12:34.918+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iI6R4/yn/l/he_IL/O5xuJMnk1s2.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,31918,,,-1,0,-1,97,-1,13,-1,31.13.92.14,,111,value,
32,facebook,2019-10-12T16:12:34.948+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iV7J4/yG/l/he_IL/ODcLV4MNLuC.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,45898,,,-1,0,-1,104,-1,88,-1,31.13.92.14,,194,value,
33,facebook,2019-10-12T16:12:34.990+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yP/r/y2iOX7W8OzI.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,5302,,,-1,0,-1,110,-1,2,-1,31.13.92.14,,113,value,
34,facebook,2019-10-12T16:12:35.011+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yL/r/rsk-4_J6Np9.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,2394,,,-1,0,-1,101,-1,2,-1,31.13.92.14,,104,value,
35,facebook,2019-10-12T16:12:35.013+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iuJQ4/yR/l/he_IL/FIqOd-kqWWn.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,10981,,,-1,0,-1,105,-1,18,-1,31.13.92.14,,124,value,
36,facebook,2019-10-12T16:12:35.034+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yi/r/ayJdS1pEn1C.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,3571,,,-1,0,-1,103,-1,2,-1,31.13.92.14,,106,value,
37,facebook,2019-10-12T16:12:35.054+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1354,55,,,-1,0,-1,131,-1,0,-1,31.13.92.36,,132,,
38,facebook,2019-10-12T16:12:35.310+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/gif,,,519,43,,,-1,0,-1,103,-1,0,-1,31.13.92.14,,104,,
39,facebook,2019-10-12T16:12:38.243+03:00,GET,https://cx.atdmt.com/?f=AYwb6G1zhE86jewf_Y9nLkKQwrB5jHAaZxqlrHEaAqCb3Zk_1cUl09pwMKWidgkNkzM5YgpyBIKaoACmvLhih9ib&c=2057310360&v=1&l=2,HTTP/1.1,510,0,,200,OK,HTTP/1.1,0,image/gif,,,536,42,,,62,0,2767,147,2797,0,0,157.240.1.6,,3008,value,
40,facebook,2019-10-12T16:12:43.383+03:00,POST,https://www.facebook.com/ajax/bz,HTTP/1.1,590,3090,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1309,0,,,-1,0,-1,138,-1,0,-1,31.13.92.36,,139,,
41,facebook,2019-10-12T16:12:43.641+03:00,GET,https://fbsbx.com/captcha/recaptcha/iframe/?referer=https%3A%2F%2Fwww.facebook.com&compact=0,HTTP/1.1,586,0,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1219,44524,,,30,0,8208,222,8241,132,0,31.13.92.36,,8627,value,
42,facebook,2019-10-12T16:12:43.889+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/y7/l/0,cross/GpEMsEYd5bN.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,534,131,,,-1,1,-1,100,-1,0,-1,31.13.92.14,,101,value,
43,facebook,2019-10-12T16:12:43.920+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/y2/l/0,cross/h79YO-15mYX.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,581,39382,,,-1,0,-1,108,-1,16,-1,31.13.92.14,,125,value,
44,facebook,2019-10-12T16:12:43.984+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/y4/l/0,cross/V27Eh7Ae0G5.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,581,12847,,,-1,0,-1,105,-1,4,-1,31.13.92.14,,110,value,
45,facebook,2019-10-12T16:12:44.047+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yZ/r/sPuijSQIjpP.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,80884,,,-1,0,-1,88,-1,51,-1,31.13.92.14,,140,value,
46,facebook,2019-10-12T16:12:47.329+03:00,GET,https://www.google.com/recaptcha/api.js,HTTP/1.1,423,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,465,,,29,0,3382,119,3413,1,0,216.58.205.228,,3565,,
47,facebook,2019-10-12T16:12:47.546+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iRGa4/yG/l/he_IL/C2rdfnuuzwM.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,99772,,,-1,0,-1,105,-1,59,-1,31.13.92.14,,165,value,
48,facebook,2019-10-12T16:12:47.546+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yP/r/xySBihMJacJ.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,2466,,,-1,0,-1,93,-1,4,-1,31.13.92.14,,98,value,
49,facebook,2019-10-12T16:12:47.547+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iKo94/yN/l/he_IL/12qn2khst7s.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,23448,,,0,0,204,92,242,54,0,31.13.92.14,,389,value,
50,facebook,2019-10-12T16:12:47.549+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iDFL4/yV/l/he_IL/YCq2rMVAOEr.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,162809,,,0,0,225,116,263,169,0,31.13.92.14,,550,value,
51,facebook,2019-10-12T16:12:47.633+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yu/r/wnLfF7HhDR3.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,52324,,,-1,0,-1,106,-1,18,-1,31.13.92.14,,126,value,
52,facebook,2019-10-12T16:12:47.684+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iO1G4/yw/l/he_IL/-eqlaODzE8I.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,6217,,,-1,0,-1,93,-1,1,-1,31.13.92.14,,95,value,
53,facebook,2019-10-12T16:12:50.981+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,468,0,,200,OK,HTTP/1.1,0,text/javascript,,,515,92207,,,35,0,3452,111,3480,145,0,172.217.22.35,,3774,,
54,facebook,2019-10-12T16:12:51.266+03:00,GET,https://www.google.com/recaptcha/api2/anchor?ar=1&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&co=aHR0cHM6Ly9mYnNieC5jb206NDQz&hl=en&v=xw1jR43fRSpRG88iDviKn3qM&size=normal&cb=6ouflbucey09,HTTP/1.1,722,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,9450,,,-1,0,-1,120,-1,20,-1,216.58.205.228,,141,value,
55,facebook,2019-10-12T16:12:51.403+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/styles__ltr.css,HTTP/1.1,575,0,,200,OK,HTTP/1.1,0,text/css,,,507,91705,,,-1,0,-1,90,-1,48,-1,172.217.22.35,,139,,
56,facebook,2019-10-12T16:12:51.541+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,561,0,,200,OK,HTTP/1.1,0,text/javascript,,,515,92207,,,-1,0,-1,83,-1,44,-1,172.217.22.35,,128,,
57,facebook,2019-10-12T16:12:51.713+03:00,GET,https://www.google.com/js/bg/46uvcNDEDiaE4mcemndHLMTFQXltTX9IRY9oY07I4l8.js,HTTP/1.1,553,0,,200,OK,HTTP/1.1,0,text/javascript,,,513,5384,,,-1,0,-1,93,-1,3,-1,216.58.205.228,,97,,
58,facebook,2019-10-12T16:12:51.812+03:00,GET,https://www.google.com/recaptcha/api2/webworker.js?hl=en&v=xw1jR43fRSpRG88iDviKn3qM,HTTP/1.1,565,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,112,,,-1,0,-1,98,-1,8,-1,216.58.205.228,,108,value,
59,facebook,2019-10-12T16:12:51.864+03:00,GET,https://www.google.com/recaptcha/api2/bframe?hl=en&v=xw1jR43fRSpRG88iDviKn3qM&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&cb=6t1wugfk82zo,HTTP/1.1,673,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,1122,,,0,0,116,103,147,2,0,216.58.205.228,,253,value,
60,facebook,2019-10-12T16:12:51.936+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,459,0,,200,OK,HTTP/1.1,0,text/javascript,,,515,92207,,,-1,0,-1,90,-1,42,-1,172.217.22.35,,133,,
61,facebook,2019-10-12T16:12:51.986+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/styles__ltr.css,HTTP/1.1,526,0,,200,OK,HTTP/1.1,0,text/css,,,507,91705,,,0,0,114,88,145,155,0,172.217.22.35,,391,,
62,facebook,2019-10-12T16:12:52.284+03:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=CSSFade&__user=0&__a=1&__dyn=7xe6FomK36Q5E5ObGexe8BWo5O12wAxu13wqovzEdEc8uw9-3K4o5K0Y8hwem0nCq1ewcG0KEswDwb61nwlU-cw5MKdwnU1oU881FU2YxW&__csr=&__req=2&__be=1&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001288592&__s=uruu2p%3Afiaovk%3Aslyozy&__hsi=6746908256373708406-0&__spin_r=1001288592&__spin_b=trunk&__spin_t=1570886992,HTTP/1.1,825,0,,0,,unknown,0,,,,-1,-1,,,-1,0,-1,0,-1,0,-1,31.13.92.36,,0,value,No response received
