,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.ssl,timings.dns,timings.send,timings.wait,timings.connect,timings.receive,timings.blocked,serverIPAddress,comment,time,request.queryString.name,response._error
13,facebook,2019-10-12T07:59:53.156+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yl/r/O6NksE4uoLC.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,520,1163,,,-1,-1,0,164,-1,2,-1,157.240.1.23,,167,,
14,facebook,2019-10-12T07:59:53.245+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yR/r/MIuDhEQuQsY.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,521,17094,,,188,0,1,161,210,282,0,157.240.1.23,,656,,
15,facebook,2019-10-12T07:59:53.263+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iMww4/yD/l/he_IL/oG9c2i2gB9C.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,348171,,,-1,-1,0,253,-1,2288,-1,157.240.1.23,,2542,value,
16,facebook,2019-10-12T07:59:55.967+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iKo94/yX/l/he_IL/0cW48Pmuor8.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,17228,,,-1,-1,0,128,-1,383,-1,157.240.1.23,,512,value,
17,facebook,2019-10-12T07:59:55.967+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iV7J4/yA/l/he_IL/kHUreyQUpkB.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,47012,,,-1,-1,0,316,-1,698,-1,157.240.1.23,,1016,value,
18,facebook,2019-10-12T07:59:55.969+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/AVbt3QIdW-m.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,16571,,,-1,-1,0,214,-1,96,-1,157.240.1.23,,311,value,
19,facebook,2019-10-12T07:59:55.969+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i6Rg4/y9/l/he_IL/eZ3Wzg2ia3y.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,15966,,,-1,-1,0,379,-1,116,-1,157.240.1.23,,496,value,
20,facebook,2019-10-12T07:59:55.970+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3if384/yf/l/he_IL/XsCCfAW0XcM.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,7317,,,-1,-1,0,89,-1,35,-1,157.240.1.23,,124,value,
21,facebook,2019-10-12T07:59:56.097+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ixyo4/yF/l/he_IL/JtEASjbVJQJ.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,38506,,,-1,-1,0,384,-1,543,-1,157.240.1.23,,928,value,
22,facebook,2019-10-12T07:59:56.283+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iaLS4/yO/l/he_IL/GpZZ63FC-zA.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,4086,,,-1,-1,0,349,-1,23,-1,157.240.1.23,,373,value,
23,facebook,2019-10-12T07:59:56.468+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/ys/r/UdnQfyHoVIO.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,4792,,,-1,-1,0,274,-1,29,-1,157.240.1.23,,304,value,
24,facebook,2019-10-12T07:59:56.482+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3imvB4/yY/l/he_IL/GgxDu0f-RIy.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,17766,,,-1,-1,0,292,-1,278,-1,157.240.1.23,,570,value,
25,facebook,2019-10-12T07:59:56.659+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yz/r/v4WgC_pJT9B.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,2375,,,-1,-1,0,367,-1,16,-1,157.240.1.23,,384,value,
26,facebook,2019-10-12T07:59:56.775+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iuJQ4/yb/l/he_IL/WiAHD4y9-0L.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,9881,,,-1,-1,0,277,-1,57,-1,157.240.1.23,,335,value,
27,facebook,2019-10-12T07:59:56.873+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yN/r/06CIkL91CFL.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,8183,,,-1,-1,0,239,-1,48,-1,157.240.1.23,,288,value,
28,facebook,2019-10-12T07:59:56.921+03:00,GET,https://facebook.com/security/hsts-pixel.gif,HTTP/1.1,490,0,,200,OK,HTTP/1.1,0,image/gif,,,1333,48,,,4135,0,0,106,4162,0,0,157.240.1.35,,4271,,
29,facebook,2019-10-12T07:59:56.987+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y7/r/cVS7gpEgER3.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,5874,,,-1,-1,0,174,-1,37,-1,157.240.1.23,,212,value,
30,facebook,2019-10-12T07:59:57.120+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/gif,,,518,43,,,-1,-1,0,89,-1,0,-1,157.240.1.23,,90,,
31,facebook,2019-10-12T07:59:57.180+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1354,55,,,-1,-1,0,115,-1,0,-1,157.240.1.35,,116,,
32,facebook,2019-10-12T07:59:57.300+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1354,55,,,-1,-1,0,120,-1,0,-1,157.240.1.35,,122,,
33,facebook,2019-10-12T07:59:59.493+03:00,GET,https://cx.atdmt.com/?f=AYwH41a2MySFHHAzmWFcUzO1a6O7njE2KVcxa5j8T67yxcfb9XVvvK6319uajXunXBQNRI15pEeaafDGq3v8cstL&c=1558413881&v=1&l=2,HTTP/1.1,510,0,,200,OK,HTTP/1.1,0,image/gif,,,537,42,,,1926,89,0,139,1959,0,0,157.240.1.6,,2190,value,
34,facebook,2019-10-12T08:00:01.004+03:00,GET,https://fbsbx.com/captcha/recaptcha/iframe/?referer=https%3A%2F%2Fwww.facebook.com&compact=0,HTTP/1.1,586,0,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1219,43688,,,3629,22,0,875,3658,66,0,157.240.1.35,,4624,value,
35,facebook,2019-10-12T08:00:01.897+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yw/l/0,cross/4Oi7C_BWltH.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,533,153,,,-1,-1,0,81,-1,1,-1,157.240.1.23,,84,value,
36,facebook,2019-10-12T08:00:01.898+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yv/l/0,cross/mOsfnMuZ_Ej.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,580,36856,,,-1,-1,0,83,-1,563,-1,157.240.1.23,,647,value,
37,facebook,2019-10-12T08:00:01.899+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yZ/r/sPuijSQIjpP.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,80884,,,188,0,0,217,222,699,0,157.240.1.23,,1140,value,
38,facebook,2019-10-12T08:00:01.900+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yR/l/0,cross/qo0BdnwpyzN.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,580,30745,,,-1,-1,0,168,-1,382,-1,157.240.1.23,,551,value,
39,facebook,2019-10-12T08:00:02.889+03:00,GET,https://www.google.com/recaptcha/api.js,HTTP/1.1,423,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,465,,,963,1,0,98,989,1,0,172.217.21.228,,1092,,
40,facebook,2019-10-12T08:00:03.067+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iMww4/y-/l/he_IL/W-woTzJGqSB.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,348418,,,-1,-1,0,270,-1,2079,-1,157.240.1.23,,2350,value,
41,facebook,2019-10-12T08:00:03.068+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iKo94/yP/l/he_IL/mXPf-qaonmW.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,17237,,,-1,-1,0,90,-1,282,-1,157.240.1.23,,373,value,
42,facebook,2019-10-12T08:00:03.068+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yO/r/itt5OggiRv_.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,594,697,,,-1,-1,0,89,-1,1,-1,157.240.1.23,,91,value,
43,facebook,2019-10-12T08:00:03.069+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ixyo4/y-/l/he_IL/eGwNTDKtx18.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,38551,,,-1,-1,0,181,-1,406,-1,157.240.1.23,,587,value,
44,facebook,2019-10-12T08:00:05.226+03:00,POST,https://www.facebook.com/ajax/bz,HTTP/1.1,590,3079,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1309,0,,,-1,-1,0,128,-1,0,-1,157.240.1.35,,129,,
45,facebook,2019-10-12T08:00:07.424+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,468,0,,200,OK,HTTP/1.1,0,text/javascript,,,515,92207,,,4378,19,0,108,4406,136,0,172.217.22.67,,4672,,
46,facebook,2019-10-12T08:00:07.692+03:00,GET,https://www.google.com/recaptcha/api2/anchor?ar=1&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&co=aHR0cHM6Ly9mYnNieC5jb206NDQz&hl=en&v=xw1jR43fRSpRG88iDviKn3qM&size=normal&cb=10d4r7gasovb,HTTP/1.1,722,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,9478,,,-1,-1,0,109,-1,9,-1,172.217.21.228,,119,value,
47,facebook,2019-10-12T08:00:07.820+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/styles__ltr.css,HTTP/1.1,575,0,,200,OK,HTTP/1.1,0,text/css,,,507,91705,,,-1,-1,0,90,-1,38,-1,172.217.22.67,,129,,
48,facebook,2019-10-12T08:00:07.952+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,561,0,,200,OK,HTTP/1.1,0,text/javascript,,,515,92207,,,-1,-1,0,88,-1,31,-1,172.217.22.67,,121,,
49,facebook,2019-10-12T08:00:08.101+03:00,GET,https://www.google.com/js/bg/46uvcNDEDiaE4mcemndHLMTFQXltTX9IRY9oY07I4l8.js,HTTP/1.1,553,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,5384,,,-1,-1,0,98,-1,3,-1,172.217.21.228,,102,,
50,facebook,2019-10-12T08:00:08.208+03:00,GET,https://www.google.com/recaptcha/api2/webworker.js?hl=en&v=xw1jR43fRSpRG88iDviKn3qM,HTTP/1.1,565,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,112,,,-1,-1,0,89,-1,0,-1,172.217.21.228,,90,value,
51,facebook,2019-10-12T08:00:08.257+03:00,GET,https://www.google.com/recaptcha/api2/bframe?hl=en&v=xw1jR43fRSpRG88iDviKn3qM&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&cb=yyk3fat5a83g,HTTP/1.1,673,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,1122,,,113,0,0,105,151,1,0,172.217.21.228,,259,value,
52,facebook,2019-10-12T08:00:08.313+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,459,0,,200,OK,HTTP/1.1,0,text/javascript,,,515,92207,,,-1,-1,0,95,-1,34,-1,172.217.22.67,,131,,
53,facebook,2019-10-12T08:00:08.376+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/styles__ltr.css,HTTP/1.1,526,0,,200,OK,HTTP/1.1,0,text/css,,,507,91705,,,116,0,0,89,146,174,0,172.217.22.67,,411,,
54,facebook,2019-10-12T08:00:08.678+03:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=CSSFade&__user=0&__a=1&__dyn=7xe6FomK36Q5E5ObGexe8BWo5O12wAxu13wqovzEdEc8uw9-3K4o5K0Y8hwem0nCq1ewcG0KEswDwb61nwlU-cw5MKdwnU1oU881FU2YxW&__csr=&__req=2&__be=1&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001287745&__s=n9tykp%3Apmmitm%3Acj5mez&__hsi=6746781307270803174-0&__spin_r=1001287745&__spin_b=trunk&__spin_t=1570857434,HTTP/1.1,825,0,,0,,unknown,0,,,,-1,-1,,,-1,-1,0,0,-1,0,-1,157.240.1.35,,0,value,No response received
