,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.blocked,timings.connect,timings.receive,timings.dns,timings.send,timings.wait,timings.ssl,serverIPAddress,comment,time,request.queryString.name,response._error
22,facebook,2019-10-11T18:56:12.562+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iaLS4/yO/l/he_IL/GpZZ63FC-zA.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,4086,,,-1,-1,2,-1,0,99,-1,31.13.92.14,,102,value,
23,facebook,2019-10-11T18:56:12.563+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/ys/r/UdnQfyHoVIO.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,4792,,,-1,-1,4,-1,0,98,-1,31.13.92.14,,103,value,
24,facebook,2019-10-11T18:56:12.568+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1354,55,,,-1,-1,0,-1,0,190,-1,31.13.92.36,,192,,
25,facebook,2019-10-11T18:56:12.595+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3imvB4/yY/l/he_IL/GgxDu0f-RIy.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,17766,,,-1,-1,37,-1,0,111,-1,31.13.92.14,,149,value,
26,facebook,2019-10-11T18:56:12.643+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yz/r/v4WgC_pJT9B.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,2375,,,-1,-1,1,-1,0,93,-1,31.13.92.14,,94,value,
27,facebook,2019-10-11T18:56:12.670+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iuJQ4/yb/l/he_IL/WiAHD4y9-0L.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,9881,,,-1,-1,11,-1,0,94,-1,31.13.92.14,,106,value,
28,facebook,2019-10-11T18:56:12.670+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y7/r/cVS7gpEgER3.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,5874,,,-1,-1,3,-1,0,102,-1,31.13.92.14,,106,value,
29,facebook,2019-10-11T18:56:12.765+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1354,55,,,-1,-1,0,-1,0,175,-1,31.13.92.36,,176,,
30,facebook,2019-10-11T18:56:12.803+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/gif,,,519,43,,,-1,-1,0,-1,0,103,-1,31.13.92.14,,104,,
31,facebook,2019-10-11T18:56:14.756+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3if384/yf/l/he_IL/XsCCfAW0XcM.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,7317,,,-1,-1,3,-1,0,110,-1,31.13.92.14,,114,value,
32,facebook,2019-10-11T18:56:14.842+03:00,GET,https://facebook.com/security/hsts-pixel.gif,HTTP/1.1,490,0,,200,OK,HTTP/1.1,0,image/gif,,,1333,48,,,0,3027,0,24,0,190,2997,31.13.92.36,,3243,,
33,facebook,2019-10-11T18:56:15.384+03:00,GET,https://cx.atdmt.com/?f=AYzhO_poLrcZnJW06Peot2iHUC4ezhxjylZxeSkNqch12KznshEqT5LNfdkk2U3ewzNbXgXq1XEreMiy5x48kX7Y&c=1428500334&v=1&l=2,HTTP/1.1,510,0,,200,OK,HTTP/1.1,0,image/gif,,,538,42,,,0,2399,0,24,0,132,2368,31.13.92.2,,2557,value,
34,facebook,2019-10-11T18:56:15.793+03:00,GET,https://fbsbx.com/captcha/recaptcha/iframe/?referer=https%3A%2F%2Fwww.facebook.com&compact=0,HTTP/1.1,586,0,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1219,43438,,,0,3003,123,0,0,305,2976,31.13.92.36,,3433,value,
35,facebook,2019-10-11T18:56:16.144+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yz/l/0,cross/mNswUs5Eoxc.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,581,36705,,,-1,-1,70,-1,0,110,-1,31.13.92.14,,181,value,
36,facebook,2019-10-11T18:56:16.144+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yR/l/0,cross/qo0BdnwpyzN.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,581,30745,,,-1,-1,44,-1,0,108,-1,31.13.92.14,,152,value,
37,facebook,2019-10-11T18:56:16.144+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/QTs4IZYXXtO.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,80852,,,-1,-1,66,-1,0,95,-1,31.13.92.14,,161,value,
38,facebook,2019-10-11T18:56:16.171+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yw/l/0,cross/4Oi7C_BWltH.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,534,153,,,-1,-1,1,-1,0,100,-1,31.13.92.14,,102,value,
39,facebook,2019-10-11T18:56:18.325+03:00,GET,https://www.google.com/recaptcha/api.js,HTTP/1.1,423,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,465,,,0,2154,2,26,0,114,2127,172.217.18.4,,2298,,
40,facebook,2019-10-11T18:56:18.572+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iMww4/yx/l/he_IL/34kUFJtPTLh.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,347543,,,-1,-1,175,-1,0,109,-1,31.13.92.14,,285,value,
41,facebook,2019-10-11T18:56:18.572+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iKo94/yX/l/he_IL/0cW48Pmuor8.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,17228,,,-1,-1,6,-1,0,103,-1,31.13.92.14,,110,value,
42,facebook,2019-10-11T18:56:18.572+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yO/r/itt5OggiRv_.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,697,,,-1,-1,0,-1,0,130,-1,31.13.92.14,,131,value,
43,facebook,2019-10-11T18:56:18.572+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ixyo4/y1/l/he_IL/G2Nq2g8nC8X.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,38526,,,-1,-1,20,-1,0,106,-1,31.13.92.14,,126,value,
44,facebook,2019-10-11T18:56:20.811+03:00,POST,https://www.facebook.com/ajax/bz,HTTP/1.1,590,4941,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1309,0,,,-1,-1,0,-1,1,125,-1,31.13.92.36,,128,,
45,facebook,2019-10-11T18:56:21.392+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,468,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,92207,,,0,2922,126,1,0,120,2888,172.217.22.67,,3172,,
46,facebook,2019-10-11T18:56:21.672+03:00,GET,https://www.google.com/recaptcha/api2/anchor?ar=1&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&co=aHR0cHM6Ly9mYnNieC5jb206NDQz&hl=en&v=xw1jR43fRSpRG88iDviKn3qM&size=normal&cb=bsrdwtj83ju2,HTTP/1.1,722,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,9537,,,-1,-1,14,-1,0,121,-1,172.217.18.4,,136,value,
47,facebook,2019-10-11T18:56:21.835+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/styles__ltr.css,HTTP/1.1,575,0,,200,OK,HTTP/1.1,0,text/css,,,507,91705,,,-1,-1,47,-1,1,91,-1,172.217.22.67,,140,,
48,facebook,2019-10-11T18:56:21.982+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,561,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,92207,,,-1,-1,55,-1,0,95,-1,172.217.22.67,,152,,
49,facebook,2019-10-11T18:56:22.164+03:00,GET,https://www.google.com/js/bg/46uvcNDEDiaE4mcemndHLMTFQXltTX9IRY9oY07I4l8.js,HTTP/1.1,553,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,5384,,,-1,-1,5,-1,0,92,-1,172.217.18.4,,97,,
50,facebook,2019-10-11T18:56:22.264+03:00,GET,https://www.google.com/recaptcha/api2/webworker.js?hl=en&v=xw1jR43fRSpRG88iDviKn3qM,HTTP/1.1,565,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,112,,,-1,-1,1,-1,0,91,-1,172.217.18.4,,92,value,
51,facebook,2019-10-11T18:56:22.315+03:00,GET,https://www.google.com/recaptcha/api2/bframe?hl=en&v=xw1jR43fRSpRG88iDviKn3qM&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&cb=j9m6x967i79i,HTTP/1.1,673,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,1121,,,0,146,1,0,0,100,112,172.217.18.4,,248,value,
52,facebook,2019-10-11T18:56:22.386+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,459,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,92207,,,-1,-1,40,-1,0,80,-1,172.217.22.67,,121,,
53,facebook,2019-10-11T18:56:22.467+03:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=CSSFade&__user=0&__a=1&__dyn=7xe6FomK36Q5E5mWyWzEjy9uC1swgE98nwgU6C7UW3q327E2vwXx61rwf24o3Bw5VCwjE3awbG789U2NwlU5ufz81sbzo5-0me220qu0L8uw&__csr=&__req=2&__be=1&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001284080&__s=g28y3q%3A0fb7qj%3A6ogdjm&__hsi=6746579362516843459-0&__spin_r=1001284080&__spin_b=trunk&__spin_t=1570810415,HTTP/1.1,827,0,,0,,unknown,0,,,,-1,-1,,,-1,-1,0,-1,0,0,-1,31.13.92.36,,0,value,No response received
