,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.dns,timings.send,timings.wait,timings.ssl,timings.blocked,timings.connect,timings.receive,serverIPAddress,comment,time,request.queryString.name,response._error
10,facebook,2019-10-11T14:08:26.923+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yi/r/OBaVg52wtTZ.png,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/png,,,522,42565,,,0,1,94,182,0,201,70,157.240.1.23,,368,,
11,facebook,2019-10-11T14:08:26.955+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yb/r/GsNJNwuI-UM.gif,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/gif,,,520,522,,,0,0,88,197,0,225,1,157.240.1.23,,316,,
12,facebook,2019-10-11T14:08:27.049+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yi/r/2tvAYrYMCo_.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,523,106343,,,-1,1,83,-1,-1,-1,165,157.240.1.23,,249,,
13,facebook,2019-10-11T14:08:27.093+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y0/r/sYjVk3a2G-V.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,522,14105,,,-1,0,86,-1,-1,-1,15,157.240.1.23,,103,,
14,facebook,2019-10-11T14:08:27.163+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yl/r/O6NksE4uoLC.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,521,1163,,,0,0,96,112,0,143,1,157.240.1.23,,242,,
15,facebook,2019-10-11T14:08:27.168+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yR/r/MIuDhEQuQsY.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,522,17094,,,0,1,84,107,0,147,41,157.240.1.23,,275,,
16,facebook,2019-10-11T14:08:27.232+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iMww4/yl/l/he_IL/oLXEoP-22nD.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,348779,,,-1,0,128,-1,-1,-1,174,157.240.1.23,,302,value,
17,facebook,2019-10-11T14:08:28.333+03:00,GET,https://facebook.com/security/hsts-pixel.gif,HTTP/1.1,490,0,,200,OK,HTTP/1.1,0,image/gif,,,1333,48,,,24,0,120,1308,0,1334,0,157.240.1.35,,1481,,
18,facebook,2019-10-11T14:08:28.411+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iKo94/y5/l/he_IL/oCzfxaJWeI7.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,17358,,,-1,0,138,-1,-1,-1,3,157.240.1.23,,143,value,
19,facebook,2019-10-11T14:08:28.411+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iV7J4/yg/l/he_IL/IUpCV4PbO1k.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,47070,,,-1,0,116,-1,-1,-1,66,157.240.1.23,,183,value,
20,facebook,2019-10-11T14:08:28.413+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/ya/r/W9D9bG0TcGJ.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,16635,,,-1,0,105,-1,-1,-1,36,157.240.1.23,,142,value,
21,facebook,2019-10-11T14:08:28.415+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yB/r/LT-1HjtH4sU.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,8229,,,-1,0,110,-1,-1,-1,3,157.240.1.23,,114,value,
22,facebook,2019-10-11T14:08:28.416+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i6Rg4/yF/l/he_IL/aTx0KAcULDC.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,16069,,,-1,0,93,-1,-1,-1,23,157.240.1.23,,117,value,
23,facebook,2019-10-11T14:08:28.416+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3if384/yD/l/he_IL/6srDAE5X5T4.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,7336,,,-1,0,133,-1,-1,-1,0,157.240.1.23,,134,value,
24,facebook,2019-10-11T14:08:28.566+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ixyo4/yB/l/he_IL/6QtwI5cme7d.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,38698,,,-1,0,93,-1,-1,-1,83,157.240.1.23,,178,value,
25,facebook,2019-10-11T14:08:28.569+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yJ/r/GMuvW6fMoph.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,4811,,,-1,0,96,-1,-1,-1,1,157.240.1.23,,98,value,
26,facebook,2019-10-11T14:08:28.569+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iaLS4/yI/l/he_IL/CyJR3gPZyrL.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,4122,,,-1,0,95,-1,-1,-1,6,157.240.1.23,,102,value,
27,facebook,2019-10-11T14:08:28.569+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3imvB4/yH/l/he_IL/AXXOjWBNuBI.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,17815,,,-1,0,96,-1,-1,-1,58,157.240.1.23,,155,value,
28,facebook,2019-10-11T14:08:28.569+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yL/r/rsk-4_J6Np9.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,2394,,,-1,0,101,-1,-1,-1,0,157.240.1.23,,102,value,
29,facebook,2019-10-11T14:08:28.586+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1354,55,,,-1,0,119,-1,-1,-1,0,157.240.1.35,,121,,
30,facebook,2019-10-11T14:08:28.602+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iuJQ4/yS/l/he_IL/32nqR03ZYGl.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,9944,,,-1,0,89,-1,-1,-1,3,157.240.1.23,,93,value,
31,facebook,2019-10-11T14:08:28.681+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yq/r/BZz23nhoIDH.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,5891,,,-1,0,100,-1,-1,-1,4,157.240.1.23,,105,value,
32,facebook,2019-10-11T14:08:28.713+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1354,55,,,-1,0,99,-1,-1,-1,0,157.240.1.35,,100,,
33,facebook,2019-10-11T14:08:28.751+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/gif,,,519,43,,,-1,0,84,-1,-1,-1,0,157.240.1.23,,86,,
34,facebook,2019-10-11T14:08:30.218+03:00,GET,https://fbsbx.com/captcha/recaptcha/iframe/?referer=https%3A%2F%2Fwww.facebook.com&compact=0,HTTP/1.1,586,0,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1219,43643,,,0,0,214,1297,0,1327,115,157.240.1.35,,1659,value,
35,facebook,2019-10-11T14:08:30.451+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yw/l/0,cross/4Oi7C_BWltH.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,534,153,,,-1,0,98,-1,-1,-1,0,157.240.1.23,,99,value,
36,facebook,2019-10-11T14:08:30.452+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yG/l/0,cross/UBVbWsrwWm4.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,581,37009,,,-1,0,89,-1,-1,-1,75,157.240.1.23,,165,value,
37,facebook,2019-10-11T14:08:30.452+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/ym/l/0,cross/CxL8unsLEBL.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,581,19280,,,-1,0,85,-1,-1,-1,49,157.240.1.23,,135,value,
38,facebook,2019-10-11T14:08:31.455+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yI/r/qK5lHUCv_Rg.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,81210,,,-1,0,115,-1,-1,-1,67,157.240.1.23,,183,value,
39,facebook,2019-10-11T14:08:31.504+03:00,GET,https://cx.atdmt.com/?f=AYwT7X2aPNR1zWV-PrkXPoVZXpkOGJVYXVbT_obBie2L8DWmX_AtpvTqq_bfR71nElaTYydXI1nYxClpUccdrEvC&c=285382409&v=1&l=2,HTTP/1.1,509,0,,200,OK,HTTP/1.1,0,image/gif,,,538,42,,,32,0,168,2547,0,2576,0,157.240.1.6,,2778,value,
40,facebook,2019-10-11T14:08:32.016+03:00,GET,https://www.google.com/recaptcha/api.js,HTTP/1.1,423,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,465,,,31,0,109,1504,0,1530,3,216.58.205.228,,1675,,
41,facebook,2019-10-11T14:08:32.249+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iMww4/yY/l/he_IL/W4cLvXLCMX5.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,348502,,,-1,0,117,-1,-1,-1,161,157.240.1.23,,279,value,
42,facebook,2019-10-11T14:08:32.249+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iKo94/yB/l/he_IL/H40LCujyL58.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,17349,,,-1,0,93,-1,-1,-1,19,157.240.1.23,,114,value,
43,facebook,2019-10-11T14:08:32.249+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yM/r/3oYS-Pgffbm.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,702,,,-1,0,106,-1,-1,-1,1,157.240.1.23,,108,value,
44,facebook,2019-10-11T14:08:32.250+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ixyo4/yw/l/he_IL/1TNVRo_j9oZ.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,38648,,,-1,0,106,-1,-1,-1,21,157.240.1.23,,128,value,
45,facebook,2019-10-11T14:08:34.243+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,468,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,92207,,,0,0,101,2054,0,2086,132,172.217.22.35,,2321,,
46,facebook,2019-10-11T14:08:34.505+03:00,GET,https://www.google.com/recaptcha/api2/anchor?ar=1&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&co=aHR0cHM6Ly9mYnNieC5jb206NDQz&hl=en&v=xw1jR43fRSpRG88iDviKn3qM&size=normal&cb=iheajoi7ti3p,HTTP/1.1,722,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,9575,,,-1,0,123,-1,-1,-1,18,216.58.205.228,,143,value,
47,facebook,2019-10-11T14:08:34.673+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/styles__ltr.css,HTTP/1.1,575,0,,200,OK,HTTP/1.1,0,text/css,,,506,91705,,,-1,1,100,-1,-1,-1,66,172.217.22.35,,168,,
48,facebook,2019-10-11T14:08:34.838+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,561,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,92207,,,0,0,94,122,0,162,149,172.217.22.35,,408,,
49,facebook,2019-10-11T14:08:35.109+03:00,GET,https://www.google.com/js/bg/46uvcNDEDiaE4mcemndHLMTFQXltTX9IRY9oY07I4l8.js,HTTP/1.1,553,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,5384,,,-1,0,99,-1,-1,-1,4,216.58.205.228,,104,,
50,facebook,2019-10-11T14:08:35.215+03:00,GET,https://www.google.com/recaptcha/api2/bframe?hl=en&v=xw1jR43fRSpRG88iDviKn3qM&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&cb=y4i9aftgq703,HTTP/1.1,673,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,1121,,,-1,0,96,-1,-1,-1,1,216.58.205.228,,98,value,
51,facebook,2019-10-11T14:08:35.256+03:00,GET,https://www.google.com/recaptcha/api2/webworker.js?hl=en&v=xw1jR43fRSpRG88iDviKn3qM,HTTP/1.1,565,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,112,,,0,0,92,109,0,142,0,216.58.205.228,,236,value,
52,facebook,2019-10-11T14:08:35.382+03:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=CSSFade&__user=0&__a=1&__dyn=7xe6FomK36Q5E5ObGexe8BWo5O12wAxu13wqovzEdEc8uw9-3K4o5K0Y8hwem0nCq1ewcG0KEswDwb61nwlU-cw5MKdwnU1oU881FU2YxW&__csr=&__req=1&__be=1&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001283825&__s=7vjuko%3Abxpo1d%3A1sobq0&__hsi=6746505199475007813-0&__spin_r=1001283825&__spin_b=trunk&__spin_t=1570793148,HTTP/1.1,825,0,,0,,unknown,0,,,,-1,-1,,,-1,0,0,-1,-1,-1,0,157.240.1.35,,0,value,No response received
53,facebook,2019-10-11T14:08:35.393+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,459,0,,0,,unknown,0,,,,-1,-1,,,-1,0,0,-1,-1,-1,0,172.217.22.35,,0,,No response received
