,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.dns,timings.send,timings.ssl,timings.wait,timings.connect,timings.receive,timings.blocked,serverIPAddress,comment,time,request.queryString.name,response._error
15,facebook,2019-10-12T08:09:26.600+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iMww4/yD/l/he_IL/oG9c2i2gB9C.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,348171,,,-1,0,-1,105,-1,225,-1,157.240.1.23,,331,value,
16,facebook,2019-10-12T08:09:26.648+03:00,GET,https://facebook.com/security/hsts-pixel.gif,HTTP/1.1,490,0,,200,OK,HTTP/1.1,0,image/gif,,,1333,48,,,22,0,2093,114,2129,0,0,157.240.1.35,,2267,,
17,facebook,2019-10-12T08:09:27.062+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iKo94/yX/l/he_IL/0cW48Pmuor8.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,17228,,,-1,0,-1,127,-1,7,-1,157.240.1.23,,135,value,
18,facebook,2019-10-12T08:09:27.063+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iV7J4/yA/l/he_IL/kHUreyQUpkB.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,47012,,,-1,0,-1,103,-1,108,-1,157.240.1.23,,212,value,
19,facebook,2019-10-12T08:09:27.064+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/AVbt3QIdW-m.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,16571,,,-1,0,-1,131,-1,15,-1,157.240.1.23,,147,value,
20,facebook,2019-10-12T08:09:27.064+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yN/r/06CIkL91CFL.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,8183,,,-1,0,-1,95,-1,7,-1,157.240.1.23,,104,value,
21,facebook,2019-10-12T08:09:27.065+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i6Rg4/y9/l/he_IL/eZ3Wzg2ia3y.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,15966,,,-1,0,-1,111,-1,15,-1,157.240.1.23,,128,value,
22,facebook,2019-10-12T08:09:27.067+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3if384/yf/l/he_IL/XsCCfAW0XcM.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,7317,,,-1,0,-1,105,-1,5,-1,157.240.1.23,,111,value,
23,facebook,2019-10-12T08:09:27.172+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ixyo4/yF/l/he_IL/JtEASjbVJQJ.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,38506,,,-1,0,-1,88,-1,91,-1,157.240.1.23,,180,value,
24,facebook,2019-10-12T08:09:27.182+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iaLS4/yO/l/he_IL/GpZZ63FC-zA.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,4086,,,-1,0,-1,94,-1,8,-1,157.240.1.23,,103,value,
25,facebook,2019-10-12T08:09:27.187+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1354,55,,,-1,0,-1,140,-1,0,-1,157.240.1.35,,142,,
26,facebook,2019-10-12T08:09:27.197+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/ys/r/UdnQfyHoVIO.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,4792,,,-1,0,-1,96,-1,4,-1,157.240.1.23,,101,value,
27,facebook,2019-10-12T08:09:27.203+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3imvB4/yY/l/he_IL/GgxDu0f-RIy.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,17766,,,-1,0,-1,101,-1,19,-1,157.240.1.23,,121,value,
28,facebook,2019-10-12T08:09:27.217+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yz/r/v4WgC_pJT9B.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,2375,,,-1,0,-1,126,-1,6,-1,157.240.1.23,,133,value,
29,facebook,2019-10-12T08:09:27.279+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iuJQ4/yb/l/he_IL/WiAHD4y9-0L.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,9881,,,-1,0,-1,88,-1,7,-1,157.240.1.23,,96,value,
30,facebook,2019-10-12T08:09:27.287+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y7/r/cVS7gpEgER3.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,5874,,,-1,0,-1,91,-1,3,-1,157.240.1.23,,95,value,
31,facebook,2019-10-12T08:09:27.333+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1354,55,,,-1,0,-1,107,-1,0,-1,157.240.1.35,,109,,
32,facebook,2019-10-12T08:09:27.477+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/gif,,,518,43,,,-1,0,-1,81,-1,0,-1,157.240.1.23,,82,,
33,facebook,2019-10-12T08:09:28.765+03:00,GET,https://fbsbx.com/captcha/recaptcha/iframe/?referer=https%3A%2F%2Fwww.facebook.com&compact=0,HTTP/1.1,586,0,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1219,43690,,,35,0,1167,178,1201,143,0,157.240.1.35,,1560,value,
34,facebook,2019-10-12T08:09:28.963+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yw/l/0,cross/4Oi7C_BWltH.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,533,153,,,-1,0,-1,90,-1,0,-1,157.240.1.23,,91,value,
35,facebook,2019-10-12T08:09:28.963+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yv/l/0,cross/mOsfnMuZ_Ej.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,580,36856,,,-1,0,-1,101,-1,107,-1,157.240.1.23,,209,value,
36,facebook,2019-10-12T08:09:28.965+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yR/l/0,cross/qo0BdnwpyzN.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,580,30745,,,-1,0,-1,92,-1,29,-1,157.240.1.23,,123,value,
37,facebook,2019-10-12T08:09:31.006+03:00,GET,https://www.google.com/recaptcha/api.js,HTTP/1.1,423,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,465,,,0,0,2006,101,2041,1,0,172.217.21.228,,2146,,
38,facebook,2019-10-12T08:09:32.708+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yZ/r/sPuijSQIjpP.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,80884,,,-1,0,-1,107,-1,59,-1,157.240.1.23,,167,value,
39,facebook,2019-10-12T08:09:32.730+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,468,0,,200,OK,HTTP/1.1,0,text/javascript,,,515,92207,,,0,0,1573,80,1602,145,0,172.217.22.35,,1829,,
40,facebook,2019-10-12T08:09:32.757+03:00,GET,https://cx.atdmt.com/?f=AYy2AnfU7qKPPTIZ2HqttI3FLgfO5YIfU2AjtIHRH9lpjQb3S6GAApcT1f36TPMlMCG0KjKK6bPipgNfIw3mwfb4&c=1358800133&v=1&l=2,HTTP/1.1,510,0,,200,OK,HTTP/1.1,0,image/gif,,,536,42,,,38,0,5159,120,5187,0,0,157.240.1.6,,5348,value,
41,facebook,2019-10-12T08:09:32.944+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iMww4/y-/l/he_IL/W-woTzJGqSB.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,348418,,,-1,0,-1,103,-1,191,-1,157.240.1.23,,295,value,
42,facebook,2019-10-12T08:09:32.945+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iKo94/yP/l/he_IL/mXPf-qaonmW.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,17237,,,-1,0,-1,88,-1,52,-1,157.240.1.23,,141,value,
43,facebook,2019-10-12T08:09:32.945+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yO/r/itt5OggiRv_.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,594,697,,,-1,0,-1,88,-1,0,-1,157.240.1.23,,89,value,
44,facebook,2019-10-12T08:09:32.946+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ixyo4/y-/l/he_IL/eGwNTDKtx18.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,38551,,,-1,0,-1,88,-1,139,-1,157.240.1.23,,228,value,
45,facebook,2019-10-12T08:09:32.981+03:00,GET,https://www.google.com/recaptcha/api2/anchor?ar=1&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&co=aHR0cHM6Ly9mYnNieC5jb206NDQz&hl=en&v=xw1jR43fRSpRG88iDviKn3qM&size=normal&cb=vc0ygwsf5scw,HTTP/1.1,722,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,9534,,,-1,0,-1,170,-1,17,-1,172.217.21.228,,188,value,
46,facebook,2019-10-12T08:09:33.183+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/styles__ltr.css,HTTP/1.1,575,0,,200,OK,HTTP/1.1,0,text/css,,,507,91705,,,-1,0,-1,88,-1,74,-1,172.217.22.35,,163,,
47,facebook,2019-10-12T08:09:33.332+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,561,0,,200,OK,HTTP/1.1,0,text/javascript,,,515,92207,,,0,0,94,101,142,157,0,172.217.22.35,,402,,
48,facebook,2019-10-12T08:09:33.618+03:00,GET,https://www.google.com/js/bg/46uvcNDEDiaE4mcemndHLMTFQXltTX9IRY9oY07I4l8.js,HTTP/1.1,553,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,5384,,,-1,0,-1,93,-1,7,-1,172.217.21.228,,101,,
49,facebook,2019-10-12T08:09:33.722+03:00,GET,https://www.google.com/recaptcha/api2/webworker.js?hl=en&v=xw1jR43fRSpRG88iDviKn3qM,HTTP/1.1,565,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,112,,,-1,0,-1,98,-1,0,-1,172.217.21.228,,99,value,
50,facebook,2019-10-12T08:09:33.771+03:00,GET,https://www.google.com/recaptcha/api2/bframe?hl=en&v=xw1jR43fRSpRG88iDviKn3qM&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&cb=gogueomaqsoi,HTTP/1.1,673,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,1123,,,0,0,114,96,149,1,0,172.217.21.228,,248,value,
51,facebook,2019-10-12T08:09:33.845+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,459,0,,200,OK,HTTP/1.1,0,text/javascript,,,515,92207,,,-1,0,-1,91,-1,65,-1,172.217.22.35,,156,,
52,facebook,2019-10-12T08:09:33.879+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/styles__ltr.css,HTTP/1.1,526,0,,200,OK,HTTP/1.1,0,text/css,,,507,91705,,,-1,0,-1,98,-1,61,-1,172.217.22.35,,159,,
53,facebook,2019-10-12T08:09:34.082+03:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=CSSFade&__user=0&__a=1&__dyn=7xe6FomK36Q5E5ObGexe8BWo5O12wAxu13wqovzEdEc8uw9-3K4o5K0Y8hwem0nCq1ewcG0KEswDwb61nwlU-cw5MKdwnU1oU881FU2YxW&__csr=&__req=1&__be=1&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001287745&__s=19m2vw%3A1m4ak1%3A34l3od&__hsi=6746783771286552982-0&__spin_r=1001287745&__spin_b=trunk&__spin_t=1570858008,HTTP/1.1,825,0,,0,,unknown,0,,,,-1,-1,,,-1,0,-1,0,-1,0,-1,157.240.1.35,,0,value,No response received
