,comment,pageref,request.bodySize,request.comment,request.headersSize,request.httpVersion,request.method,request.queryString.name,request.url,response.bodySize,response.comment,response.content.comment,response.content.mimeType,response.content.size,response.headersSize,response.httpVersion,response.redirectURL,response.status,response.statusText,serverIPAddress,startedDateTime,time,timings.blocked,timings.comment,timings.connect,timings.dns,timings.receive,timings.send,timings.ssl,timings.wait
0,,,0,,550,HTTP/1.1,GET,value,http://www.drivemeinsane.com/cgi-bin/getstatexml.cgi?cam=5&cookiename=Anonymous_User33668744&pagename=Main&instance=98286649&RANDOM=.0.2059372075530168,596,,,text/xml,0,142,HTTP/1.1,,200,OK,50.23.33.202,2019-10-05T11:01:17.147+03:00,379,-1,,-1,-1,166,3,-1,208
1,,,0,,466,HTTP/1.1,GET,,https://www.flixster.com/,22808,,,text/html; charset=utf-8,0,914,HTTP/1.1,,200,OK,95.101.161.205,2019-10-05T11:01:18.825+03:00,4361,0,,2100,140,39,5,2066,2075
2,,,0,,478,HTTP/1.1,GET,value,http://www.drivemeinsane.com/cgi-bin/newgetmesgxml2.cgi?instance=1858713948&RANDOM=.0.12642757229666834,0,,,text/html;charset=UTF-8,0,148,HTTP/1.1,,200,OK,50.23.33.202,2019-10-05T11:01:19.539+03:00,217,-1,,-1,-1,0,0,-1,216
3,,,0,,554,HTTP/1.1,GET,,https://www.flixster.com/_next/static/vm9kI1s0jr_1iw3a-FUfa/pages/BoxOfficePage.js,6862,,,application/javascript; charset=UTF-8,0,978,HTTP/1.1,,200,OK,95.101.161.205,2019-10-05T11:01:20.962+03:00,63,-1,,-1,-1,0,2,-1,60
4,,,0,,545,HTTP/1.1,GET,,https://www.flixster.com/_next/static/vm9kI1s0jr_1iw3a-FUfa/pages/_app.js,24399,,,application/javascript; charset=UTF-8,0,1125,HTTP/1.1,,200,OK,95.101.161.205,2019-10-05T11:01:21.041+03:00,82,-1,,-1,-1,37,0,-1,44
5,,,0,,549,HTTP/1.1,GET,,https://www.flixster.com/_next/static/runtime/webpack-3df6523e264ff2ac6548.js,738,,,application/javascript; charset=UTF-8,0,976,HTTP/1.1,,200,OK,95.101.161.205,2019-10-05T11:01:21.141+03:00,217,0,,136,1,1,33,76,45
6,,,0,,548,HTTP/1.1,GET,,https://www.flixster.com/_next/static/chunks/commons.586d48eef463613fcacf.js,348718,,,application/javascript; charset=UTF-8,0,1126,HTTP/1.1,,200,OK,95.101.161.205,2019-10-05T11:01:21.152+03:00,432,0,,105,0,215,22,68,89
7,,,0,,546,HTTP/1.1,GET,,https://www.flixster.com/_next/static/runtime/main-4948c83ba21cd5469cba.js,4918,,,application/javascript; charset=UTF-8,0,1122,HTTP/1.1,,200,OK,95.101.161.205,2019-10-05T11:01:21.160+03:00,194,0,,116,0,0,24,84,51
8,,,0,,560,HTTP/1.1,GET,,https://www.flixster.com/static/logo/logo_Mobile.svg,206694,,,image/svg+xml,0,953,HTTP/1.1,,200,OK,95.101.161.205,2019-10-05T11:01:21.172+03:00,442,0,,167,0,162,16,97,96
9,,,0,,561,HTTP/1.1,GET,,https://www.flixster.com/static/logo/logo_Desktop.svg,214320,,,image/svg+xml,0,953,HTTP/1.1,,200,OK,95.101.161.205,2019-10-05T11:01:21.178+03:00,404,0,,140,0,165,1,101,95
10,,,0,,574,HTTP/1.1,GET,,https://www.flixster.com/static/fonts/proximanova-regular-webfont.woff2,22144,,,application/font-woff2,0,913,HTTP/1.1,,200,OK,95.101.161.205,2019-10-05T11:01:21.546+03:00,110,-1,,-1,-1,16,1,-1,92
11,,,0,,575,HTTP/1.1,GET,,https://www.flixster.com/static/fonts/proximanova-semibold-webfont.woff2,21576,,,application/font-woff2,0,913,HTTP/1.1,,200,OK,95.101.161.205,2019-10-05T11:01:21.546+03:00,86,-1,,-1,-1,4,3,-1,78
12,,,0,,402,HTTP/1.1,GET,value,https://consent.truste.com/notice?domain=fandango.com&c=teconsent&js=bb&noticeType=bb,88,,,text/javascript;charset=ISO-8859-1,0,357,HTTP/1.1,,200,,52.31.85.24,2019-10-05T11:01:23.529+03:00,1299,0,,1138,36,0,3,1110,121
13,,,0,,393,HTTP/1.1,GET,,https://assets.adobedtm.com/launch-EN93d99d56746548679c2c9d24f8bc7671.min.js,45340,,,application/x-javascript,0,475,HTTP/1.1,,200,OK,212.55.188.52,2019-10-05T11:01:23.551+03:00,778,0,,625,31,23,1,594,96
14,,,0,,359,HTTP/1.1,GET,,https://sb.scorecardresearch.com/beacon.js,901,,,application/x-javascript,0,283,HTTP/1.1,,200,OK,88.221.154.182,2019-10-05T11:01:23.665+03:00,795,0,,645,98,2,1,612,48
15,,,0,,395,HTTP/1.1,GET,,https://cdnssl.clicktale.net/www12/ptc/6cdf825f-4a87-4264-be5e-0d21df7f29c5.js,11552,,,text/javascript; charset=utf-8,0,306,HTTP/1.1,,200,OK,92.122.15.241,2019-10-05T11:01:24.038+03:00,1489,0,,1105,33,0,1,1059,347
