,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.dns,timings.send,timings.wait,timings.ssl,timings.receive,timings.blocked,timings.connect,serverIPAddress,comment,time
0,,2019-10-09T18:58:03.394+03:00,GET,http://beesbeesbees.com/,HTTP/1.1,423,0,,200,OK,HTTP/1.1,0,text/html,,,240,494,,,2,3,132,-1,23,0,42,217.70.184.38,,205
1,,2019-10-09T18:58:03.649+03:00,GET,http://www.maxistentialism.com/bees,HTTP/1.1,476,0,,301,Moved Permanently,HTTP/1.1,0,text/html;charset=iso-8859-1,,http://www.maxistentialism.com/bees/,274,317,,,0,1,414,-1,7,0,36,66.147.242.186,,459
2,,2019-10-09T18:58:04.115+03:00,GET,http://www.maxistentialism.com/bees/,HTTP/1.1,477,0,,200,OK,HTTP/1.1,0,text/html,,,269,352,,,-1,5,235,-1,1,-1,-1,66.147.242.186,,242
3,,2019-10-09T18:58:04.392+03:00,GET,http://www.maxistentialism.com/bees/style.css,HTTP/1.1,368,0,,200,OK,HTTP/1.1,0,text/css,,,268,47,,,-1,1,270,-1,1,-1,-1,66.147.242.186,,272
4,,2019-10-09T18:58:04.394+03:00,GET,http://www.maxistentialism.com/bees/oprahbees.gif,HTTP/1.1,393,0,,200,OK,HTTP/1.1,0,image/gif,,,365,4822619,,,4,1,420,-1,2314,0,35,66.147.242.186,,2777
