,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.dns,timings.ssl,timings.wait,timings.send,timings.receive,timings.connect,timings.blocked,serverIPAddress,comment,time,request.queryString.name,response._error
12,,2019-10-09T18:38:51.273+03:00,GET,https://d35aaqx5ub95lt.cloudfront.net/images/feature-speaker.svg,HTTP/1.1,450,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,528,394,,,-1,-1,97,0,0,-1,-1,13.226.6.174,,98,,
13,,2019-10-09T18:38:51.273+03:00,GET,https://d35aaqx5ub95lt.cloudfront.net/images/feature-check.svg,HTTP/1.1,448,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,528,293,,,-1,-1,98,0,0,-1,-1,13.226.6.174,,99,,
14,,2019-10-09T18:38:51.282+03:00,POST,https://www.duolingo.com/2017-06-30/tracking-status,HTTP/1.1,797,68,,200,OK,HTTP/1.1,0,application/json; charset=UTF-8,,,1159,2,,,-1,-1,229,0,0,-1,-1,54.144.222.51,,230,,
15,,2019-10-09T18:38:51.382+03:00,GET,https://d35aaqx5ub95lt.cloudfront.net/images/feature-lingot.svg,HTTP/1.1,449,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,528,389,,,-1,-1,107,0,0,-1,-1,13.226.6.174,,108,,
16,,2019-10-09T18:38:51.382+03:00,GET,https://d35aaqx5ub95lt.cloudfront.net/images/feature-streak.svg,HTTP/1.1,449,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,528,454,,,-1,-1,106,0,0,-1,-1,13.226.6.174,,107,,
17,,2019-10-09T18:38:51.382+03:00,GET,https://d35aaqx5ub95lt.cloudfront.net/images/duo-plus-fly-circle-2.svg,HTTP/1.1,456,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,529,3190,,,-1,-1,105,0,1,-1,-1,13.226.6.174,,108,,
18,,2019-10-09T18:38:51.383+03:00,GET,https://d35aaqx5ub95lt.cloudfront.net/images/badge-app-store.svg,HTTP/1.1,450,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,528,463,,,-1,-1,106,0,0,-1,-1,13.226.6.174,,107,,
19,,2019-10-09T18:38:51.494+03:00,GET,https://www.duolingo.com/api/1/courses/list?_=1570635531439,HTTP/1.1,765,0,,200,OK,HTTP/1.1,0,application/json; charset=UTF-8,,,681,2917,,,0,270,258,19,0,306,0,54.144.222.51,,586,value,
20,,2019-10-09T18:38:51.515+03:00,GET,https://d35aaqx5ub95lt.cloudfront.net/images/badge-play-store.svg,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,528,618,,,-1,-1,84,0,11,-1,-1,13.226.6.174,,96,,
21,,2019-10-09T18:38:51.517+03:00,GET,https://d35aaqx5ub95lt.cloudfront.net/images/duo-traveler.svg,HTTP/1.1,447,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,529,3419,,,0,315,87,65,0,342,0,13.226.6.174,,497,,
22,,2019-10-09T18:38:51.530+03:00,GET,https://d35aaqx5ub95lt.cloudfront.net/images/logo-white.svg,HTTP/1.1,412,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,528,993,,,-1,-1,88,0,0,-1,-1,13.226.6.174,,90,,
23,,2019-10-09T18:38:51.594+03:00,GET,https://d35aaqx5ub95lt.cloudfront.net/images/laptop-schools.svg,HTTP/1.1,449,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,529,2078,,,-1,-1,86,0,2,-1,-1,13.226.6.174,,90,,
24,,2019-10-09T18:38:51.784+03:00,GET,https://www.duolingo.com/gcm-service-worker.js,HTTP/1.1,754,0,,200,OK,HTTP/1.1,0,application/javascript,,,716,2449,,,-1,-1,189,0,0,-1,-1,54.144.222.51,,190,,
25,,2019-10-09T18:38:51.948+03:00,GET,https://d35aaqx5ub95lt.cloudfront.net/fonts/DINNextRoundedLTPro-Bold.woff,HTTP/1.1,454,0,,200,OK,HTTP/1.1,0,binary/octet-stream,,,710,56944,,,0,323,86,0,117,350,0,13.226.6.174,,555,,
26,,2019-10-09T18:38:52.160+03:00,GET,https://d35aaqx5ub95lt.cloudfront.net/fonts/DINNextRoundedLTPro-Regular.woff,HTTP/1.1,457,0,,200,OK,HTTP/1.1,0,binary/octet-stream,,,710,54921,,,-1,-1,97,0,57,-1,-1,13.226.6.174,,156,,
27,,2019-10-09T18:38:52.628+03:00,GET,https://client.perimeterx.net/PXAsQJFZ9W/main.min.js,HTTP/1.1,369,0,,200,OK,HTTP/1.1,0,application/javascript; charset=utf-8,,,617,26764,,,33,1465,111,0,49,1494,0,151.101.18.110,,1689,,
28,,2019-10-09T18:38:54.273+03:00,OPTIONS,https://excess.duolingo.com/batch,HTTP/1.1,454,0,,200,OK,HTTP/1.1,0,,,,397,0,,,0,2648,187,1,0,2751,0,52.0.132.190,,2940,,
29,,2019-10-09T18:38:54.276+03:00,OPTIONS,https://excess.duolingo.com/batch,HTTP/1.1,454,0,,200,OK,HTTP/1.1,0,,,,397,0,,,0,2657,185,0,0,2750,0,52.0.132.190,,2937,,
30,,2019-10-09T18:38:54.322+03:00,OPTIONS,https://excess.duolingo.com/batch,HTTP/1.1,454,0,,200,OK,HTTP/1.1,0,,,,397,0,,,74,3114,157,0,0,3151,0,52.0.132.190,,3385,,
31,,2019-10-09T18:38:54.324+03:00,OPTIONS,https://excess.duolingo.com/batch,HTTP/1.1,454,0,,200,OK,HTTP/1.1,0,,,,397,0,,,0,2702,162,0,0,2795,0,52.0.132.190,,2959,,
32,,2019-10-09T18:38:54.347+03:00,OPTIONS,https://excess.duolingo.com/batch,HTTP/1.1,454,0,,200,OK,HTTP/1.1,0,,,,397,0,,,0,2728,180,0,0,2760,0,52.0.132.190,,2942,,
33,,2019-10-09T18:38:54.468+03:00,OPTIONS,https://excess.duolingo.com/batch,HTTP/1.1,454,0,,200,OK,HTTP/1.1,0,,,,397,0,,,-1,-1,160,0,0,-1,-1,52.0.132.190,,161,,
34,,2019-10-09T18:38:54.468+03:00,OPTIONS,https://excess.duolingo.com/batch,HTTP/1.1,454,0,,200,OK,HTTP/1.1,0,,,,397,0,,,-1,-1,161,0,0,-1,-1,52.0.132.190,,162,,
35,,2019-10-09T18:38:54.484+03:00,OPTIONS,https://excess.duolingo.com/batch,HTTP/1.1,454,0,,200,OK,HTTP/1.1,0,,,,397,0,,,-1,-1,167,0,0,-1,-1,52.0.132.190,,168,,
36,,2019-10-09T18:38:54.491+03:00,POST,https://excess.duolingo.com/batch,HTTP/1.1,434,885,,0,,unknown,0,,,,-1,-1,,,-1,-1,0,0,0,-1,-1,52.0.132.190,,0,,No response received
37,,2019-10-09T18:38:54.522+03:00,GET,https://www.googletagmanager.com/gtm.js?id=GTM-TX6Z97C,HTTP/1.1,371,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,624,22078,,,27,3547,105,0,39,3575,0,216.58.207.72,,3748,value,
38,,2019-10-09T18:38:54.532+03:00,POST,https://excess.duolingo.com/batch,HTTP/1.1,434,771,,0,,unknown,0,,,,-1,-1,,,-1,-1,0,0,0,-1,-1,52.0.132.190,,0,,No response received
39,,2019-10-09T18:38:54.636+03:00,POST,https://excess.duolingo.com/batch,HTTP/1.1,434,886,,0,,unknown,0,,,,-1,-1,,,-1,-1,0,0,0,-1,-1,52.0.132.190,,0,,No response received
40,,2019-10-09T18:38:54.636+03:00,POST,https://excess.duolingo.com/batch,HTTP/1.1,434,792,,0,,unknown,0,,,,-1,-1,,,-1,-1,0,0,0,-1,-1,52.0.132.190,,0,,No response received
41,,2019-10-09T18:38:54.656+03:00,POST,https://excess.duolingo.com/batch,HTTP/1.1,434,827,,0,,unknown,0,,,,-1,-1,,,-1,-1,0,0,0,-1,-1,52.0.132.190,,0,,No response received
