,comment,pageref,request.bodySize,request.comment,request.headersSize,request.httpVersion,request.method,request.url,response._error,response.bodySize,response.comment,response.content.comment,response.content.mimeType,response.content.size,response.headersSize,response.httpVersion,response.redirectURL,response.status,response.statusText,serverIPAddress,startedDateTime,time,timings.blocked,timings.comment,timings.connect,timings.dns,timings.receive,timings.send,timings.ssl,timings.wait
0,,,0,,491,HTTP/1.1,GET,https://www.linkedin.com/,,9318,,,text/html; charset=utf-8,0,2759,HTTP/1.1,,200,OK,185.63.144.1,2019-11-01T11:29:29.448+02:00,1166,0,,473,43,3,0,449,644
1,,,0,,416,HTTP/1.1,GET,https://static-exp1.licdn.com/sc/h/p0e6qnmi9u2gfspo9jdn5jt4,,14924,,,text/css,0,767,HTTP/1.1,,200,OK,212.55.190.51,2019-11-01T11:29:30.725+02:00,1540,0,,476,85,3,3,428,972
2,,,0,,402,HTTP/1.1,GET,https://static-exp1.licdn.com/sc/h/1mgt5zmqfd6dgkt8vfgxfelun,,25036,,,text/javascript,0,1042,HTTP/1.1,,200,OK,212.55.190.51,2019-11-01T11:29:30.732+02:00,771,0,,486,86,13,1,438,183
3,,,0,,402,HTTP/1.1,GET,https://static-exp1.licdn.com/sc/h/dk8y5buwzkcb4txrhtjmyajdw,,13795,,,text/javascript,0,744,HTTP/1.1,,200,OK,212.55.190.51,2019-11-01T11:29:30.743+02:00,1012,0,,498,86,5,0,459,421
4,,,0,,472,HTTP/1.1,GET,https://static-exp1.licdn.com/sc/h/dwbhts1flzdnzba22yn8887io,,349,,,image/svg+xml,0,665,HTTP/1.1,,200,OK,212.55.190.51,2019-11-01T11:29:31.749+02:00,81,-1,,-1,-1,0,1,-1,80
5,,,0,,438,HTTP/1.1,GET,https://static-exp1.licdn.com/sc/h/1hbr6t0oqhf2avswaaruivxtl,No response received,-1,,,,0,-1,unknown,,0,,212.55.190.51,2019-11-01T11:29:31.898+02:00,0,-1,,-1,-1,0,0,-1,0
6,,,0,,472,HTTP/1.1,GET,https://static-exp1.licdn.com/sc/h/44ge8ey0omn5oqp0k388nhe7g,No response received,-1,,,,0,-1,unknown,,0,,212.55.190.51,2019-11-01T11:29:31.898+02:00,0,-1,,-1,-1,0,0,-1,0
7,,,0,,472,HTTP/1.1,GET,https://static-exp1.licdn.com/sc/h/3z4gbn751g6l5onl9gg9s5ckg,,315,,,image/svg+xml,0,665,HTTP/1.1,,200,OK,212.55.190.51,2019-11-01T11:29:31.899+02:00,40,-1,,-1,-1,0,4,-1,34
8,,,0,,694,HTTP/1.1,GET,https://www.linkedin.com/litms/api/metadata/user,No response received,-1,,,,0,-1,unknown,,0,,185.63.144.1,2019-11-01T11:29:31.907+02:00,0,-1,,-1,-1,0,0,-1,0
