,comment,pageref,request.bodySize,request.comment,request.headersSize,request.httpVersion,request.method,request.url,response.bodySize,response.comment,response.content.comment,response.content.mimeType,response.content.size,response.headersSize,response.httpVersion,response.redirectURL,response.status,response.statusText,serverIPAddress,startedDateTime,time,timings.blocked,timings.comment,timings.connect,timings.dns,timings.receive,timings.send,timings.ssl,timings.wait
0,,,0,,492,HTTP/1.1,GET,https://www.linkedin.com/,9319,,,text/html; charset=utf-8,0,2491,HTTP/1.1,,200,OK,185.63.145.1,2019-10-31T18:55:35.233+02:00,921,0,,578,7,9,1,511,324
1,,,0,,403,HTTP/1.1,GET,https://static-exp1.licdn.com/sc/h/1mgt5zmqfd6dgkt8vfgxfelun,25036,,,text/javascript,0,774,HTTP/1.1,,200,OK,184.29.70.124,2019-10-31T18:55:36.391+02:00,882,0,,744,23,34,1,730,78
2,,,0,,417,HTTP/1.1,GET,https://static-exp1.licdn.com/sc/h/p0e6qnmi9u2gfspo9jdn5jt4,14924,,,text/css,0,737,HTTP/1.1,,200,OK,184.29.70.124,2019-10-31T18:55:36.392+02:00,875,0,,745,22,0,2,732,103
3,,,0,,403,HTTP/1.1,GET,https://static-exp1.licdn.com/sc/h/dk8y5buwzkcb4txrhtjmyajdw,13795,,,text/javascript,0,804,HTTP/1.1,,200,OK,184.29.70.124,2019-10-31T18:55:36.397+02:00,882,0,,749,24,1,0,736,105
4,,,0,,473,HTTP/1.1,GET,https://static-exp1.licdn.com/sc/h/dwbhts1flzdnzba22yn8887io,349,,,image/svg+xml,0,665,HTTP/1.1,,200,OK,184.29.70.124,2019-10-31T18:55:36.602+02:00,15,-1,,-1,-1,0,1,-1,13
5,,,0,,473,HTTP/1.1,GET,https://static-exp1.licdn.com/sc/h/44ge8ey0omn5oqp0k388nhe7g,202,,,image/svg+xml,0,665,HTTP/1.1,,200,OK,184.29.70.124,2019-10-31T18:55:36.736+02:00,25,-1,,-1,-1,0,0,-1,24
6,,,0,,473,HTTP/1.1,GET,https://static-exp1.licdn.com/sc/h/3z4gbn751g6l5onl9gg9s5ckg,315,,,image/svg+xml,0,695,HTTP/1.1,,200,OK,184.29.70.124,2019-10-31T18:55:36.747+02:00,10,-1,,-1,-1,0,0,-1,9
