,comment,pageref,request.bodySize,request.comment,request.headersSize,request.httpVersion,request.method,request.url,response._error,response.bodySize,response.comment,response.content.comment,response.content.mimeType,response.content.size,response.headersSize,response.httpVersion,response.redirectURL,response.status,response.statusText,serverIPAddress,startedDateTime,time,timings.blocked,timings.comment,timings.connect,timings.dns,timings.receive,timings.send,timings.ssl,timings.wait
0,,,0,,492,HTTP/1.1,GET,https://www.linkedin.com/,,9318,,,text/html; charset=utf-8,0,2491,HTTP/1.1,,200,OK,185.63.145.1,2019-10-30T18:05:58.103+02:00,1316,0,,814,8,7,1,807,484
1,,,0,,418,HTTP/1.1,GET,https://static-exp1.licdn.com/sc/h/4q81rlpz4ct86t7nf272l13k2,,14834,,,text/css,0,737,HTTP/1.1,,200,OK,184.29.70.124,2019-10-30T18:05:59.015+02:00,434,0,,337,0,5,1,329,89
2,,,0,,403,HTTP/1.1,GET,https://static-exp1.licdn.com/sc/h/5juv56bonyoruqbpnpygcq3wx,,24427,,,text/javascript,0,804,HTTP/1.1,,200,OK,184.29.70.124,2019-10-30T18:05:59.018+02:00,529,0,,337,7,42,0,325,140
3,,,0,,403,HTTP/1.1,GET,https://static-exp1.licdn.com/sc/h/dk8y5buwzkcb4txrhtjmyajdw,,13795,,,text/javascript,0,804,HTTP/1.1,,200,OK,184.29.70.124,2019-10-30T18:05:59.021+02:00,526,0,,344,2,1,0,331,177
4,,,0,,474,HTTP/1.1,GET,https://static-exp1.licdn.com/sc/h/dwbhts1flzdnzba22yn8887io,,349,,,image/svg+xml,0,665,HTTP/1.1,,200,OK,184.29.70.124,2019-10-30T18:05:59.149+02:00,68,-1,,-1,-1,0,1,-1,66
5,,,0,,474,HTTP/1.1,GET,https://static-exp1.licdn.com/sc/h/3z4gbn751g6l5onl9gg9s5ckg,,315,,,image/svg+xml,0,695,HTTP/1.1,,200,OK,184.29.70.124,2019-10-30T18:05:59.350+02:00,38,-1,,-1,-1,0,0,-1,37
6,,,0,,439,HTTP/1.1,GET,https://static-exp1.licdn.com/sc/h/1hbr6t0oqhf2avswaaruivxtl,No response received,-1,,,,0,-1,unknown,,0,,184.29.70.124,2019-10-30T18:05:59.352+02:00,0,-1,,-1,-1,0,0,-1,0
7,,,0,,695,HTTP/1.1,GET,https://www.linkedin.com/litms/api/metadata/user,No response received,-1,,,,0,-1,unknown,,0,,185.63.145.1,2019-10-30T18:05:59.354+02:00,1,-1,,-1,-1,0,1,-1,0
8,,,0,,474,HTTP/1.1,GET,https://static-exp1.licdn.com/sc/h/44ge8ey0omn5oqp0k388nhe7g,No response received,-1,,,,0,-1,unknown,,0,,184.29.70.124,2019-10-30T18:05:59.356+02:00,0,-1,,-1,-1,0,0,-1,0
