,comment,pageref,request.bodySize,request.comment,request.headersSize,request.httpVersion,request.method,request.url,response.bodySize,response.comment,response.content.comment,response.content.mimeType,response.content.size,response.headersSize,response.httpVersion,response.redirectURL,response.status,response.statusText,serverIPAddress,startedDateTime,time,timings.blocked,timings.comment,timings.connect,timings.dns,timings.receive,timings.send,timings.ssl,timings.wait
0,,,0,,491,HTTP/1.1,GET,https://www.linkedin.com/,9316,,,text/html; charset=utf-8,0,2449,HTTP/1.1,,200,OK,185.63.145.1,2019-11-02T14:43:43.353+02:00,3534,0,,844,2421,3,1,611,263
1,,,0,,416,HTTP/1.1,GET,https://static-exp1.licdn.com/sc/h/p0e6qnmi9u2gfspo9jdn5jt4,14924,,,text/css,0,767,HTTP/1.1,,200,OK,184.29.70.124,2019-11-02T14:43:51.707+02:00,11130,0,,869,7138,0,0,647,3121
2,,,0,,402,HTTP/1.1,GET,https://static-exp1.licdn.com/sc/h/1mgt5zmqfd6dgkt8vfgxfelun,25036,,,text/javascript,0,804,HTTP/1.1,,200,OK,184.29.70.124,2019-11-02T14:43:51.708+02:00,11310,0,,871,7140,324,1,651,2973
3,,,0,,402,HTTP/1.1,GET,https://static-exp1.licdn.com/sc/h/dk8y5buwzkcb4txrhtjmyajdw,13795,,,text/javascript,0,774,HTTP/1.1,,200,OK,184.29.70.124,2019-11-02T14:43:51.708+02:00,11082,0,,871,7139,2,0,649,3068
4,,,0,,472,HTTP/1.1,GET,https://static-exp1.licdn.com/sc/h/dwbhts1flzdnzba22yn8887io,349,,,image/svg+xml,0,665,HTTP/1.1,,200,OK,184.29.70.124,2019-11-02T14:43:54.892+02:00,206,-1,,-1,-1,0,0,-1,204
5,,,0,,472,HTTP/1.1,GET,https://static-exp1.licdn.com/sc/h/44ge8ey0omn5oqp0k388nhe7g,202,,,image/svg+xml,0,665,HTTP/1.1,,200,OK,184.29.70.124,2019-11-02T14:43:55.183+02:00,65,-1,,-1,-1,0,1,-1,63
6,,,0,,472,HTTP/1.1,GET,https://static-exp1.licdn.com/sc/h/3z4gbn751g6l5onl9gg9s5ckg,315,,,image/svg+xml,0,665,HTTP/1.1,,200,OK,184.29.70.124,2019-11-02T14:43:55.190+02:00,27,-1,,-1,-1,0,0,-1,25
