,comment,pageref,request.bodySize,request.comment,request.headersSize,request.httpVersion,request.method,request.url,response._error,response.bodySize,response.comment,response.content.comment,response.content.mimeType,response.content.size,response.headersSize,response.httpVersion,response.redirectURL,response.status,response.statusText,serverIPAddress,startedDateTime,time,timings.blocked,timings.comment,timings.connect,timings.dns,timings.receive,timings.send,timings.ssl,timings.wait
0,,,0,,491,HTTP/1.1,GET,https://www.taringa.net/,,1699,,,text/html; charset=utf-8,0,587,HTTP/1.1,,503,Service Unavailable,104.16.249.39,2019-10-31T20:15:49.117+02:00,6662,0,,677,320,2,1,608,5660
1,,,0,,473,HTTP/1.1,GET,https://www.taringa.net/logo.svg,,824,,,image/svg+xml,0,859,HTTP/1.1,,200,OK,104.16.249.39,2019-10-31T20:15:54.843+02:00,88,-1,,-1,-1,1,1,-1,85
2,,,0,,476,HTTP/1.1,GET,https://www.taringa.net/favicon.ico,No response received,-1,,,,0,-1,unknown,,0,,104.16.249.39,2019-10-31T20:15:54.947+02:00,0,-1,,-1,-1,0,0,-1,0
