#
# There is insufficient memory for the Java Runtime Environment to continue.
# Native memory allocation (mmap) failed to map 261095424 bytes for committing reserved memory.
# Possible reasons:
#   The system is out of physical RAM or swap space
#   The process is running with CompressedOops enabled, and the Java Heap may be blocking the growth of the native heap
# Possible solutions:
#   Reduce memory load on the system
#   Increase physical memory or swap space
#   Check if swap backing store is full
#   Decrease Java heap size (-Xmx/-Xms)
#   Decrease number of Java threads
#   Decrease Java thread stack sizes (-Xss)
#   Set larger code cache with -XX:ReservedCodeCacheSize=
#   JVM is running with Unscaled Compressed Oops mode in which the Java heap is
#     placed in the first 4GB address space. The Java Heap base address is the
#     maximum limit for the native heap growth. Please use -XX:HeapBaseMinAddress
#     to set the Java Heap base and to place the Java Heap above 4GB virtual address.
# This output file may be truncated or incomplete.
#
#  Out of Memory Error (os_linux.cpp:2893), pid=6428, tid=6439
#
# JRE version: OpenJDK Runtime Environment (11.0.4+11) (build 11.0.4+11-post-Ubuntu-1ubuntu218.04.3)
# Java VM: OpenJDK 64-Bit Server VM (11.0.4+11-post-Ubuntu-1ubuntu218.04.3, mixed mode, sharing, tiered, compressed oops, g1 gc, linux-amd64)
# Core dump will be written. Default location: Core dumps may be processed with "/usr/share/apport/apport %p %s %c %d %P" (or dumping to /home/geco/PycharmProjects/Social_network_user_prediction/core.6428)
#

---------------  S U M M A R Y ------------

Command Line: -Dapp.name=browsermob-proxy -Dbasedir=/home/geco/PycharmProjects/Social_network_user_prediction/browsermob-proxy-2.1.4 /home/geco/PycharmProjects/Social_network_user_prediction/browsermob-proxy-2.1.4/lib/browsermob-dist-2.1.4.jar --port=8080

Host: Intel(R) Core(TM) i7-6500U CPU @ 2.50GHz, 4 cores, 7G, Ubuntu 18.04.3 LTS
Time: Fri Dec 13 17:46:49 2019 EET elapsed time: 3512 seconds (0d 0h 58m 32s)

---------------  T H R E A D  ---------------

Current thread (0x00007fdad416c800):  VMThread "VM Thread" [stack: 0x00007fdad817e000,0x00007fdad827e000] [id=6439]

Stack: [0x00007fdad817e000,0x00007fdad827e000],  sp=0x00007fdad827bff0,  free space=1015k
Native frames: (J=compiled Java code, A=aot compiled Java code, j=interpreted, Vv=VM code, C=native code)
V  [libjvm.so+0xde4547]
V  [libjvm.so+0xde519b]
V  [libjvm.so+0x6511a5]
V  [libjvm.so+0xbbed38]
V  [libjvm.so+0xbb5ebd]
V  [libjvm.so+0x76f53f]
V  [libjvm.so+0x76f7ae]
V  [libjvm.so+0x77b820]
V  [libjvm.so+0x7f6969]
V  [libjvm.so+0x7f75c2]
V  [libjvm.so+0x7f7a29]
V  [libjvm.so+0x72de6f]
V  [libjvm.so+0x732b6a]
V  [libjvm.so+0xdf01e1]
V  [libjvm.so+0xdeeda8]
V  [libjvm.so+0xdec5e6]
V  [libjvm.so+0xdecaf0]
V  [libjvm.so+0xdecf23]
V  [libjvm.so+0xd7aeea]
V  [libjvm.so+0xbc4a5e]

VM_Operation (0x00007fd9ebb26dd0): G1CollectForAllocation, mode: safepoint, requested by thread 0x00007fda4840a800


---------------  P R O C E S S  ---------------

Threads class SMR info:
  0x00007fda841a5000 JavaThread "LittleProxy-10-ClientToProxyWorker-1" [_thread_in_native, id=9908, stack(0x00007fda26d5f000,0x00007fda26e60000)]
  0x00007fda841a7000 JavaThread "LittleProxy-10-ClientToProxyWorker-2" [_thread_in_native, id=9912, stack(0x00007fda26c5e000,0x00007fda26d5f000)]
  0x00007fda98021000 JavaThread "LittleProxy-10-ProxyToServerWorker-1" [_thread_in_native, id=9915, stack(0x00007fda26b5d000,0x00007fda26c5e000)]
  0x00007fda9402f800 JavaThread "LittleProxy-10-ProxyToServerWorker-2" [_thread_in_native, id=9917, stack(0x00007fda26a5c000,0x00007fda26b5d000)]
  0x00007fda8416e800 JavaThread "LittleProxy-10-ClientToProxyWorker-3" [_thread_in_native, id=9933, stack(0x00007fda2695b000,0x00007fda26a5c000)]
  0x00007fda8416f800 JavaThread "LittleProxy-10-ClientToProxyWorker-4" [_thread_in_native, id=9934, stack(0x00007fda2685a000,0x00007fda2695b000)]
  0x00007fda84171800 JavaThread "LittleProxy-10-ClientToProxyWorker-5" [_thread_in_native, id=9935, stack(0x00007fda26759000,0x00007fda2685a000)]
  0x00007fda84254000 JavaThread "LittleProxy-10-ClientToProxyWorker-6" [_thread_in_native, id=9936, stack(0x00007fda26658000,0x00007fda26759000)]
  0x00007fda84256000 JavaThread "LittleProxy-10-ClientToProxyWorker-7" [_thread_in_native, id=9937, stack(0x00007fda26557000,0x00007fda26658000)]
  0x00007fdaa4029800 JavaThread "LittleProxy-10-ProxyToServerWorker-3" [_thread_in_native, id=9938, stack(0x00007fda26456000,0x00007fda26557000)]
  0x00007fdaa807c800 JavaThread "LittleProxy-10-ProxyToServerWorker-7" [_thread_in_native, id=9939, stack(0x00007fda26355000,0x00007fda26456000)]
  0x00007fdab8046800 JavaThread "LittleProxy-10-ProxyToServerWorker-6" [_thread_in_native, id=9940, stack(0x00007fda26254000,0x00007fda26355000)]
  0x00007fda90a6b000 JavaThread "LittleProxy-10-ProxyToServerWorker-5" [_thread_in_native, id=9941, stack(0x00007fda26153000,0x00007fda26254000)]
  0x00007fdab0018000 JavaThread "LittleProxy-10-ProxyToServerWorker-4" [_thread_in_native, id=9942, stack(0x00007fda26052000,0x00007fda26153000)]
  0x00007fda4c038800 JavaThread "LittleProxy-11-ClientToProxyAcceptor-0" [_thread_in_native, id=10038, stack(0x00007fda25f51000,0x00007fda26052000)]
  0x00007fda44001800 JavaThread "LittleProxy-11-ClientToProxyWorker-0" [_thread_in_native, id=10230, stack(0x00007fda25e50000,0x00007fda25f51000)]
  0x00007fda50231000 JavaThread "LittleProxy-11-ProxyToServerWorker-0" [_thread_in_native, id=10231, stack(0x00007fda25d4f000,0x00007fda25e50000)]
  0x00007fda440d1000 JavaThread "LittleProxy-11-ClientToProxyWorker-1" [_thread_in_native, id=10233, stack(0x00007fda25c4e000,0x00007fda25d4f000)]
  0x00007fda440d3000 JavaThread "LittleProxy-11-ClientToProxyWorker-2" [_thread_in_native, id=10234, stack(0x00007fda25b4d000,0x00007fda25c4e000)]
  0x00007fda580ac000 JavaThread "LittleProxy-11-ProxyToServerWorker-1" [_thread_in_native, id=10235, stack(0x00007fda25a4c000,0x00007fda25b4d000)]
  0x00007fda54016800 JavaThread "LittleProxy-11-ProxyToServerWorker-2" [_thread_in_native, id=10240, stack(0x00007fda2594b000,0x00007fda25a4c000)]
  0x00007fda440d5800 JavaThread "LittleProxy-11-ClientToProxyWorker-3" [_thread_in_native, id=10256, stack(0x00007fda2584a000,0x00007fda2594b000)]
  0x00007fda6403b000 JavaThread "LittleProxy-11-ProxyToServerWorker-3" [_thread_in_native, id=10259, stack(0x00007fda25749000,0x00007fda2584a000)]
  0x00007fda440d9000 JavaThread "LittleProxy-11-ClientToProxyWorker-4" [_thread_in_native, id=10289, stack(0x00007fda25648000,0x00007fda25749000)]
  0x00007fda440da800 JavaThread "LittleProxy-11-ClientToProxyWorker-5" [_thread_in_native, id=10290, stack(0x00007fda25547000,0x00007fda25648000)]
  0x00007fda440dd000 JavaThread "LittleProxy-11-ClientToProxyWorker-6" [_thread_in_native, id=10291, stack(0x00007fda25446000,0x00007fda25547000)]
  0x00007fda6c03e800 JavaThread "LittleProxy-11-ProxyToServerWorker-4" [_thread_in_native, id=10292, stack(0x00007fda25345000,0x00007fda25446000)]
  0x00007fda74024800 JavaThread "LittleProxy-11-ProxyToServerWorker-6" [_thread_in_native, id=10293, stack(0x00007fda25244000,0x00007fda25345000)]
  0x00007fda440de800 JavaThread "LittleProxy-11-ClientToProxyWorker-7" [_thread_in_native, id=10294, stack(0x00007fda25143000,0x00007fda25244000)]
  0x00007fda78025800 JavaThread "LittleProxy-11-ProxyToServerWorker-5" [_thread_in_native, id=10295, stack(0x00007fda25042000,0x00007fda25143000)]
  0x00007fda580b7000 JavaThread "LittleProxy-11-ProxyToServerWorker-7" [_thread_in_native, id=10296, stack(0x00007fda24f41000,0x00007fda25042000)]
  0x00007fda48127800 JavaThread "LittleProxy-12-ClientToProxyAcceptor-0" [_thread_in_native, id=10364, stack(0x00007fda24e40000,0x00007fda24f41000)]
  0x00007fda8c024000 JavaThread "LittleProxy-12-ClientToProxyWorker-0" [_thread_in_native, id=10554, stack(0x00007fda24d3f000,0x00007fda24e40000)]
  0x00007fda98063800 JavaThread "LittleProxy-12-ProxyToServerWorker-0" [_thread_in_native, id=10555, stack(0x00007fda24c3e000,0x00007fda24d3f000)]
  0x00007fda8c02f000 JavaThread "LittleProxy-12-ClientToProxyWorker-1" [_thread_in_native, id=10557, stack(0x00007fda24b3d000,0x00007fda24c3e000)]
  0x00007fda8c030000 JavaThread "LittleProxy-12-ClientToProxyWorker-2" [_thread_in_native, id=10562, stack(0x00007fda24a3c000,0x00007fda24b3d000)]
  0x00007fdaa016c000 JavaThread "LittleProxy-12-ProxyToServerWorker-1" [_thread_in_native, id=10564, stack(0x00007fda2493b000,0x00007fda24a3c000)]
  0x00007fda9c025800 JavaThread "LittleProxy-12-ProxyToServerWorker-2" [_thread_in_native, id=10565, stack(0x00007fda2483a000,0x00007fda2493b000)]
  0x00007fda8c031800 JavaThread "LittleProxy-12-ClientToProxyWorker-3" [_thread_in_native, id=10601, stack(0x00007fda24739000,0x00007fda2483a000)]
  0x00007fdab001f800 JavaThread "LittleProxy-12-ProxyToServerWorker-3" [_thread_in_native, id=10602, stack(0x00007fda24638000,0x00007fda24739000)]
  0x00007fda8c035000 JavaThread "LittleProxy-12-ClientToProxyWorker-4" [_thread_in_native, id=10632, stack(0x00007fda24537000,0x00007fda24638000)]
  0x00007fda8c037000 JavaThread "LittleProxy-12-ClientToProxyWorker-5" [_thread_in_native, id=10633, stack(0x00007fda24436000,0x00007fda24537000)]
  0x00007fda8c039800 JavaThread "LittleProxy-12-ClientToProxyWorker-6" [_thread_in_native, id=10634, stack(0x00007fda24335000,0x00007fda24436000)]
  0x00007fda8c03b000 JavaThread "LittleProxy-12-ClientToProxyWorker-7" [_thread_in_native, id=10637, stack(0x00007fda24234000,0x00007fda24335000)]
  0x000056391b71b000 JavaThread "LittleProxy-12-ProxyToServerWorker-6" [_thread_in_native, id=10638, stack(0x00007fda24133000,0x00007fda24234000)]
  0x00007fda34058000 JavaThread "LittleProxy-12-ProxyToServerWorker-5" [_thread_in_native, id=10639, stack(0x00007fda24032000,0x00007fda24133000)]
  0x00007fdad464d000 JavaThread "LittleProxy-12-ProxyToServerWorker-4" [_thread_in_native, id=10640, stack(0x00007fda23f31000,0x00007fda24032000)]
  0x00007fda98068800 JavaThread "LittleProxy-12-ProxyToServerWorker-7" [_thread_in_native, id=10641, stack(0x00007fda23e30000,0x00007fda23f31000)]
  0x00007fda4c081000 JavaThread "LittleProxy-13-ClientToProxyAcceptor-0" [_thread_in_native, id=10708, stack(0x00007fda23d2f000,0x00007fda23e30000)]
  0x00007fda4c0bc000 JavaThread "LittleProxy-13-ClientToProxyWorker-0" [_thread_in_native, id=10900, stack(0x00007fda23c2e000,0x00007fda23d2f000)]
  0x00007fda580b2800 JavaThread "LittleProxy-13-ProxyToServerWorker-0" [_thread_in_native, id=10901, stack(0x00007fda23b2d000,0x00007fda23c2e000)]
  0x00007fda4c0bd800 JavaThread "LittleProxy-13-ClientToProxyWorker-1" [_thread_in_native, id=10903, stack(0x00007fda23a2c000,0x00007fda23b2d000)]
  0x00007fda4c0bf000 JavaThread "LittleProxy-13-ClientToProxyWorker-2" [_thread_in_native, id=10904, stack(0x00007fda2392b000,0x00007fda23a2c000)]
  0x00007fda6004b800 JavaThread "LittleProxy-13-ProxyToServerWorker-1" [_thread_in_native, id=10905, stack(0x00007fda2382a000,0x00007fda2392b000)]
  0x00007fda5c34b800 JavaThread "LittleProxy-13-ProxyToServerWorker-2" [_thread_in_native, id=10910, stack(0x00007fda23729000,0x00007fda2382a000)]
  0x00007fda4c0c0800 JavaThread "LittleProxy-13-ClientToProxyWorker-3" [_thread_in_native, id=10928, stack(0x00007fda23628000,0x00007fda23729000)]
  0x00007fda4c0c2800 JavaThread "LittleProxy-13-ClientToProxyWorker-4" [_thread_in_native, id=10929, stack(0x00007fda23527000,0x00007fda23628000)]
  0x00007fda4c0c4800 JavaThread "LittleProxy-13-ClientToProxyWorker-5" [_thread_in_native, id=10930, stack(0x00007fda23426000,0x00007fda23527000)]
  0x00007fda4c0c6000 JavaThread "LittleProxy-13-ClientToProxyWorker-6" [_thread_in_native, id=10931, stack(0x00007fda23325000,0x00007fda23426000)]
  0x00007fda4c0c8800 JavaThread "LittleProxy-13-ClientToProxyWorker-7" [_thread_in_native, id=10932, stack(0x00007fda23224000,0x00007fda23325000)]
  0x00007fda6c047000 JavaThread "LittleProxy-13-ProxyToServerWorker-3" [_thread_in_native, id=10933, stack(0x00007fda23123000,0x00007fda23224000)]
  0x00007fda580c3000 JavaThread "LittleProxy-13-ProxyToServerWorker-7" [_thread_in_native, id=10934, stack(0x00007fda23022000,0x00007fda23123000)]
  0x00007fda8003a800 JavaThread "LittleProxy-13-ProxyToServerWorker-6" [_thread_in_native, id=10935, stack(0x00007fda22f21000,0x00007fda23022000)]
  0x00007fda7403f000 JavaThread "LittleProxy-13-ProxyToServerWorker-5" [_thread_in_native, id=10936, stack(0x00007fda22e20000,0x00007fda22f21000)]
  0x00007fda7802c800 JavaThread "LittleProxy-13-ProxyToServerWorker-4" [_thread_in_native, id=10937, stack(0x00007fda22d1f000,0x00007fda22e20000)]
  0x00007fda580fa800 JavaThread "LittleProxy-14-ClientToProxyAcceptor-0" [_thread_in_native, id=11031, stack(0x00007fda22c1e000,0x00007fda22d1f000)]
  0x00007fda94041000 JavaThread "LittleProxy-14-ClientToProxyWorker-0" [_thread_in_native, id=11226, stack(0x00007fda22b1d000,0x00007fda22c1e000)]
  0x00007fda94044000 JavaThread "LittleProxy-14-ClientToProxyWorker-1" [_thread_in_native, id=11228, stack(0x00007fda22a1c000,0x00007fda22b1d000)]
  0x00007fdaa0047800 JavaThread "LittleProxy-14-ProxyToServerWorker-0" [_thread_in_native, id=11229, stack(0x00007fda2291b000,0x00007fda22a1c000)]
  0x00007fda94045000 JavaThread "LittleProxy-14-ClientToProxyWorker-2" [_thread_in_native, id=11230, stack(0x00007fda2281a000,0x00007fda2291b000)]
  0x00007fda9c03d000 JavaThread "LittleProxy-14-ProxyToServerWorker-1" [_thread_in_native, id=11237, stack(0x00007fda22719000,0x00007fda2281a000)]
  0x00007fdaa80bd000 JavaThread "LittleProxy-14-ProxyToServerWorker-2" [_thread_in_native, id=11242, stack(0x00007fda22618000,0x00007fda22719000)]
  0x00007fda94046800 JavaThread "LittleProxy-14-ClientToProxyWorker-3" [_thread_in_native, id=11253, stack(0x00007fda22517000,0x00007fda22618000)]
  0x00007fda94048800 JavaThread "LittleProxy-14-ClientToProxyWorker-4" [_thread_in_native, id=11254, stack(0x00007fda22416000,0x00007fda22517000)]
  0x00007fda9404b000 JavaThread "LittleProxy-14-ClientToProxyWorker-5" [_thread_in_native, id=11255, stack(0x00007fda22315000,0x00007fda22416000)]
  0x00007fda9404c800 JavaThread "LittleProxy-14-ClientToProxyWorker-6" [_thread_in_native, id=11256, stack(0x00007fda22214000,0x00007fda22315000)]
  0x00007fdad425b800 JavaThread "LittleProxy-14-ProxyToServerWorker-3" [_thread_in_native, id=11257, stack(0x00007fda22113000,0x00007fda22214000)]
  0x00007fda40273000 JavaThread "LittleProxy-14-ProxyToServerWorker-6" [_thread_in_native, id=11258, stack(0x00007fda22012000,0x00007fda22113000)]
  0x00007fda9404e800 JavaThread "LittleProxy-14-ClientToProxyWorker-7" [_thread_in_native, id=11259, stack(0x00007fda21f11000,0x00007fda22012000)]
  0x00007fda34111000 JavaThread "LittleProxy-14-ProxyToServerWorker-5" [_thread_in_native, id=11260, stack(0x00007fda21e10000,0x00007fda21f11000)]
  0x000056391b71e800 JavaThread "LittleProxy-14-ProxyToServerWorker-4" [_thread_in_native, id=11261, stack(0x00007fda21d0f000,0x00007fda21e10000)]
  0x00007fdaa0068000 JavaThread "LittleProxy-14-ProxyToServerWorker-7" [_thread_in_native, id=11262, stack(0x00007fda21c0e000,0x00007fda21d0f000)]
  0x00007fda44133800 JavaThread "LittleProxy-15-ClientToProxyAcceptor-0" [_thread_in_native, id=11356, stack(0x00007fda21b0d000,0x00007fda21c0e000)]
  0x00007fda54028800 JavaThread "LittleProxy-15-ClientToProxyWorker-0" [_thread_in_native, id=11548, stack(0x00007fda21a0c000,0x00007fda21b0d000)]
  0x00007fda60057000 JavaThread "LittleProxy-15-ProxyToServerWorker-0" [_thread_in_native, id=11550, stack(0x00007fda2190b000,0x00007fda21a0c000)]
  0x00007fda5402d800 JavaThread "LittleProxy-15-ClientToProxyWorker-1" [_thread_in_native, id=11551, stack(0x00007fda2180a000,0x00007fda2190b000)]
  0x00007fda5402e800 JavaThread "LittleProxy-15-ClientToProxyWorker-2" [_thread_in_native, id=11552, stack(0x00007fda21709000,0x00007fda2180a000)]
  0x00007fda64045000 JavaThread "LittleProxy-15-ProxyToServerWorker-1" [_thread_in_native, id=11553, stack(0x00007fda21608000,0x00007fda21709000)]
  0x00007fda7004c800 JavaThread "LittleProxy-15-ProxyToServerWorker-2" [_thread_in_native, id=11558, stack(0x00007fda21507000,0x00007fda21608000)]
  0x00007fda54030000 JavaThread "LittleProxy-15-ClientToProxyWorker-3" [_thread_in_native, id=11577, stack(0x00007fda21406000,0x00007fda21507000)]
  0x00007fda54032000 JavaThread "LittleProxy-15-ClientToProxyWorker-4" [_thread_in_native, id=11578, stack(0x00007fda21305000,0x00007fda21406000)]
  0x00007fda74044000 JavaThread "LittleProxy-15-ProxyToServerWorker-3" [_thread_in_native, id=11579, stack(0x00007fda21204000,0x00007fda21305000)]
  0x00007fda8003f000 JavaThread "LittleProxy-15-ProxyToServerWorker-4" [_thread_in_native, id=11580, stack(0x00007fda21103000,0x00007fda21204000)]
  0x00007fda54034000 JavaThread "LittleProxy-15-ClientToProxyWorker-5" [_thread_in_native, id=11581, stack(0x00007fda21002000,0x00007fda21103000)]
  0x00007fda54035800 JavaThread "LittleProxy-15-ClientToProxyWorker-6" [_thread_in_native, id=11582, stack(0x00007fda20f01000,0x00007fda21002000)]
  0x00007fda8426d000 JavaThread "LittleProxy-15-ProxyToServerWorker-5" [_thread_in_native, id=11583, stack(0x00007fda20e00000,0x00007fda20f01000)]
  0x00007fda54037000 JavaThread "LittleProxy-15-ClientToProxyWorker-7" [_thread_in_native, id=11584, stack(0x00007fda20cff000,0x00007fda20e00000)]
  0x00007fda90072800 JavaThread "LittleProxy-15-ProxyToServerWorker-6" [_thread_in_native, id=11585, stack(0x00007fda20bfe000,0x00007fda20cff000)]
  0x00007fda6005e800 JavaThread "LittleProxy-15-ProxyToServerWorker-7" [_thread_in_native, id=11586, stack(0x00007fda20afd000,0x00007fda20bfe000)]
  0x00007fda3c0a4000 JavaThread "LittleProxy-16-ClientToProxyAcceptor-0" [_thread_in_native, id=11679, stack(0x00007fda209fc000,0x00007fda20afd000)]
  0x00007fda9c035800 JavaThread "LittleProxy-16-ClientToProxyWorker-0" [_thread_in_native, id=11873, stack(0x00007fda208fb000,0x00007fda209fc000)]
  0x00007fda9c038000 JavaThread "LittleProxy-16-ClientToProxyWorker-1" [_thread_in_native, id=11875, stack(0x00007fda207fa000,0x00007fda208fb000)]
  0x00007fda9c03a800 JavaThread "LittleProxy-16-ClientToProxyWorker-2" [_thread_in_native, id=11876, stack(0x00007fda206f9000,0x00007fda207fa000)]
  0x00007fdaa4039800 JavaThread "LittleProxy-16-ProxyToServerWorker-0" [_thread_in_native, id=11881, stack(0x00007fda205f8000,0x00007fda206f9000)]
  0x00007fdab0027000 JavaThread "LittleProxy-16-ProxyToServerWorker-2" [_thread_in_native, id=11882, stack(0x00007fda204f7000,0x00007fda205f8000)]
  0x00007fdaa80cd800 JavaThread "LittleProxy-16-ProxyToServerWorker-1" [_thread_in_native, id=11889, stack(0x00007fda203f6000,0x00007fda204f7000)]
  0x00007fda9c03b800 JavaThread "LittleProxy-16-ClientToProxyWorker-3" [_thread_in_native, id=11902, stack(0x00007fda202f5000,0x00007fda203f6000)]
  0x00007fda9c043000 JavaThread "LittleProxy-16-ClientToProxyWorker-4" [_thread_in_native, id=11903, stack(0x00007fda201f4000,0x00007fda202f5000)]
  0x00007fda9c044800 JavaThread "LittleProxy-16-ClientToProxyWorker-5" [_thread_in_native, id=11904, stack(0x00007fda200f3000,0x00007fda201f4000)]
  0x00007fda34116800 JavaThread "LittleProxy-16-ProxyToServerWorker-3" [_thread_in_native, id=11905, stack(0x00007fda1fff2000,0x00007fda200f3000)]
  0x00007fda4029c000 JavaThread "LittleProxy-16-ProxyToServerWorker-5" [_thread_in_native, id=11906, stack(0x00007fda1fef1000,0x00007fda1fff2000)]
  0x00007fda3c0b4800 JavaThread "LittleProxy-16-ProxyToServerWorker-4" [_thread_in_native, id=11907, stack(0x00007fda1fdf0000,0x00007fda1fef1000)]
  0x00007fda9c046000 JavaThread "LittleProxy-16-ClientToProxyWorker-6" [_thread_in_native, id=11908, stack(0x00007fda1fcef000,0x00007fda1fdf0000)]
  0x00007fda9c048000 JavaThread "LittleProxy-16-ClientToProxyWorker-7" [_thread_in_native, id=11909, stack(0x00007fda1fbee000,0x00007fda1fcef000)]
  0x00007fda4c0cb800 JavaThread "LittleProxy-16-ProxyToServerWorker-6" [_thread_in_native, id=11910, stack(0x00007fda1faed000,0x00007fda1fbee000)]
  0x00007fdaa4053000 JavaThread "LittleProxy-16-ProxyToServerWorker-7" [_thread_in_native, id=11911, stack(0x00007fda1f9ec000,0x00007fda1faed000)]
  0x00007fda4c0e0800 JavaThread "LittleProxy-17-ClientToProxyAcceptor-0" [_thread_in_native, id=12008, stack(0x00007fda1f8eb000,0x00007fda1f9ec000)]
  0x00007fda5c13d800 JavaThread "LittleProxy-17-ClientToProxyWorker-0" [_thread_in_native, id=12198, stack(0x00007fda1f7ea000,0x00007fda1f8eb000)]
  0x00007fda64059800 JavaThread "LittleProxy-17-ProxyToServerWorker-0" [_thread_in_native, id=12199, stack(0x00007fda1f6e9000,0x00007fda1f7ea000)]
  0x00007fda5c13e800 JavaThread "LittleProxy-17-ClientToProxyWorker-1" [_thread_in_native, id=12201, stack(0x00007fda1f5e8000,0x00007fda1f6e9000)]
  0x00007fda5c319800 JavaThread "LittleProxy-17-ClientToProxyWorker-2" [_thread_in_native, id=12202, stack(0x00007fda1f4e7000,0x00007fda1f5e8000)]
  0x00007fda6c055000 JavaThread "LittleProxy-17-ProxyToServerWorker-1" [_thread_in_native, id=12207, stack(0x00007fda1f3e6000,0x00007fda1f4e7000)]
  0x00007fda78034800 JavaThread "LittleProxy-17-ProxyToServerWorker-2" [_thread_in_native, id=12214, stack(0x00007fda1f2e5000,0x00007fda1f3e6000)]
  0x00007fda5c31b000 JavaThread "LittleProxy-17-ClientToProxyWorker-3" [_thread_in_native, id=12226, stack(0x00007fda1f1e4000,0x00007fda1f2e5000)]
  0x00007fda5c31c800 JavaThread "LittleProxy-17-ClientToProxyWorker-4" [_thread_in_native, id=12227, stack(0x00007fda1f0e3000,0x00007fda1f1e4000)]
  0x00007fda7c048800 JavaThread "LittleProxy-17-ProxyToServerWorker-3" [_thread_in_native, id=12228, stack(0x00007fda1efe2000,0x00007fda1f0e3000)]
  0x00007fda88370800 JavaThread "LittleProxy-17-ProxyToServerWorker-4" [_thread_in_native, id=12229, stack(0x00007fda1eee1000,0x00007fda1efe2000)]
  0x00007fda5c31e800 JavaThread "LittleProxy-17-ClientToProxyWorker-5" [_thread_in_native, id=12230, stack(0x00007fda1ede0000,0x00007fda1eee1000)]
  0x00007fda5c320000 JavaThread "LittleProxy-17-ClientToProxyWorker-6" [_thread_in_native, id=12231, stack(0x00007fda1ecdf000,0x00007fda1ede0000)]
  0x00007fda8c03e800 JavaThread "LittleProxy-17-ProxyToServerWorker-5" [_thread_in_native, id=12232, stack(0x00007fda1ebde000,0x00007fda1ecdf000)]
  0x00007fda9806e800 JavaThread "LittleProxy-17-ProxyToServerWorker-6" [_thread_in_native, id=12233, stack(0x00007fda1eadd000,0x00007fda1ebde000)]
  0x00007fda5c321800 JavaThread "LittleProxy-17-ClientToProxyWorker-7" [_thread_in_native, id=12234, stack(0x00007fda1e9dc000,0x00007fda1eadd000)]
  0x00007fda6405e000 JavaThread "LittleProxy-17-ProxyToServerWorker-7" [_thread_in_native, id=12235, stack(0x00007fda1e8db000,0x00007fda1e9dc000)]
  0x00007fda440bf000 JavaThread "LittleProxy-18-ClientToProxyAcceptor-0" [_thread_in_native, id=12347, stack(0x00007fda1e7da000,0x00007fda1e8db000)]
  0x00007fdaa80e1000 JavaThread "LittleProxy-18-ClientToProxyWorker-0" [_thread_in_native, id=12522, stack(0x00007fda1e6d9000,0x00007fda1e7da000)]
  0x00007fdaa80e2800 JavaThread "LittleProxy-18-ClientToProxyWorker-1" [_thread_in_native, id=12524, stack(0x00007fda1e5d8000,0x00007fda1e6d9000)]
  0x00007fdaa80e4000 JavaThread "LittleProxy-18-ClientToProxyWorker-2" [_thread_in_native, id=12525, stack(0x00007fda1e4d7000,0x00007fda1e5d8000)]
  0x00007fdab003a800 JavaThread "LittleProxy-18-ProxyToServerWorker-1" [_thread_in_native, id=12529, stack(0x00007fda1e3d6000,0x00007fda1e4d7000)]
  0x00007fdab8073000 JavaThread "LittleProxy-18-ProxyToServerWorker-0" [_thread_in_native, id=12531, stack(0x00007fda1e2d5000,0x00007fda1e3d6000)]
  0x00007fdad466c800 JavaThread "LittleProxy-18-ProxyToServerWorker-2" [_thread_in_native, id=12532, stack(0x00007fda1e1d4000,0x00007fda1e2d5000)]
  0x00007fdaa80e4800 JavaThread "LittleProxy-18-ClientToProxyWorker-3" [_thread_in_native, id=12567, stack(0x00007fda1e0d3000,0x00007fda1e1d4000)]
  0x00007fdaa80e6000 JavaThread "LittleProxy-18-ClientToProxyWorker-4" [_thread_in_native, id=12568, stack(0x00007fda1dfd2000,0x00007fda1e0d3000)]
  0x00007fdaa80e7800 JavaThread "LittleProxy-18-ClientToProxyWorker-5" [_thread_in_native, id=12569, stack(0x00007fda1ded1000,0x00007fda1dfd2000)]
  0x00007fdaa80e9000 JavaThread "LittleProxy-18-ClientToProxyWorker-6" [_thread_in_native, id=12570, stack(0x00007fda1ddd0000,0x00007fda1ded1000)]
  0x00007fdaa80ea800 JavaThread "LittleProxy-18-ClientToProxyWorker-7" [_thread_in_native, id=12571, stack(0x00007fda1dccf000,0x00007fda1ddd0000)]
  0x00007fda3c0f6800 JavaThread "LittleProxy-18-ProxyToServerWorker-3" [_thread_in_native, id=12572, stack(0x00007fda1dbce000,0x00007fda1dccf000)]
  0x00007fda48186800 JavaThread "LittleProxy-18-ProxyToServerWorker-4" [_thread_in_native, id=12573, stack(0x00007fda1dacd000,0x00007fda1dbce000)]
  0x00007fda44173000 JavaThread "LittleProxy-18-ProxyToServerWorker-7" [_thread_in_native, id=12574, stack(0x00007fda1d9cc000,0x00007fda1dacd000)]
  0x00007fda501d1000 JavaThread "LittleProxy-18-ProxyToServerWorker-5" [_thread_in_native, id=12575, stack(0x00007fda1d8cb000,0x00007fda1d9cc000)]
  0x00007fda4c0e1800 JavaThread "LittleProxy-18-ProxyToServerWorker-6" [_thread_in_native, id=12576, stack(0x00007fda1d7ca000,0x00007fda1d8cb000)]
  0x00007fda481c8000 JavaThread "LittleProxy-19-ClientToProxyAcceptor-0" [_thread_in_native, id=12683, stack(0x00007fda1d6c9000,0x00007fda1d7ca000)]
