,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.queryString.name,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.dns,timings.connect,timings.send,timings.wait,timings.receive,timings.blocked,timings.ssl,serverIPAddress,comment,time,response._error
0,har_a2,2019-12-17T14:04:59.477+02:00,POST,https://edge-chat.facebook.com/mqtt/pull?region=frc&sid=6619611673919487&action=send,HTTP/1.1,value,622,347,,200,OK,HTTP/1.1,0,application/octet-stream,,,281,0,,,-1,-1,0,154,0,-1,-1,31.13.92.10,,154,
1,har_a2,2019-12-17T14:04:59.617+02:00,GET,https://www.facebook.com/angular4u/,HTTP/1.1,,860,0,,0,,unknown,0,,,,-1,-1,,,-1,-1,0,0,0,-1,-1,185.60.216.35,,0,No response received
2,har_a2,2019-12-17T14:04:59.700+02:00,POST,https://edge-chat.facebook.com/mqtt/pull?region=frc&sid=6619611673919487&action=send,HTTP/1.1,value,811,350,,0,,unknown,0,,,,-1,-1,,,-1,-1,0,0,0,-1,-1,31.13.92.10,,0,No response received
3,har_a2,2019-12-17T14:04:59.700+02:00,POST,https://www.facebook.com/ajax/bz,HTTP/1.1,,790,2588,,0,,unknown,0,,,,-1,-1,,,-1,-1,0,0,0,-1,-1,185.60.216.35,,0,No response received
4,har_a2,2019-12-17T14:04:59.727+02:00,POST,https://www.facebook.com/ajax/bz,HTTP/1.1,,787,2009,,0,,unknown,0,,,,-1,-1,,,-1,-1,0,0,0,-1,-1,185.60.216.35,,0,No response received
