,comment,pageref,request.bodySize,request.comment,request.headersSize,request.httpVersion,request.method,request.url,response._error,response.bodySize,response.comment,response.content.comment,response.content.mimeType,response.content.size,response.headersSize,response.httpVersion,response.redirectURL,response.status,response.statusText,serverIPAddress,startedDateTime,time,timings.blocked,timings.comment,timings.connect,timings.dns,timings.receive,timings.send,timings.ssl,timings.wait
0,,,0,,466,HTTP/1.1,GET,https://www.linkedin.com/,,9018,,,text/html; charset=utf-8,0,2427,HTTP/1.1,,200,OK,108.174.11.65,2019-10-05T12:03:45.055+03:00,1666,0,,1235,33,25,3,1202,369
1,,,0,,392,HTTP/1.1,GET,https://static-exp1.licdn.com/sc/h/3j6zm0c1mstkwjrb91ltlxbh5,,14780,,,text/css,0,767,HTTP/1.1,,200,OK,212.55.190.51,2019-10-05T12:03:45.994+03:00,1506,0,,421,74,3,1,385,1005
2,,,0,,377,HTTP/1.1,GET,https://static-exp1.licdn.com/sc/h/eziq3qqkuwxrtru4bng5hejve,,22839,,,text/javascript,0,774,HTTP/1.1,,200,OK,212.55.190.51,2019-10-05T12:03:45.997+03:00,748,0,,421,71,43,1,386,211
3,,,0,,377,HTTP/1.1,GET,https://static-exp1.licdn.com/sc/h/8di1vli43lmlukk3gh2j99fn0,,38377,,,text/javascript,0,744,HTTP/1.1,,200,OK,212.55.190.51,2019-10-05T12:03:46.013+03:00,842,0,,440,72,106,0,414,222
4,,,0,,448,HTTP/1.1,GET,https://static-exp1.licdn.com/sc/h/dwbhts1flzdnzba22yn8887io,,349,,,image/svg+xml,0,665,HTTP/1.1,,200,OK,212.55.190.51,2019-10-05T12:03:47.033+03:00,97,-1,,-1,-1,0,0,-1,96
5,,,0,,448,HTTP/1.1,GET,https://static-exp1.licdn.com/sc/h/1fyj4hwfi29ai78rqj069u65r,No response received,-1,,,,0,-1,unknown,,0,,212.55.190.51,2019-10-05T12:03:47.200+03:00,0,-1,,-1,-1,0,0,-1,0
6,,,0,,448,HTTP/1.1,GET,https://static-exp1.licdn.com/sc/h/44ge8ey0omn5oqp0k388nhe7g,,202,,,image/svg+xml,0,665,HTTP/1.1,,200,OK,212.55.190.51,2019-10-05T12:03:47.204+03:00,43,-1,,-1,-1,0,0,-1,42
7,,,0,,448,HTTP/1.1,GET,https://static-exp1.licdn.com/sc/h/3z4gbn751g6l5onl9gg9s5ckg,,315,,,image/svg+xml,0,665,HTTP/1.1,,200,OK,212.55.190.51,2019-10-05T12:03:47.211+03:00,42,-1,,-1,-1,0,0,-1,41
