,comment,pageref,request.bodySize,request.comment,request.headersSize,request.httpVersion,request.method,request.url,response.bodySize,response.comment,response.content.comment,response.content.mimeType,response.content.size,response.headersSize,response.httpVersion,response.redirectURL,response.status,response.statusText,serverIPAddress,startedDateTime,time,timings.blocked,timings.comment,timings.connect,timings.dns,timings.receive,timings.send,timings.ssl,timings.wait
0,,,0,,470,HTTP/1.1,GET,https://www.ineedaprompt.com/,14072,,,text/html; charset=utf-8,0,270,HTTP/1.1,,200,OK,192.241.177.50,2019-10-06T14:47:33.333+03:00,2967,0,,2413,305,13,7,2367,227
1,,,0,,376,HTTP/1.1,GET,https://www.ineedaprompt.com/styles.css,5635,,,text/css; charset=UTF-8,0,327,HTTP/1.1,,200,OK,192.241.177.50,2019-10-06T14:47:33.633+03:00,190,-1,,-1,-1,4,1,-1,185
2,,,0,,366,HTTP/1.1,GET,https://www.ineedaprompt.com/ineedaprompt.js,7890,,,application/javascript,0,326,HTTP/1.1,,200,OK,192.241.177.50,2019-10-06T14:47:33.834+03:00,180,-1,,-1,-1,3,2,-1,174
3,,,0,,360,HTTP/1.1,GET,https://www.ineedaprompt.com/script.js,4454,,,application/javascript,0,326,HTTP/1.1,,200,OK,192.241.177.50,2019-10-06T14:47:33.960+03:00,477,0,,300,0,1,1,261,173
