,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.send,timings.dns,timings.wait,timings.ssl,timings.connect,timings.receive,timings.blocked,serverIPAddress,comment,time,request.queryString.name,response._error
12,,2019-10-09T18:13:22.265+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yi/r/2tvAYrYMCo_.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,522,106343,,,0,-1,91,-1,-1,139,-1,157.240.1.23,,232,,
13,,2019-10-09T18:13:22.354+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y0/r/sYjVk3a2G-V.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,521,14105,,,0,-1,91,-1,-1,8,-1,157.240.1.23,,100,,
14,,2019-10-09T18:13:22.382+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yl/r/O6NksE4uoLC.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,520,1163,,,1,0,106,115,135,1,0,157.240.1.23,,244,,
15,,2019-10-09T18:13:22.382+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yR/r/MIuDhEQuQsY.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,521,17094,,,0,0,103,115,135,35,0,157.240.1.23,,275,,
16,,2019-10-09T18:13:23.367+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iLJe4/y-/l/he_IL/dMewGoWbznL.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,347644,,,0,-1,109,-1,-1,216,-1,157.240.1.23,,325,value,
17,,2019-10-09T18:13:23.412+03:00,GET,https://facebook.com/security/hsts-pixel.gif,HTTP/1.1,490,0,,200,OK,HTTP/1.1,0,image/gif,,,1333,48,,,0,0,168,1189,1206,0,0,157.240.1.35,,1377,,
18,,2019-10-09T18:13:23.817+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iKo94/yd/l/he_IL/K4kWuIajIRI.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,13966,,,0,-1,108,-1,-1,19,-1,157.240.1.23,,128,value,
19,,2019-10-09T18:13:23.817+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iV7J4/yb/l/he_IL/CuIN-hfxi4f.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,46984,,,0,-1,135,-1,-1,47,-1,157.240.1.23,,183,value,
20,,2019-10-09T18:13:23.819+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/AVbt3QIdW-m.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,16571,,,0,-1,102,-1,-1,32,-1,157.240.1.23,,135,value,
21,,2019-10-09T18:13:23.819+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yN/r/06CIkL91CFL.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,8183,,,0,-1,89,-1,-1,20,-1,157.240.1.23,,110,value,
22,,2019-10-09T18:13:23.819+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i6Rg4/y9/l/he_IL/eZ3Wzg2ia3y.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,15966,,,0,-1,110,-1,-1,30,-1,157.240.1.23,,141,value,
23,,2019-10-09T18:13:23.821+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3if384/yf/l/he_IL/XsCCfAW0XcM.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,7317,,,0,-1,109,-1,-1,1,-1,157.240.1.23,,112,value,
24,,2019-10-09T18:13:23.971+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ixyo4/y1/l/he_IL/G2Nq2g8nC8X.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,38526,,,0,-1,86,-1,-1,78,-1,157.240.1.23,,165,value,
25,,2019-10-09T18:13:23.971+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/ys/r/UdnQfyHoVIO.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,4792,,,0,-1,83,-1,-1,4,-1,157.240.1.23,,88,value,
26,,2019-10-09T18:13:23.972+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3imvB4/yY/l/he_IL/GgxDu0f-RIy.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,17766,,,0,-1,90,-1,-1,43,-1,157.240.1.23,,134,value,
27,,2019-10-09T18:13:23.972+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yz/r/v4WgC_pJT9B.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,2375,,,0,-1,92,-1,-1,0,-1,157.240.1.23,,93,value,
28,,2019-10-09T18:13:23.972+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iuJQ4/yb/l/he_IL/WiAHD4y9-0L.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,9881,,,0,-1,87,-1,-1,6,-1,157.240.1.23,,94,value,
29,,2019-10-09T18:13:24.006+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y7/r/n8J09kaIuqi.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,5711,,,0,-1,88,-1,-1,5,-1,157.240.1.23,,94,value,
30,,2019-10-09T18:13:24.006+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1354,55,,,0,-1,135,-1,-1,1,-1,157.240.1.35,,136,,
31,,2019-10-09T18:13:24.125+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/gif,,,518,43,,,0,-1,100,-1,-1,0,-1,157.240.1.23,,101,,
32,,2019-10-09T18:13:24.146+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1354,55,,,0,-1,132,-1,-1,0,-1,157.240.1.35,,133,,
33,,2019-10-09T18:13:26.083+03:00,GET,https://cx.atdmt.com/?f=AYwrjsHuAmCVeSZPPyJDJNUoQ6Xi_ngmVQRpQMxk5E9THBb4BWzl_r_ywEhbDMI0xJxLVhz6RZEyhvcC8Xz_bMAK&c=894620838&v=1&l=2,HTTP/1.1,509,0,,200,OK,HTTP/1.1,0,image/gif,,,538,42,,,0,0,180,1759,1781,0,0,157.240.1.6,,1963,value,
34,,2019-10-09T18:13:26.284+03:00,GET,https://fbsbx.com/captcha/recaptcha/iframe/?referer=https%3A%2F%2Fwww.facebook.com&compact=0,HTTP/1.1,586,0,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1219,43562,,,0,0,201,1960,1991,109,0,157.240.1.35,,2304,value,
35,,2019-10-09T18:13:26.531+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yX/l/0,cross/ovg_ouASLra.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,533,160,,,1,-1,88,-1,-1,0,-1,157.240.1.23,,90,value,
36,,2019-10-09T18:13:26.533+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yQ/l/0,cross/KAn3Pu9M7my.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,580,36737,,,1,-1,90,-1,-1,113,-1,157.240.1.23,,205,value,
37,,2019-10-09T18:13:26.533+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yG/r/Cn-wqxdzqm1.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,80596,,,1,-1,86,-1,-1,118,-1,157.240.1.23,,206,value,
38,,2019-10-09T18:13:26.534+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/ym/l/0,cross/CxL8unsLEBL.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,580,19280,,,0,-1,99,-1,-1,7,-1,157.240.1.23,,107,value,
39,,2019-10-09T18:13:32.731+03:00,POST,https://www.facebook.com/ajax/bz,HTTP/1.1,590,2996,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1309,0,,,0,-1,192,-1,-1,0,-1,157.240.1.35,,193,,
40,,2019-10-09T18:13:32.786+03:00,GET,https://www.google.com/recaptcha/api.js,HTTP/1.1,423,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,465,,,0,0,132,6215,6253,1,0,172.217.21.228,,6388,,
41,,2019-10-09T18:13:33.046+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iKo94/yd/l/he_IL/K4kWuIajIRI.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,13966,,,0,-1,94,-1,-1,11,-1,157.240.1.23,,105,value,
42,,2019-10-09T18:13:33.047+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iLJe4/y-/l/he_IL/dMewGoWbznL.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,347644,,,0,-1,103,-1,-1,308,-1,157.240.1.23,,412,value,
43,,2019-10-09T18:13:33.047+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yO/r/itt5OggiRv_.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,594,697,,,0,-1,102,-1,-1,0,-1,157.240.1.23,,103,value,
44,,2019-10-09T18:13:33.049+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ixyo4/y1/l/he_IL/G2Nq2g8nC8X.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,38526,,,0,-1,95,-1,-1,70,-1,157.240.1.23,,167,value,
45,,2019-10-09T18:13:37.078+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/recaptcha__en.js,HTTP/1.1,468,0,,200,OK,HTTP/1.1,0,text/javascript,,,515,94031,,,0,0,126,4107,4143,138,0,172.217.22.67,,4409,,
46,,2019-10-09T18:13:37.369+03:00,GET,https://www.google.com/recaptcha/api2/anchor?ar=1&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&co=aHR0cHM6Ly9mYnNieC5jb206NDQz&hl=en&v=Zy-zVXWdnDW6AUZkKlojAKGe&size=normal&cb=35tomn6lugrs,HTTP/1.1,722,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,9586,,,0,-1,127,-1,-1,19,-1,172.217.21.228,,147,value,
47,,2019-10-09T18:13:37.541+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/styles__ltr.css,HTTP/1.1,575,0,,200,OK,HTTP/1.1,0,text/css,,,508,91705,,,0,-1,99,-1,-1,61,-1,172.217.22.67,,162,,
48,,2019-10-09T18:13:37.694+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/recaptcha__en.js,HTTP/1.1,561,0,,200,OK,HTTP/1.1,0,text/javascript,,,515,94031,,,0,0,82,112,150,155,0,172.217.22.67,,389,,
49,,2019-10-09T18:13:37.959+03:00,GET,https://www.google.com/js/bg/46uvcNDEDiaE4mcemndHLMTFQXltTX9IRY9oY07I4l8.js,HTTP/1.1,553,0,,200,OK,HTTP/1.1,0,text/javascript,,,513,5384,,,0,-1,100,-1,-1,5,-1,172.217.21.228,,107,,
50,,2019-10-09T18:13:38.068+03:00,GET,https://www.google.com/recaptcha/api2/bframe?hl=en&v=Zy-zVXWdnDW6AUZkKlojAKGe&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&cb=62wzoxg68o52,HTTP/1.1,673,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,1123,,,0,-1,104,-1,-1,0,-1,172.217.21.228,,105,value,
51,,2019-10-09T18:13:38.118+03:00,GET,https://www.google.com/recaptcha/api2/webworker.js?hl=en&v=Zy-zVXWdnDW6AUZkKlojAKGe,HTTP/1.1,565,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,112,,,0,0,99,116,155,1,0,172.217.21.228,,256,value,
52,,2019-10-09T18:13:38.190+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/styles__ltr.css,HTTP/1.1,526,0,,200,OK,HTTP/1.1,0,text/css,,,508,91705,,,0,-1,104,-1,-1,54,-1,172.217.22.67,,159,,
53,,2019-10-09T18:13:38.235+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/recaptcha__en.js,HTTP/1.1,459,0,,200,OK,HTTP/1.1,0,text/javascript,,,515,94031,,,0,-1,95,-1,-1,132,-1,172.217.22.67,,227,,
54,,2019-10-09T18:13:38.418+03:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=CSSFade&__user=0&__a=1&__dyn=7xe6FomK36Q5E5ObGexe8BWo5O12wAxu13wqovzEdEc8uw9-3K4o5K0Y8hwem0nCq1ewcG0KEswDwb61nwlU-cw5MKdwnU1oU881FU2YxW&__csr=&__req=2&__be=1&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001272607&__s=3u9kee%3Ays3rlt%3A5hrcb5&__hsi=6745826147942241626-0&__spin_r=1001272607&__spin_b=trunk&__spin_t=1570635044,HTTP/1.1,825,0,,0,,unknown,0,,,,-1,-1,,,0,-1,0,-1,-1,0,-1,157.240.1.35,,0,value,No response received
