,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.receive,timings.connect,timings.blocked,timings.send,timings.dns,timings.wait,timings.ssl,serverIPAddress,comment,time,request.queryString.name
10,,2019-10-09T18:08:10.641+03:00,GET,https://style-cdn.ravelrycache.com/images/splash/rays2.png,HTTP/1.1,454,0,,200,OK,HTTP/1.1,0,image/png,,,411,80267,,,539,-1,-1,0,-1,88,-1,151.139.128.10,,628,
11,,2019-10-09T18:08:10.678+03:00,GET,https://style-cdn.ravelrycache.com/images/splash/yarn-tiles-3.gif,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,image/gif,,,408,2745,,,17,-1,-1,0,-1,136,-1,151.139.128.10,,155,
12,,2019-10-09T18:08:10.727+03:00,GET,https://style-cdn.ravelrycache.com/images/splash/yarn-no-gradient-2.gif,HTTP/1.1,467,0,,200,OK,HTTP/1.1,0,image/gif,,,409,5829,,,0,-1,-1,0,-1,143,-1,151.139.128.10,,145,
13,,2019-10-09T18:08:10.730+03:00,GET,https://style-cdn.ravelrycache.com/images/splash/passfields-nolabels.png,HTTP/1.1,468,0,,200,OK,HTTP/1.1,0,image/png,,,408,1684,,,106,-1,-1,0,-1,88,-1,151.139.128.10,,195,
14,,2019-10-09T18:08:10.835+03:00,GET,https://style-cdn.ravelrycache.com/images/join-now-2.png,HTTP/1.1,452,0,,200,OK,HTTP/1.1,0,image/png,,,408,1887,,,116,-1,-1,0,-1,89,-1,151.139.128.10,,206,
15,,2019-10-09T18:08:10.875+03:00,GET,https://style-cdn.ravelrycache.com/images/btn0.png,HTTP/1.1,446,0,,200,OK,HTTP/1.1,0,image/png,,,408,1189,,,2,-1,-1,0,-1,86,-1,151.139.128.10,,89,
16,,2019-10-09T18:08:10.894+03:00,GET,https://style-cdn.ravelrycache.com/images/splash/red-gradient-3.gif,HTTP/1.1,463,0,,200,OK,HTTP/1.1,0,image/gif,,,408,2472,,,64,251,0,0,0,137,218,151.139.128.10,,453,
17,,2019-10-09T18:08:10.918+03:00,GET,https://style-cdn.ravelrycache.com/images/join-now-lit-2.png,HTTP/1.1,456,0,,200,OK,HTTP/1.1,0,image/png,,,408,1907,,,0,-1,-1,0,-1,300,-1,151.139.128.10,,301,
18,,2019-10-09T18:08:10.930+03:00,GET,https://style-cdn.ravelrycache.com/images/splash/yarn-footer-3.gif,HTTP/1.1,462,0,,200,OK,HTTP/1.1,0,image/gif,,,409,5500,,,173,-1,-1,0,-1,152,-1,151.139.128.10,,326,
19,,2019-10-09T18:08:13.292+03:00,GET,https://ssl.google-analytics.com/ga.js,HTTP/1.1,367,0,,200,OK,HTTP/1.1,0,text/javascript,,,541,17168,,,18,2623,0,0,32,108,2590,172.217.22.72,,2784,
20,,2019-10-09T18:08:13.445+03:00,GET,https://ssl.google-analytics.com/r/__utm.gif?utmwv=5.7.2&utms=1&utmn=1828610928&utmhn=www.ravelry.com&utmcs=UTF-8&utmsr=800x600&utmvp=779x579&utmsc=24-bit&utmul=en-us&utmje=0&utmfl=-&utmdt=Ravelry%20-%20a%20knit%20and%20crochet%20community&utmhid=1002659997&utmr=-&utmp=%2Faccount%2Flogin&utmht=1570633693439&utmac=UA-2348901-2&utmcc=__utma%3D67132946.1666216704.1570633693.1570633693.1570633693.1%3B%2B__utmz%3D67132946.1570633693.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)%3B&aip=1&utmjid=1868441470&utmredir=1&utmu=qAQAAAAAAAAAAAAAAAAAAAAE~,HTTP/1.1,925,0,,200,OK,HTTP/1.1,0,image/gif,,,466,35,,,0,-1,-1,0,-1,103,-1,172.217.22.72,,104,value
21,,2019-10-09T18:08:13.597+03:00,GET,https://badges.ravelrycache.com/square_48.png,HTTP/1.1,410,0,,200,OK,HTTP/1.1,0,image/png,,,314,4011,,,1,2929,0,0,33,168,2896,192.34.84.5,,3133,
