,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,response._error,timings.comment,timings.dns,timings.connect,timings.send,timings.wait,timings.receive,timings.blocked,timings.ssl,serverIPAddress,comment,time,request.queryString.name
0,har_a1,2019-12-17T14:16:19.676+02:00,GET,https://www.facebook.com/pythonlang/,HTTP/1.1,864,0,,0,,unknown,0,,,,-1,-1,,No response received,,-1,-1,0,0,0,-1,-1,185.60.216.35,,0,
1,har_a1,2019-12-17T14:16:19.749+02:00,POST,https://edge-chat.facebook.com/mqtt/pull?region=lla&sid=632096726974463&action=send,HTTP/1.1,813,348,,200,OK,HTTP/1.1,0,application/octet-stream,,,281,0,,,,-1,-1,0,89,0,-1,-1,31.13.92.10,,90,value
2,har_a1,2019-12-17T14:16:19.808+02:00,POST,https://www.facebook.com/ajax/bz,HTTP/1.1,793,2584,,0,,unknown,0,,,,-1,-1,,No response received,,0,128,0,0,0,0,71,185.60.216.35,,129,
3,har_a1,2019-12-17T14:16:19.843+02:00,POST,https://edge-chat.facebook.com/mqtt/pull?region=lla&sid=632096726974463&action=send,HTTP/1.1,825,345,,0,,unknown,0,,,,-1,-1,,No response received,,-1,-1,0,0,0,-1,-1,31.13.92.10,,0,value
