,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.dns,timings.connect,timings.send,timings.wait,timings.receive,timings.blocked,timings.ssl,serverIPAddress,comment,time,request.queryString.name,response._error
0,har_a0,2019-12-08T20:58:40.107+02:00,GET,https://www.facebook.com/,HTTP/1.1,482,0,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1536,32310,,,7,433,0,150,66,0,344,185.60.216.35,,658,,
1,har_a0,2019-12-08T20:58:40.596+02:00,POST,https://accounts.google.com/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,HTTP/1.1,464,1,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,1130,45,,,-1,-1,0,155,0,-1,-1,216.58.213.109,,155,value,
2,har_a0,2019-12-08T20:58:40.748+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yC/l/0,cross/F8qX9CenMvG.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,613,39760,,,0,158,0,61,117,0,98,185.60.216.19,,338,value,
3,har_a0,2019-12-08T20:58:40.761+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yP/l/0,cross/I7MGeYV4AeN.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,612,5466,,,12,429,0,61,0,0,279,185.60.216.19,,504,value,
4,har_a0,2019-12-08T20:58:40.762+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/y2/l/0,cross/d1NO03_1zJA.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,613,15377,,,0,367,0,59,57,0,215,185.60.216.19,,484,value,
5,har_a0,2019-12-08T20:58:40.762+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/y4/l/0,cross/pZf38NqrlFs.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,613,20312,,,0,304,0,60,59,0,198,185.60.216.19,,423,value,
6,har_a0,2019-12-08T20:58:40.763+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yJ/l/0,cross/QyTrVbZL9r-.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,612,1799,,,0,382,0,59,0,0,242,185.60.216.19,,442,value,
7,har_a0,2019-12-08T20:58:40.766+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/y0/l/0,cross/SypR8GSsk2K.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,613,24479,,,55,390,0,59,71,0,284,185.60.216.19,,577,value,
8,har_a0,2019-12-08T20:58:40.822+02:00,GET,https://facebook.com/security/hsts-pixel.gif,HTTP/1.1,506,0,,200,OK,HTTP/1.1,0,image/gif,,,1365,44,,,0,361,0,99,0,0,299,185.60.216.35,,461,,
9,har_a0,2019-12-08T20:58:40.828+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yu/l/0,cross/Q_Qtc1cmjHk.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,612,6953,,,-1,-1,0,60,5,-1,-1,185.60.216.19,,65,value,
