,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,response._error,timings.comment,timings.dns,timings.connect,timings.send,timings.wait,timings.receive,timings.blocked,timings.ssl,serverIPAddress,comment,time,request.queryString.name
0,har_a3,2019-12-17T14:12:52.331+02:00,GET,https://www.facebook.com/MachineLearningIsrael/,HTTP/1.1,896,0,,0,,unknown,0,,,,-1,-1,,No response received,,-1,-1,0,0,0,-1,-1,31.13.92.36,,0,
1,har_a3,2019-12-17T14:12:52.396+02:00,POST,https://edge-chat.facebook.com/mqtt/pull?region=lla&sid=4067128852348927&action=send,HTTP/1.1,835,348,,0,,unknown,0,,,,-1,-1,,No response received,,-1,-1,0,0,0,-1,-1,31.13.92.10,,0,value
