,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.receive,timings.connect,timings.blocked,timings.wait,timings.dns,timings.send,timings.ssl,serverIPAddress,comment,time,request.queryString.name,response._error
20,facebook,2019-10-08T16:47:49.282+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iV7J4/yb/l/he_IL/CuIN-hfxi4f.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,46984,,,22,-1,-1,126,-1,0,-1,31.13.92.14,,149,value,
21,facebook,2019-10-08T16:47:49.282+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iKo94/yd/l/he_IL/K4kWuIajIRI.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,13966,,,12,-1,-1,114,-1,0,-1,31.13.92.14,,127,value,
22,facebook,2019-10-08T16:47:49.282+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/AVbt3QIdW-m.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,16571,,,11,-1,-1,114,-1,0,-1,31.13.92.14,,127,value,
23,facebook,2019-10-08T16:47:49.283+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yN/r/06CIkL91CFL.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,8183,,,6,-1,-1,120,-1,0,-1,31.13.92.14,,127,value,
24,facebook,2019-10-08T16:47:49.283+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iPY24/ys/l/he_IL/MOsw72LED37.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,65677,,,110,-1,-1,98,-1,0,-1,31.13.92.14,,210,value,
25,facebook,2019-10-08T16:47:49.398+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ioCg4/yk/l/he_IL/PF7x0GyKa-W.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,142844,,,109,-1,-1,112,-1,0,-1,31.13.92.14,,222,value,
26,facebook,2019-10-08T16:47:49.414+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ixyo4/y3/l/he_IL/jugMn1Z8HH5.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,38860,,,34,-1,-1,100,-1,0,-1,31.13.92.14,,134,value,
27,facebook,2019-10-08T16:47:49.414+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ibNQ4/yU/l/he_IL/hToT5-LTBQI.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,149039,,,106,-1,-1,112,-1,0,-1,31.13.92.14,,219,value,
28,facebook,2019-10-08T16:47:49.439+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yz/r/v4WgC_pJT9B.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,2375,,,1,-1,-1,132,-1,0,-1,31.13.92.14,,133,value,
29,facebook,2019-10-08T16:47:49.444+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1354,55,,,0,-1,-1,142,-1,0,-1,31.13.92.36,,143,,
30,facebook,2019-10-08T16:47:49.500+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iuJQ4/yb/l/he_IL/WiAHD4y9-0L.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,9881,,,3,-1,-1,123,-1,0,-1,31.13.92.14,,127,value,
31,facebook,2019-10-08T16:47:49.553+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y7/r/n8J09kaIuqi.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,5711,,,3,-1,-1,101,-1,0,-1,31.13.92.14,,106,value,
32,facebook,2019-10-08T16:47:49.614+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1354,55,,,0,-1,-1,148,-1,0,-1,31.13.92.36,,149,,
33,facebook,2019-10-08T16:47:49.672+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/gif,,,519,43,,,0,-1,-1,110,-1,0,-1,31.13.92.14,,111,,
34,facebook,2019-10-08T16:47:52.127+03:00,GET,https://fbsbx.com/captcha/recaptcha/iframe/?referer=https%3A%2F%2Fwww.facebook.com&compact=0,HTTP/1.1,586,0,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1219,44045,,,99,2453,0,259,0,0,2405,31.13.92.36,,2814,value,
35,facebook,2019-10-08T16:47:52.408+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/y7/l/0,cross/GpEMsEYd5bN.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,534,131,,,0,-1,-1,99,-1,0,-1,31.13.92.14,,100,value,
36,facebook,2019-10-08T16:47:52.408+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yA/l/0,cross/3SwmnDAAzzC.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,581,36688,,,84,-1,-1,99,-1,0,-1,31.13.92.14,,185,value,
37,facebook,2019-10-08T16:47:52.410+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yv/l/0,cross/Y0WQvwq6sLY.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,581,19296,,,19,-1,-1,92,-1,0,-1,31.13.92.14,,111,value,
38,facebook,2019-10-08T16:47:52.428+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yA/r/RE9sbanJiK5.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,80583,,,51,-1,-1,116,-1,0,-1,31.13.92.14,,168,value,
39,facebook,2019-10-08T16:47:52.440+03:00,GET,https://cx.atdmt.com/?f=AYw_dsWigCuOEqBt9KODcaqmyyfW49uAPSQFTo3mOz2bACZ_TM_7G-uRIrSIoyhM0rwSbrEIGTX7yPgd4aDDKN7W&c=203617090&v=1&l=2,HTTP/1.1,509,0,,200,OK,HTTP/1.1,0,image/gif,,,538,42,,,0,2622,0,155,30,1,2604,31.13.92.2,,2810,value,
40,facebook,2019-10-08T16:47:53.855+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3if384/yf/l/he_IL/XsCCfAW0XcM.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,7317,,,6,-1,-1,103,-1,0,-1,31.13.92.14,,110,value,
41,facebook,2019-10-08T16:47:53.865+03:00,GET,https://www.google.com/recaptcha/api.js,HTTP/1.1,423,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,465,,,7,1460,0,99,0,0,1430,172.217.18.4,,1568,,
42,facebook,2019-10-08T16:47:53.905+03:00,GET,https://facebook.com/security/hsts-pixel.gif,HTTP/1.1,490,0,,200,OK,HTTP/1.1,0,image/gif,,,1333,48,,,0,5240,0,123,24,0,5208,31.13.92.36,,5389,,
43,facebook,2019-10-08T16:47:54.162+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iKo94/yd/l/he_IL/K4kWuIajIRI.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,13966,,,15,-1,-1,103,-1,0,-1,31.13.92.14,,118,value,
44,facebook,2019-10-08T16:47:54.163+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yI/r/OJpt53iffhD.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,698,,,2,-1,-1,102,-1,0,-1,31.13.92.14,,105,value,
45,facebook,2019-10-08T16:47:54.164+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iRGa4/yy/l/he_IL/Tm7pOcGUOJE.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,34889,,,41,-1,-1,114,-1,0,-1,31.13.92.14,,156,value,
46,facebook,2019-10-08T16:47:54.165+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iG1l4/yT/l/he_IL/-qqmNZNEdNz.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,60318,,,125,-1,-1,107,-1,1,-1,31.13.92.14,,233,value,
47,facebook,2019-10-08T16:47:54.166+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yb/r/xPQp8ix7SAq.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,116166,,,182,168,0,123,0,0,142,31.13.92.14,,474,value,
48,facebook,2019-10-08T16:47:54.166+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iqx84/yv/l/he_IL/0t3jLr4PPfg.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,136441,,,193,161,0,128,0,0,128,31.13.92.14,,483,value,
49,facebook,2019-10-08T16:47:54.270+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ixyo4/y3/l/he_IL/jugMn1Z8HH5.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,38860,,,100,-1,-1,108,-1,0,-1,31.13.92.14,,209,value,
50,facebook,2019-10-08T16:47:57.093+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/recaptcha__en.js,HTTP/1.1,468,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,94031,,,133,3016,0,108,0,0,2987,172.217.22.35,,3258,,
51,facebook,2019-10-08T16:47:57.360+03:00,GET,https://www.google.com/recaptcha/api2/anchor?ar=1&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&co=aHR0cHM6Ly9mYnNieC5jb206NDQz&hl=en&v=Zy-zVXWdnDW6AUZkKlojAKGe&size=normal&cb=4t4vx9k2ujio,HTTP/1.1,722,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,9837,,,25,-1,-1,115,-1,0,-1,172.217.18.4,,141,value,
52,facebook,2019-10-08T16:47:57.513+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/styles__ltr.css,HTTP/1.1,575,0,,200,OK,HTTP/1.1,0,text/css,,,508,91705,,,60,-1,-1,87,-1,0,-1,172.217.22.35,,148,,
53,facebook,2019-10-08T16:47:57.650+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/recaptcha__en.js,HTTP/1.1,561,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,94031,,,192,147,0,82,0,0,118,172.217.22.35,,423,,
54,facebook,2019-10-08T16:47:57.803+03:00,POST,https://www.facebook.com/ajax/bz,HTTP/1.1,590,2855,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1309,0,,,0,-1,-1,137,-1,0,-1,31.13.92.36,,139,,
55,facebook,2019-10-08T16:47:57.974+03:00,GET,https://www.google.com/js/bg/SYFE8HXf9-G0ubHoDgAksvOZrafCUQzClDxzbSmfkZk.js,HTTP/1.1,553,0,,200,OK,HTTP/1.1,0,text/javascript,,,513,5306,,,4,-1,-1,97,-1,0,-1,172.217.18.4,,102,,
56,facebook,2019-10-08T16:47:58.089+03:00,GET,https://www.google.com/recaptcha/api2/bframe?hl=en&v=Zy-zVXWdnDW6AUZkKlojAKGe&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&cb=5mlcp8mz0c61,HTTP/1.1,673,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,1123,,,0,-1,-1,107,-1,0,-1,172.217.18.4,,108,value,
57,facebook,2019-10-08T16:47:58.124+03:00,GET,https://www.google.com/recaptcha/api2/webworker.js?hl=en&v=Zy-zVXWdnDW6AUZkKlojAKGe,HTTP/1.1,565,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,112,,,0,146,0,102,0,0,107,172.217.18.4,,250,value,
58,facebook,2019-10-08T16:47:58.246+03:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=CSSFade&__user=0&__a=1&__dyn=7xe6FomK36Q5E5ObGexe8BWo5O12wAxu13wqovzEdEc8uw9-3K4o5K0Y8hwem0nCq1ewcG0KEswDwb61nwlU-cw5MKdwnU1oU881FU2YxW&__csr=&__req=2&__be=1&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001267097&__s=yzwfh7%3A01z3ii%3Ap80dw5&__hsi=6745433005053463265-0&__spin_r=1001267097&__spin_b=trunk&__spin_t=1570543508,HTTP/1.1,825,0,,0,,unknown,0,,,,-1,-1,,,0,-1,-1,0,-1,0,-1,31.13.92.36,,0,value,No response received
59,facebook,2019-10-08T16:47:58.253+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/recaptcha__en.js,HTTP/1.1,459,0,,0,,unknown,0,,,,-1,-1,,,0,-1,-1,0,-1,0,-1,172.217.22.35,,0,,No response received
