,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.send,timings.wait,timings.ssl,timings.dns,timings.connect,timings.receive,timings.blocked,serverIPAddress,comment,time,request.queryString.name,response._error
15,facebook,2019-10-08T18:35:56.493+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yR/r/MIuDhEQuQsY.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,522,17094,,,1,91,127,0,162,32,0,31.13.92.14,,287,,
16,facebook,2019-10-08T18:35:56.551+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iG1l4/yT/l/he_IL/-qqmNZNEdNz.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,60318,,,0,100,-1,-1,-1,84,-1,31.13.92.14,,185,value,
17,facebook,2019-10-08T18:35:56.551+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iRGa4/yy/l/he_IL/Tm7pOcGUOJE.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,34889,,,0,110,-1,-1,-1,22,-1,31.13.92.14,,133,value,
18,facebook,2019-10-08T18:35:56.552+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yb/r/xPQp8ix7SAq.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,116166,,,0,112,-1,-1,-1,125,-1,31.13.92.14,,238,value,
19,facebook,2019-10-08T18:35:56.554+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iqx84/yv/l/he_IL/0t3jLr4PPfg.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,136441,,,0,102,-1,-1,-1,128,-1,31.13.92.14,,231,value,
20,facebook,2019-10-08T18:35:57.030+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iV7J4/yb/l/he_IL/CuIN-hfxi4f.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,46984,,,0,102,-1,-1,-1,36,-1,31.13.92.14,,139,value,
21,facebook,2019-10-08T18:35:57.031+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/AVbt3QIdW-m.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,16571,,,0,107,-1,-1,-1,21,-1,31.13.92.14,,129,value,
22,facebook,2019-10-08T18:35:57.031+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yN/r/06CIkL91CFL.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,8183,,,0,96,-1,-1,-1,17,-1,31.13.92.14,,114,value,
23,facebook,2019-10-08T18:35:57.032+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iPY24/ys/l/he_IL/MOsw72LED37.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,65677,,,0,95,-1,-1,-1,112,-1,31.13.92.14,,209,value,
24,facebook,2019-10-08T18:35:57.034+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3if384/yf/l/he_IL/XsCCfAW0XcM.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,7317,,,0,124,-1,-1,-1,0,-1,31.13.92.14,,125,value,
25,facebook,2019-10-08T18:35:57.056+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iKo94/yd/l/he_IL/K4kWuIajIRI.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,13966,,,0,110,-1,-1,-1,6,-1,31.13.92.14,,117,value,
26,facebook,2019-10-08T18:35:57.065+03:00,GET,https://facebook.com/security/hsts-pixel.gif,HTTP/1.1,490,0,,200,OK,HTTP/1.1,0,image/gif,,,1333,48,,,0,127,773,0,805,1,0,31.13.92.36,,934,,
27,facebook,2019-10-08T18:35:57.185+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ioCg4/yk/l/he_IL/PF7x0GyKa-W.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,142844,,,0,89,-1,-1,-1,97,-1,31.13.92.14,,187,value,
28,facebook,2019-10-08T18:35:57.185+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ixyo4/y3/l/he_IL/jugMn1Z8HH5.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,38860,,,0,97,-1,-1,-1,25,-1,31.13.92.14,,123,value,
29,facebook,2019-10-08T18:35:57.185+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ibNQ4/yU/l/he_IL/hToT5-LTBQI.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,149039,,,0,98,-1,-1,-1,181,-1,31.13.92.14,,280,value,
30,facebook,2019-10-08T18:35:57.186+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yz/r/v4WgC_pJT9B.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,2375,,,0,94,-1,-1,-1,2,-1,31.13.92.14,,96,value,
31,facebook,2019-10-08T18:35:57.186+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iuJQ4/yb/l/he_IL/WiAHD4y9-0L.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,9881,,,0,90,-1,-1,-1,6,-1,31.13.92.14,,98,value,
32,facebook,2019-10-08T18:35:57.207+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1354,55,,,0,139,-1,-1,-1,0,-1,31.13.92.36,,140,,
33,facebook,2019-10-08T18:35:57.247+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y7/r/n8J09kaIuqi.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,5711,,,0,100,-1,-1,-1,2,-1,31.13.92.14,,104,value,
34,facebook,2019-10-08T18:35:57.372+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1354,55,,,0,125,-1,-1,-1,0,-1,31.13.92.36,,127,,
35,facebook,2019-10-08T18:35:57.429+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/gif,,,519,43,,,1,98,-1,-1,-1,0,-1,31.13.92.14,,100,,
36,facebook,2019-10-08T18:35:59.331+03:00,GET,https://cx.atdmt.com/?f=AYx3MAti2CStm43bjhj0ta0JaX8InIDJyaNt9dxsunJVeSTnCGhtg8JDm0wi81amTudWnoZ7Cukse6qRLgdF4y5b&c=1083072390&v=1&l=2,HTTP/1.1,510,0,,200,OK,HTTP/1.1,0,image/gif,,,539,42,,,0,138,1623,28,1654,0,0,31.13.92.2,,1822,value,
37,facebook,2019-10-08T18:36:01.311+03:00,GET,https://fbsbx.com/captcha/recaptcha/iframe/?referer=https%3A%2F%2Fwww.facebook.com&compact=0,HTTP/1.1,586,0,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1219,44050,,,0,644,3634,0,3665,64,0,31.13.92.36,,4375,value,
38,facebook,2019-10-08T18:36:02.005+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yv/l/0,cross/Y0WQvwq6sLY.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,581,19296,,,0,133,-1,-1,-1,1,-1,31.13.92.14,,135,value,
39,facebook,2019-10-08T18:36:02.005+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/y7/l/0,cross/GpEMsEYd5bN.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,534,131,,,0,105,-1,-1,-1,3,-1,31.13.92.14,,109,value,
40,facebook,2019-10-08T18:36:02.005+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yA/l/0,cross/3SwmnDAAzzC.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,581,36688,,,2,99,-1,-1,-1,73,-1,31.13.92.14,,174,value,
41,facebook,2019-10-08T18:36:02.006+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yA/r/RE9sbanJiK5.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,80583,,,1,104,183,0,216,129,0,31.13.92.14,,451,value,
42,facebook,2019-10-08T18:36:02.852+03:00,GET,https://www.google.com/recaptcha/api.js,HTTP/1.1,423,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,465,,,0,106,807,1,845,7,0,172.217.18.4,,960,,
43,facebook,2019-10-08T18:36:03.085+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iKo94/yd/l/he_IL/K4kWuIajIRI.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,13966,,,0,101,-1,-1,-1,12,-1,31.13.92.14,,115,value,
44,facebook,2019-10-08T18:36:03.086+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yI/r/OJpt53iffhD.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,698,,,0,99,-1,-1,-1,0,-1,31.13.92.14,,100,value,
45,facebook,2019-10-08T18:36:03.086+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iRGa4/yy/l/he_IL/Tm7pOcGUOJE.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,34889,,,0,122,-1,-1,-1,12,-1,31.13.92.14,,135,value,
46,facebook,2019-10-08T18:36:03.087+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iG1l4/yT/l/he_IL/-qqmNZNEdNz.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,60318,,,1,105,-1,-1,-1,110,-1,31.13.92.14,,217,value,
47,facebook,2019-10-08T18:36:03.189+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yb/r/xPQp8ix7SAq.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,116166,,,0,89,-1,-1,-1,95,-1,31.13.92.14,,186,value,
48,facebook,2019-10-08T18:36:03.203+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iqx84/yv/l/he_IL/0t3jLr4PPfg.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,136441,,,0,113,-1,-1,-1,101,-1,31.13.92.14,,215,value,
49,facebook,2019-10-08T18:36:03.228+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ixyo4/y3/l/he_IL/jugMn1Z8HH5.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,38860,,,0,101,-1,-1,-1,30,-1,31.13.92.14,,132,value,
50,facebook,2019-10-08T18:36:05.602+03:00,POST,https://www.facebook.com/ajax/bz,HTTP/1.1,590,2851,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1309,0,,,1,129,-1,-1,-1,0,-1,31.13.92.36,,132,,
51,facebook,2019-10-08T18:36:06.427+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/recaptcha__en.js,HTTP/1.1,468,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,94031,,,0,94,3369,1,3429,134,0,172.217.22.35,,3659,,
52,facebook,2019-10-08T18:36:06.682+03:00,GET,https://www.google.com/recaptcha/api2/anchor?ar=1&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&co=aHR0cHM6Ly9mYnNieC5jb206NDQz&hl=en&v=Zy-zVXWdnDW6AUZkKlojAKGe&size=normal&cb=cerhvp9ntxns,HTTP/1.1,722,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,9619,,,0,129,-1,-1,-1,17,-1,172.217.18.4,,147,value,
53,facebook,2019-10-08T18:36:06.840+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/styles__ltr.css,HTTP/1.1,575,0,,200,OK,HTTP/1.1,0,text/css,,,508,91705,,,0,88,-1,-1,-1,41,-1,172.217.22.35,,131,,
54,facebook,2019-10-08T18:36:06.976+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/recaptcha__en.js,HTTP/1.1,561,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,94031,,,0,94,-1,-1,-1,56,-1,172.217.22.35,,152,,
55,facebook,2019-10-08T18:36:07.162+03:00,GET,https://www.google.com/js/bg/SYFE8HXf9-G0ubHoDgAksvOZrafCUQzClDxzbSmfkZk.js,HTTP/1.1,553,0,,200,OK,HTTP/1.1,0,text/javascript,,,513,5306,,,0,96,-1,-1,-1,5,-1,172.217.18.4,,102,,
56,facebook,2019-10-08T18:36:07.267+03:00,GET,https://www.google.com/recaptcha/api2/bframe?hl=en&v=Zy-zVXWdnDW6AUZkKlojAKGe&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&cb=j77gky9mmhw8,HTTP/1.1,673,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,1124,,,0,95,-1,-1,-1,1,-1,172.217.18.4,,97,value,
57,facebook,2019-10-08T18:36:07.316+03:00,GET,https://www.google.com/recaptcha/api2/webworker.js?hl=en&v=Zy-zVXWdnDW6AUZkKlojAKGe,HTTP/1.1,565,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,112,,,0,104,111,0,150,0,0,172.217.18.4,,256,value,
58,facebook,2019-10-08T18:36:07.418+03:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=CSSFade&__user=0&__a=1&__dyn=7xe6FomK36Q5E5ObGexe8BWo5O12wAxu13wqovzEdEc8uw9-3K4o5K0Y8hwem0nCq1ewcG0KEswDwb61nwlU-cw5MKdwnU1oU881FU2YxW&__csr=&__req=2&__be=1&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001267097&__s=4lukxb%3Atxitlo%3Aa81gnq&__hsi=6745460854372221864-0&__spin_r=1001267097&__spin_b=trunk&__spin_t=1570549992,HTTP/1.1,825,0,,0,,unknown,0,,,,-1,-1,,,0,0,-1,-1,-1,0,-1,31.13.92.36,,0,value,No response received
59,facebook,2019-10-08T18:36:07.438+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/recaptcha__en.js,HTTP/1.1,459,0,,0,,unknown,0,,,,-1,-1,,,0,0,-1,-1,-1,0,-1,172.217.22.35,,0,,No response received
