,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.ssl,timings.dns,timings.send,timings.wait,timings.connect,timings.receive,timings.blocked,serverIPAddress,comment,time,request.queryString.name,response._error
10,facebook,2019-10-12T15:41:09.108+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yb/r/GsNJNwuI-UM.gif,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/gif,,,520,522,,,215,0,0,109,242,1,0,31.13.92.14,,354,,
11,facebook,2019-10-12T15:41:09.222+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yw/r/l-suYkrVcIw.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,522,80064,,,-1,-1,0,94,-1,136,-1,31.13.92.14,,232,,
12,facebook,2019-10-12T15:41:09.270+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y8/r/xPbeceSA7aR.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,522,15503,,,-1,-1,0,98,-1,6,-1,31.13.92.14,,106,,
13,facebook,2019-10-12T15:41:09.283+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yl/r/O6NksE4uoLC.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,521,1163,,,135,0,0,98,153,1,0,31.13.92.14,,253,,
14,facebook,2019-10-12T15:41:09.304+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yb/r/2JUW_O4RBU4.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,522,18256,,,144,0,1,125,173,32,0,31.13.92.14,,332,,
15,facebook,2019-10-12T15:41:09.354+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iRGa4/yj/l/he_IL/rUEIxrCQsXH.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,99932,,,-1,-1,0,116,-1,58,-1,31.13.92.14,,175,value,
16,facebook,2019-10-12T15:41:09.354+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iDFL4/yQ/l/he_IL/PFlPHti78iz.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,162900,,,-1,-1,0,112,-1,173,-1,31.13.92.14,,287,value,
17,facebook,2019-10-12T15:41:09.354+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y8/r/U9kTI_CTBJa.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,52388,,,-1,-1,0,106,-1,105,-1,31.13.92.14,,212,value,
18,facebook,2019-10-12T15:41:09.355+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yy/r/U5Lp1skxk7H.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,30471,,,-1,-1,0,106,-1,52,-1,31.13.92.14,,159,value,
19,facebook,2019-10-12T15:41:10.489+03:00,GET,https://facebook.com/security/hsts-pixel.gif,HTTP/1.1,490,0,,200,OK,HTTP/1.1,0,image/gif,,,1333,48,,,1382,0,1,160,1408,0,0,31.13.92.36,,1571,,
20,facebook,2019-10-12T15:41:10.512+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iKo94/y9/l/he_IL/zCZaTXa6EOH.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,23546,,,-1,-1,0,113,-1,53,-1,31.13.92.14,,167,value,
21,facebook,2019-10-12T15:41:10.512+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yV/r/lWODIWSCqaV.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,2484,,,-1,-1,0,113,-1,4,-1,31.13.92.14,,118,value,
22,facebook,2019-10-12T15:41:10.515+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yA/r/dG4JY8oc_ui.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,5790,,,-1,-1,0,138,-1,1,-1,31.13.92.14,,140,value,
23,facebook,2019-10-12T15:41:10.515+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ix5D4/yN/l/he_IL/Qj-pXyTfl25.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,35437,,,-1,-1,0,96,-1,51,-1,31.13.92.14,,148,value,
24,facebook,2019-10-12T15:41:10.515+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i-z24/yT/l/he_IL/TezzCtIAcN7.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,27565,,,-1,-1,0,142,-1,21,-1,31.13.92.14,,164,value,
25,facebook,2019-10-12T15:41:10.516+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3if384/yO/l/he_IL/4sZ44L7Ayqz.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,11459,,,-1,-1,0,142,-1,0,-1,31.13.92.14,,143,value,
26,facebook,2019-10-12T15:41:10.671+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iLU_4/y3/l/he_IL/5LgeP3eN4h8.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,191563,,,-1,-1,0,92,-1,111,-1,31.13.92.14,,204,value,
27,facebook,2019-10-12T15:41:10.671+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iO1G4/yq/l/he_IL/Pvo9-g3hWm_.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,6217,,,-1,-1,0,115,-1,4,-1,31.13.92.14,,120,value,
28,facebook,2019-10-12T15:41:10.671+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iqty4/yG/l/he_IL/C-b9gMT4F4V.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,34199,,,-1,-1,0,123,-1,62,-1,31.13.92.14,,186,value,
29,facebook,2019-10-12T15:41:10.671+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iop94/yk/l/he_IL/5NG-09tAv6E.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,14310,,,-1,-1,0,109,-1,6,-1,31.13.92.14,,116,value,
30,facebook,2019-10-12T15:41:10.671+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iI6R4/yn/l/he_IL/O5xuJMnk1s2.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,31918,,,-1,-1,0,115,-1,12,-1,31.13.92.14,,128,value,
31,facebook,2019-10-12T15:41:10.687+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iV7J4/yG/l/he_IL/ODcLV4MNLuC.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,45898,,,-1,-1,0,127,-1,76,-1,31.13.92.14,,204,value,
32,facebook,2019-10-12T15:41:10.755+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1354,55,,,-1,-1,0,132,-1,0,-1,31.13.92.36,,134,,
33,facebook,2019-10-12T15:41:10.806+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yP/r/y2iOX7W8OzI.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,5302,,,-1,-1,0,94,-1,3,-1,31.13.92.14,,98,value,
34,facebook,2019-10-12T15:41:10.808+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yL/r/rsk-4_J6Np9.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,2394,,,-1,-1,0,95,-1,2,-1,31.13.92.14,,97,value,
35,facebook,2019-10-12T15:41:10.819+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iuJQ4/yR/l/he_IL/FIqOd-kqWWn.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,10981,,,-1,-1,0,91,-1,4,-1,31.13.92.14,,96,value,
36,facebook,2019-10-12T15:41:10.874+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yi/r/ayJdS1pEn1C.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,3571,,,-1,-1,0,91,-1,1,-1,31.13.92.14,,93,value,
37,facebook,2019-10-12T15:41:10.898+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1354,55,,,-1,-1,0,129,-1,0,-1,31.13.92.36,,130,,
38,facebook,2019-10-12T15:41:11.059+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/gif,,,519,43,,,-1,-1,0,109,-1,0,-1,31.13.92.14,,110,,
39,facebook,2019-10-12T15:41:13.550+03:00,GET,https://fbsbx.com/captcha/recaptcha/iframe/?referer=https%3A%2F%2Fwww.facebook.com&compact=0,HTTP/1.1,586,0,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1219,44517,,,2393,0,0,208,2428,140,0,31.13.92.36,,2779,value,
40,facebook,2019-10-12T15:41:13.790+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/y7/l/0,cross/GpEMsEYd5bN.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,534,131,,,-1,-1,0,117,-1,0,-1,31.13.92.14,,118,value,
41,facebook,2019-10-12T15:41:13.791+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/y4/l/0,cross/V27Eh7Ae0G5.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,581,12847,,,-1,-1,1,110,-1,7,-1,31.13.92.14,,118,value,
42,facebook,2019-10-12T15:41:13.792+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yZ/r/sPuijSQIjpP.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,80884,,,-1,-1,0,116,-1,55,-1,31.13.92.14,,172,value,
43,facebook,2019-10-12T15:41:15.867+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/y2/l/0,cross/h79YO-15mYX.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,581,39382,,,-1,-1,0,115,-1,15,-1,31.13.92.14,,131,value,
44,facebook,2019-10-12T15:41:15.914+03:00,GET,https://cx.atdmt.com/?f=AYx42DJd73BXZ-6EWEESHvFVWDurlC-FT480iKH8NfkRWOvD71heAb0hJsH4NlcPkUnEqxJmuTOdzCRWTlGMbgUv&c=1241108092&v=1&l=2,HTTP/1.1,510,0,,200,OK,HTTP/1.1,0,image/gif,,,537,42,,,4725,32,0,138,4751,0,0,31.13.92.2,,4924,value,
45,facebook,2019-10-12T15:41:16.770+03:00,GET,https://www.google.com/recaptcha/api.js,HTTP/1.1,423,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,465,,,2953,0,0,124,2989,1,0,172.217.18.4,,3117,,
46,facebook,2019-10-12T15:41:17.031+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yP/r/xySBihMJacJ.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,2466,,,-1,-1,0,110,-1,2,-1,31.13.92.14,,113,value,
47,facebook,2019-10-12T15:41:17.031+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iRGa4/yG/l/he_IL/C2rdfnuuzwM.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,99772,,,-1,-1,0,110,-1,70,-1,31.13.92.14,,181,value,
48,facebook,2019-10-12T15:41:17.032+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iKo94/yN/l/he_IL/12qn2khst7s.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,23448,,,-1,-1,1,100,-1,45,-1,31.13.92.14,,146,value,
49,facebook,2019-10-12T15:41:17.032+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yu/r/wnLfF7HhDR3.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,52324,,,144,0,0,125,167,103,0,31.13.92.14,,397,value,
50,facebook,2019-10-12T15:41:17.033+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iDFL4/yV/l/he_IL/YCq2rMVAOEr.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,162809,,,-1,-1,0,123,-1,140,-1,31.13.92.14,,264,value,
51,facebook,2019-10-12T15:41:17.033+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iO1G4/yw/l/he_IL/-eqlaODzE8I.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,6217,,,142,0,0,118,163,5,0,31.13.92.14,,288,value,
52,facebook,2019-10-12T15:41:19.139+03:00,POST,https://www.facebook.com/ajax/bz,HTTP/1.1,590,3094,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1309,0,,,-1,-1,1,144,-1,0,-1,31.13.92.36,,146,,
53,facebook,2019-10-12T15:41:21.270+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,468,0,,200,OK,HTTP/1.1,0,text/javascript,,,515,92207,,,4321,1,0,100,4352,145,0,172.217.22.35,,4600,,
54,facebook,2019-10-12T15:41:21.567+03:00,GET,https://www.google.com/recaptcha/api2/anchor?ar=1&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&co=aHR0cHM6Ly9mYnNieC5jb206NDQz&hl=en&v=xw1jR43fRSpRG88iDviKn3qM&size=normal&cb=jjqcy0md6ljb,HTTP/1.1,722,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,9492,,,-1,-1,0,120,-1,28,-1,172.217.18.4,,149,value,
55,facebook,2019-10-12T15:41:21.724+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/styles__ltr.css,HTTP/1.1,575,0,,200,OK,HTTP/1.1,0,text/css,,,507,91705,,,-1,-1,0,88,-1,50,-1,172.217.22.35,,139,,
56,facebook,2019-10-12T15:41:21.870+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,561,0,,200,OK,HTTP/1.1,0,text/javascript,,,515,92207,,,113,0,0,93,144,156,0,172.217.22.35,,395,,
57,facebook,2019-10-12T15:41:22.157+03:00,GET,https://www.google.com/js/bg/46uvcNDEDiaE4mcemndHLMTFQXltTX9IRY9oY07I4l8.js,HTTP/1.1,553,0,,200,OK,HTTP/1.1,0,text/javascript,,,513,5384,,,-1,-1,0,99,-1,4,-1,172.217.18.4,,105,,
58,facebook,2019-10-12T15:41:22.265+03:00,GET,https://www.google.com/recaptcha/api2/bframe?hl=en&v=xw1jR43fRSpRG88iDviKn3qM&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&cb=91929hsu6i6g,HTTP/1.1,673,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,1121,,,-1,-1,0,99,-1,3,-1,172.217.18.4,,102,value,
59,facebook,2019-10-12T15:41:22.308+03:00,GET,https://www.google.com/recaptcha/api2/webworker.js?hl=en&v=xw1jR43fRSpRG88iDviKn3qM,HTTP/1.1,565,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,112,,,110,0,0,93,148,0,0,172.217.18.4,,243,value,
60,facebook,2019-10-12T15:41:22.381+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/styles__ltr.css,HTTP/1.1,526,0,,200,OK,HTTP/1.1,0,text/css,,,507,91705,,,-1,-1,0,81,-1,43,-1,172.217.22.35,,126,,
61,facebook,2019-10-12T15:41:22.425+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,459,0,,200,OK,HTTP/1.1,0,text/javascript,,,515,92207,,,-1,-1,0,95,-1,41,-1,172.217.22.35,,137,,
62,facebook,2019-10-12T15:41:22.563+03:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=CSSFade&__user=0&__a=1&__dyn=7xe6FomK36Q5E5ObGexe8BWo5O12wAxu13wqovzEdEc8uw9-3K4o5K0Y8hwem0nCq1ewcG0KEswDwb61nwlU-cw5MKdwnU1oU881FU2YxW&__csr=&__req=2&__be=1&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001288592&__s=5o2gcw%3Acw7ufz%3Amgao6d&__hsi=6746900186139529296-0&__spin_r=1001288592&__spin_b=trunk&__spin_t=1570885113,HTTP/1.1,825,0,,0,,unknown,0,,,,-1,-1,,,-1,-1,0,0,-1,0,-1,31.13.92.36,,0,value,No response received
