,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.connect,timings.receive,timings.blocked,timings.dns,timings.send,timings.wait,timings.ssl,serverIPAddress,comment,time,request.queryString.name,response._error
10,facebook,2019-10-08T19:54:54.695+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yi/r/OBaVg52wtTZ.png,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/png,,,522,42565,,,249,73,0,0,1,101,226,31.13.92.14,,425,,
11,facebook,2019-10-08T19:54:54.703+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yb/r/GsNJNwuI-UM.gif,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/gif,,,520,522,,,228,2,0,0,0,94,194,31.13.92.14,,326,,
12,facebook,2019-10-08T19:54:54.809+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yi/r/2tvAYrYMCo_.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,523,106343,,,-1,133,-1,-1,0,88,-1,31.13.92.14,,222,,
13,facebook,2019-10-08T19:54:54.875+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y0/r/sYjVk3a2G-V.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,522,14105,,,-1,7,-1,-1,0,99,-1,31.13.92.14,,108,,
14,facebook,2019-10-08T19:54:54.931+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yR/r/MIuDhEQuQsY.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,522,17094,,,150,39,0,0,1,89,129,31.13.92.14,,281,,
15,facebook,2019-10-08T19:54:54.931+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yl/r/O6NksE4uoLC.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,521,1163,,,150,1,0,0,0,88,122,31.13.92.14,,241,,
16,facebook,2019-10-08T19:54:55.015+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yb/r/xPQp8ix7SAq.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,116166,,,-1,86,-1,-1,0,99,-1,31.13.92.14,,187,value,
17,facebook,2019-10-08T19:54:55.016+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iRGa4/yy/l/he_IL/Tm7pOcGUOJE.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,34889,,,-1,81,-1,-1,0,103,-1,31.13.92.14,,185,value,
18,facebook,2019-10-08T19:54:55.020+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iqx84/yJ/l/he_IL/4LiLi7s2lA_.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,136464,,,-1,180,-1,-1,0,104,-1,31.13.92.14,,284,value,
19,facebook,2019-10-08T19:54:55.020+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iG1l4/yT/l/he_IL/-qqmNZNEdNz.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,60318,,,-1,114,-1,-1,0,111,-1,31.13.92.14,,226,value,
20,facebook,2019-10-08T19:54:56.092+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iV7J4/yb/l/he_IL/CuIN-hfxi4f.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,46984,,,-1,44,-1,-1,0,102,-1,31.13.92.14,,146,value,
21,facebook,2019-10-08T19:54:56.094+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iKo94/yd/l/he_IL/K4kWuIajIRI.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,13966,,,-1,30,-1,-1,0,100,-1,31.13.92.14,,131,value,
22,facebook,2019-10-08T19:54:56.094+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/AVbt3QIdW-m.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,16571,,,-1,0,-1,-1,0,133,-1,31.13.92.14,,134,value,
23,facebook,2019-10-08T19:54:56.095+03:00,GET,https://facebook.com/security/hsts-pixel.gif,HTTP/1.1,490,0,,200,OK,HTTP/1.1,0,image/gif,,,1333,48,,,1322,3,0,33,0,146,1292,31.13.92.36,,1506,,
24,facebook,2019-10-08T19:54:56.097+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yN/r/06CIkL91CFL.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,8183,,,-1,51,-1,-1,0,91,-1,31.13.92.14,,143,value,
25,facebook,2019-10-08T19:54:56.098+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iPY24/ys/l/he_IL/MOsw72LED37.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,65677,,,-1,78,-1,-1,0,122,-1,31.13.92.14,,201,value,
26,facebook,2019-10-08T19:54:56.100+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3if384/yf/l/he_IL/XsCCfAW0XcM.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,7317,,,-1,1,-1,-1,0,117,-1,31.13.92.14,,119,value,
27,facebook,2019-10-08T19:54:56.250+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ixyo4/y3/l/he_IL/jugMn1Z8HH5.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,38860,,,-1,28,-1,-1,0,107,-1,31.13.92.14,,136,value,
28,facebook,2019-10-08T19:54:56.250+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ibNQ4/yU/l/he_IL/hToT5-LTBQI.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,149039,,,-1,95,-1,-1,0,96,-1,31.13.92.14,,192,value,
29,facebook,2019-10-08T19:54:56.251+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ioCg4/yk/l/he_IL/PF7x0GyKa-W.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,142844,,,-1,165,-1,-1,0,120,-1,31.13.92.14,,286,value,
30,facebook,2019-10-08T19:54:56.251+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yz/r/v4WgC_pJT9B.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,2375,,,-1,2,-1,-1,0,112,-1,31.13.92.14,,115,value,
31,facebook,2019-10-08T19:54:56.261+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iuJQ4/yb/l/he_IL/WiAHD4y9-0L.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,9881,,,-1,7,-1,-1,0,119,-1,31.13.92.14,,127,value,
32,facebook,2019-10-08T19:54:56.277+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1354,55,,,-1,1,-1,-1,0,145,-1,31.13.92.36,,147,,
33,facebook,2019-10-08T19:54:56.305+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y7/r/n8J09kaIuqi.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,5711,,,-1,4,-1,-1,0,91,-1,31.13.92.14,,96,value,
34,facebook,2019-10-08T19:54:56.445+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1354,55,,,-1,0,-1,-1,0,131,-1,31.13.92.36,,133,,
35,facebook,2019-10-08T19:54:56.497+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/gif,,,519,43,,,-1,0,-1,-1,0,103,-1,31.13.92.14,,104,,
36,facebook,2019-10-08T19:54:59.600+03:00,GET,https://cx.atdmt.com/?f=AYw3a1m_sEvUb12fSsDZK4czvOKr26hX0oYkuSUTvDxT2PgqB6IKtrW8YQaDQ9KPQPE7V4q5ggmrcvKhV5Ae5iwM&c=1988096163&v=1&l=2,HTTP/1.1,510,0,,200,OK,HTTP/1.1,0,image/gif,,,539,42,,,2869,0,0,39,0,144,2843,31.13.92.2,,3054,value,
37,facebook,2019-10-08T19:55:00.053+03:00,GET,https://fbsbx.com/captcha/recaptcha/iframe/?referer=https%3A%2F%2Fwww.facebook.com&compact=0,HTTP/1.1,586,0,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1219,43939,,,3332,123,0,31,0,227,3304,31.13.92.36,,3716,value,
38,facebook,2019-10-08T19:55:00.319+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yA/l/0,cross/3SwmnDAAzzC.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,581,36688,,,-1,9,-1,-1,1,114,-1,31.13.92.14,,125,value,
39,facebook,2019-10-08T19:55:00.319+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yv/l/0,cross/Y0WQvwq6sLY.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,581,19296,,,-1,52,-1,-1,0,106,-1,31.13.92.14,,159,value,
40,facebook,2019-10-08T19:55:00.319+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yA/r/RE9sbanJiK5.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,80583,,,141,150,0,0,0,96,118,31.13.92.14,,389,value,
41,facebook,2019-10-08T19:55:00.324+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/y7/l/0,cross/GpEMsEYd5bN.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,534,131,,,-1,1,-1,-1,0,96,-1,31.13.92.14,,98,value,
42,facebook,2019-10-08T19:55:02.260+03:00,GET,https://www.google.com/recaptcha/api.js,HTTP/1.1,423,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,465,,,1937,2,0,4,0,99,1903,216.58.205.228,,2044,,
43,facebook,2019-10-08T19:55:02.486+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iKo94/yd/l/he_IL/K4kWuIajIRI.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,13966,,,-1,11,-1,-1,0,101,-1,31.13.92.14,,113,value,
44,facebook,2019-10-08T19:55:02.487+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yI/r/OJpt53iffhD.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,698,,,-1,1,-1,-1,0,96,-1,31.13.92.14,,98,value,
45,facebook,2019-10-08T19:55:02.487+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iRGa4/yy/l/he_IL/Tm7pOcGUOJE.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,34889,,,-1,6,-1,-1,1,123,-1,31.13.92.14,,131,value,
46,facebook,2019-10-08T19:55:02.488+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iG1l4/yT/l/he_IL/-qqmNZNEdNz.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,60318,,,-1,21,-1,-1,1,96,-1,31.13.92.14,,118,value,
47,facebook,2019-10-08T19:55:02.488+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yb/r/xPQp8ix7SAq.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,116166,,,171,141,0,0,1,113,137,31.13.92.14,,427,value,
48,facebook,2019-10-08T19:55:02.590+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iqx84/yJ/l/he_IL/4LiLi7s2lA_.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,136464,,,-1,148,-1,-1,0,108,-1,31.13.92.14,,257,value,
49,facebook,2019-10-08T19:55:02.610+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ixyo4/y3/l/he_IL/jugMn1Z8HH5.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,38860,,,-1,14,-1,-1,0,100,-1,31.13.92.14,,115,value,
50,facebook,2019-10-08T19:55:04.618+03:00,POST,https://www.facebook.com/ajax/bz,HTTP/1.1,590,4726,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1309,0,,,-1,0,-1,-1,1,132,-1,31.13.92.36,,134,,
51,facebook,2019-10-08T19:55:05.077+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/recaptcha__en.js,HTTP/1.1,468,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,94031,,,2691,121,0,1,0,90,2660,172.217.22.35,,2905,,
52,facebook,2019-10-08T19:55:05.323+03:00,GET,https://www.google.com/recaptcha/api2/anchor?ar=1&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&co=aHR0cHM6Ly9mYnNieC5jb206NDQz&hl=en&v=Zy-zVXWdnDW6AUZkKlojAKGe&size=normal&cb=cinq4ismtvoa,HTTP/1.1,722,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,10580,,,-1,23,-1,-1,0,121,-1,216.58.205.228,,145,value,
53,facebook,2019-10-08T19:55:05.480+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/styles__ltr.css,HTTP/1.1,575,0,,200,OK,HTTP/1.1,0,text/css,,,508,91705,,,-1,54,-1,-1,0,86,-1,172.217.22.35,,141,,
54,facebook,2019-10-08T19:55:05.627+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/recaptcha__en.js,HTTP/1.1,561,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,94031,,,143,157,0,0,0,84,110,172.217.22.35,,386,,
55,facebook,2019-10-08T19:55:05.910+03:00,GET,https://www.google.com/js/bg/SYFE8HXf9-G0ubHoDgAksvOZrafCUQzClDxzbSmfkZk.js,HTTP/1.1,553,0,,200,OK,HTTP/1.1,0,text/javascript,,,513,5306,,,-1,4,-1,-1,0,91,-1,216.58.205.228,,96,,
56,facebook,2019-10-08T19:55:06.009+03:00,GET,https://www.google.com/recaptcha/api2/bframe?hl=en&v=Zy-zVXWdnDW6AUZkKlojAKGe&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&cb=2n5e3n45hxzv,HTTP/1.1,673,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,1122,,,-1,3,-1,-1,0,92,-1,216.58.205.228,,96,value,
57,facebook,2019-10-08T19:55:06.054+03:00,GET,https://www.google.com/recaptcha/api2/webworker.js?hl=en&v=Zy-zVXWdnDW6AUZkKlojAKGe,HTTP/1.1,565,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,112,,,140,0,0,0,0,91,108,216.58.205.228,,233,value,
58,facebook,2019-10-08T19:55:06.154+03:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=CSSFade&__user=0&__a=1&__dyn=7xe6FomK36Q5E5mWyWzEjy9uC1swgE98nwgU6C7UW3q327E2vwXx61rwf24o3Bw5VCwjE3awbG789U2NwlU5ufz81sbzo5-0me220qu0L8uw&__csr=&__req=2&__be=1&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001267363&__s=cc2fdo%3Aj6u7zk%3Au1psrc&__hsi=6745481206710011549-0&__spin_r=1001267363&__spin_b=trunk&__spin_t=1570554731,HTTP/1.1,827,0,,0,,unknown,0,,,,-1,-1,,,-1,0,-1,-1,0,0,-1,31.13.92.36,,0,value,No response received
59,facebook,2019-10-08T19:55:06.168+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/recaptcha__en.js,HTTP/1.1,459,0,,0,,unknown,0,,,,-1,-1,,,-1,0,-1,-1,0,0,-1,172.217.22.35,,0,,No response received
