,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.connect,timings.receive,timings.blocked,timings.dns,timings.ssl,timings.send,timings.wait,serverIPAddress,comment,time,request.queryString.name
0,,2019-10-12T16:06:04.371+03:00,GET,http://ww7.good-v-evil.com/,HTTP/1.1,429,0,,200,OK,HTTP/1.1,0,text/html;charset=UTF-8,,,402,4028,,,53,18,0,2,-1,3,290,199.59.242.152,,369,
1,,2019-10-12T16:06:04.794+03:00,GET,http://ww7.good-v-evil.com/px.gif?ch=1&rn=5.026817816385086,HTTP/1.1,390,0,,200,OK,HTTP/1.1,0,image/gif,,,235,42,,,-1,6,-1,-1,-1,3,170,199.59.242.152,,179,value
2,,2019-10-12T16:06:04.796+03:00,GET,http://www.google.com/adsense/domains/caf.js,HTTP/1.1,334,0,,200,OK,HTTP/1.1,0,text/javascript;charset=UTF-8,,,375,56272,,,27,116,0,0,-1,1,160,172.217.18.4,,306,
3,,2019-10-12T16:06:04.796+03:00,GET,http://ww7.good-v-evil.com/px.gif?ch=2&rn=5.026817816385086,HTTP/1.1,390,0,,200,OK,HTTP/1.1,0,image/gif,,,235,42,,,31,0,0,2,-1,0,268,199.59.242.152,,304,value
