,comment,pageref,request.bodySize,request.comment,request.headersSize,request.httpVersion,request.method,request.url,response.bodySize,response.comment,response.content.comment,response.content.mimeType,response.content.size,response.headersSize,response.httpVersion,response.redirectURL,response.status,response.statusText,serverIPAddress,startedDateTime,time,timings.blocked,timings.comment,timings.connect,timings.dns,timings.receive,timings.send,timings.ssl,timings.wait
0,,,0,,423,HTTP/1.1,GET,http://beesbeesbees.com/,494,,,text/html,0,240,HTTP/1.1,,200,OK,217.70.184.38,2019-10-06T16:10:51.650+03:00,306,0,,50,113,12,7,-1,122
1,,,0,,476,HTTP/1.1,GET,http://www.maxistentialism.com/bees,317,,,text/html;charset=iso-8859-1,0,278,HTTP/1.1,http://www.maxistentialism.com/bees/,301,Moved Permanently,66.147.242.186,2019-10-06T16:10:52.059+03:00,741,0,,38,63,2,5,-1,631
2,,,0,,477,HTTP/1.1,GET,http://www.maxistentialism.com/bees/,352,,,text/html,0,269,HTTP/1.1,,200,OK,66.147.242.186,2019-10-06T16:10:52.803+03:00,275,-1,,-1,-1,7,5,-1,262
3,,,0,,368,HTTP/1.1,GET,http://www.maxistentialism.com/bees/style.css,47,,,text/css,0,268,HTTP/1.1,,200,OK,66.147.242.186,2019-10-06T16:10:53.107+03:00,269,-1,,-1,-1,4,0,-1,264
4,,,0,,393,HTTP/1.1,GET,http://www.maxistentialism.com/bees/oprahbees.gif,4822619,,,image/gif,0,365,HTTP/1.1,,200,OK,66.147.242.186,2019-10-06T16:10:53.117+03:00,2894,0,,28,2,2430,2,-1,430
