,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.blocked,timings.connect,timings.receive,timings.dns,timings.send,timings.ssl,timings.wait,serverIPAddress,comment,time,request.queryString.name
12,,2019-10-08T16:45:17.684+03:00,GET,https://www.youtube.com/yts/jsbin/desktop_polymer_v2-vflY-et8S/desktop_polymer_v2.js,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,text/javascript,,,568,723946,,,-1,-1,558,-1,0,-1,97,172.217.22.78,,656,
13,,2019-10-08T16:45:19.351+03:00,GET,https://fonts.gstatic.com/s/roboto/v18/KFOmCnqEu92Fr1Mu4mxK.woff2,HTTP/1.1,411,0,,200,OK,HTTP/1.1,0,font/woff2,,,520,15344,,,0,1178,21,0,0,1120,106,172.217.16.131,,1307,
14,,2019-10-08T16:45:19.481+03:00,GET,https://fonts.gstatic.com/s/roboto/v18/KFOlCnqEu92Fr1MmEU9fBBc4.woff2,HTTP/1.1,415,0,,200,OK,HTTP/1.1,0,font/woff2,,,518,15552,,,-1,-1,5,-1,0,-1,109,172.217.16.131,,115,
15,,2019-10-08T16:45:19.622+03:00,GET,https://yt3.ggpht.com/EFIgSVkffnumk8Bns1y0rABC1IXwSnzbPymgnLjiL-Dq69-9jM17Bvsk_po20OiBqPhI4Tqr=s88-c-k-c0xffffffff-no-nd-rj,HTTP/1.1,475,0,,200,OK,HTTP/1.1,0,image/jpeg,,,594,1294,,,0,1458,0,0,0,1400,98,216.58.207.65,,1558,
16,,2019-10-08T16:45:19.670+03:00,GET,https://yt3.ggpht.com/NT4l8fEwROekQhZesLUnvt5wOVz3ybUoGBES_k6I96_lbNSKN5M_VXb6kYEf_Q7T0hj9Um7qeg=s88-c-k-c0xffffffff-no-nd-rj,HTTP/1.1,477,0,,200,OK,HTTP/1.1,0,image/jpeg,,,594,1793,,,0,2368,1,0,1,2334,87,216.58.207.65,,2459,
17,,2019-10-08T16:45:19.670+03:00,GET,https://yt3.ggpht.com/hrzkEEgLQhkyBw3AGBKYzVpPQOeAUrO2c2P27Mr-cjXPE2763LhCKzwsE07IDh8y2BGaycFD2YI=s88-c-k-c0xffffffff-no-nd-rj,HTTP/1.1,478,0,,200,OK,HTTP/1.1,0,image/jpeg,,,594,1391,,,0,1490,0,0,1,1429,87,216.58.207.65,,1580,
18,,2019-10-08T16:45:19.682+03:00,GET,https://yt3.ggpht.com/8_oN5lO7Zt19TY89MM798c20zEeJcwsK9zvvPHd3ivCH8MS_49LC9uqPutjA8MM5nEC7_a5Z=s88-c-k-c0xffffffff-no-nd-rj,HTTP/1.1,475,0,,200,OK,HTTP/1.1,0,image/jpeg,,,595,1523,,,0,1516,0,0,0,1453,90,216.58.207.65,,1609,
19,,2019-10-08T16:45:19.690+03:00,GET,https://yt3.ggpht.com/5HkUAx2SOolanKFGX7Au5O84m4XbzvjpxXowcw2EYjbZmUObb_MzjZiiSDfy3z9ImpC0PCuZIB_dlPnEqQ=s88-c-k-c0xffffffff-no-nd-rj,HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,image/jpeg,,,585,1307,,,0,1519,0,0,0,1460,87,216.58.207.65,,1608,
20,,2019-10-08T16:45:19.731+03:00,GET,https://yt3.ggpht.com/Bsc6zy16yU2e0JaJauPHnUWa2yPUoxlav9jaoh6dfpIMXyyEkZx9zUjyJoPeijrjVt6FcHXAsw=s88-c-k-c0xffffffff-no-nd-rj,HTTP/1.1,477,0,,200,OK,HTTP/1.1,0,image/jpeg,,,594,1394,,,-1,-1,0,-1,0,-1,90,216.58.207.65,,91,
21,,2019-10-08T16:45:19.731+03:00,GET,https://www.youtube.com/yts/cssbin/www-main-desktop-watch-page-skeleton-webp-vflQ9GNSj.css,HTTP/1.1,504,0,,200,OK,HTTP/1.1,0,text/css,,,561,1040,,,-1,-1,0,-1,0,-1,91,172.217.22.78,,91,
22,,2019-10-08T16:45:19.763+03:00,GET,https://yt3.ggpht.com/gOnKa357mu2i-gRLjoit6B8D17HNvkLkFj-i84rFcNqbfDbCeViCz0D5sXKZeyE8ZA521M0ZyQ=s88-c-k-c0xffffffff-no-nd-rj,HTTP/1.1,477,0,,200,OK,HTTP/1.1,0,image/jpeg,,,594,1276,,,-1,-1,0,-1,0,-1,91,216.58.207.65,,93,
23,,2019-10-08T16:45:20.875+03:00,GET,https://www.gstatic.com/youtube/img/promos/growth/f0accb1c85c9c18464c137e8fbc7e2ba0106a204abfccb7abb7f46fc95055aa7_2560x520.jpeg,HTTP/1.1,480,0,,200,OK,HTTP/1.1,0,image/jpeg,,,479,217292,,,0,1213,215,20,0,1184,110,172.217.22.35,,1561,
24,,2019-10-08T16:45:21.466+03:00,GET,https://i.ytimg.com/generate_204,HTTP/1.1,348,0,,204,No Content,HTTP/1.1,0,,,,211,0,,,0,1692,0,0,0,1654,99,172.217.23.150,,1793,
25,,2019-10-08T16:45:21.468+03:00,GET,https://i.ytimg.com/vi/YG9A7UGBlQo/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLDksrN13rcQcZcRAJ-AmSfySGgkpQ,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,443,7346,,,0,1788,2,0,1,1767,108,172.217.23.150,,1900,value
26,,2019-10-08T16:45:21.468+03:00,GET,https://i.ytimg.com/vi/1dBsJl6gqS4/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLAH4soO-2JG4DPVbAD0RNHX4brXAg,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,453,6650,,,0,1800,2,0,1,1764,98,172.217.23.150,,1902,value
27,,2019-10-08T16:45:21.486+03:00,GET,https://i.ytimg.com/vi/yEKFKtrRZYM/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLAgkb1Qil4fzSEKIVLqkU9t13jsIQ,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,453,3516,,,0,1703,1,0,0,1682,87,172.217.23.150,,1793,value
28,,2019-10-08T16:45:21.527+03:00,GET,https://i.ytimg.com/vi/Geyg_F5pfHE/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLBpLouShMeE3vf_lKuSiw97p5gRtg,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,453,7070,,,0,4267,2,0,0,4226,100,172.217.23.150,,4372,value
29,,2019-10-08T16:45:21.558+03:00,GET,https://i.ytimg.com/vi/sCJh9YcrL3k/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLBZbhpJj04TCkUjgprTRmQwH00X_Q,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,453,8856,,,-1,-1,4,-1,0,-1,82,172.217.23.150,,86,value
30,,2019-10-08T16:45:21.574+03:00,GET,https://i.ytimg.com/vi/INrqmhd4dYA/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLDxsmW0pbX7Q7TMFJMf9R8euNlmxg,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,452,9626,,,-1,-1,6,-1,0,-1,93,172.217.23.150,,100,value
31,,2019-10-08T16:45:21.574+03:00,GET,https://i.ytimg.com/vi/MEEJOZkmIxU/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLD0N40HkwdlbaYeM9-hpVWTDZE_xw,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,452,6942,,,-1,-1,5,-1,0,-1,84,172.217.23.150,,90,value
32,,2019-10-08T16:45:21.590+03:00,GET,https://i.ytimg.com/vi/syUWgOH-tss/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLAUUcSQ2ti1qTlCV5iMvGsmEvUuvQ,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,452,7916,,,-1,-1,9,-1,0,-1,88,172.217.23.150,,98,value
33,,2019-10-08T16:45:21.643+03:00,GET,https://i.ytimg.com/vi/kI4dUyuvPTk/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLAYcRcaB3u4ATwpQQyFTun2Jj1DDA,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,443,8278,,,-1,-1,20,-1,0,-1,89,172.217.23.150,,110,value
34,,2019-10-08T16:45:21.659+03:00,GET,https://i.ytimg.com/vi/xbgp5lxub4c/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLA0JPs5gHphDcRcRKnwa9cobFFzBA,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,453,10536,,,-1,-1,17,-1,0,-1,100,172.217.23.150,,118,value
35,,2019-10-08T16:45:21.659+03:00,GET,https://i.ytimg.com/vi/vrEXmO5yJIc/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLD7ZrJOSqxpUeRgmxGs4Tu1NFyuhQ,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,453,9312,,,0,138,4,0,0,108,110,172.217.23.150,,253,value
36,,2019-10-08T16:45:21.674+03:00,GET,https://i.ytimg.com/vi/cOEidvE0-t0/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLCZ0tiwXhF6nYxjM72lLRkMUTPv5Q,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,455,11868,,,-1,-1,9,-1,0,-1,98,172.217.23.150,,108,value
37,,2019-10-08T16:45:21.674+03:00,GET,https://i.ytimg.com/vi/Q07j5AGWKGs/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLBVIzOm5krPtZu77oYMAE4Z5uoNyw,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,453,8778,,,-1,-1,14,-1,0,-1,93,172.217.23.150,,108,value
38,,2019-10-08T16:45:21.690+03:00,GET,https://i.ytimg.com/vi/RVvte5BzfQU/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLDtJaCsitCfuj1KxkbDmn4BvCpaYA,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,452,8190,,,-1,-1,8,-1,0,-1,95,172.217.23.150,,103,value
39,,2019-10-08T16:45:21.759+03:00,GET,https://i.ytimg.com/vi/66Ck_5SePZg/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLCeMAaM2jGqkMYWHXrTSp8qi_L0qQ,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,451,7724,,,-1,-1,7,-1,0,-1,105,172.217.23.150,,113,value
40,,2019-10-08T16:45:21.790+03:00,GET,https://i.ytimg.com/vi/kXJa2kJZ998/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLCvska79lnfK6KiD5U7wriwfZ3AdQ,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,451,8604,,,-1,-1,20,-1,0,-1,83,172.217.23.150,,105,value
41,,2019-10-08T16:45:24.616+03:00,GET,https://fonts.googleapis.com/css?family=YT%20Sans%3A300%2C500%2C700,HTTP/1.1,398,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,657,405,,,0,7319,1,27,0,7300,100,216.58.207.42,,7449,value
42,,2019-10-08T16:45:25.005+03:00,GET,"https://fonts.googleapis.com/css?family=Roboto:400,300,300italic,400italic,500,500italic,700,700italic",HTTP/1.1,433,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,657,881,,,-1,-1,0,-1,0,-1,104,216.58.207.42,,105,value
43,,2019-10-08T16:45:25.114+03:00,GET,"https://fonts.googleapis.com/css?family=Roboto+Mono:400,700",HTTP/1.1,390,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,657,552,,,-1,-1,0,-1,0,-1,95,216.58.207.42,,96,value
44,,2019-10-08T16:45:25.840+03:00,POST,https://www.youtube.com/service_ajax?name=feedbackEndpoint,HTTP/1.1,1129,725,,200,OK,HTTP/1.1,0,application/json; charset=UTF-8,,,532,546,,,-1,-1,0,-1,0,-1,163,172.217.22.78,,164,value
45,,2019-10-08T16:45:25.884+03:00,GET,https://fonts.gstatic.com/s/roboto/v20/KFOlCnqEu92Fr1MmEU9fBBc4.woff2,HTTP/1.1,493,0,,200,OK,HTTP/1.1,0,font/woff2,,,520,15872,,,0,149,51,0,0,112,86,172.217.16.131,,288,
46,,2019-10-08T16:45:26.001+03:00,GET,https://www.youtube.com/yts/cssbin/player-vfl6f6Hy0/www-player-webp.css,HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css,,,562,41442,,,-1,-1,20,-1,0,-1,94,172.217.22.78,,115,
47,,2019-10-08T16:45:26.024+03:00,GET,https://fonts.gstatic.com/s/roboto/v20/KFOlCnqEu92Fr1MmWUlfBBc4.woff2,HTTP/1.1,493,0,,200,OK,HTTP/1.1,0,font/woff2,,,519,15816,,,-1,-1,23,-1,0,-1,96,172.217.16.131,,120,
48,,2019-10-08T16:45:26.087+03:00,GET,https://www.youtube.com/sw.js,HTTP/1.1,487,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,504,2708,,,-1,-1,1,-1,0,-1,131,172.217.22.78,,133,
49,,2019-10-08T16:45:26.136+03:00,GET,https://yt3.ggpht.com/auA_6k4yC7XZEZpH-EucOizt0m3XZdK2d0MYtXeIQeKoJJiGfB9c5TMYV6yWoPOrrciRiEtmiLQ=s88-c-k-c0x00ffffff-no-rj,HTTP/1.1,475,0,,200,OK,HTTP/1.1,0,image/jpeg,,,594,5754,,,-1,-1,0,-1,0,-1,85,216.58.207.65,,86,
50,,2019-10-08T16:45:27.189+03:00,GET,https://fonts.gstatic.com/s/ytsans/v8/46kqlb3ta3zqoJU2dbvnb0Jg0g.woff2,HTTP/1.1,459,0,,200,OK,HTTP/1.1,0,font/woff2,,,520,17792,,,-1,-1,24,-1,0,-1,103,172.217.16.131,,128,
51,,2019-10-08T16:45:27.263+03:00,GET,"https://www.youtube.com/csi_204?v=2&s=youtube&action=home&yt_sts=n&yt_lt=cold&tcrc=583&tcrt=342.581298828125&pc=1&is_nav=1&csn=_5acXeb8I9L6gQf-1qb4DA&p=HTTP/1.1&t=tcp&yt_vis=1&rc=&psc=1&yt_fn=what_to_watch&c=WEB&cver=2.20191006.08.00&yt_li=0&GetHome_rid=0x82511774dc2b0135&st=739&vpst=0&rt=rsbe_dph.2163,rsae_dph.2647,lpcs.2648,lpcf.2649,csl.2663,bs.9253,ai.9264,gcc.9287,nc_pj.9287,rsbe_dpj.9288,rses_dpj.9471,cr_s.9564,cr_c.10005,rsef_dpj.10022,rsae_dpj.10028,ac.10028,apr.10028,chps.10028,nd.10184,pda.10208,pdc.10075,pdr.10082,chls.10083,lps.10087,srt.1746,fpt.9313,nreqs.1552,nress.1746,nrese.4026,ntcps.44,ntcpe.1552,nstcps.620,wffs.2680,wffe.4136,rsf_sj.1776,rse_sj.2196,hgcr.10179,pdl.10183,bcp.10265,afl.10346,adl.10346,cpt.10377,gle.10472,gpe.10483,cmi.11549,vptl.10413,vpl.10413,ol.10413,aft.10413,ps.11768",HTTP/1.1,1252,0,,204,No Content,HTTP/1.1,0,text/html; charset=utf-8,,,476,0,,,-1,-1,0,-1,0,-1,136,172.217.22.78,,137,value
52,,2019-10-08T16:45:27.288+03:00,GET,https://accounts.google.com/ServiceLogin?passive=true&service=youtube&uilel=3&hl=en&continue=https%3A%2F%2Fwww.youtube.com%2Fsignin%3Faction_handle_signin%3Dtrue%26app%3Ddesktop%26next%3D%252Fsignin_passive%26feature%3Dpassive%26hl%3Den,HTTP/1.1,705,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,1118,22865,,,0,2507,75,29,0,2479,159,172.217.22.77,,2773,value
53,,2019-10-08T16:45:27.292+03:00,GET,https://i.ytimg.com/vi/Geyg_F5pfHE/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLBpLouShMeE3vf_lKuSiw97p5gRtg,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,453,7070,,,-1,-1,5,-1,0,-1,80,172.217.23.150,,86,value
54,,2019-10-08T16:45:27.292+03:00,GET,https://i.ytimg.com/vi/sCJh9YcrL3k/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLBZbhpJj04TCkUjgprTRmQwH00X_Q,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,453,8856,,,-1,-1,13,-1,0,-1,85,172.217.23.150,,99,value
55,,2019-10-08T16:45:27.334+03:00,GET,https://i.ytimg.com/vi/vrEXmO5yJIc/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLD7ZrJOSqxpUeRgmxGs4Tu1NFyuhQ,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,453,9312,,,-1,-1,3,-1,0,-1,102,172.217.23.150,,106,value
56,,2019-10-08T16:45:27.384+03:00,GET,https://i.ytimg.com/vi/cOEidvE0-t0/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLCZ0tiwXhF6nYxjM72lLRkMUTPv5Q,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,455,11868,,,-1,-1,18,-1,0,-1,86,172.217.23.150,,104,value
57,,2019-10-08T16:45:27.494+03:00,GET,https://www.youtube.com/yts/jsbin/player_ias-vflLF-qe_/en_US/base.js,HTTP/1.1,467,0,,200,OK,HTTP/1.1,0,text/javascript,,,567,393173,,,-1,-1,295,-1,0,-1,103,172.217.22.78,,399,
58,,2019-10-08T16:45:27.495+03:00,GET,https://yt3.ggpht.com/AiBbkGqJwulKFZ93f3QCGX4iivFoarH8jdKy9-1tmJ0cCoLBrEVTubz3UFDbmNXaQnx1JwUWTdk=s88-c-k-c0x00ffffff-no-rj,HTTP/1.1,475,0,,200,OK,HTTP/1.1,0,image/jpeg,,,595,4415,,,-1,-1,8,-1,0,-1,94,216.58.207.65,,103,
59,,2019-10-08T16:45:27.497+03:00,GET,https://www.gstatic.com/youtube/img/promos/growth/6614dc67e9c63722286831feead7a985aada5b5df27b2bc933b585b046e3faaf_640x48.png,HTTP/1.1,477,0,,200,OK,HTTP/1.1,0,image/png,,,456,10669,,,-1,-1,7,-1,0,-1,92,172.217.22.35,,100,
60,,2019-10-08T16:45:27.554+03:00,GET,https://i.ytimg.com/vi/Q07j5AGWKGs/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLBVIzOm5krPtZu77oYMAE4Z5uoNyw,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,453,8778,,,-1,-1,13,-1,0,-1,99,172.217.23.150,,113,value
61,,2019-10-08T16:45:27.554+03:00,GET,https://i.ytimg.com/vi/RVvte5BzfQU/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLDtJaCsitCfuj1KxkbDmn4BvCpaYA,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,452,8190,,,-1,-1,12,-1,0,-1,103,172.217.23.150,,116,value
62,,2019-10-08T16:45:27.554+03:00,GET,https://i.ytimg.com/vi/kXJa2kJZ998/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLCvska79lnfK6KiD5U7wriwfZ3AdQ,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,451,8604,,,-1,-1,11,-1,0,-1,104,172.217.23.150,,115,value
63,,2019-10-08T16:45:27.555+03:00,GET,https://i.ytimg.com/vi/66Ck_5SePZg/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLCeMAaM2jGqkMYWHXrTSp8qi_L0qQ,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,451,7724,,,-1,-1,8,-1,0,-1,107,172.217.23.150,,115,value
64,,2019-10-08T16:45:27.623+03:00,GET,https://googleads.g.doubleclick.net/pagead/id,HTTP/1.1,391,0,,302,Found,HTTP/1.1,0,text/html; charset=UTF-8,,https://googleads.g.doubleclick.net/pagead/id?slf_rd=1,1114,0,,,0,2209,4,32,0,2173,138,172.217.22.98,,2386,
65,,2019-10-08T16:45:27.713+03:00,GET,https://i.ytimg.com/vi/INrqmhd4dYA/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLDxsmW0pbX7Q7TMFJMf9R8euNlmxg,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,452,9626,,,-1,-1,9,-1,0,-1,99,172.217.23.150,,108,value
66,,2019-10-08T16:45:27.806+03:00,GET,https://googleads.g.doubleclick.net/pagead/id?slf_rd=1,HTTP/1.1,440,0,,200,OK,HTTP/1.1,0,application/json; charset=UTF-8,,,1282,133,,,-1,-1,1,-1,0,-1,117,172.217.22.98,,118,value
67,,2019-10-08T16:45:27.850+03:00,GET,https://www.google.co.il/pagead/lvz?evtid=ADszL7N3lt8dq7Qfv1V5-_m-eqMD7oD7s8Ax_Ud4weZtnkSQmD475U50Ua2mNqytXxBS4jiiCBI8IGhlEyVyFRnyP6AZBpHOMQ&pg=index&req_ts=1570543359&sigh=ADRnf4Zs9IXR3Nua2an5oACskSTEWEiLvQ,HTTP/1.1,559,0,,200,OK,HTTP/1.1,0,image/gif,,,537,42,,,0,1840,0,18,0,1809,104,216.58.206.3,,1964,value
68,,2019-10-08T16:45:28.154+03:00,GET,https://www.youtube.com/yts/jsbin/player_ias-vflLF-qe_/en_US/remote.js,HTTP/1.1,469,0,,200,OK,HTTP/1.1,0,text/javascript,,,566,30002,,,-1,-1,17,-1,0,-1,109,172.217.22.78,,127,
69,,2019-10-08T16:45:28.155+03:00,GET,https://www.youtube.com/yts/jsbin/player_ias-vflLF-qe_/en_US/miniplayer.js,HTTP/1.1,473,0,,200,OK,HTTP/1.1,0,text/javascript,,,566,2188,,,-1,-1,0,-1,0,-1,103,172.217.22.78,,105,
70,,2019-10-08T16:45:28.905+03:00,POST,https://www.youtube.com/notifications_ajax?action_get_registration_token=1,HTTP/1.1,528,0,,400,Bad Request,HTTP/1.1,0,application/json; charset=UTF-8,,,518,30,,,-1,-1,0,-1,0,-1,229,172.217.22.78,,230,value
71,,2019-10-08T16:45:28.906+03:00,GET,https://i.ytimg.com/vi/xbgp5lxub4c/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLA0JPs5gHphDcRcRKnwa9cobFFzBA,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,453,10536,,,-1,-1,9,-1,0,-1,110,172.217.23.150,,120,value
