,comment,pageref,request.bodySize,request.comment,request.headersSize,request.httpVersion,request.method,request.url,response.bodySize,response.comment,response.content.comment,response.content.mimeType,response.content.size,response.headersSize,response.httpVersion,response.redirectURL,response.status,response.statusText,serverIPAddress,startedDateTime,time,timings.blocked,timings.comment,timings.connect,timings.dns,timings.receive,timings.send,timings.ssl,timings.wait
0,,,0,,423,HTTP/1.1,GET,http://beesbeesbees.com/,494,,,text/html,0,240,HTTP/1.1,,200,OK,217.70.184.38,2019-10-10T19:53:13.543+03:00,351,0,,88,94,20,12,-1,136
1,,,0,,476,HTTP/1.1,GET,http://www.maxistentialism.com/bees,317,,,text/html; charset=iso-8859-1,0,275,HTTP/1.1,http://www.maxistentialism.com/bees/,301,Moved Permanently,66.147.242.186,2019-10-10T19:53:13.957+03:00,895,0,,225,372,8,7,-1,280
2,,,0,,477,HTTP/1.1,GET,http://www.maxistentialism.com/bees/,352,,,text/html,0,269,HTTP/1.1,,200,OK,66.147.242.186,2019-10-10T19:53:14.857+03:00,296,-1,,-1,-1,2,15,-1,278
3,,,0,,368,HTTP/1.1,GET,http://www.maxistentialism.com/bees/style.css,47,,,text/css,0,268,HTTP/1.1,,200,OK,66.147.242.186,2019-10-10T19:53:15.171+03:00,308,-1,,-1,-1,2,1,-1,304
4,,,0,,393,HTTP/1.1,GET,http://www.maxistentialism.com/bees/oprahbees.gif,4822619,,,image/gif,0,365,HTTP/1.1,,200,OK,66.147.242.186,2019-10-10T19:53:15.175+03:00,3815,0,,214,1,3311,3,-1,285
