,comment,pageref,request.bodySize,request.comment,request.headersSize,request.httpVersion,request.method,request.url,response.bodySize,response.comment,response.content.comment,response.content.mimeType,response.content.size,response.headersSize,response.httpVersion,response.redirectURL,response.status,response.statusText,serverIPAddress,startedDateTime,time,timings.blocked,timings.comment,timings.connect,timings.dns,timings.receive,timings.send,timings.ssl,timings.wait
0,,,0,,423,HTTP/1.1,GET,http://beesbeesbees.com/,494,,,text/html,0,240,HTTP/1.1,,200,OK,217.70.184.38,2019-10-06T17:21:29.127+03:00,198,0,,46,7,11,4,-1,128
1,,,0,,476,HTTP/1.1,GET,http://www.maxistentialism.com/bees,317,,,text/html;charset=iso-8859-1,0,274,HTTP/1.1,http://www.maxistentialism.com/bees/,301,Moved Permanently,66.147.242.186,2019-10-06T17:21:29.400+03:00,487,0,,32,1,3,1,-1,448
2,,,0,,477,HTTP/1.1,GET,http://www.maxistentialism.com/bees/,352,,,text/html,0,269,HTTP/1.1,,200,OK,66.147.242.186,2019-10-06T17:21:29.898+03:00,264,-1,,-1,-1,1,2,-1,259
3,,,0,,368,HTTP/1.1,GET,http://www.maxistentialism.com/bees/style.css,47,,,text/css,0,291,HTTP/1.1,,200,OK,66.147.242.186,2019-10-06T17:21:30.194+03:00,41,-1,,-1,-1,1,0,-1,39
4,,,0,,393,HTTP/1.1,GET,http://www.maxistentialism.com/bees/oprahbees.gif,4822619,,,image/gif,0,365,HTTP/1.1,,200,OK,66.147.242.186,2019-10-06T17:21:30.202+03:00,3093,0,,29,1,2612,4,-1,445
