,comment,pageref,request.bodySize,request.comment,request.headersSize,request.httpVersion,request.method,request.queryString.name,request.url,response.bodySize,response.comment,response.content.comment,response.content.mimeType,response.content.size,response.headersSize,response.httpVersion,response.redirectURL,response.status,response.statusText,serverIPAddress,startedDateTime,time,timings.blocked,timings.comment,timings.connect,timings.dns,timings.receive,timings.send,timings.ssl,timings.wait
0,,,0,,467,HTTP/1.1,GET,,https://theuselessweb.com/,2122,,,text/html; charset=UTF-8,0,429,HTTP/1.1,,200,OK,167.99.129.42,2019-10-05T12:13:22.628+03:00,1986,0,,1764,98,3,3,1730,116
1,,,0,,373,HTTP/1.1,GET,,https://theuselessweb.com/css/style.css,1176,,,text/css; charset=UTF-8,0,451,HTTP/1.1,,200,OK,167.99.129.42,2019-10-05T12:13:22.781+03:00,120,-1,,-1,-1,2,1,-1,117
2,,,0,,365,HTTP/1.1,GET,value,https://theuselessweb.com/js/uselessweb.js?v=1,1246,,,application/javascript,0,449,HTTP/1.1,,200,OK,167.99.129.42,2019-10-05T12:13:22.909+03:00,104,-1,,-1,-1,0,0,-1,103
3,,,0,,361,HTTP/1.1,GET,,https://theuselessweb.com/js/libs/utils.js,127,,,application/javascript,0,448,HTTP/1.1,,200,OK,167.99.129.42,2019-10-05T12:13:22.997+03:00,331,0,,191,0,0,23,165,115
4,,,0,,410,HTTP/1.1,GET,,https://www.buymeacoffee.com/assets/img/BMC-btn-logo.svg,2031,,,image/svg+xml,0,669,HTTP/1.1,,200,OK,104.24.109.21,2019-10-05T12:13:23.682+03:00,994,0,,788,96,0,1,765,107
5,,,0,,385,HTTP/1.1,GET,value,https://fonts.googleapis.com/css?family=Josefin+Slab,262,,,text/css; charset=utf-8,0,657,HTTP/1.1,,200,OK,172.217.23.138,2019-10-05T12:13:23.695+03:00,996,0,,857,41,0,1,824,95
6,,,0,,379,HTTP/1.1,GET,value,https://fonts.googleapis.com/css?family=Cookie,235,,,text/css; charset=utf-8,0,657,HTTP/1.1,,200,OK,172.217.23.138,2019-10-05T12:13:23.703+03:00,998,0,,861,37,0,2,826,97
7,,,0,,380,HTTP/1.1,GET,,https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js,36887,,,text/javascript; charset=UTF-8,0,893,HTTP/1.1,,200,OK,216.58.208.34,2019-10-05T12:13:24.371+03:00,1765,0,,1533,41,75,1,1499,114
8,,,0,,477,HTTP/1.1,GET,value,http://www.drivemeinsane.com/cgi-bin/newgetmesgxml2.cgi?instance=1858713948&RANDOM=.0.6937041525853564,0,,,text/html;charset=UTF-8,0,148,HTTP/1.1,,200,OK,50.23.33.202,2019-10-05T12:13:24.454+03:00,229,-1,,-1,-1,0,0,-1,228
9,,,0,,435,HTTP/1.1,GET,,https://fonts.gstatic.com/s/cookie/v11/syky-y18lb0tSbf9kgqS.woff2,14456,,,font/woff2,0,520,HTTP/1.1,,200,OK,172.217.22.3,2019-10-05T12:13:24.685+03:00,847,0,,721,1,6,0,688,116
10,,,0,,454,HTTP/1.1,GET,,https://fonts.gstatic.com/s/josefinslab/v10/lW-5wjwOK3Ps5GSJlNNkMalnqg6v.woff2,37264,,,font/woff2,0,519,HTTP/1.1,,200,OK,172.217.22.3,2019-10-05T12:13:24.685+03:00,898,0,,718,1,68,1,693,108
11,,,0,,402,HTTP/1.1,GET,,https://pagead2.googlesyndication.com/pagead/js/r20191001/r20190131/show_ads_impl.js,87354,,,text/javascript; charset=UTF-8,0,896,HTTP/1.1,,200,OK,216.58.208.34,2019-10-05T12:13:24.797+03:00,203,-1,,-1,-1,94,0,-1,108
