,comment,pageref,request.bodySize,request.comment,request.headersSize,request.httpVersion,request.method,request.url,response.bodySize,response.comment,response.content.comment,response.content.mimeType,response.content.size,response.headersSize,response.httpVersion,response.redirectURL,response.status,response.statusText,serverIPAddress,startedDateTime,time,timings.blocked,timings.comment,timings.connect,timings.dns,timings.receive,timings.send,timings.ssl,timings.wait
0,,,0,,470,HTTP/1.1,GET,https://www.ineedaprompt.com/,14073,,,text/html; charset=utf-8,0,270,HTTP/1.1,,200,OK,192.241.177.50,2019-10-06T15:34:48.876+03:00,3310,0,,2875,187,8,13,2806,226
1,,,0,,376,HTTP/1.1,GET,https://www.ineedaprompt.com/styles.css,5635,,,text/css; charset=UTF-8,0,327,HTTP/1.1,,200,OK,192.241.177.50,2019-10-06T15:34:49.205+03:00,176,-1,,-1,-1,2,1,-1,172
2,,,0,,366,HTTP/1.1,GET,https://www.ineedaprompt.com/ineedaprompt.js,7890,,,application/javascript,0,326,HTTP/1.1,,200,OK,192.241.177.50,2019-10-06T15:34:49.409+03:00,172,-1,,-1,-1,0,1,-1,170
3,,,0,,360,HTTP/1.1,GET,https://www.ineedaprompt.com/script.js,4454,,,application/javascript,0,326,HTTP/1.1,,200,OK,192.241.177.50,2019-10-06T15:34:49.577+03:00,511,0,,337,0,0,3,298,169
