,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.dns,timings.send,timings.wait,timings.ssl,timings.blocked,timings.receive,timings.connect,serverIPAddress,comment,time,request.queryString.name,response._error
14,,2019-10-12T08:24:04.216+03:00,GET,https://fonts.googleapis.com/css?family=Roboto+Condensed:700,HTTP/1.1,389,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,657,477,,,0,0,97,2947,0,2,2969,172.217.23.138,,3069,value,
15,,2019-10-12T08:24:04.563+03:00,GET,http://www.thepetitionsite.com/activist-university/wp-content/uploads/2019/08/catdeclawing-300x185.jpg,HTTP/1.1,399,0,,200,OK,HTTP/1.1,0,image/jpeg,,,256,10592,,,-1,0,419,-1,-1,79,-1,93.184.220.110,,499,,
16,,2019-10-12T08:24:04.565+03:00,GET,https://dingo.care2.com/care2_in_the_news/Billboardlogo.jpg,HTTP/1.1,525,0,,200,OK,HTTP/1.1,0,image/jpeg,,,353,56060,,,-1,0,98,-1,-1,121,-1,93.184.220.187,,220,,
17,,2019-10-12T08:24:04.565+03:00,GET,https://dingo.care2.com/care2_in_the_news/YahooNewslogo.jpg,HTTP/1.1,525,0,,200,OK,HTTP/1.1,0,image/jpeg,,,353,11063,,,-1,1,97,-1,-1,9,-1,93.184.220.187,,109,,
18,,2019-10-12T08:24:04.566+03:00,GET,https://dingo.care2.com/care2_in_the_news/Forbeslogo.jpg,HTTP/1.1,522,0,,200,OK,HTTP/1.1,0,image/jpeg,,,352,8286,,,-1,1,88,-1,-1,9,-1,93.184.220.187,,100,,
19,,2019-10-12T08:24:04.566+03:00,GET,http://www.thepetitionsite.com/activist-university/wp-content/uploads/2019/08/whale-300x185.jpg,HTTP/1.1,392,0,,200,OK,HTTP/1.1,0,image/jpeg,,,256,4868,,,0,0,422,-1,0,97,30,93.184.220.110,,551,,
20,,2019-10-12T08:24:04.567+03:00,GET,http://www.thepetitionsite.com/activist-university/wp-content/uploads/2019/08/carolhirst-300x185.jpg,HTTP/1.1,397,0,,200,OK,HTTP/1.1,0,image/jpeg,,,256,12748,,,0,0,435,-1,0,101,29,93.184.220.110,,566,,
21,,2019-10-12T08:24:04.673+03:00,GET,https://dingo.care2.com/care2_in_the_news/BostonHeraldlogo.jpg,HTTP/1.1,528,0,,200,OK,HTTP/1.1,0,image/jpeg,,,352,9482,,,-1,1,88,-1,-1,6,-1,93.184.220.187,,95,,
22,,2019-10-12T08:24:04.681+03:00,GET,https://dingo.care2.com/care2_in_the_news/heavylogo.jpg,HTTP/1.1,521,0,,200,OK,HTTP/1.1,0,image/jpeg,,,352,4263,,,-1,0,91,-1,-1,2,-1,93.184.220.187,,94,,
23,,2019-10-12T08:24:04.778+03:00,GET,https://dingo.care2.com/assets/img/care2-logo-2018.svg,HTTP/1.1,552,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,295,3133,,,-1,0,84,-1,-1,1,-1,93.184.220.187,,86,,
24,,2019-10-12T08:24:04.783+03:00,GET,https://dingo.care2.com/c2/mobile_spotlight.jpg,HTTP/1.1,550,0,,200,OK,HTTP/1.1,0,image/jpeg,,,340,857397,,,-1,0,660,-1,-1,3948,-1,93.184.220.187,,4610,,
25,,2019-10-12T08:24:04.790+03:00,GET,https://dingo.care2.com/assets/font/care2-icons-2019-05/care2-icons.woff,HTTP/1.1,445,0,,200,OK,HTTP/1.1,0,application/x-font-woff,,,366,13280,,,-1,0,91,-1,-1,9,-1,93.184.220.187,,101,,
26,,2019-10-12T08:24:04.791+03:00,GET,https://dingo.care2.com/care2_in_the_news/cbs-logojpg.jpg,HTTP/1.1,523,0,,200,OK,HTTP/1.1,0,image/jpeg,,,354,73493,,,-1,0,93,-1,-1,55,-1,93.184.220.187,,149,,
27,,2019-10-12T08:24:04.807+03:00,GET,https://dingo.care2.com/c2home/Xiuhtezcatl-Martinez-Earth-Guardians.jpeg,HTTP/1.1,538,0,,200,OK,HTTP/1.1,0,image/jpeg,,,241,40652,,,0,1,93,208,0,75,239,93.184.220.187,,409,,
28,,2019-10-12T08:24:04.870+03:00,GET,https://dingo.care2.com/c2home/Whitney-Clapper-Patagonia.jpeg,HTTP/1.1,527,0,,200,OK,HTTP/1.1,0,image/jpeg,,,241,34237,,,-1,0,83,-1,-1,88,-1,93.184.220.187,,173,,
29,,2019-10-12T08:24:04.898+03:00,GET,https://dingo.care2.com/assets/font/SofiaPro-Light/SofiaProLight-webfont.woff,HTTP/1.1,450,0,,200,OK,HTTP/1.1,0,application/x-font-woff,,,366,23772,,,-1,0,86,-1,-1,13,-1,93.184.220.187,,99,,
30,,2019-10-12T08:24:04.954+03:00,GET,https://dingo.care2.com/c2/ani.png,HTTP/1.1,500,0,,200,OK,HTTP/1.1,0,image/png,,,351,5888,,,-1,0,90,-1,-1,0,-1,93.184.220.187,,91,,
31,,2019-10-12T08:24:04.984+03:00,GET,https://dingo.care2.com/c2/dane.png,HTTP/1.1,501,0,,200,OK,HTTP/1.1,0,image/png,,,351,5909,,,-1,0,111,-1,-1,2,-1,93.184.220.187,,114,,
32,,2019-10-12T08:24:05.003+03:00,GET,https://dingo.care2.com/assets/font/SofiaPro-SemiBold/SofiaProSemiBold-webfont.woff,HTTP/1.1,456,0,,200,OK,HTTP/1.1,0,application/x-font-woff,,,366,25116,,,-1,0,99,-1,-1,16,-1,93.184.220.187,,116,,
33,,2019-10-12T08:24:05.041+03:00,GET,https://dingo.care2.com/assets/img/success_icon.svg,HTTP/1.1,554,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,295,2534,,,0,1,80,236,0,1,267,93.184.220.187,,351,,
34,,2019-10-12T08:24:05.053+03:00,GET,https://dingo.care2.com/c2/care2_vid.m4v,HTTP/1.1,489,0,,206,Partial Content,HTTP/1.1,0,video/mp4,,,282,-1,,,-1,0,644,-1,-1,0,-1,93.184.220.187,,645,,
35,,2019-10-12T08:24:05.427+03:00,POST,https://www.care2.com/servlets/user_login.php,HTTP/1.1,811,156,,200,OK,HTTP/1.1,0,application/json,,,635,218,,,0,0,253,375,0,0,398,8.47.77.87,,654,,
36,,2019-10-12T08:24:05.796+03:00,POST,https://www.care2.com/servlets/petitions/get_sig_counts.php,HTTP/1.1,826,1119,,200,OK,HTTP/1.1,0,application/json,,,573,391,,,0,4,310,405,0,1,437,8.47.77.87,,753,,
37,,2019-10-12T08:24:06.141+03:00,POST,https://www.care2.com/servlets/bunchball.php,HTTP/1.1,809,34,,200,OK,HTTP/1.1,0,application/json,,,322,2,,,0,0,218,404,0,0,432,8.47.77.87,,652,,
38,,2019-10-12T08:24:07.022+03:00,GET,https://platform.twitter.com/widgets.js,HTTP/1.1,353,0,,200,OK,HTTP/1.1,0,application/javascript; charset=utf-8,,,507,28700,,,24,1,89,2174,0,65,2206,93.184.220.66,,2387,,
39,,2019-10-12T08:24:07.241+03:00,GET,https://platform.twitter.com/widgets/widget_iframe.e3a0e1b01ae601b6c9cf798a93ab7e69.html?origin=https%3A%2F%2Fwww.care2.com,HTTP/1.1,590,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,498,5816,,,-1,0,88,-1,-1,3,-1,93.184.220.66,,92,value,
40,,2019-10-12T08:24:07.406+03:00,GET,https://platform.twitter.com/js/button.d941c9a422e2e3faf474b82a1f39e936.js,HTTP/1.1,388,0,,200,OK,HTTP/1.1,0,application/javascript; charset=utf-8,,,511,2296,,,-1,0,101,-1,-1,1,-1,93.184.220.66,,103,,
41,,2019-10-12T08:24:07.553+03:00,GET,https://platform.twitter.com/widgets/follow_button.e3a0e1b01ae601b6c9cf798a93ab7e69.en.html,HTTP/1.1,558,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,499,13673,,,-1,0,91,-1,-1,7,-1,93.184.220.66,,99,,
42,,2019-10-12T08:24:07.868+03:00,GET,https://static.chartbeat.com/js/chartbeat.js,HTTP/1.1,358,0,,200,OK,HTTP/1.1,0,application/x-javascript,,,534,14107,,,25,1,93,2424,0,33,2449,13.226.0.210,,2603,,
43,,2019-10-12T08:24:08.339+03:00,POST,https://logx.optimizely.com/v1/events,HTTP/1.1,441,755,,204,No Content,HTTP/1.1,0,text/plain,,,338,0,,,88,1,168,2669,0,0,2695,3.219.147.110,,2953,,
44,,2019-10-12T08:24:09.530+03:00,GET,https://www.google-analytics.com/analytics.js,HTTP/1.1,359,0,,200,OK,HTTP/1.1,0,text/javascript,,,541,17803,,,23,0,110,4439,0,25,4460,216.58.206.14,,4620,,
45,,2019-10-12T08:24:09.626+03:00,GET,https://a22866392.cdn.optimizely.com/client_storage/a22866392.html,HTTP/1.1,533,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,796,786,,,100,0,183,4692,0,0,4724,23.216.251.21,,5009,,
46,,2019-10-12T08:24:09.691+03:00,GET,https://www.google-analytics.com/collect?v=1&_v=j79&a=989129439&t=pageview&_s=1&dl=https%3A%2F%2Fwww.care2.com%2F&ul=en-us&de=UTF-8&dt=Care2%20is%20the%20world%27s%20largest%20social%20network%20for%20good%2C%20a%20community%20of%20over%2040%20million%20people%20standing%20together%2C%20starting%20petitions%20and%20sharing%20stories%20that%20inspire%20action.&sd=24-bit&sr=800x600&vp=779x600&je=0&_u=IGBAgAAB~&jid=1382524692&gjid=578136470&cid=998045647.1570857850&tid=UA-7779329-1&_gid=1848784784.1570857850&z=2110149567,HTTP/1.1,873,0,,200,OK,HTTP/1.1,0,image/gif,,,479,35,,,-1,0,114,-1,-1,0,-1,216.58.206.14,,115,value,
47,,2019-10-12T08:24:09.770+03:00,GET,https://syndication.twitter.com/settings,HTTP/1.1,489,0,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,595,79,,,60,0,219,2306,0,0,2337,104.244.42.8,,2618,,
48,,2019-10-12T08:24:10.381+03:00,GET,https://www.linkedin.com/pages-extensions/FollowCompany.js?version=0.1.149,HTTP/1.1,388,0,,200,OK,HTTP/1.1,0,application/javascript; charset=utf-8,,,2075,480,,,27,1,205,3353,0,0,3368,108.174.11.65,,3603,value,
49,,2019-10-12T08:24:10.492+03:00,GET,https://syndication.twitter.com/i/jot?l=%7B%22widget_origin%22%3A%22http%3A%2F%2Fwww.care2.com%2F%22%2C%22widget_frame%22%3Afalse%2C%22widget_site_screen_name%22%3A%22Care2%22%2C%22widget_creator_screen_name%22%3A%22Care2%22%2C%22language%22%3A%22en%22%2C%22message%22%3A%22l%3Awithcount%3A%22%2C%22_category_%22%3A%22tfw_client_event%22%2C%22triggered_on%22%3A1570857850486%2C%22dnt%22%3Afalse%2C%22client_version%22%3A%22708eecd%3A1570046592825%22%2C%22format_version%22%3A1%2C%22event_namespace%22%3A%7B%22client%22%3A%22tfw%22%2C%22page%22%3A%22button%22%2C%22section%22%3A%22follow%22%2C%22action%22%3A%22impression%22%7D%7D,HTTP/1.1,998,0,,200,OK,HTTP/1.1,0,image/gif;charset=utf-8,,,635,65,,,-1,0,199,-1,-1,0,-1,104.244.42.8,,200,value,
50,,2019-10-12T08:24:10.619+03:00,GET,https://www.linkedin.com/pages-extensions/FollowCompany?id=27726&counter=right&xdOrigin=https%3A%2F%2Fwww.care2.com&xdChannel=ca99da40-de08-4e94-a9c0-30ce7f28c8fe&xd_origin_host=https%3A%2F%2Fwww.care2.com,HTTP/1.1,941,0,,0,,unknown,0,,,,-1,-1,,,-1,1,0,-1,-1,0,-1,108.174.11.65,,1,value,No response received
51,,2019-10-12T08:24:11.054+03:00,GET,https://stats.g.doubleclick.net/r/collect?t=dc&aip=1&_r=3&v=1&_v=j79&tid=UA-7779329-1&cid=998045647.1570857850&jid=1382524692&gjid=578136470&_gid=1848784784.1570857850&_u=IGBAgAAB~&z=69145320,HTTP/1.1,541,0,,200,OK,HTTP/1.1,0,image/gif,,,539,35,,,4,0,94,1327,0,0,1357,74.125.140.157,,1456,value,
52,,2019-10-12T08:24:11.252+03:00,GET,https://www.linkedin.com/pages-extensions/FollowCompany?id=27726&counter=right&xdOrigin=https%3A%2F%2Fwww.care2.com&xdChannel=ca99da40-de08-4e94-a9c0-30ce7f28c8fe&xd_origin_host=https%3A%2F%2Fwww.care2.com,HTTP/1.1,941,0,,200,OK,HTTP/1.1,0,text/html,,,1467,813,,,0,0,227,594,0,0,612,108.174.11.65,,841,value,
53,,2019-10-12T08:24:11.496+03:00,GET,https://platform.linkedin.com/xdoor/scripts/in.js,HTTP/1.1,715,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,437,55595,,,-1,0,107,-1,-1,69,-1,23.216.244.189,,178,,
54,,2019-10-12T08:24:11.646+03:00,GET,https://connect.facebook.net/en_IL/sdk.js,HTTP/1.1,355,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,804,1781,,,37,0,85,2040,0,1,2064,157.240.1.23,,2189,,
55,,2019-10-12T08:24:11.944+03:00,GET,https://connect.facebook.net/en_US/sdk.js?hash=0a78669977fb1fdb2d791c5f98e07824&ua=modern_es6,HTTP/1.1,435,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,819,59080,,,0,0,87,175,0,100,201,157.240.1.23,,389,value,
56,,2019-10-12T08:24:14.011+03:00,GET,https://ping.chartbeat.net/ping?h=care2.com&p=%2F&u=BnTZYaz3KnVDyFuHj&d=care2.com&g=62058&g0=No%20Section&g1=No%20Author&n=1&f=00001&c=0&x=0&m=0&y=4092&o=779&w=600&j=45&R=1&W=0&I=0&E=0&e=0&r=&b=12405&t=jcXspBE7FE5mEAT_zkFZQDAKGrv&V=116&i=Care2%20is%20the%20world%27s%20largest%20social%20network%20for%20good%2C%20a%20community%20of%20over%2040%20million%20people%20standing&tz=-180&sn=1&sv=LOUrADRTuYLDL8jKnCvB8EbBxZXMa&sd=1&im=066bff73&_,HTTP/1.1,789,0,,200,OK,HTTP/1.1,0,image/gif,,,209,43,,,28,0,158,4491,0,0,4521,52.86.37.154,,4709,value,
57,,2019-10-12T08:24:14.739+03:00,GET,https://staticxx.facebook.com/connect/xd_arbiter.php?version=44,HTTP/1.1,530,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,515,11766,,,43,0,93,2493,0,7,2520,157.240.1.23,,2666,value,
58,,2019-10-12T08:24:14.878+03:00,GET,https://static-exp1.licdn.com/sc/p/com.linkedin.organization-guest-frontend%3Aorganization-guest-frontend-static-content%2B0.1.468/f/%2Forganization-guest-frontend%2Fstylesheets%2Fextensions%2Ffollow-company%2Fhorizontal_en_US.css,HTTP/1.1,742,0,,200,OK,HTTP/1.1,0,text/css,,,765,570,,,80,0,46,3272,0,0,3301,212.55.190.51,,3429,,
59,,2019-10-12T08:24:14.884+03:00,GET,https://static-exp1.licdn.com/sc/p/com.linkedin.organization-guest-frontend%3Aorganization-guest-frontend-static-content%2B0.1.468/f/%2Forganization-guest-frontend%2Fjavascripts%2Fextensions%2Ffollow-state.js,HTTP/1.1,705,0,,200,OK,HTTP/1.1,0,text/javascript,,,773,1356,,,79,0,95,3278,0,0,3308,212.55.190.51,,3484,,
