,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.send,timings.wait,timings.dns,timings.ssl,timings.connect,timings.blocked,timings.receive,serverIPAddress,comment,time,request.queryString.name
0,,2019-09-28T18:56:38.012+03:00,GET,https://apod.nasa.gov/apod/astropix.html,HTTP/1.1,481,0,,200,OK,HTTP/1.1,0,text/html; charset=ISO-8859-1,,,269,3917,,,2,218,47,6005,6182,0,11,129.164.179.22,,6462,
1,,2019-09-28T18:56:38.274+03:00,GET,https://apod.nasa.gov/apod/image/1909/AnalemmaoftheSunGSoponyai.jpg,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,image/jpeg,,,329,573029,,,1,173,-1,-1,-1,-1,10377,129.164.179.22,,10552,
2,,2019-09-28T18:56:39.907+03:00,GET,https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js?agency=NASA,HTTP/1.1,407,0,,200,OK,HTTP/1.1,0,application/javascript,,,593,5054,,,0,95,92,1439,1536,0,0,143.204.214.18,,1726,value
3,,2019-09-28T18:56:42.501+03:00,GET,https://www.google-analytics.com/analytics.js,HTTP/1.1,377,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,17803,,,0,78,0,2368,2443,0,85,172.217.18.14,,2608,
4,,2019-09-28T18:56:42.695+03:00,POST,https://www.google-analytics.com/r/collect,HTTP/1.1,450,595,,200,OK,HTTP/1.1,0,image/gif,,,499,35,,,0,81,-1,-1,-1,-1,2,172.217.18.14,,83,
