,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.dns,timings.ssl,timings.wait,timings.send,timings.blocked,timings.connect,timings.receive,serverIPAddress,comment,time,request.queryString.name
0,,2019-10-12T15:08:32.703+03:00,GET,https://snes.party/,HTTP/1.1,460,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,310,710,,,140,3295,119,2,0,3338,16,45.63.119.229,,3617,
1,,2019-10-12T15:08:32.882+03:00,GET,https://snes.party/kosmi.af6f81542703e47ded54.css,HTTP/1.1,376,0,,200,OK,HTTP/1.1,0,text/css; charset=UTF-8,,,337,511765,,,-1,-1,209,1,-1,-1,290,45.63.119.229,,501,
2,,2019-10-12T15:08:33.098+03:00,GET,https://snes.party/kosmi.af6f81542703e47ded54.js,HTTP/1.1,360,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,351,995512,,,0,167,198,1,0,212,449,45.63.119.229,,860,
3,,2019-10-12T15:08:35.520+03:00,GET,https://fonts.googleapis.com/css?family=Pacifico,HTTP/1.1,374,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,657,416,,,0,2082,117,0,0,2130,0,216.58.207.42,,2250,value
4,,2019-10-12T15:08:35.536+03:00,GET,"https://fonts.googleapis.com/css?family=Lato:400,700,400italic,700italic&subset=latin",HTTP/1.1,411,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,657,423,,,0,2604,111,0,0,2649,2,216.58.207.42,,2764,value
5,,2019-10-12T15:08:36.873+03:00,GET,https://fonts.gstatic.com/s/lato/v16/S6uyw4BMUTPHjx4wXg.woff2,HTTP/1.1,463,0,,200,OK,HTTP/1.1,0,font/woff2,,,518,23484,,,28,956,100,0,0,979,63,172.217.21.227,,1172,
