,comment,pageref,request.bodySize,request.comment,request.headersSize,request.httpVersion,request.method,request.queryString.name,request.url,response.bodySize,response.comment,response.content.comment,response.content.mimeType,response.content.size,response.headersSize,response.httpVersion,response.redirectURL,response.status,response.statusText,serverIPAddress,startedDateTime,time,timings.blocked,timings.comment,timings.connect,timings.dns,timings.receive,timings.send,timings.ssl,timings.wait
0,,,0,,466,HTTP/1.1,GET,,https://www.flixster.com/,22684,,,text/html; charset=utf-8,0,914,HTTP/1.1,,200,OK,95.101.161.205,2019-10-10T19:25:09.713+03:00,3643,0,,1614,127,22,7,1571,1870
1,,,0,,554,HTTP/1.1,GET,,https://www.flixster.com/_next/static/vm9kI1s0jr_1iw3a-FUfa/pages/BoxOfficePage.js,6862,,,application/javascript; charset=UTF-8,0,978,HTTP/1.1,,200,OK,95.101.161.205,2019-10-10T19:25:11.688+03:00,24,-1,,-1,-1,6,1,-1,17
2,,,0,,545,HTTP/1.1,GET,,https://www.flixster.com/_next/static/vm9kI1s0jr_1iw3a-FUfa/pages/_app.js,24399,,,application/javascript; charset=UTF-8,0,1125,HTTP/1.1,,200,OK,95.101.161.205,2019-10-10T19:25:11.726+03:00,28,-1,,-1,-1,3,1,-1,23
3,,,0,,549,HTTP/1.1,GET,,https://www.flixster.com/_next/static/runtime/webpack-3df6523e264ff2ac6548.js,738,,,application/javascript; charset=UTF-8,0,976,HTTP/1.1,,200,OK,95.101.161.205,2019-10-10T19:25:11.788+03:00,85,0,,70,0,1,1,51,11
4,,,0,,548,HTTP/1.1,GET,,https://www.flixster.com/_next/static/chunks/commons.586d48eef463613fcacf.js,348718,,,application/javascript; charset=UTF-8,0,1125,HTTP/1.1,,200,OK,95.101.161.205,2019-10-10T19:25:11.789+03:00,293,0,,74,0,76,5,50,136
5,,,0,,546,HTTP/1.1,GET,,https://www.flixster.com/_next/static/runtime/main-4948c83ba21cd5469cba.js,4918,,,application/javascript; charset=UTF-8,0,1123,HTTP/1.1,,200,OK,95.101.161.205,2019-10-10T19:25:11.790+03:00,128,0,,73,0,3,9,52,41
6,,,0,,561,HTTP/1.1,GET,,https://www.flixster.com/static/logo/logo_Desktop.svg,214320,,,image/svg+xml,0,953,HTTP/1.1,,200,OK,95.101.161.205,2019-10-10T19:25:11.803+03:00,312,0,,98,0,146,8,65,58
7,,,0,,560,HTTP/1.1,GET,,https://www.flixster.com/static/logo/logo_Mobile.svg,206694,,,image/svg+xml,0,953,HTTP/1.1,,200,OK,95.101.161.205,2019-10-10T19:25:11.809+03:00,229,0,,104,0,94,2,70,27
8,,,0,,574,HTTP/1.1,GET,,https://www.flixster.com/static/fonts/proximanova-regular-webfont.woff2,22144,,,application/font-woff2,0,913,HTTP/1.1,,200,OK,95.101.161.205,2019-10-10T19:25:12.249+03:00,27,-1,,-1,-1,5,0,-1,20
9,,,0,,575,HTTP/1.1,GET,,https://www.flixster.com/static/fonts/proximanova-semibold-webfont.woff2,21576,,,application/font-woff2,0,913,HTTP/1.1,,200,OK,95.101.161.205,2019-10-10T19:25:12.249+03:00,23,-1,,-1,-1,1,0,-1,20
10,,,0,,402,HTTP/1.1,GET,value,https://consent.truste.com/notice?domain=fandango.com&c=teconsent&js=bb&noticeType=bb,87,,,text/javascript;charset=ISO-8859-1,0,556,HTTP/1.1,,200,OK,13.225.249.116,2019-10-10T19:25:14.255+03:00,1349,0,,1058,64,0,129,1049,96
11,,,0,,553,HTTP/1.1,GET,,https://www.flixster.com/_next/static/vm9kI1s0jr_1iw3a-FUfa/pages/TheatersPage.js,11942,,,application/javascript; charset=UTF-8,0,979,HTTP/1.1,,200,OK,95.101.161.205,2019-10-10T19:25:14.732+03:00,196,-1,,-1,-1,0,0,-1,195
12,,,0,,549,HTTP/1.1,GET,,https://www.flixster.com/_next/static/vm9kI1s0jr_1iw3a-FUfa/pages/NewsPage.js,2035,,,application/javascript; charset=UTF-8,0,978,HTTP/1.1,,200,OK,95.101.161.205,2019-10-10T19:25:14.733+03:00,195,-1,,-1,-1,1,0,-1,192
13,,,0,,553,HTTP/1.1,GET,,https://www.flixster.com/_next/static/vm9kI1s0jr_1iw3a-FUfa/pages/LocationPage.js,7724,,,application/javascript; charset=UTF-8,0,978,HTTP/1.1,,200,OK,95.101.161.205,2019-10-10T19:25:14.736+03:00,85,-1,,-1,-1,0,0,-1,84
14,,,0,,551,HTTP/1.1,GET,,https://www.flixster.com/_next/static/vm9kI1s0jr_1iw3a-FUfa/pages/AtHomePage.js,13244,,,application/javascript; charset=UTF-8,0,979,HTTP/1.1,,200,OK,95.101.161.205,2019-10-10T19:25:14.745+03:00,183,-1,,-1,-1,0,0,-1,182
15,,,0,,550,HTTP/1.1,GET,,https://www.flixster.com/_next/static/vm9kI1s0jr_1iw3a-FUfa/pages/MoviePage.js,33607,,,application/javascript; charset=UTF-8,0,980,HTTP/1.1,,200,OK,95.101.161.205,2019-10-10T19:25:15.399+03:00,88,-1,,-1,-1,2,0,-1,85
16,,,0,,359,HTTP/1.1,GET,,https://sb.scorecardresearch.com/beacon.js,901,,,application/x-javascript,0,283,HTTP/1.1,,200,OK,88.221.154.182,2019-10-10T19:25:15.431+03:00,1545,0,,1439,90,4,0,1418,9
17,,,0,,393,HTTP/1.1,GET,,https://assets.adobedtm.com/launch-EN93d99d56746548679c2c9d24f8bc7671.min.js,45753,,,application/x-javascript,0,439,HTTP/1.1,,200,OK,23.44.240.85,2019-10-10T19:25:15.594+03:00,1823,0,,1602,87,59,0,1586,73
