,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.connect,timings.receive,timings.blocked,timings.dns,timings.send,timings.wait,timings.ssl,serverIPAddress,comment,time,request.queryString.name,response._error
10,facebook,2019-10-12T15:45:27.799+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yb/r/GsNJNwuI-UM.gif,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/gif,,,520,522,,,249,0,0,0,0,90,219,31.13.92.14,,341,,
11,facebook,2019-10-12T15:45:27.901+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yw/r/l-suYkrVcIw.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,522,80064,,,-1,119,-1,-1,0,95,-1,31.13.92.14,,215,,
12,facebook,2019-10-12T15:45:27.968+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y8/r/xPbeceSA7aR.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,522,15503,,,-1,6,-1,-1,0,94,-1,31.13.92.14,,102,,
13,facebook,2019-10-12T15:45:28.007+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yl/r/O6NksE4uoLC.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,521,1163,,,159,1,0,0,1,96,130,31.13.92.14,,258,,
14,facebook,2019-10-12T15:45:28.017+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yb/r/2JUW_O4RBU4.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,522,18256,,,170,32,0,0,0,110,149,31.13.92.14,,314,,
15,facebook,2019-10-12T15:45:28.057+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iRGa4/yG/l/he_IL/g20e7k7_9UU.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,99749,,,-1,73,-1,-1,0,113,-1,31.13.92.14,,186,value,
16,facebook,2019-10-12T15:45:28.058+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iDFL4/yb/l/he_IL/BZ1EVa126Nm.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,162451,,,-1,166,-1,-1,0,121,-1,31.13.92.14,,289,value,
17,facebook,2019-10-12T15:45:28.058+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yz/r/9Htko6RYJte.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,52323,,,-1,71,-1,-1,0,106,-1,31.13.92.14,,178,value,
18,facebook,2019-10-12T15:45:28.060+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yt/r/8iNCynpH6qY.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,30443,,,-1,37,-1,-1,0,99,-1,31.13.92.14,,137,value,
19,facebook,2019-10-12T15:45:28.428+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iKo94/yB/l/he_IL/2RM9LEznOcM.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,23422,,,-1,16,-1,-1,0,113,-1,31.13.92.14,,130,value,
20,facebook,2019-10-12T15:45:28.428+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yP/r/xySBihMJacJ.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,2466,,,-1,2,-1,-1,0,105,-1,31.13.92.14,,109,value,
21,facebook,2019-10-12T15:45:28.429+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/ys/r/mWQ7ueAX0oY.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,5754,,,-1,2,-1,-1,0,103,-1,31.13.92.14,,106,value,
22,facebook,2019-10-12T15:45:28.433+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ix5D4/yI/l/he_IL/F538txFikEn.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,35351,,,-1,36,-1,-1,0,93,-1,31.13.92.14,,130,value,
23,facebook,2019-10-12T15:45:28.433+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3if384/yg/l/he_IL/wEwODJ1J_8t.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,11433,,,-1,6,-1,-1,0,104,-1,31.13.92.14,,111,value,
24,facebook,2019-10-12T15:45:28.532+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iLU_4/y8/l/he_IL/-pTlBAnO2Nx.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,191464,,,-1,118,-1,-1,0,108,-1,31.13.92.14,,227,value,
25,facebook,2019-10-12T15:45:28.532+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iO1G4/yE/l/he_IL/y5XzeB9mmta.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,6206,,,-1,4,-1,-1,0,101,-1,31.13.92.14,,106,value,
26,facebook,2019-10-12T15:45:28.548+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iqty4/yc/l/he_IL/5ERr9PHWVEr.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,34093,,,-1,78,-1,-1,0,126,-1,31.13.92.14,,206,value,
27,facebook,2019-10-12T15:45:28.548+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iop94/yG/l/he_IL/ZRTZJL9oJ0K.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,14265,,,-1,7,-1,-1,0,131,-1,31.13.92.14,,139,value,
28,facebook,2019-10-12T15:45:28.564+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iI6R4/y6/l/he_IL/bxKiSX0k_FB.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,31852,,,-1,11,-1,-1,0,130,-1,31.13.92.14,,142,value,
29,facebook,2019-10-12T15:45:28.580+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1354,55,,,-1,0,-1,-1,0,134,-1,31.13.92.36,,135,,
30,facebook,2019-10-12T15:45:28.654+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iV7J4/yH/l/he_IL/-ky5JgleyuC.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,45848,,,-1,46,-1,-1,0,106,-1,31.13.92.14,,153,value,
31,facebook,2019-10-12T15:45:28.700+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yR/r/VBihrNvrMjC.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,5255,,,-1,7,-1,-1,0,99,-1,31.13.92.14,,107,value,
32,facebook,2019-10-12T15:45:28.715+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yz/r/v4WgC_pJT9B.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,2375,,,-1,2,-1,-1,0,89,-1,31.13.92.14,,92,value,
33,facebook,2019-10-12T15:45:28.715+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1354,55,,,-1,0,-1,-1,0,121,-1,31.13.92.36,,122,,
34,facebook,2019-10-12T15:45:28.746+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iuJQ4/yz/l/he_IL/N-1s1LbbNnd.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,10911,,,-1,6,-1,-1,0,108,-1,31.13.92.14,,116,value,
35,facebook,2019-10-12T15:45:28.778+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yN/r/fiIu-TlLO0o.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,3560,,,-1,2,-1,-1,0,128,-1,31.13.92.14,,131,value,
36,facebook,2019-10-12T15:45:28.964+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/gif,,,519,43,,,-1,0,-1,-1,0,118,-1,31.13.92.14,,119,,
37,facebook,2019-10-12T15:45:29.051+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i-z24/yP/l/he_IL/JkTvJW1rrSm.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,27531,,,-1,8,-1,-1,0,126,-1,31.13.92.14,,134,value,
38,facebook,2019-10-12T15:45:29.098+03:00,GET,https://facebook.com/security/hsts-pixel.gif,HTTP/1.1,490,0,,200,OK,HTTP/1.1,0,image/gif,,,1333,48,,,1268,0,0,24,0,132,1235,31.13.92.36,,1427,,
39,facebook,2019-10-12T15:45:30.831+03:00,GET,https://fbsbx.com/captcha/recaptcha/iframe/?referer=https%3A%2F%2Fwww.facebook.com&compact=0,HTTP/1.1,586,0,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1219,44514,,,1857,135,0,0,0,228,1832,31.13.92.36,,2223,value,
40,facebook,2019-10-12T15:45:31.083+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/y7/l/0,cross/GpEMsEYd5bN.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,534,131,,,-1,0,-1,-1,0,107,-1,31.13.92.14,,109,value,
41,facebook,2019-10-12T15:45:31.085+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/y4/l/0,cross/V27Eh7Ae0G5.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,581,12847,,,-1,5,-1,-1,0,97,-1,31.13.92.14,,103,value,
42,facebook,2019-10-12T15:45:31.086+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/y2/l/0,cross/h79YO-15mYX.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,581,39382,,,-1,13,-1,-1,0,100,-1,31.13.92.14,,114,value,
43,facebook,2019-10-12T15:45:31.862+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yZ/r/sPuijSQIjpP.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,80884,,,-1,69,-1,-1,0,117,-1,31.13.92.14,,187,value,
44,facebook,2019-10-12T15:45:31.924+03:00,GET,https://cx.atdmt.com/?f=AYyJYKiSz3qcL3ZDrH_uDkBdxtEiAOxL6KnmKqQnLvDZvAjWVd685DuqAdn6Bcml865vrB-k5ciJf4g4lUOtbYuA&c=859524530&v=1&l=2,HTTP/1.1,509,0,,200,OK,HTTP/1.1,0,image/gif,,,537,42,,,2908,0,0,26,0,129,2891,31.13.92.2,,3065,value,
45,facebook,2019-10-12T15:45:33.597+03:00,GET,https://www.google.com/recaptcha/api.js,HTTP/1.1,423,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,465,,,2525,4,0,0,0,109,2498,172.217.18.4,,2639,,
46,facebook,2019-10-12T15:45:33.848+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iRGa4/yG/l/he_IL/C2rdfnuuzwM.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,99772,,,-1,83,-1,-1,0,97,-1,31.13.92.14,,182,value,
47,facebook,2019-10-12T15:45:33.849+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yP/r/xySBihMJacJ.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,2466,,,-1,5,-1,-1,0,88,-1,31.13.92.14,,94,value,
48,facebook,2019-10-12T15:45:33.849+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iKo94/yN/l/he_IL/12qn2khst7s.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,23448,,,-1,39,-1,-1,0,126,-1,31.13.92.14,,166,value,
49,facebook,2019-10-12T15:45:33.849+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iDFL4/yV/l/he_IL/YCq2rMVAOEr.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,162809,,,-1,140,-1,-1,0,106,-1,31.13.92.14,,247,value,
50,facebook,2019-10-12T15:45:33.850+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yu/r/wnLfF7HhDR3.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,52324,,,165,112,0,0,0,98,129,31.13.92.14,,377,value,
51,facebook,2019-10-12T15:45:33.851+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iO1G4/yw/l/he_IL/-eqlaODzE8I.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,6217,,,167,4,0,0,0,121,141,31.13.92.14,,293,value,
52,facebook,2019-10-12T15:45:35.158+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,468,0,,200,OK,HTTP/1.1,0,text/javascript,,,515,92207,,,1419,145,0,1,0,93,1392,172.217.22.35,,1659,,
53,facebook,2019-10-12T15:45:35.444+03:00,GET,https://www.google.com/recaptcha/api2/anchor?ar=1&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&co=aHR0cHM6Ly9mYnNieC5jb206NDQz&hl=en&v=xw1jR43fRSpRG88iDviKn3qM&size=normal&cb=prm7p0zb6rf4,HTTP/1.1,722,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,9384,,,-1,16,-1,-1,0,119,-1,172.217.18.4,,136,value,
54,facebook,2019-10-12T15:45:35.581+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/styles__ltr.css,HTTP/1.1,575,0,,200,OK,HTTP/1.1,0,text/css,,,507,91705,,,-1,55,-1,-1,0,85,-1,172.217.22.35,,141,,
55,facebook,2019-10-12T15:45:35.728+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,561,0,,200,OK,HTTP/1.1,0,text/javascript,,,515,92207,,,143,164,0,0,0,89,116,172.217.22.35,,398,,
56,facebook,2019-10-12T15:45:36.013+03:00,GET,https://www.google.com/js/bg/46uvcNDEDiaE4mcemndHLMTFQXltTX9IRY9oY07I4l8.js,HTTP/1.1,553,0,,200,OK,HTTP/1.1,0,text/javascript,,,513,5384,,,-1,4,-1,-1,0,95,-1,172.217.18.4,,100,,
57,facebook,2019-10-12T15:45:36.116+03:00,GET,https://www.google.com/recaptcha/api2/bframe?hl=en&v=xw1jR43fRSpRG88iDviKn3qM&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&cb=tcmm2zgix9cy,HTTP/1.1,673,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,1123,,,-1,8,-1,-1,0,96,-1,172.217.18.4,,106,value,
58,facebook,2019-10-12T15:45:36.165+03:00,GET,https://www.google.com/recaptcha/api2/webworker.js?hl=en&v=xw1jR43fRSpRG88iDviKn3qM,HTTP/1.1,565,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,112,,,148,0,0,0,0,104,109,172.217.18.4,,255,value,
59,facebook,2019-10-12T15:45:36.289+03:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=CSSFade&__user=0&__a=1&__dyn=7xe6FomK36Q5E5ObGexe8BWo5O12wAxu13wqovzEdEc8uw9-3K4o5K0Y8hwem0nCq1ewcG0KEswDwb61nwlU-cw5MKdwnU1oU881FU2YxW&__csr=&__req=1&__be=1&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001288592&__s=2rc4ah%3A4dqabc%3Abntrns&__hsi=6746901291053926549-0&__spin_r=1001288592&__spin_b=trunk&__spin_t=1570885370,HTTP/1.1,825,0,,0,,unknown,0,,,,-1,-1,,,-1,0,-1,-1,0,0,-1,31.13.92.36,,0,value,No response received
60,facebook,2019-10-12T15:45:36.295+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,459,0,,0,,unknown,0,,,,-1,-1,,,-1,0,-1,-1,0,0,-1,172.217.22.35,,0,,No response received
