,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.send,timings.dns,timings.wait,timings.ssl,timings.connect,timings.receive,timings.blocked,serverIPAddress,comment,time,request.queryString.name,response._error
10,facebook,2019-10-12T14:52:15.808+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yb/r/GsNJNwuI-UM.gif,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/gif,,,520,522,,,1,0,95,211,259,1,0,31.13.92.14,,357,,
11,facebook,2019-10-12T14:52:15.909+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yi/r/2tvAYrYMCo_.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,523,106343,,,0,-1,104,-1,-1,151,-1,31.13.92.14,,256,,
12,facebook,2019-10-12T14:52:15.973+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y0/r/sYjVk3a2G-V.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,522,14105,,,0,-1,95,-1,-1,10,-1,31.13.92.14,,106,,
13,facebook,2019-10-12T14:52:16.026+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yl/r/O6NksE4uoLC.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,521,1163,,,1,0,99,131,175,1,0,31.13.92.14,,277,,
14,facebook,2019-10-12T14:52:16.057+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iMww4/yX/l/he_IL/GpnDJH_Vk1f.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,348715,,,0,-1,103,-1,-1,176,-1,31.13.92.14,,280,value,
15,facebook,2019-10-12T14:52:16.085+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yR/r/MIuDhEQuQsY.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,522,17094,,,1,0,112,156,190,29,0,31.13.92.14,,332,,
16,facebook,2019-10-12T14:52:16.499+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iKo94/yB/l/he_IL/H40LCujyL58.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,17349,,,0,-1,111,-1,-1,7,-1,31.13.92.14,,119,value,
17,facebook,2019-10-12T14:52:16.500+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iV7J4/yg/l/he_IL/IUpCV4PbO1k.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,47070,,,0,-1,117,-1,-1,75,-1,31.13.92.14,,192,value,
18,facebook,2019-10-12T14:52:16.500+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yy/r/qiZUxJ7fKy8.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,16614,,,0,-1,102,-1,-1,18,-1,31.13.92.14,,120,value,
19,facebook,2019-10-12T14:52:16.503+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yB/r/LT-1HjtH4sU.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,8229,,,0,-1,94,-1,-1,7,-1,31.13.92.14,,102,value,
20,facebook,2019-10-12T14:52:16.503+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3if384/yD/l/he_IL/6srDAE5X5T4.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,7336,,,0,-1,96,-1,-1,3,-1,31.13.92.14,,100,value,
21,facebook,2019-10-12T14:52:16.594+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ixyo4/yF/l/he_IL/7smvGSARS54.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,38622,,,0,-1,95,-1,-1,51,-1,31.13.92.14,,147,value,
22,facebook,2019-10-12T14:52:16.610+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iaLS4/yl/l/he_IL/x8gSZHMRGWI.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,4096,,,0,-1,94,-1,-1,9,-1,31.13.92.14,,103,value,
23,facebook,2019-10-12T14:52:16.624+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yJ/r/GMuvW6fMoph.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,4811,,,0,-1,97,-1,-1,3,-1,31.13.92.14,,101,value,
24,facebook,2019-10-12T14:52:16.626+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3imvB4/yk/l/he_IL/F0CGTpIzsw9.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,17789,,,0,-1,91,-1,-1,29,-1,31.13.92.14,,121,value,
25,facebook,2019-10-12T14:52:16.642+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1354,55,,,0,-1,118,-1,-1,0,-1,31.13.92.36,,120,,
26,facebook,2019-10-12T14:52:16.697+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yL/r/rsk-4_J6Np9.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,2394,,,0,-1,113,-1,-1,1,-1,31.13.92.14,,115,value,
27,facebook,2019-10-12T14:52:16.716+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iuJQ4/yS/l/he_IL/32nqR03ZYGl.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,9944,,,0,-1,90,-1,-1,6,-1,31.13.92.14,,97,value,
28,facebook,2019-10-12T14:52:16.729+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/ye/r/233ChOovuGQ.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,5907,,,0,-1,98,-1,-1,3,-1,31.13.92.14,,102,value,
29,facebook,2019-10-12T14:52:16.764+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1354,55,,,0,-1,128,-1,-1,0,-1,31.13.92.36,,129,,
30,facebook,2019-10-12T14:52:16.885+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/gif,,,519,43,,,0,-1,104,-1,-1,0,-1,31.13.92.14,,105,,
31,facebook,2019-10-12T14:52:18.517+03:00,GET,https://fbsbx.com/captcha/recaptcha/iframe/?referer=https%3A%2F%2Fwww.facebook.com&compact=0,HTTP/1.1,586,0,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1219,43673,,,1,0,257,1543,1562,142,0,31.13.92.36,,1963,value,
32,facebook,2019-10-12T14:52:18.517+03:00,GET,https://cx.atdmt.com/?f=AYybbkM-gvYuE9LGYDKJHKHDjBu0vPx7a2RglO69AzPU_9HmBXWiqZHoYajbHpqAlH4rGbBABc5-JzUee1T2l2Ai&c=126350816&v=1&l=2,HTTP/1.1,509,0,,200,OK,HTTP/1.1,0,image/gif,,,536,42,,,0,31,162,1504,1523,0,0,31.13.92.2,,1719,value,
33,facebook,2019-10-12T14:52:18.797+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yw/l/0,cross/4Oi7C_BWltH.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,534,153,,,0,-1,99,-1,-1,0,-1,31.13.92.14,,100,value,
34,facebook,2019-10-12T14:52:18.798+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yR/l/0,cross/qo0BdnwpyzN.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,581,30745,,,0,-1,101,-1,-1,41,-1,31.13.92.14,,143,value,
35,facebook,2019-10-12T14:52:18.799+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yv/l/0,cross/mOsfnMuZ_Ej.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,581,36856,,,0,-1,106,-1,-1,15,-1,31.13.92.14,,123,value,
36,facebook,2019-10-12T14:52:18.799+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yZ/r/sPuijSQIjpP.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,80884,,,0,-1,93,-1,-1,70,-1,31.13.92.14,,164,value,
37,facebook,2019-10-12T14:52:18.828+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i6Rg4/yd/l/he_IL/et_JXsYk1k4.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,16033,,,0,-1,100,-1,-1,6,-1,31.13.92.14,,107,value,
38,facebook,2019-10-12T14:52:18.875+03:00,GET,https://facebook.com/security/hsts-pixel.gif,HTTP/1.1,490,0,,200,OK,HTTP/1.1,0,image/gif,,,1333,48,,,0,0,120,3047,3074,0,0,31.13.92.36,,3196,,
39,facebook,2019-10-12T14:52:20.326+03:00,GET,https://www.google.com/recaptcha/api.js,HTTP/1.1,423,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,465,,,0,0,112,1504,1529,3,0,172.217.18.4,,1646,,
40,facebook,2019-10-12T14:52:20.557+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iKo94/yP/l/he_IL/mXPf-qaonmW.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,17237,,,0,-1,102,-1,-1,14,-1,31.13.92.14,,117,value,
41,facebook,2019-10-12T14:52:20.558+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iMww4/yV/l/he_IL/nE5io2huzZU.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,348397,,,0,-1,113,-1,-1,242,-1,31.13.92.14,,356,value,
42,facebook,2019-10-12T14:52:20.558+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yO/r/itt5OggiRv_.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,697,,,0,-1,113,-1,-1,0,-1,31.13.92.14,,114,value,
43,facebook,2019-10-12T14:52:20.559+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ixyo4/y-/l/he_IL/eGwNTDKtx18.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,38551,,,0,-1,115,-1,-1,89,-1,31.13.92.14,,204,value,
44,facebook,2019-10-12T14:52:21.936+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,468,0,,200,OK,HTTP/1.1,0,text/javascript,,,515,92207,,,0,30,105,1410,1439,167,0,172.217.22.35,,1743,,
45,facebook,2019-10-12T14:52:22.241+03:00,GET,https://www.google.com/recaptcha/api2/anchor?ar=1&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&co=aHR0cHM6Ly9mYnNieC5jb206NDQz&hl=en&v=xw1jR43fRSpRG88iDviKn3qM&size=normal&cb=ayfwmvwktone,HTTP/1.1,722,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,9387,,,0,-1,111,-1,-1,22,-1,172.217.18.4,,134,value,
46,facebook,2019-10-12T14:52:22.392+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/styles__ltr.css,HTTP/1.1,575,0,,200,OK,HTTP/1.1,0,text/css,,,507,91705,,,0,-1,101,-1,-1,71,-1,172.217.22.35,,173,,
47,facebook,2019-10-12T14:52:22.544+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,561,0,,200,OK,HTTP/1.1,0,text/javascript,,,515,92207,,,0,0,84,126,160,151,0,172.217.22.35,,396,,
48,facebook,2019-10-12T14:52:22.819+03:00,GET,https://www.google.com/js/bg/46uvcNDEDiaE4mcemndHLMTFQXltTX9IRY9oY07I4l8.js,HTTP/1.1,553,0,,200,OK,HTTP/1.1,0,text/javascript,,,513,5384,,,0,-1,91,-1,-1,22,-1,172.217.18.4,,114,,
49,facebook,2019-10-12T14:52:22.935+03:00,GET,https://www.google.com/recaptcha/api2/bframe?hl=en&v=xw1jR43fRSpRG88iDviKn3qM&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&cb=i0jh7ar5zgfj,HTTP/1.1,673,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,1130,,,0,-1,96,-1,-1,3,-1,172.217.18.4,,100,value,
50,facebook,2019-10-12T14:52:22.965+03:00,GET,https://www.google.com/recaptcha/api2/webworker.js?hl=en&v=xw1jR43fRSpRG88iDviKn3qM,HTTP/1.1,565,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,112,,,0,0,95,108,142,1,0,172.217.18.4,,239,value,
51,facebook,2019-10-12T14:52:23.082+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,459,0,,0,,unknown,0,,,,-1,-1,,,0,-1,0,-1,-1,0,-1,172.217.22.35,,0,,No response received
52,facebook,2019-10-12T14:52:23.106+03:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=CSSFade&__user=0&__a=1&__dyn=7xe6FomK36Q5E5ObGexe8BWo5O12wAxu13wqovzEdEc8uw9-3K4o5K0Y8hwem0nCq1ewcG0KEswDwb61nwlU-cw5MKdwnU1oU881FU2YxW&__csr=&__req=1&__be=1&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001288583&__s=crgzce%3Aowwx1s%3Atvqjtv&__hsi=6746887589708135804-0&__spin_r=1001288583&__spin_b=trunk&__spin_t=1570882180,HTTP/1.1,825,0,,0,,unknown,0,,,,-1,-1,,,0,-1,0,-1,-1,0,-1,31.13.92.36,,0,value,No response received
