,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.send,timings.wait,timings.dns,timings.ssl,timings.connect,timings.receive,timings.blocked,serverIPAddress,comment,time,request.queryString.name,response._error
19,facebook,2019-10-12T08:24:36.321+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/ya/r/W9D9bG0TcGJ.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,16635,,,0,125,-1,-1,-1,9,-1,157.240.1.23,,136,value,
20,facebook,2019-10-12T08:24:36.322+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yB/r/LT-1HjtH4sU.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,8229,,,0,90,-1,-1,-1,20,-1,157.240.1.23,,111,value,
21,facebook,2019-10-12T08:24:36.322+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i6Rg4/yF/l/he_IL/aTx0KAcULDC.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,16069,,,0,115,-1,-1,-1,13,-1,157.240.1.23,,128,value,
22,facebook,2019-10-12T08:24:36.322+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3if384/yD/l/he_IL/6srDAE5X5T4.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,7336,,,0,93,-1,-1,-1,10,-1,157.240.1.23,,104,value,
23,facebook,2019-10-12T08:24:36.475+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ixyo4/yF/l/he_IL/e__dq0qkm6O.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,38673,,,0,86,-1,-1,-1,79,-1,157.240.1.23,,166,value,
24,facebook,2019-10-12T08:24:36.475+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iaLS4/yI/l/he_IL/CyJR3gPZyrL.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,4122,,,0,88,-1,-1,-1,2,-1,157.240.1.23,,91,value,
25,facebook,2019-10-12T08:24:36.476+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yJ/r/GMuvW6fMoph.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,4811,,,0,87,-1,-1,-1,2,-1,157.240.1.23,,90,value,
26,facebook,2019-10-12T08:24:36.476+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3imvB4/yH/l/he_IL/AXXOjWBNuBI.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,17815,,,0,92,-1,-1,-1,37,-1,157.240.1.23,,131,value,
27,facebook,2019-10-12T08:24:36.476+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yL/r/rsk-4_J6Np9.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,2394,,,0,91,-1,-1,-1,1,-1,157.240.1.23,,92,value,
28,facebook,2019-10-12T08:24:36.498+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1354,55,,,0,111,-1,-1,-1,0,-1,157.240.1.35,,112,,
29,facebook,2019-10-12T08:24:36.506+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iuJQ4/yS/l/he_IL/32nqR03ZYGl.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,9944,,,0,96,-1,-1,-1,4,-1,157.240.1.23,,101,value,
30,facebook,2019-10-12T08:24:36.579+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/ye/r/233ChOovuGQ.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,5907,,,0,82,-1,-1,-1,2,-1,157.240.1.23,,85,value,
31,facebook,2019-10-12T08:24:36.641+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1354,55,,,0,112,-1,-1,-1,0,-1,157.240.1.35,,113,,
32,facebook,2019-10-12T08:24:36.742+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/gif,,,518,43,,,0,85,-1,-1,-1,0,-1,157.240.1.23,,86,,
33,facebook,2019-10-12T08:24:38.176+03:00,GET,https://cx.atdmt.com/?f=AYx0hFV9Z6KZuq02MAPnGjDxuFXBWH97hgZPT_3akv15TIui8I5DxyDV8Z8lCOSYRX4ZB7FYWwPSNMY_Y61lMi_K&c=953588642&v=1&l=2,HTTP/1.1,509,0,,200,OK,HTTP/1.1,0,image/gif,,,536,42,,,1,140,28,1305,1328,0,0,157.240.1.6,,1498,value,
34,facebook,2019-10-12T08:24:39.860+03:00,GET,https://fbsbx.com/captcha/recaptcha/iframe/?referer=https%3A%2F%2Fwww.facebook.com&compact=0,HTTP/1.1,586,0,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1219,43696,,,0,315,23,2989,3020,230,0,157.240.1.35,,3591,value,
35,facebook,2019-10-12T08:24:40.222+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yv/l/0,cross/mOsfnMuZ_Ej.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,580,36856,,,1,164,-1,-1,-1,177,-1,157.240.1.23,,343,value,
36,facebook,2019-10-12T08:24:40.222+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yR/l/0,cross/qo0BdnwpyzN.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,581,30745,,,1,166,-1,-1,-1,35,-1,157.240.1.23,,204,value,
37,facebook,2019-10-12T08:24:40.223+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yw/l/0,cross/4Oi7C_BWltH.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,533,153,,,0,143,-1,-1,-1,1,-1,157.240.1.23,,145,value,
38,facebook,2019-10-12T08:24:40.224+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yZ/r/sPuijSQIjpP.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,80884,,,0,141,-1,-1,-1,62,-1,157.240.1.23,,204,value,
39,facebook,2019-10-12T08:24:44.827+03:00,POST,https://www.facebook.com/ajax/bz,HTTP/1.1,590,3078,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1309,0,,,0,238,-1,-1,-1,1,-1,157.240.1.35,,240,,
40,facebook,2019-10-12T08:24:44.828+03:00,GET,https://www.google.com/recaptcha/api.js,HTTP/1.1,423,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,465,,,0,232,0,4463,4604,7,0,172.217.21.228,,4845,,
41,facebook,2019-10-12T08:24:45.193+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iMww4/y-/l/he_IL/W-woTzJGqSB.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,348418,,,0,341,-1,-1,-1,810,-1,157.240.1.23,,1152,value,
42,facebook,2019-10-12T08:24:45.193+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iKo94/yP/l/he_IL/mXPf-qaonmW.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,17237,,,0,159,-1,-1,-1,175,-1,157.240.1.23,,335,value,
43,facebook,2019-10-12T08:24:45.194+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yO/r/itt5OggiRv_.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,697,,,0,327,-1,-1,-1,1,-1,157.240.1.23,,329,value,
44,facebook,2019-10-12T08:24:45.194+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ixyo4/y-/l/he_IL/eGwNTDKtx18.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,38551,,,0,327,-1,-1,-1,40,-1,157.240.1.23,,368,value,
45,facebook,2019-10-12T08:24:46.180+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,468,0,,200,OK,HTTP/1.1,0,text/javascript,,,515,92207,,,0,194,2,1042,1076,354,0,172.217.22.67,,1627,,
46,facebook,2019-10-12T08:24:46.766+03:00,GET,https://www.google.com/recaptcha/api2/anchor?ar=1&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&co=aHR0cHM6Ly9mYnNieC5jb206NDQz&hl=en&v=xw1jR43fRSpRG88iDviKn3qM&size=normal&cb=rjbbn0tuyuze,HTTP/1.1,722,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,9438,,,0,138,-1,-1,-1,14,-1,172.217.21.228,,153,value,
47,facebook,2019-10-12T08:24:46.944+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/styles__ltr.css,HTTP/1.1,575,0,,200,OK,HTTP/1.1,0,text/css,,,507,91705,,,0,166,-1,-1,-1,45,-1,172.217.22.67,,213,,
48,facebook,2019-10-12T08:24:47.128+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,561,0,,200,OK,HTTP/1.1,0,text/javascript,,,515,92207,,,1,186,0,140,180,277,0,172.217.22.67,,647,,
49,facebook,2019-10-12T08:24:47.646+03:00,GET,https://www.google.com/js/bg/46uvcNDEDiaE4mcemndHLMTFQXltTX9IRY9oY07I4l8.js,HTTP/1.1,553,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,5384,,,1,163,-1,-1,-1,125,-1,172.217.21.228,,290,,
50,facebook,2019-10-12T08:24:47.946+03:00,GET,https://www.google.com/recaptcha/api2/bframe?hl=en&v=xw1jR43fRSpRG88iDviKn3qM&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&cb=g1kyk2lt0lhc,HTTP/1.1,673,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,1121,,,1,185,-1,-1,-1,0,-1,172.217.21.228,,188,value,
51,facebook,2019-10-12T08:24:47.950+03:00,GET,https://www.google.com/recaptcha/api2/webworker.js?hl=en&v=xw1jR43fRSpRG88iDviKn3qM,HTTP/1.1,565,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,112,,,2,181,0,160,189,1,0,172.217.21.228,,374,value,
52,facebook,2019-10-12T08:24:48.157+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/styles__ltr.css,HTTP/1.1,526,0,,200,OK,HTTP/1.1,0,text/css,,,507,91705,,,0,180,-1,-1,-1,83,-1,172.217.22.67,,265,,
53,facebook,2019-10-12T08:24:48.163+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,459,0,,200,OK,HTTP/1.1,0,text/javascript,,,515,92207,,,0,184,-1,-1,-1,62,-1,172.217.22.67,,247,,
54,facebook,2019-10-12T08:24:48.468+03:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=CSSFade&__user=0&__a=1&__dyn=7xe6FomK36Q5E5ObGexe8BWo5O12wAxu13wqovzEdEc8uw9-3K4o5K0Y8hwem0nCq1ewcG0KEswDwb61nwlU-cw5MKdwnU1oU881FU2YxW&__csr=&__req=2&__be=1&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001287745&__s=pewlrs%3Ariq5t2%3Af5qjdo&__hsi=6746787681308345120-0&__spin_r=1001287745&__spin_b=trunk&__spin_t=1570858918,HTTP/1.1,825,0,,0,,unknown,0,,,,-1,-1,,,0,0,-1,-1,-1,0,-1,157.240.1.35,,0,value,No response received
