,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.wait,timings.dns,timings.send,timings.ssl,timings.blocked,timings.receive,timings.connect,serverIPAddress,comment,time,request.queryString.name,response._error
21,facebook,2019-10-08T16:21:15.816+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iKo94/yO/l/he_IL/cTadSWTe1xu.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,14075,,,126,-1,0,-1,-1,7,-1,31.13.92.14,,134,value,
22,facebook,2019-10-08T16:21:15.817+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iV7J4/yb/l/he_IL/kj6y7WsGkvS.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,47039,,,109,-1,0,-1,-1,34,-1,31.13.92.14,,144,value,
23,facebook,2019-10-08T16:21:15.818+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yy/r/qiZUxJ7fKy8.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,16614,,,98,-1,0,-1,-1,10,-1,31.13.92.14,,109,value,
24,facebook,2019-10-08T16:21:15.818+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yB/r/LT-1HjtH4sU.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,8229,,,108,-1,0,-1,-1,25,-1,31.13.92.14,,134,value,
25,facebook,2019-10-08T16:21:15.818+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iPY24/y7/l/he_IL/81-faHRzwnD.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,65838,,,91,-1,0,-1,-1,105,-1,31.13.92.14,,197,value,
26,facebook,2019-10-08T16:21:15.819+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3if384/yD/l/he_IL/6srDAE5X5T4.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,7336,,,108,-1,0,-1,-1,7,-1,31.13.92.14,,116,value,
27,facebook,2019-10-08T16:21:15.936+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ioCg4/y8/l/he_IL/AK56KEQ3_Bu.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,142975,,,98,-1,0,-1,-1,90,-1,31.13.92.14,,189,value,
28,facebook,2019-10-08T16:21:15.940+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ixyo4/yc/l/he_IL/8iTMPaoUOuX.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,38982,,,109,-1,0,-1,-1,74,-1,31.13.92.14,,184,value,
29,facebook,2019-10-08T16:21:15.954+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ibNQ4/yK/l/he_IL/P-rYuj18Ljt.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,149337,,,107,-1,0,-1,-1,81,-1,31.13.92.14,,189,value,
30,facebook,2019-10-08T16:21:15.959+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yL/r/rsk-4_J6Np9.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,2394,,,114,-1,0,-1,-1,0,-1,31.13.92.14,,115,value,
31,facebook,2019-10-08T16:21:15.971+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iuJQ4/yS/l/he_IL/32nqR03ZYGl.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,9944,,,105,-1,0,-1,-1,5,-1,31.13.92.14,,112,value,
32,facebook,2019-10-08T16:21:16.023+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yS/r/NTJlxSdoH1s.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,5737,,,106,-1,0,-1,-1,2,-1,31.13.92.14,,110,value,
33,facebook,2019-10-08T16:21:16.164+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1354,55,,,142,-1,0,-1,-1,0,-1,31.13.92.36,,144,,
34,facebook,2019-10-08T16:21:16.314+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1354,55,,,137,-1,0,-1,-1,0,-1,31.13.92.36,,138,,
35,facebook,2019-10-08T16:21:16.388+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/gif,,,519,43,,,96,-1,0,-1,-1,0,-1,31.13.92.14,,97,,
36,facebook,2019-10-08T16:21:17.978+03:00,GET,https://cx.atdmt.com/?f=AYy8MwQc48mDkjtKHHHTJaMU77jE29Xbc3tQAZoVmofwBBMYn6J9PRUUehfsqfzmM0fsFz01Y61Aq_658o3_jjj3&c=1483680648&v=1&l=2,HTTP/1.1,510,0,,200,OK,HTTP/1.1,0,image/gif,,,539,42,,,138,23,1,1454,0,0,1481,31.13.92.2,,1645,value,
37,facebook,2019-10-08T16:21:19.675+03:00,GET,https://fbsbx.com/captcha/recaptcha/iframe/?referer=https%3A%2F%2Fwww.facebook.com&compact=0,HTTP/1.1,586,0,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1219,44051,,,254,0,0,3188,0,131,3211,31.13.92.36,,3598,value,
38,facebook,2019-10-08T16:21:19.947+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/y7/l/0,cross/GpEMsEYd5bN.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,534,131,,,100,-1,0,-1,-1,0,-1,31.13.92.14,,101,value,
39,facebook,2019-10-08T16:21:19.948+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yA/r/RE9sbanJiK5.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,80583,,,99,0,0,134,0,123,174,31.13.92.14,,398,value,
40,facebook,2019-10-08T16:21:19.949+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yv/l/0,cross/Y0WQvwq6sLY.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,581,19296,,,99,-1,0,-1,-1,15,-1,31.13.92.14,,115,value,
41,facebook,2019-10-08T16:21:19.984+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yA/l/0,cross/3SwmnDAAzzC.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,581,36688,,,88,-1,0,-1,-1,79,-1,31.13.92.14,,169,value,
42,facebook,2019-10-08T16:21:23.612+03:00,GET,https://www.google.com/recaptcha/api.js,HTTP/1.1,423,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,465,,,105,35,0,3593,0,2,3628,172.217.18.4,,3772,,
43,facebook,2019-10-08T16:21:23.844+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iKo94/yd/l/he_IL/K4kWuIajIRI.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,13966,,,99,-1,0,-1,-1,8,-1,31.13.92.14,,108,value,
44,facebook,2019-10-08T16:21:23.845+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yI/r/OJpt53iffhD.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,698,,,98,-1,0,-1,-1,0,-1,31.13.92.14,,99,value,
45,facebook,2019-10-08T16:21:23.846+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iRGa4/yy/l/he_IL/Tm7pOcGUOJE.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,34889,,,107,-1,0,-1,-1,13,-1,31.13.92.14,,121,value,
46,facebook,2019-10-08T16:21:23.846+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iG1l4/yT/l/he_IL/-qqmNZNEdNz.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,60318,,,104,-1,0,-1,-1,126,-1,31.13.92.14,,231,value,
47,facebook,2019-10-08T16:21:23.846+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yb/r/xPQp8ix7SAq.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,116166,,,99,0,0,130,0,195,158,31.13.92.14,,454,value,
48,facebook,2019-10-08T16:21:23.949+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iqx84/yv/l/he_IL/0t3jLr4PPfg.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,136441,,,109,-1,0,-1,-1,76,-1,31.13.92.14,,186,value,
49,facebook,2019-10-08T16:21:23.962+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ixyo4/y3/l/he_IL/jugMn1Z8HH5.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,38860,,,125,-1,0,-1,-1,15,-1,31.13.92.14,,142,value,
50,facebook,2019-10-08T16:21:26.586+03:00,POST,https://www.facebook.com/ajax/bz,HTTP/1.1,590,2847,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1309,0,,,147,-1,0,-1,-1,0,-1,31.13.92.36,,148,,
51,facebook,2019-10-08T16:21:26.631+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/recaptcha__en.js,HTTP/1.1,468,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,94031,,,85,1,0,2847,0,130,2876,172.217.22.35,,3095,,
52,facebook,2019-10-08T16:21:26.874+03:00,GET,https://www.google.com/recaptcha/api2/anchor?ar=1&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&co=aHR0cHM6Ly9mYnNieC5jb206NDQz&hl=en&v=Zy-zVXWdnDW6AUZkKlojAKGe&size=normal&cb=3p5yf6q0qrr0,HTTP/1.1,722,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,9565,,,102,-1,0,-1,-1,8,-1,172.217.18.4,,111,value,
53,facebook,2019-10-08T16:21:26.993+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/styles__ltr.css,HTTP/1.1,575,0,,200,OK,HTTP/1.1,0,text/css,,,508,91705,,,80,-1,0,-1,-1,50,-1,172.217.22.35,,131,,
54,facebook,2019-10-08T16:21:27.131+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/recaptcha__en.js,HTTP/1.1,561,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,94031,,,85,0,0,111,0,163,135,172.217.22.35,,385,,
55,facebook,2019-10-08T16:21:27.407+03:00,GET,https://www.google.com/js/bg/SYFE8HXf9-G0ubHoDgAksvOZrafCUQzClDxzbSmfkZk.js,HTTP/1.1,553,0,,200,OK,HTTP/1.1,0,text/javascript,,,513,5306,,,89,-1,0,-1,-1,4,-1,172.217.18.4,,94,,
56,facebook,2019-10-08T16:21:27.505+03:00,GET,https://www.google.com/recaptcha/api2/bframe?hl=en&v=Zy-zVXWdnDW6AUZkKlojAKGe&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&cb=8zdamrgbqiao,HTTP/1.1,673,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,1124,,,102,-1,0,-1,-1,0,-1,172.217.18.4,,103,value,
57,facebook,2019-10-08T16:21:27.549+03:00,GET,https://www.google.com/recaptcha/api2/webworker.js?hl=en&v=Zy-zVXWdnDW6AUZkKlojAKGe,HTTP/1.1,565,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,112,,,105,0,0,105,0,0,137,172.217.18.4,,245,value,
58,facebook,2019-10-08T16:21:27.672+03:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=CSSFade&__user=0&__a=1&__dyn=7xe6FomK36Q5E5ObGexe8BWo5O12wAxu13wqovzEdEc8uw9-3K4o5K0Y8hwem0nCq1ewcG0KEswDwb61nwlU-cw5MKdwnU1oU881FU2YxW&__csr=&__req=2&__be=1&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001267097&__s=lmz3e6%3Au8bqnq%3Aw4i6j3&__hsi=6745426158830881264-0&__spin_r=1001267097&__spin_b=trunk&__spin_t=1570541914,HTTP/1.1,825,0,,0,,unknown,0,,,,-1,-1,,,0,-1,0,-1,-1,0,-1,31.13.92.36,,0,value,No response received
59,facebook,2019-10-08T16:21:27.696+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/recaptcha__en.js,HTTP/1.1,459,0,,0,,unknown,0,,,,-1,-1,,,0,-1,0,-1,-1,0,-1,172.217.22.35,,0,,No response received
