,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.dns,timings.send,timings.ssl,timings.wait,timings.connect,timings.receive,timings.blocked,serverIPAddress,comment,time,request.queryString.name,response._error
10,facebook,2019-10-11T14:14:34.008+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yi/r/OBaVg52wtTZ.png,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/png,,,522,42565,,,0,1,168,92,189,82,0,157.240.1.23,,365,,
11,facebook,2019-10-11T14:14:34.045+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yb/r/GsNJNwuI-UM.gif,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/gif,,,520,522,,,0,0,175,88,201,1,0,157.240.1.23,,292,,
12,facebook,2019-10-11T14:14:34.139+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yi/r/2tvAYrYMCo_.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,523,106343,,,-1,0,-1,93,-1,158,-1,157.240.1.23,,252,,
13,facebook,2019-10-11T14:14:34.189+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y0/r/sYjVk3a2G-V.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,522,14105,,,-1,0,-1,93,-1,7,-1,157.240.1.23,,101,,
14,facebook,2019-10-11T14:14:34.280+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yl/r/O6NksE4uoLC.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,521,1163,,,0,1,125,107,149,1,0,157.240.1.23,,259,,
15,facebook,2019-10-11T14:14:34.289+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yR/r/MIuDhEQuQsY.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,522,17094,,,0,0,125,95,157,37,0,157.240.1.23,,290,,
16,facebook,2019-10-11T14:14:34.348+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iMww4/yM/l/he_IL/yKDjRJ3j-0V.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,347826,,,-1,0,-1,89,-1,146,-1,157.240.1.23,,236,value,
17,facebook,2019-10-11T14:14:34.751+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iKo94/yP/l/he_IL/mXPf-qaonmW.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,17237,,,-1,0,-1,96,-1,8,-1,157.240.1.23,,105,value,
18,facebook,2019-10-11T14:14:34.752+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iV7J4/yA/l/he_IL/kHUreyQUpkB.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,47012,,,-1,0,-1,108,-1,115,-1,157.240.1.23,,224,value,
19,facebook,2019-10-11T14:14:34.754+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yN/r/06CIkL91CFL.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,8183,,,-1,0,-1,98,-1,4,-1,157.240.1.23,,104,value,
20,facebook,2019-10-11T14:14:34.755+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i6Rg4/yH/l/he_IL/lORjA4jAIhX.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,16003,,,-1,0,-1,103,-1,7,-1,157.240.1.23,,111,value,
21,facebook,2019-10-11T14:14:34.755+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3if384/yf/l/he_IL/XsCCfAW0XcM.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,7317,,,-1,0,-1,106,-1,3,-1,157.240.1.23,,110,value,
22,facebook,2019-10-11T14:14:34.876+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ixyo4/yk/l/he_IL/lTcH9-JhGK9.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,38577,,,-1,0,-1,98,-1,74,-1,157.240.1.23,,173,value,
23,facebook,2019-10-11T14:14:34.877+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iaLS4/ya/l/he_IL/xkFUqA1-cvY.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,4109,,,-1,0,-1,97,-1,1,-1,157.240.1.23,,99,value,
24,facebook,2019-10-11T14:14:34.877+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/ys/r/UdnQfyHoVIO.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,4792,,,-1,0,-1,100,-1,3,-1,157.240.1.23,,104,value,
25,facebook,2019-10-11T14:14:34.877+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3imvB4/yo/l/he_IL/kWtGZh5PZsr.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,17791,,,-1,0,-1,102,-1,51,-1,157.240.1.23,,154,value,
26,facebook,2019-10-11T14:14:34.895+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1354,55,,,-1,0,-1,146,-1,0,-1,157.240.1.35,,147,,
27,facebook,2019-10-11T14:14:34.988+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yz/r/v4WgC_pJT9B.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,2375,,,-1,0,-1,102,-1,0,-1,157.240.1.23,,103,value,
28,facebook,2019-10-11T14:14:34.992+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iuJQ4/yb/l/he_IL/WiAHD4y9-0L.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,9881,,,-1,0,-1,92,-1,7,-1,157.240.1.23,,99,value,
29,facebook,2019-10-11T14:14:34.992+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yW/r/pvgGi3z1Vjk.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,5861,,,-1,0,-1,95,-1,5,-1,157.240.1.23,,102,value,
30,facebook,2019-10-11T14:14:35.047+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1354,55,,,-1,0,-1,104,-1,0,-1,157.240.1.35,,106,,
31,facebook,2019-10-11T14:14:35.113+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/gif,,,519,43,,,-1,0,-1,98,-1,0,-1,157.240.1.23,,99,,
32,facebook,2019-10-11T14:14:37.946+03:00,GET,https://cx.atdmt.com/?f=AYzYNP6GyJHrljJqh5CuWSeeq_iGizwEtNStAMw6pIO0yEeHrVsBgCB0DcIqa_kUZ4_Ui8L9DStYUVvgQGDvjCI6&c=12916349&v=1&l=2,HTTP/1.1,508,0,,200,OK,HTTP/1.1,0,image/gif,,,539,42,,,29,0,2722,185,2741,0,0,157.240.1.6,,2957,value,
33,facebook,2019-10-11T14:14:40.276+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yU/r/wRUfahZS1Ht.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,16592,,,-1,0,-1,108,-1,10,-1,157.240.1.23,,119,value,
34,facebook,2019-10-11T14:14:40.324+03:00,GET,https://facebook.com/security/hsts-pixel.gif,HTTP/1.1,490,0,,200,OK,HTTP/1.1,0,image/gif,,,1333,48,,,0,0,6204,103,6235,0,0,157.240.1.35,,6340,,
35,facebook,2019-10-11T14:14:40.999+03:00,GET,https://fbsbx.com/captcha/recaptcha/iframe/?referer=https%3A%2F%2Fwww.facebook.com&compact=0,HTTP/1.1,586,0,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1219,43646,,,0,0,5908,199,5931,133,0,157.240.1.35,,6264,value,
36,facebook,2019-10-11T14:14:41.218+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yw/l/0,cross/4Oi7C_BWltH.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,534,153,,,-1,0,-1,117,-1,0,-1,157.240.1.23,,118,value,
37,facebook,2019-10-11T14:14:41.218+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/ym/l/0,cross/CxL8unsLEBL.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,581,19280,,,-1,0,-1,119,-1,46,-1,157.240.1.23,,166,value,
38,facebook,2019-10-11T14:14:41.219+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yG/l/0,cross/UBVbWsrwWm4.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,581,37009,,,-1,0,-1,111,-1,16,-1,157.240.1.23,,128,value,
39,facebook,2019-10-11T14:14:41.222+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yI/r/qK5lHUCv_Rg.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,81210,,,-1,0,-1,108,-1,59,-1,157.240.1.23,,169,value,
40,facebook,2019-10-11T14:14:43.475+03:00,POST,https://www.facebook.com/ajax/bz,HTTP/1.1,590,3105,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1309,0,,,-1,0,-1,117,-1,1,-1,157.240.1.35,,119,,
41,facebook,2019-10-11T14:14:43.522+03:00,GET,https://www.google.com/recaptcha/api.js,HTTP/1.1,423,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,465,,,0,0,2258,102,2303,3,0,216.58.205.228,,2410,,
42,facebook,2019-10-11T14:14:43.747+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iMww4/yY/l/he_IL/W4cLvXLCMX5.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,348502,,,-1,0,-1,97,-1,175,-1,157.240.1.23,,273,value,
43,facebook,2019-10-11T14:14:43.747+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iKo94/yB/l/he_IL/H40LCujyL58.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,17349,,,-1,0,-1,117,-1,39,-1,157.240.1.23,,157,value,
44,facebook,2019-10-11T14:14:43.747+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yM/r/3oYS-Pgffbm.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,702,,,-1,0,-1,93,-1,0,-1,157.240.1.23,,94,value,
45,facebook,2019-10-11T14:14:43.747+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ixyo4/yw/l/he_IL/1TNVRo_j9oZ.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,38648,,,-1,0,-1,93,-1,94,-1,157.240.1.23,,188,value,
46,facebook,2019-10-11T14:14:44.959+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,468,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,92207,,,1,0,1275,101,1305,132,0,172.217.22.35,,1541,,
47,facebook,2019-10-11T14:14:45.222+03:00,GET,https://www.google.com/recaptcha/api2/anchor?ar=1&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&co=aHR0cHM6Ly9mYnNieC5jb206NDQz&hl=en&v=xw1jR43fRSpRG88iDviKn3qM&size=normal&cb=9tlzjb10lna,HTTP/1.1,721,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,9564,,,-1,1,-1,118,-1,16,-1,216.58.205.228,,136,value,
48,facebook,2019-10-11T14:14:45.384+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/styles__ltr.css,HTTP/1.1,574,0,,200,OK,HTTP/1.1,0,text/css,,,506,91705,,,-1,0,-1,96,-1,58,-1,172.217.22.35,,155,,
49,facebook,2019-10-11T14:14:45.535+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,560,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,92207,,,0,0,113,85,149,153,0,172.217.22.35,,389,,
50,facebook,2019-10-11T14:14:45.801+03:00,GET,https://www.google.com/js/bg/46uvcNDEDiaE4mcemndHLMTFQXltTX9IRY9oY07I4l8.js,HTTP/1.1,552,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,5384,,,-1,0,-1,92,-1,6,-1,216.58.205.228,,100,,
51,facebook,2019-10-11T14:14:45.904+03:00,GET,https://www.google.com/recaptcha/api2/bframe?hl=en&v=xw1jR43fRSpRG88iDviKn3qM&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&cb=bx6hjw2nu5fe,HTTP/1.1,673,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,1123,,,-1,0,-1,104,-1,2,-1,216.58.205.228,,107,value,
52,facebook,2019-10-11T14:14:45.951+03:00,GET,https://www.google.com/recaptcha/api2/webworker.js?hl=en&v=xw1jR43fRSpRG88iDviKn3qM,HTTP/1.1,564,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,112,,,0,0,109,94,146,1,0,216.58.205.228,,242,value,
53,facebook,2019-10-11T14:14:46.076+03:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=CSSFade&__user=0&__a=1&__dyn=7xe6FomK36Q5E5ObGexe8BWo5O12wAxu13wqovzEdEc8uw9-3K4o5K0Y8hwem0nCq1ewcG0KEswDwb61nwlU-cw5MKdwnU1oU881FU2YxW&__csr=&__req=2&__be=1&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001283825&__s=c7zpk7%3Alh7ixe%3Ak2908r&__hsi=6746506781003221639-0&__spin_r=1001283825&__spin_b=trunk&__spin_t=1570793515,HTTP/1.1,825,0,,0,,unknown,0,,,,-1,-1,,,-1,0,-1,0,-1,0,-1,157.240.1.35,,0,value,No response received
54,facebook,2019-10-11T14:14:46.082+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,459,0,,0,,unknown,0,,,,-1,-1,,,-1,0,-1,0,-1,0,-1,172.217.22.35,,0,,No response received
